"Mike Trout_LAA","Paul Goldschmidt_ARI","Joey Votto_CIN","AJ Pollock_ARI","Jake Lamb_ARI","Miguel Cabrera_DET","Billy Hamilton_CIN","JD Martinez_DET","Buster Posey_SF","Justin Upton_DET","David Peralta_ARI","Gregory Polanco_PIT","Yasmany Tomas_ARI","Starling Marte_PIT","Andrew McCutchen_PIT","Chris Owings_ARI","Brandon Drury_ARI","Adam Duvall_CIN","Ian Kinsler_DET","Eugenio Suarez_CIN","Nicholas Castellanos_DET","Josh Harrison_PIT","Denard Span_SF","Brandon Belt_SF","Hunter Pence_SF","Zack Cozart_CIN","Albert Pujols_LAA","Alex Avila_DET","Francisco Cervelli_PIT","Alen Hanson_PIT","Christian Arroyo_SF","Victor Martinez_DET","Jim Adduci_DET","Yunel Escobar_LAA","Andrew Romine_DET","Josh Bell_PIT","Eduardo Nunez_SF","Brandon Crawford_SF","Scott Schebler_CIN","CJ Cron_LAA","Jeremy Hazelbaker_ARI","Adam Frazier_PIT","Scooter Gennett_CIN","Joe Panik_SF","Luis Valbuena_LAA","Cameron Maybin_LAA","Kole Calhoun_LAA","David Freese_PIT","Chris Herrmann_ARI","Jarrett Parker_SF","Phillip Ervin_CIN","Tyler Collins_DET","John Jaso_PIT","Chris Iannetta_ARI","Danny Ortiz_PIT","Socrates Brito_ARI","Kevin Newman_PIT","Jose Peraza_CIN","Jefry Marte_LAA","James McCann_DET","Gregor Blanco_ARI","Nick Hundley_SF","Mac Williamson_SF","Ben Revere_LAA","Andrelton Simmons_LAA","Jordy Mercer_PIT","Jose Osuna_PIT","Arismendy Alcantara_CIN","Kelby Tomlinson_SF","Aaron Hill_SF","JaCoby Jones_DET","Elias Diaz_PIT","Phil Gosselin_PIT","Jesse Winker_CIN","Dixon Machado_DET","Jose Iglesias_DET","John Hicks_DET","Mikie Mahtook_DET","Daniel Descalso_ARI","Nick Ahmed_ARI","Chris Bostick_PIT","Gorkys Hernandez_SF","Conor Gillaspie_SF","Danny Espinosa_LAA","Gift Ngoepe_PIT","Justin Ruggiano_SF","Drew Stubbs_SF","Max Moroff_PIT","Michael Morse_SF","Devin Mesoraco_CIN","Chris Stewart_PIT","John Bormann_PIT","Tim Federowicz_SF","Tucker Barnhart_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jeff Mathis_ARI","Patrick Kivlehan_CIN","Carlos Perez_LAA","Chris Marrero_SF","Cliff Pennington_LAA","Stuart Turner_CIN"
0,17.5384615384615,0,10.7207792207792,22.7692307692308,0,0,0,0,0,80.0780423280423,0,35.1809210526316,0,0,8.34199134199134,33.8833992094861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,35.3645320197044,0,0,-5.15343915343915,0,0,0,0,0,0,-13.79,0,0,0,0,0,0,-7.78947368421053,0,0,0,0,0,0,6.25833333333333,0,0,0,0,0,0,0,0,0,0,0,-5.39102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89417989417989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.73931623931624,0,-12.52,-0.13,0,0,0,0,0,35.1809210526316,0,70.8928571428571,0,0,27.8134615384615,26.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.50909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738095238095238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.15343915343915,0,0,36.8712121212121,0,0,0,0,0,0,13.1218390804598,0,0,0,0,0,0,8.01630434782609,0,0,0,0,0,0,-11.4179894179894,0,0,0,0,0,0,0,0,0,0,0,11.6323529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.85057471264368,0,-5.57142857142857,-21.7328042328042,0,0,0,0,0,8.34199134199134,0,27.8134615384615,0,0,87.7849462365591,-1.87333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00833333333333,0,0,0,0,0
0,11.1770114942529,0,15.9692307692308,10.2962962962963,0,0,0,0,0,33.8833992094861,0,26.975,0,0,-1.87333333333333,49.589247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24166666666667,0,0,0,0,0
0,0,0.576344086021505,0,0,0,16.9444444444444,0,0,0,0,0,0,0,0,0,0,75.3118279569892,0,13.005291005291,0,0,0,0,0,-7.4985754985755,0,0,0,0,0,0,0,0,0,0,0,0,-7.01970443349754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1858974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84210526315789,0,0,0,0,0,0,0,0
0,0,0,0,0,3.54761904761905,0,0,0,29.1910173160174,0,0,0,0,0,0,0,0,47.6503623188406,0,0,0,0,0,0,0,0,0,0,0,0,11.9057971014493,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5661764705882,0,0,0,0,0,0,0,32.456043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.10967741935484,0,0,0,34.1931216931218,0,0,0,0,0,0,0,0,0,0,13.005291005291,0,73.1397849462366,0,0,0,0,0,3.65692307692308,0,0,0,0,0,0,0,0,0,0,0,0,-11.9445812807882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47368421052632,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-13.79,0,0,13.1218390804598,0,0,0,0,0,0,47.2195402298851,0,0,0,0,0,0,15.4675324675325,0,0,0,0,0,0,-2.40833333333333,0,0,0,0,0,0,0,0,0,0,0,-3.48571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77248677248677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5796370967742,3.13359788359788,0,0,0,0,0,0,0,0,0,0,0,8.17241379310345,-5.18421052631579,0,0,0,0,0,9.37807881773399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,27.8618951612903,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,15.9542483660131,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.29556650246305,0,0,0,10.4017094017094,0,0,0,0,0,0,0,0,0,0,-7.4985754985755,0,3.65692307692308,0,0,0,0,0,38.423645320197,0,0,0,0,0,0,0,0,0,0,0,0,23.1695156695156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44152046783626,0,0,0,0,0,0,0,0
12.3374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.875,0,0,0,0,0,0,13.2822580645161,0,0,0,0,0,0,0,0,0,0,0,-0.758461538461538,-4.4,0,0,0,0,0,0,0,0,0,0,0,-3.44583333333333,0,0,0,0,0,6.63608870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82461538461538,0,0,0,0,0,0,0,0,0,0,6.59401709401709,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-7.78947368421053,0,0,8.01630434782609,0,0,0,0,0,0,15.4675324675325,0,0,0,0,0,0,32.3460144927536,0,0,0,0,0,0,-0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,-3.45512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.86274509803922,0,0,0,3.185,0,0,0,0,0,0,0,0,11.9057971014493,0,0,0,0,0,0,0,0,0,0,0,0,29.7806267806268,0,0,4.58823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39766081871345,0,0,0,0,0,0,0,-6.31985294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,0,0,0,0,0,0,51.6836007130125,0,0,0,0,0,0,0,0,0,0,0,-5.45299145299145,1.77217741935484,0,0,0,0,0,0,0,0,0,0,0,14.5294117647059,0,0,0,0,0,-6.6780303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36111111111111,0,0,0,0,0,0,0,0,0,0,3.48290598290598,0,0,0,0,0,0,0
0,0,0,0,0,-15.2714285714286,0,0,0,10.8639705882353,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4.58823529411765,0,0,49.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0151515151515,0,0,0,0,0,0,0,13.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.8626373626374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.25833333333333,0,0,-11.4179894179894,0,0,0,0,0,0,-2.40833333333333,0,0,0,0,0,0,-0.526315789473684,0,0,0,0,0,0,53.8522167487685,0,0,0,0,0,0,0,0,0,0,0,-9.69047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23931623931624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.78632478632479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17241379310345,10.8827586206897,0,0,0,0,0,0,0,0,0,0,0,37.4166666666667,11.4736842105263,0,0,0,0,0,11.0574712643678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28104575163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.63333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18421052631579,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,11.4736842105263,33.0476190476191,0,0,0,0,0,1.69590643274854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.04334677419355,0,0,0,-1.71264367816092,0,0,0,0,0,0,0,0,0,0,-7.01970443349754,0,-11.9445812807882,0,0,0,0,0,23.1695156695156,0,0,0,0,0,0,0,0,0,0,0,0,74.4667338709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74458874458874,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6.1268115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37807881773399,8.12807881773399,0,0,0,0,0,0,0,0,0,0,0,11.0574712643678,1.69590643274854,0,0,0,0,0,24.7102272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.16883116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758461538461538,0,0,0,0,0,0,-5.45299145299145,0,0,0,0,0,0,0,0,0,0,0,26.4900284900285,9.95,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,5.2008547008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86758893280632,0,0,0,0,0,0,0,0,0,0,1.98814229249012,0,0,0,0,0,0,0
6.64021164021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,1.77217741935484,0,0,0,0,0,0,0,0,0,0,0,9.95,39.8825757575758,0,0,0,0,0,0,0,0,0,0,0,15.55,0,0,0,0,0,11.1088709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.10307692307692,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.39102564102564,0,0,11.6323529411765,0,0,0,0,0,0,-3.48571428571429,0,0,0,0,0,0,-3.45512820512821,0,0,0,0,0,0,-9.69047619047619,0,0,0,0,0,0,0,0,0,0,0,25.9044117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
