"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5500,"BOS@BAL 07:05PM ET",9.5,"BOS","BAL",10.35,10.3,10.82,NA,"1","1",0
"OF","Charlie Blackmon",5500,"COL@SD 10:10PM ET",10.571,"COL","SD",7.04,6.7,8.41,NA,"1","1",10
"SS","Carlos Correa",5400,"HOU@TEX 08:05PM ET",9.375,"HOU","TEX",6.99,8,8.06,NA,"4","4",18
"SS","Xander Bogaerts",5300,"BOS@BAL 07:05PM ET",8.673,"BOS","BAL",7.65,8.2,9.15,NA,"3","3",7
"2B","Jose Altuve",5300,"HOU@TEX 08:05PM ET",9.472,"HOU","TEX",7.19,8.3,8.93,NA,"3","3",17
"OF","Corey Dickerson",5300,"TB@SEA 10:10PM ET",9.75,"TB","SEA",8.27,8.9,8.96,NA,"1","1",8
"OF","Adam Duvall",5300,"ATL@CIN 07:10PM ET",9.275,"CIN","ATL",8.01,8.5,9.27,NA,"4","4",9
"1B","Paul Goldschmidt",5300,"ARI@MIA 07:10PM ET",10.982,"ARI","MIA",9.71,9.2,10.02,NA,"3","3",21
"OF","Aaron Judge",5200,"NYY@TOR 07:07PM ET",11.306,"NYY","TOR",9.07,8.5,8.45,NA,"5","3",22
"1B","Joey Votto",5200,"ATL@CIN 07:10PM ET",10.173,"CIN","ATL",9.19,10.3,10.42,NA,"3","3",2
"3B","Jake Lamb",5200,"ARI@MIA 07:10PM ET",10.327,"ARI","MIA",9.64,7.8,8.17,NA,"4","4",5
"OF","Steven Souza",5100,"TB@SEA 10:10PM ET",8.68,"TB","SEA",NA,8,7.55,NA,"5","5",4
"OF","JD Martinez",5000,"CWS@DET 07:10PM ET",10.526,"DET","CWS",9.38,8.7,9.17,NA,"5","5",31
"OF","Jackie Bradley",5000,"BOS@BAL 07:05PM ET",7.389,"BOS","BAL",7.27,8.5,7.62,NA,"6","6",5
"OF","Bryce Harper",5000,"WAS@OAK 10:05PM ET",11.34,"WAS","OAK",NA,0,NA,NA,"x","x",NA
"OF","Billy Hamilton",5000,"ATL@CIN 07:10PM ET",9.714,"CIN","ATL",8.05,9.7,10.03,NA,"1","1",0
"1B","Ryan Zimmerman",4900,"WAS@OAK 10:05PM ET",10.62,"WAS","OAK",9.12,6.6,7.82,NA,"4","4",12
"OF","George Springer",4900,"HOU@TEX 08:05PM ET",9.122,"HOU","TEX",7.03,7.8,8.38,NA,"1","1",21
"1B","Logan Morrison",4900,"TB@SEA 10:10PM ET",8.434,"TB","SEA",7.47,8.1,7.83,NA,"4","4",0
"3B","Evan Longoria",4900,"TB@SEA 10:10PM ET",7.519,"TB","SEA",7.45,8.6,8.57,NA,"3","3",3
"OF","Jose Bautista",4800,"NYY@TOR 07:07PM ET",8.241,"TOR","NYY",7.51,7.9,8.42,NA,"3","3",7
"OF","Giancarlo Stanton",4800,"ARI@MIA 07:10PM ET",8.98,"MIA","ARI",8.9,10.2,9.18,NA,"4","2",25
"OF","Marcell Ozuna",4800,"ARI@MIA 07:10PM ET",9.288,"MIA","ARI",7.76,9.1,8.5,NA,"3","4",6
"SS","Francisco Lindor",4700,"CLE@KC 08:15PM ET",9.157,"CLE","KC",9.3,8.3,8.93,NA,"2","2",3
"2B/3B","Jose Ramirez",4700,"CLE@KC 08:15PM ET",8.196,"CLE","KC",7.45,7.4,7.88,NA,"6","6",0
"3B","Miguel Sano",4700,"MIN@LAA 10:07PM ET",9.917,"MIN","LAA",7.49,7.3,8.43,NA,"4","4",10
"OF","Nelson Cruz",4700,"TB@SEA 10:10PM ET",8.185,"SEA","TB",7.95,7.6,9.02,NA,"4","4",12
"OF","Michael Conforto",4700,"PIT@NYM 07:10PM ET",9.729,"NYM","PIT",8.66,8.2,8.13,NA,"1","1",16
"1B","Justin Bour",4700,"ARI@MIA 07:10PM ET",8.654,"MIA","ARI",5.8,6.7,8.12,NA,"5","6",19
"3B","Josh Donaldson",4600,"NYY@TOR 07:07PM ET",8.071,"TOR","NYY",7.8,8.7,8.98,NA,"2","2",28
"OF","Cameron Maybin",4600,"MIN@LAA 10:07PM ET",8.422,"LAA","MIN",NA,0,NA,NA,"x","x",NA
"2B","Brian Dozier",4600,"MIN@LAA 10:07PM ET",8.739,"MIN","LAA",7.78,8,9.2,NA,"1","1",7
"SS","Elvis Andrus",4600,"HOU@TEX 08:05PM ET",9.038,"TEX","HOU",6.49,7.3,8.04,NA,"2","2",3
"3B/OF","Marwin Gonzalez",4600,"HOU@TEX 08:05PM ET",8.622,"HOU","TEX",NA,NA,NA,NA,"7","x",NA
"OF","Matt Kemp",4600,"ATL@CIN 07:10PM ET",9.927,"ATL","CIN",8.77,9.3,9.01,NA,"4","4",11
"3B","Nolan Arenado",4600,"COL@SD 10:10PM ET",8.804,"COL","SD",10.57,7.6,8.48,NA,"3","3",21
"1B","Edwin Encarnacion",4500,"CLE@KC 08:15PM ET",7.216,"CLE","KC",9.25,7.7,8.11,NA,"5","5",3
"1B","Hanley Ramirez",4500,"BOS@BAL 07:05PM ET",7.114,"BOS","BAL",7.87,8.3,8.99,NA,"4","5",0
"OF","Brett Gardner",4500,"NYY@TOR 07:07PM ET",9.596,"NYY","TOR",5.73,7.6,8.13,NA,"1","1",2
"SS","Trea Turner",4500,"WAS@OAK 10:05PM ET",9.238,"WAS","OAK",9.3,9.1,9.57,NA,"1","1",15
"OF","Mike Trout",4500,"MIN@LAA 10:07PM ET",12.02,"LAA","MIN",NA,0,NA,NA,"x","x",NA
"OF","Ryan Braun",4500,"LAD@MIL 08:10PM ET",8.581,"MIL","LAD",NA,0,NA,NA,"x","x",NA
"1B/OF","Cody Bellinger",4500,"LAD@MIL 08:10PM ET",9.333,"LAD","MIL",7.8,9.4,8.06,NA,"6","6",21
"3B","Joey Gallo",4500,"HOU@TEX 08:05PM ET",8.472,"TEX","HOU",5.38,0,1.84,NA,"x","x",NA
"OF","Kevin Kiermaier",4500,"TB@SEA 10:10PM ET",7.339,"TB","SEA",7.03,8,8.57,NA,"2","2",24
"SS","Zack Cozart",4500,"ATL@CIN 07:10PM ET",9.511,"CIN","ATL",6.89,8,8.63,NA,"2","2",3
"1B","Freddie Freeman",4500,"ATL@CIN 07:10PM ET",12.514,"ATL","CIN",NA,0,NA,NA,"x","x",NA
"2B","Dee Gordon",4500,"ARI@MIA 07:10PM ET",8.02,"MIA","ARI",6.17,7.8,8.86,NA,"1","1",0
"OF","AJ Pollock",4500,"ARI@MIA 07:10PM ET",9.135,"ARI","MIA",NA,0,NA,NA,"x","x",NA
"2B","Daniel Murphy",4400,"WAS@OAK 10:05PM ET",9.265,"WAS","OAK",9.15,7.8,8.29,NA,"3","3",27
"1B","Albert Pujols",4400,"MIN@LAA 10:07PM ET",7.54,"LAA","MIN",7.04,7.9,8.96,NA,"3","3",0
"OF","Shin-Soo Choo",4400,"HOU@TEX 08:05PM ET",8,"TEX","HOU",5.25,6.2,7.84,NA,"x","1",0
"SS","Jean Segura",4400,"TB@SEA 10:10PM ET",9.233,"SEA","TB",5.75,0,8.47,NA,"x","x",NA
"OF/SS","Chris Owings",4400,"ARI@MIA 07:10PM ET",7.925,"ARI","MIA",6.53,7.5,8,NA,"1","7",0
"1B","Mark Reynolds",4400,"COL@SD 10:10PM ET",9.226,"COL","SD",7.79,6.4,7.51,NA,"4","4",0
"2B","Ian Kinsler",4300,"CWS@DET 07:10PM ET",7.073,"DET","CWS",NA,0,NA,NA,"x","x",NA
"OF","Michael Brantley",4300,"CLE@KC 08:15PM ET",8.2,"CLE","KC",5.86,7.6,8.94,NA,"3","3",14
"1B","Carlos Santana",4300,"CLE@KC 08:15PM ET",7.846,"CLE","KC",8.39,7.7,8.26,NA,"4","4",0
"1B","Kendrys Morales",4300,"NYY@TOR 07:07PM ET",7.9,"TOR","NYY",7.68,7.3,7.73,NA,"4","4",7
"OF","Domingo Santana",4300,"LAD@MIL 08:10PM ET",7.86,"MIL","LAD",4.35,6,5.95,NA,"2","5",14
"SS","Corey Seager",4300,"LAD@MIL 08:10PM ET",8.204,"LAD","MIL",8.39,10.4,8.66,NA,"2","2",3
"OF","Carlos Beltran",4300,"HOU@TEX 08:05PM ET",6.587,"HOU","TEX",5.46,6.7,7.19,NA,"5","5",5
"3B","Alex Bregman",4300,"HOU@TEX 08:05PM ET",6.804,"HOU","TEX",4.79,6.2,6.42,NA,"9","8",0
"OF","Nomar Mazara",4300,"HOU@TEX 08:05PM ET",8.06,"TEX","HOU",NA,NA,NA,NA,"3","x",NA
"OF","Starling Marte",4300,"PIT@NYM 07:10PM ET",7.769,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"1B/C","Buster Posey",4300,"SF@PHI 07:05PM ET",8,"SF","PHI",7.88,8.4,8.11,NA,"4","4",5
"SS","Trevor Story",4300,"COL@SD 10:10PM ET",6.767,"COL","SD",7.48,6.7,6.79,NA,"7","7",10
"1B","Miguel Cabrera",4200,"CWS@DET 07:10PM ET",7.098,"DET","CWS",10.48,10.1,9.44,NA,"3","3",23
"1B","Justin Smoak",4200,"NYY@TOR 07:07PM ET",7.774,"TOR","NYY",6.69,6.9,7.14,NA,"5","5",23
"C","Gary Sanchez",4200,"NYY@TOR 07:07PM ET",8.222,"NYY","TOR",8.18,8.6,9.02,NA,"2","2",5
"3B","Anthony Rendon",4200,"WAS@OAK 10:05PM ET",8.72,"WAS","OAK",7.15,6.8,7.53,NA,"5","6",25
"2B","Robinson Cano",4200,"TB@SEA 10:10PM ET",8.652,"SEA","TB",9.45,7.8,8.58,NA,"3","3",13
"OF","Scott Schebler",4200,"ATL@CIN 07:10PM ET",8.48,"CIN","ATL",6.92,8.4,8.48,NA,"6","6",0
"2B","Neil Walker",4200,"PIT@NYM 07:10PM ET",7.52,"NYM","PIT",7.25,7,7.46,NA,"4","4",16
"OF","Andrew McCutchen",4200,"PIT@NYM 07:10PM ET",7.173,"PIT","NYM",6.82,6.8,7.89,NA,"6","6",11
"1B","Lucas Duda",4200,"PIT@NYM 07:10PM ET",8.063,"NYM","PIT",6.86,7.5,1.84,NA,"5","5",32
"OF","Yoenis Cespedes",4200,"PIT@NYM 07:10PM ET",9.278,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"2B/OF","Adam Frazier",4200,"PIT@NYM 07:10PM ET",7.441,"PIT","NYM",8.02,7.5,7.38,NA,"1","1",9
"1B","Jose Abreu",4100,"CWS@DET 07:10PM ET",8.431,"CWS","DET",6.86,7.8,7.96,NA,"3","3",0
"3B","Mike Moustakas",4100,"CLE@KC 08:15PM ET",7.891,"KC","CLE",7.41,8.5,8.8,NA,"2","2",14
"2B","Jason Kipnis",4100,"CLE@KC 08:15PM ET",7.083,"CLE","KC",5.72,7.6,8.53,NA,"1","1",2
"OF","Adam Jones",4100,"BOS@BAL 07:05PM ET",7.673,"BAL","BOS",7.24,8.2,8.18,NA,"2","2",0
"1B","Mitch Moreland",4100,"BOS@BAL 07:05PM ET",7.529,"BOS","BAL",7.89,8.2,8.04,NA,"5","4",0
"OF","Andrew Benintendi",4100,"BOS@BAL 07:05PM ET",7.84,"BOS","BAL",10.23,9.2,9.14,NA,"2","2",0
"1B","Matt Holliday",4100,"NYY@TOR 07:07PM ET",7.86,"NYY","TOR",7.51,8.3,8.46,NA,"3","4",11
"2B","Devon Travis",4100,"NYY@TOR 07:07PM ET",7.128,"TOR","NYY",5.04,6.2,6.55,NA,"8","7",5
"OF","Khris Davis",4100,"WAS@OAK 10:05PM ET",8.314,"OAK","WAS",6.66,7,7.3,NA,"4","4",0
"1B","Joe Mauer",4100,"MIN@LAA 10:07PM ET",6.977,"MIN","LAA",5.6,6.6,7.35,NA,"3","3",27
"OF","Josh Reddick",4100,"HOU@TEX 08:05PM ET",7.265,"HOU","TEX",5.86,8.2,8.33,NA,"2","2",5
"OF","Ender Inciarte",4100,"ATL@CIN 07:10PM ET",8.353,"ATL","CIN",7.42,8.8,8.41,NA,"1","1",15
"1B/OF","Jay Bruce",4100,"PIT@NYM 07:10PM ET",8.633,"NYM","PIT",8.66,7.6,7.71,NA,"3","3",5
"OF","Gregory Polanco",4100,"PIT@NYM 07:10PM ET",6.975,"PIT","NYM",NA,7.5,1.85,NA,"x","3",7
"OF","Hunter Pence",4100,"SF@PHI 07:05PM ET",5.649,"SF","PHI",NA,0,NA,NA,"x","x",NA
"OF","Hunter Renfroe",4100,"COL@SD 10:10PM ET",6.889,"SD","COL",6.85,6.7,1.65,NA,"4","5",0
"OF","Justin Upton",4000,"CWS@DET 07:10PM ET",7.804,"DET","CWS",8.28,8.7,8.2,NA,"6","6",16
"3B","Pablo Sandoval",4000,"BOS@BAL 07:05PM ET",6.263,"BOS","BAL",6.31,7.9,1.73,NA,"7","8",14
"2B","Dustin Pedroia",4000,"BOS@BAL 07:05PM ET",6.756,"BOS","BAL",NA,0,NA,NA,"x","x",NA
