"Logan Morrison_TB","Anthony Rizzo_CHC","Dexter Fowler_STL","Miguel Sano_MIN","Tommy Pham_STL","Mike Trout_LAA","Max Kepler_MIN","Corey Dickerson_TB","Giancarlo Stanton_MIA","Justin Bour_MIA","Aledmys Diaz_STL","Cameron Maybin_LAA","Andrelton Simmons_LAA","Eddie Rosario_MIN","Steven Souza_TB","Stephen Piscotty_STL","JT Realmuto_MIA","Paul DeJong_STL","Randal Grichuk_STL","Matt Carpenter_STL","Jedd Gyorko_STL","Brian Dozier_MIN","Kris Bryant_CHC","Evan Longoria_TB","Brad Miller_TB","Marcell Ozuna_MIA","Ian Happ_CHC","Chad Huffman_STL","Dee Gordon_MIA","Christian Yelich_MIA","Eduardo Escobar_MIN","CJ Cron_LAA","Ben Zobrist_CHC","Trevor Plouffe_TB","Wilson Ramos_TB","Kevin Kiermaier_TB","Yadier Molina_STL","Martin Prado_MIA","Derek Dietrich_MIA","Joe Mauer_MIN","Colby Rasmus_TB","Eric Young_LAA","Robbie Grossman_MIN","Jefry Marte_LAA","Daniel Palka_MIN","Willson Contreras_CHC","Mallex Smith_TB","Matt Duffy_TB","Kyle Schwarber_CHC","Tyler Moore_MIA","Yunel Escobar_LAA","Tim Beckham_TB","Ben Revere_LAA","Jason Castro_MIN","Nick Franklin_LAA","Jason Heyward_CHC","Kole Calhoun_LAA","Javier Baez_CHC","Jake Bauers_TB","Jose Martinez_STL","Kolten Wong_STL","Albert Pujols_LAA","Kennys Vargas_MIN","Jorge Polanco_MIN","Jon Jay_CHC","Addison Russell_CHC","Harrison Bader_STL","Chris Gimenez_MIN","Derek Norris_TB","Jesus Sucre_TB","Jeimer Candelario_CHC","Mark Zagunis_CHC","Destin Hood_MIA","Peter Bourjos_TB","Rickie Weeks_TB","Adeiny Hechavarria_TB","Tommy La Stella_CHC","Ichiro Suzuki_MIA","Tomas Telis_MIA","Magneuris Sierra_STL","Luis Valbuena_LAA","Cliff Pennington_LAA","David Fletcher_LAA","Curt Casali_TB","Albert Almora_CHC","Christian Colon_MIA","Steve Lombardozzi_MIA","Luke Voit_STL","Greg Garcia_STL","JT Riddle_MIA","Carson Kelly_STL","Shane Robinson_LAA","Byron Buxton_MIN","Nolan Fontana_LAA","Daniel Robertson_TB","AJ Ellis_MIA","Alex Mejia_STL","Ehire Adrianza_MIN","Kaleb Cowart_LAA","Shane Peterson_TB","Victor Caratini_CHC","Mike Aviles_MIA","Eric Fryer_STL","Martin Maldonado_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Danny Espinosa_LAA","Taylor Featherston_TB","Miguel Rojas_MIA","Eloy Jimenez_CHC","Willy Adames_TB"
0,0,-4.43450980392157,0,-9.24789915966386,0,0,0,0,0,53.0803891449053,0,0,0,0,-4.75913621262458,0,-4.64327485380117,10.4708392603129,15.6928571428571,12.2938775510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59724238026125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3725490196078,1.6951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547619047619048,0,0,0,0,0,0,0,0,-3.83636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98611111111111,0,0,0,0,0,0,0,0
0,0,0,0,0,10.7924369747899,0,0,0,0,0,79.0727128503437,13.4060109289617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45098039215686,0,0,0,0,0,0,0,0,0,8.79120879120879,0,6.62055335968379,0,0,0,0,0,0,8.97474747474747,0,-0.728070175438597,0,0,0,12.7810042347247,0,0,0,0,9.32592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1301075268817,19.3974358974359,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,2.64941176470588,-0.0333333333333333,0,12.6028368794326,0,0,0,0
0,0,0,0,0,11.0741971207087,0,0,0,0,0,13.4060109289617,41.232753164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2777777777778,0,0,0,0,0,0,0,0,0,31.0355731225296,0,15.1481481481481,0,0,0,0,0,0,-3.85885447106955,0,-3.07647058823529,0,0,0,5.72684210526316,0,0,0,0,5.31262939958592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2732793522267,3.83116883116883,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,12.937996031746,1.47252747252747,0,0.627344222625529,0,0,0,0
0,0,0,-2.96326530612245,0,0,17.2811594202899,0,0,0,0,0,0,77.2542207792208,0,0,0,0,0,0,0,13.2780392156863,0,0,0,0,0,0,0,0,5.50568181818182,0,0,0,0,0,0,0,0,6.54394079555967,0,0,-3.56606606606607,0,0,0,0,0,0,0,0,0,0,30.5064102564103,0,0,0,0,0,0,0,0,29.0054347826087,5.34088806660499,0,0,0,-6.54901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256244218316374,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8656795346378,0,0,0,0,0,0,5.40264423076923,0,0,0,0,0,0,69.7394366197183,0,0,0,0,0,0,0,0,9.16048593350384,22.8165024630542,0,0,0,0,0,0,0,0,-4.9,110,13.6734693877551,0,0,0,0,-7.97402597402597,0,0,0,0,0,28.5166666666667,0,0,0,0,5.43852459016393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62236987818383,23.4916666666667,0,0,0,-1.42397660818713,5.05263157894737,36.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93579931972789,0,0,0,0,3.11363636363636,0,0,0,0,0,0,0,-8.16666666666667,0,0,0
0,0,7.2479674796748,0,-1.52,0,0,0,0,0,-4.75913621262458,0,0,0,0,41.622641509434,0,-15.2747035573123,3.3448275862069,-4.53989361702128,5.17595818815331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50058072009292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2794117647059,-7.92153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,-2.88602941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04545454545455,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.68661202185792,4.41333333333333,0,0,0,0,0,0,42.7793138760881,0,0,0,0,0,0,0,0,17.4188260179799,0,0,-3.1987012987013,5.91010047593866,0,0,0,0,0,0,0,7.67965367965368,16.4119047619048,0,0,0,0,0,0,0,0,0,0,-6.08181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83928571428571,0,0,0,0,0,0,0,3.02222222222222,0,0,0,-0.217948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1363636363636,0,0
0,0,28.3639705882353,0,10.3316666666667,0,0,0,0,0,-4.64327485380117,0,0,0,0,-15.2747035573123,0,45.728835978836,1.21428571428571,12.21,16.2626811594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365612648221344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1208791208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14.5,0,0,0,0,0,0,0,19,0,0,0,0,0,5.58333333333333,0,0,0,0,0,0,0,0
0,0,-2.4758064516129,0,-3.89473684210526,0,0,0,0,0,10.4708392603129,0,0,0,0,3.3448275862069,0,1.21428571428571,64.2608695652174,1.47820512820513,-4.0548048048048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61890243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,0,0,0,0,0,2.83333333333333,-6.04487179487179,0,0,0,0,0,0,0,47.5,0,0,0,0,0,-8.4,0,0,0,0,0,0,0,0
0,0,-7.71945701357466,0,6.86666666666667,0,0,0,0,0,15.6928571428571,0,0,0,0,-4.53989361702128,0,12.21,1.47820512820513,44.919863597613,5.98971566848155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91520467836257,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6904761904762,0,0,0,0,0,0,0,24,9.05526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4545454545455,0,0,0,0,0,0,0,0
0,0,-4.66328502415459,0,30.504048582996,0,0,0,0,0,12.2938775510204,0,0,0,0,5.17595818815331,0,16.2626811594203,-4.0548048048048,5.98971566848155,58.7363031233999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05241090146751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3391812865497,7.55172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,147.5,12.3571428571429,0,0,0,0,0,0,0,-19,0,0,0,0,0,6.15277777777778,0,0,0,0,0,0,0,0
0,0,0,-0.95,0,0,20.4100145137881,0,0,0,0,0,0,13.2780392156863,0,0,0,0,0,0,0,43.5688684075781,0,0,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,0,0,0,8.22012578616352,0,0,-0.410730804810361,0,0,0,0,0,0,0,0,0,0,11.6045454545455,0,0,0,0,0,0,0,0,8.36333333333333,7.57801418439716,0,0,0,5.04210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1638714185884,0,0,0,0,-7.56944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.6648575305292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8648763853367,0,0,0,22.1193548387097,0,0,0,0,0,17.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,12.2067530064755,0,0,3.53486394557823,0,0,0,0,0,0,18.6063829787234,0,7.55882352941176,0,0,0,0,0,0,8.54679802955665,21.0750841750842,0,0,0,0,4.66666666666667,37.5,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,17.1586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3597919493442,0,0,0,0,0,0,20.3757459505541,0,0,0,0,0,0,9.16048593350384,0,0,0,0,0,0,0,0,54.84,4.06451612903226,0,0,0,0,0,0,0,0,2.08333333333333,2,9.90454545454545,0,0,0,0,-14.3076923076923,0,0,0,0,0,-7.81521739130435,0,0,0,0,-5.82932692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6086956521739,-5.21166666666667,0,0,0,3.98366013071895,14.8201581027668,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60979591836735,0,0,0,0,10.5384615384615,0,0,0,0,0,0,0,15.8,0,0,0
23.6177248677249,0,0,0,0,0,0,-3.44942528735632,0,0,0,0,0,0,22.8165024630542,0,0,0,0,0,0,0,0,4.06451612903226,46.1176470588235,0,0,0,0,0,0,0,0,0,0,10.1088709677419,0,0,0,0,0.75,0,0,0,0,0,19.6666666666667,0,0,0,0,-9.33793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67753623188406,0.333333333333333,0,0,0,-4.2,2.62820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557692307692308,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.05352112676056,4.79514903565167,0,0,0,0,0,0,17.4188260179799,0,0,0,0,0,0,0,0,79.7586079229915,0,0,9.53980099502488,21.4166666666667,0,0,0,0,0,0,0,10.8636363636364,2.79555966697502,0,0,0,0,0,0,0,0,0,0,38.2692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,5.65555555555556,0,0,0,1.13636363636364,0,0,0,0,0,17.3525641025641,0,0,0,0,0,0,0,0,0,0,0,0,35.1142857142857,0,0
0,24.1984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1193548387097,0,0,0,91.3693693693694,0,0,0,0,0,-1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,7.845,0,0,24.3190476190476,0,0,0,0,0,0,11.2022058823529,0,8.25925925925926,0,0,0,0,0,0,-3.7,33.465,0,0,0,0,-3.25,27.5,0,0,0,0,-14.8809523809524,0,0,0,0,0,0,0,5.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.61608391608392,24.853249475891,0,0,0,0,0,0,-3.1987012987013,0,0,0,0,0,0,0,0,9.53980099502488,0,0,50.7594381035996,7.02633889376646,0,0,0,0,0,0,0,-3.39181286549708,0.520121951219512,0,0,0,0,0,0,0,0,0,0,64.1969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,7.125,0,0,0,17.5975609756098,0,0,0,0,0,14.9294871794872,0,0,0,0,0,0,0,0,0,0,0,0,11.6794871794872,0,0
0,0,0,0,0,0,0,0,8.99195171026157,18.5710111046172,0,0,0,0,0,0,5.91010047593866,0,0,0,0,0,0,0,0,21.4166666666667,0,0,7.02633889376646,47.3424657534247,0,0,0,0,0,0,0,2.22077922077922,13.5449275362319,0,0,0,0,0,0,0,0,0,0,13.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7857142857143,0,0,0,0,0,0,0,-2.61111111111111,0,0,0,-0.25,0,0,0,0,0,-0.596153846153846,0,0,0,0,0,0,0,0,0,0,0,0,-5.32857142857143,0,0
0,0,0,22.9411764705882,0,0,17.9967741935484,0,0,0,0,0,0,5.50568181818182,0,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,0,0,0,52.909756097561,0,0,0,0,0,0,0,0,-6.63306451612903,0,0,14.8831908831909,0,0,0,0,0,0,0,0,0,0,3.77777777777778,0,0,0,0,0,0,0,0,22.9619883040936,0.524731182795699,0,0,0,-17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4147727272727,0,0,0,0,-2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.0584795321637,0,0,0,0,0,5.45098039215686,21.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6984126984127,0,0,0,0,0,0,0,0,0,35.5714285714286,0,65,0,0,0,0,0,0,1.89473684210526,0,4.21212121212121,0,0,0,11.2707692307692,0,0,0,0,-4.46245059288538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86666666666667,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49736842105263,-2.6,0,2.82246376811594,0,0,0,0
0,4.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5714285714286,0,0,0,-1.92307692307692,0,0,0,0,0,43.9170190274841,0,0,0,0,0,0,0,0,0,0,0,0,2.57204301075269,0,0,-2.02177177177177,0,0,0,0,0,0,14.5095238095238,0,-0.0985221674876847,0,0,0,0,0,0,6.9,15.4073083778966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,0,0,0,0,0,0,7.15,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,34.7,0,0,0,0,0,0,0,0,0,0,0,0,28.6666666666667,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0
104,0,0,0,0,0,0,-30.8333333333333,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,89.6666666666667,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,-30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2.69946808510638,0,0,0,0,0,0,-0.510204081632653,0,0,0,0,0,0,13.6734693877551,0,0,0,0,0,0,0,0,9.90454545454545,10.1088709677419,0,0,0,0,0,0,0,0,0,0,49.4235588972431,0,0,0,0,1.20238095238095,0,0,0,0,0,-19.8333333333333,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59573170731707,1.80833333333333,0,0,0,15.7628205128205,2.46320346320346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31456456456456,0,0,0,0,10.3035714285714,0,0,0,0,0,0,0,0,0,0,0
0,0,6.51147959183673,0,-1.05714285714286,0,0,0,0,0,1.59724238026125,0,0,0,0,4.50058072009292,0,-0.365612648221344,0.61890243902439,4.22337662337662,6.05241090146751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2939068100358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00980392156863,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,0,0,0,0,0,149.833333333333,7.47252747252747,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
