"Mike Trout_LAA","Paul Goldschmidt_ARI","Giancarlo Stanton_MIA","Corey Seager_LAD","Josh Donaldson_TOR","Wil Myers_SD","Christian Yelich_MIA","Jose Bautista_TOR","Dee Gordon_MIA","Nelson Cruz_SEA","Robinson Cano_SEA","Jean Segura_SEA","AJ Pollock_ARI","Albert Pujols_LAA","Jake Lamb_ARI","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Yasmany Tomas_ARI","Kyle Seager_SEA","Khris Davis_OAK","Logan Forsythe_LAD","Joc Pederson_LAD","Troy Tulowitzki_TOR","Kole Calhoun_LAA","Justin Turner_LAD","David Peralta_ARI","Rajai Davis_OAK","Devon Travis_TOR","Cameron Maybin_LAA","Ryan Schimpf_SD","Marcell Ozuna_MIA","Kendrys Morales_TOR","CJ Cron_LAA","Yasmani Grandal_LAD","Chase Utley_LAD","Brandon Drury_ARI","Chris Owings_ARI","Franklin Gutierrez_LAD","JT Realmuto_MIA","Yangervis Solarte_SD","Trevor Plouffe_OAK","Mitch Haniger_SEA","Russell Martin_TOR","Luis Valbuena_LAA","Martin Prado_MIA","Manuel Margot_SD","Ryon Healy_OAK","Marcus Semien_OAK","Jefry Marte_LAA","Cody Bellinger_LAD","Chris Taylor_LAD","Jeremy Hazelbaker_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Danny Valencia_SEA","Yunel Escobar_LAA","Steve Pearce_TOR","Ben Revere_LAA","Chris Herrmann_ARI","Trayce Thompson_LAD","Justin Bour_MIA","Cory Spangenberg_SD","Stephen Vogt_OAK","Taylor Motter_SEA","Leonys Martin_SEA","Andrelton Simmons_LAA","Kevin Pillar_TOR","Austin Barnes_LAD","Andrew Toles_LAD","Socrates Brito_ARI","Derek Dietrich_MIA","Danny Espinosa_LAA","Rob Segedin_LAD","Travis Jankowski_SD","Josh Phegley_OAK","Mark Canha_OAK","Jarrod Dyson_SEA","Andre Ethier_LAD","Mike Zunino_SEA","Yonder Alonso_OAK","Ben Gamel_SEA","Justin Smoak_TOR","Rowdy Tellez_TOR","Dalton Pompey_TOR","Scott Van Slyke_LAD","Kike Hernandez_LAD","Destin Hood_MIA","Jed Lowrie_OAK","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Chris Iannetta_ARI","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Moore_MIA","Ichiro Suzuki_MIA","Jake Smolinski_OAK","Guillermo Heredia_SEA","Daniel Descalso_ARI","Adeiny Hechavarria_MIA","Erick Aybar_SD","Bruce Maxwell_OAK","Shawn O'Malley_SEA","Nick Ahmed_ARI","AJ Ellis_MIA","Luis Sardinas_SD","Allen Cordoba_SD","Carlos Ruiz_SEA","Matt Joyce_OAK","Martin Maldonado_LAA","Juan Graterol_LAA","Darwin Barney_TOR","JT Riddle_MIA","Jabari Blash_SD","Adam Rosales_OAK","Carlos Perez_LAA","Jeff Mathis_ARI","Hector Sanchez_SD","Ryan Goins_TOR","Ty Kelly_TOR","Miguel Rojas_MIA","Chad Pinder_OAK","Mike Freeman_SEA","Cliff Pennington_LAA","Brett Eibner_LAD","Jaff Decker_OAK","Chris Coghlan_TOR","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,9.48390507442606,58.9291666666667,0,0,0,0,0,0,0,-5.13077126302824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84402201977627,0,0,0,0,0,0,0,0,0,0,0,0,-7.14889256577209,0,0,0,0,0,0,0,0,1.18479007005235,6.33570144922715,0,0,0,0,0,0,0,0,0,0,0,11.2782541949904,0,-2.19551467304318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.30867228837683,0,0,0,0,0,0,0,0,0,0,55.3809523809524,0,3.86610311413053,0,0,-5.77915144456446,0,0,0,0,0,0,0,6.60768161041233,0,0,0,0,0,0,0,0,0,2.31637326590309,-14.1385973965503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7131387774088,0,0,0,0,0,0,0,0,0,0,0
5.96794574806071,0,0,0,0,0,0,0,0,0,0,0,0,48.0897435897436,0,0,0,0,0,0,0,0,0,-14.4097042497911,0,0,0,0,-11.8988989890065,0,0,0,21.4810346496233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9076663095906,0,0,0,0,0,0,0,0,0,15.6010390099628,0,0,0,0,0,-6.56886809513652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13389271418711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.0294260654323,0,0,0,0,0,0,0,0,0,0,3.86610311413053,0,52.3291666666667,0,0,-13.7033086249386,0,0,0,0,0,0,0,32.5208496762163,0,0,0,0,0,0,0,0,0,7.56239277095785,-30.1769511150368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0470649578876,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.5278978914209,0,0,0,0,0,0,0,0,0,0,0,16.7272727272727,-6.57567156311783,0,0,0,3.05423227562612,20.1563684355552,0,0,15.2522105023721,0,0,0,0,0,0,0,0,10.5050108538161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18.3008891710495,0,0,0,0,0,0,0,0,0,0,0,-6.57567156311783,79.2087912087912,0,0,0,17.3785815012398,3.64589442729612,0,0,14.6780583258216,0,0,0,0,0,0,0,0,12.8600709493417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.4972375314467,0,0,0,0,0,0,0,0,0,0,-5.77915144456446,0,-13.7033086249386,0,0,64.8076923076923,0,0,0,0,0,0,0,6.69981314831086,0,0,0,0,0,0,0,0,0,30.8884805898235,-2.75316990805775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9907865761801,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.28177898934466,-5.13077126302824,0,0,0,0,0,0,0,24.9958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7488982289841,0,0,0,0,0,0,0,0,0,0,0,0,0.936122203271933,0,0,0,0,0,0,0,0,-5.19699068786207,1.19080108584028,0,0,0,0,0,0,0,0,0,0,0,4.7954714203466,0,7.50191018242876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4945054945055,0,0,0,0,0,0,-12.8664425975013,0,0,0,0,0,0,0,0,0,0,0,0,0,25.075429430039,0,0,0,0,0,-13.690295023063,-10.5625762857635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.899462112957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8064110362208,0,0,0,0,0,0,0,-10.9456343848018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1179263059582,0,0,0,0,0,-39.3504136263071,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.7901246382256,0,0,0,0,0,0,0,0,0,0,0,3.05423227562612,17.3785815012398,0,0,0,34.7636363636364,0,0,0,16.4201827215812,0,0,0,0,0,0,0,0,22.5587173927868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.6267965060021,0,0,0,0,0,0,0,0,0,0,0,20.1563684355552,3.64589442729612,0,0,0,0,46.125,0,0,38.8568627366637,0,0,0,0,0,0,0,0,77.6446479718598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,28.0641977545141,0,0,6.57050243738941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4010989010989,0,0,0,0,4.23025343102112,0,0,0,6.54237725386602,0,0,0,0,0,0,0,0,0,0,-0.369451708779624,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27787333245995,0,0,0,0,0,0,0,0,0,2.91821668798474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04102728342476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.43824258946304,0,0,0,0,0,0,0,0,0,0,0,0,-14.4097042497911,0,0,0,0,0,0,0,0,0,36.6025641025641,0,0,0,0,21.5575627881299,0,0,0,12.8634502534934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42299309984926,0,0,0,0,0,0,0,0,0,25.2102384113253,0,0,0,0,0,-5.33866190637504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85380519980835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42.2621747743492,0,0,0,0,0,0,0,0,0,0,0,15.2522105023721,14.6780583258216,0,0,0,16.4201827215812,38.8568627366637,0,0,34.5681818181818,0,0,0,0,0,0,0,0,33.3039167314415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.8213854202651,0,0,0,0,0,0,0,0,0,0,6.60768161041233,0,32.5208496762163,0,0,6.69981314831086,0,0,0,0,0,0,0,74.3351648351648,0,0,0,0,0,0,0,0,0,19.8384351553547,-19.0470566279396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60158883135204,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8664425975013,0,0,0,0,0,0,44.75,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6927226324973,0,0,0,0,0,29.5990967441887,20.1394518567788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.45584543545449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99155753429854,0,0,0,0,0,0,0,43.1227084437887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0014193790033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.84697302331795,0,0,-3.10434797680802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23025343102112,0,0,0,0,6.27272727272727,0,0,0,1.71638393835384,0,0,0,0,0,0,0,0,0,0,4.71011044498025,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63054963197595,0,0,0,0,0,0,0,0,0,1.22499305653257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8666000230766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.13195752587644,0,0,0,0,0,0,0,0,0,0,0,0,-11.8988989890065,0,0,0,0,0,0,0,0,0,21.5575627881299,0,0,0,0,20.4888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3205260022443,0,0,0,0,0,0,0,0,0,7.39304818423407,0,0,0,0,0,18.6342636414521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287451953163572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-9.9080954736665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2857142857143,0,0,0,0,0,0,0,0,0,8.6443821316377,0,0,0,0,0,-1.53145845979414,0,0,0,0,0,0,0,-6.73185511891075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.40020400176923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.4634587858726,0,0,0,0,0,0,-3.25518851422142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-18.7361568156348,0,0,0,39.6044446585069,0,9.81435783597286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.43956043956,0,0,0,0,0,0,0,29.2076676553555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9905878922631,0,0,0,0,0,0,0,0,0,-0.925376311097663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9125087356226,0,0,0,0,0,0,0
0,0,0,0,11.0031952153494,0,0,11.5113588015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54237725386602,0,0,0,0,1.71638393835384,0,0,0,35.1703296703297,0,0,0,0,0,0,0,0,0,0,-1.27394005673775,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.91479354089136,0,0,0,0,0,0,0,0,0,-12.0578727607186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94888179929152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.5233514262745,0,0,0,0,0,0,0,0,0,0,0,0,21.4810346496233,0,0,0,0,0,0,0,0,0,12.8634502534934,0,0,0,0,0,0,0,0,14.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61406176869035,0,0,0,0,0,0,0,0,0,5.34195099524737,0,0,0,0,0,0.737656608011674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38.7050095816986,0,0,0,0,0,0,0,0,0,0,0,10.5050108538161,12.8600709493417,0,0,0,22.5587173927868,77.6446479718598,0,0,33.3039167314415,0,0,0,0,0,0,0,0,70.8727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
