"Mike Trout_LAA","Paul Goldschmidt_ARI","Jake Lamb_ARI","AJ Pollock_ARI","Miguel Cabrera_DET","Justin Upton_DET","Gregory Polanco_PIT","Yasmany Tomas_ARI","Joey Votto_CIN","Ian Kinsler_DET","Chris Owings_ARI","Starling Marte_PIT","Billy Hamilton_CIN","Albert Pujols_LAA","JD Martinez_DET","Nicholas Castellanos_DET","Andrew McCutchen_PIT","Josh Harrison_PIT","Hunter Pence_SF","David Peralta_ARI","Brandon Drury_ARI","Eduardo Nunez_SF","Buster Posey_SF","Adam Duvall_CIN","Kole Calhoun_LAA","Francisco Cervelli_PIT","Brandon Belt_SF","Eugenio Suarez_CIN","Yunel Escobar_LAA","Alex Avila_DET","CJ Cron_LAA","Zack Cozart_CIN","Luis Valbuena_LAA","Cameron Maybin_LAA","Tyler Collins_DET","Josh Bell_PIT","Denard Span_SF","Joe Panik_SF","Christian Arroyo_SF","Jim Adduci_DET","Jefry Marte_LAA","James McCann_DET","Chris Iannetta_ARI","David Freese_PIT","Brandon Crawford_SF","Victor Martinez_DET","Andrew Romine_DET","Alen Hanson_PIT","Jose Peraza_CIN","Ben Revere_LAA","John Jaso_PIT","Jordy Mercer_PIT","Danny Ortiz_PIT","Socrates Brito_ARI","Kevin Newman_PIT","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Andrelton Simmons_LAA","Gregor Blanco_ARI","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Jose Osuna_PIT","Adam Frazier_PIT","Nick Hundley_SF","Danny Espinosa_LAA","Nick Ahmed_ARI","Arismendy Alcantara_CIN","Mac Williamson_SF","Elias Diaz_PIT","Phil Gosselin_PIT","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Jesse Winker_CIN","Phillip Ervin_CIN","Daniel Descalso_ARI","Gift Ngoepe_PIT","JaCoby Jones_DET","Max Moroff_PIT","Conor Gillaspie_SF","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Chris Stewart_PIT","Chris Bostick_PIT","John Bormann_PIT","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jose Iglesias_DET","Michael Morse_SF","Tucker Barnhart_CIN","Carlos Perez_LAA","Jeff Mathis_ARI","Tim Federowicz_SF","Patrick Kivlehan_CIN","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
0,3.59729064039409,-21.7222222222222,-4.56084656084656,0,0,0,28.5416666666666,0,0,90.064367816092,0,0,0,0,0,0,0,0,11.15,1.95289855072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00833333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.851724137931035,0,0,0,76.2402298850575,0,0,0,0,0,0,0,0,0,0,15.3447293447293,0,0,0,32.8899572649572,0,0,0,9.29230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1157407407408,0,0,0,0,0,0,0,0,0.105911330049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381578947368421,0,0,0,0,0,0,0
14.0698005698006,0,0,0,0,0,0,0,0,0,0,0,0,37.7161290322581,0,0,0,0,0,0,0,0,0,0,-3.52216748768473,0,0,0,14.0666666666667,0,0,0,0,-1.2481884057971,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,0,0,0,0,7.92307692307692,0,0,0,0,0,0,0,0,7.73103448275862,0,0,0,0,0,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-4.79538461538462,0,0,0,0,0,0,0,0,0,38.8795698924731,13.7301587301587,0,0,0,0,0,0,0,8.44466403162055,0,0,0,0,0,0,0,0,0,-10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40394088669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-14.3794466403162,0,0,0,0,0,0,0,0,0,13.7301587301587,50.2539682539683,0,0,0,0,0,0,0,16.5095238095238,0,0,0,0,0,0,0,0,0,-1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8618951612903,0,0,10.8827586206897,13.2119565217391,0,0,0,3.13359788359788,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.1020833333334,20.4166666666667,7.15,0,0,0,48.0698529411764,0,0,11.15,0,0,0,0,0,0,0,0,78.0061538461539,14.6285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5054945054945,0,0,0,0,0
0,14.1534391534392,5.60615384615385,11.65,0,0,0,28.5251976284585,0,0,1.95289855072464,0,0,0,0,0,0,0,0,14.6285714285714,39.8916256157635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71428571428571,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,0,0,38.6088709677419,-5.15076923076923,0,0,0,8.41269841269841,0,0,0,0,0,0,0,0,0,0,11.429802955665,0,0,0,0,0,0,11.9477124183007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28104575163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,-5.15076923076923,38.4615384615385,0,0,0,-1.62252964426877,0,0,0,0,0,0,0,0,0,0,-6.66798418972332,0,0,0,0,0,0,0.807692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.01108374384236,0,0,0,15.3447293447293,0,0,0,0,0,0,0,0,0,0,77.820197044335,0,0,0,10.7384615384615,0,0,0,-8.83384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3692307692308,0,0,0,0,0,0,0,0,-2.51566951566952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0672514619883,0,0,0,0,0,0,0
7.78769230769231,0,0,0,0,0,0,0,0,0,0,0,0,-3.52216748768473,0,0,0,0,0,0,0,0,0,0,39.4365591397849,0,0,0,1.7,0,0,0,0,10.6205533596838,0,0,0,0,0,0,16.0285714285714,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,0,0,10.4793103448276,0,0,0,0,0,0,-6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04347826086957,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-8.30994152046784,0,0,0,0,0,0,0,0,0,8.44466403162055,16.5095238095238,0,0,0,0,0,0,0,33.703557312253,0,0,0,0,0,0,0,0,0,-0.456140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,0,0,8.41269841269841,-1.62252964426877,0,0,0,36.367816091954,0,0,0,0,0,0,0,0,0,0,9.41025641025641,0,0,0,0,0,0,-3.55147058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.62192118226601,0,0,0,32.8899572649572,0,0,0,0,0,0,0,0,0,0,10.7384615384615,0,0,0,74.0911330049261,0,0,0,1.99833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9269230769231,0,0,0,0,0,0,0,0,-8.41310541310541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21052631578947,0,0,0,0,0,0,0
3.48290598290598,0,0,0,0,0,0,0,0,0,0,0,0,14.0666666666667,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,54.7328629032258,0,0,0,0,-7.06,0,0,0,0,0,0,15.275,0,0,0,0,0,0,0,0,16.452380952381,0,0,0,0,0,0,0,0,-6.98279569892473,0,0,0,0,0,0,-2.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.02645502645503,0,0,0,9.29230769230769,0,0,0,0,0,0,0,0,0,0,-8.83384615384615,0,0,0,1.99833333333333,0,0,0,38.9140211640212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,25.6365384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45751633986928,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,-1.2481884057971,0,0,0,0,0,0,0,0,0,0,10.6205533596838,0,0,0,-7.06,0,0,0,0,26.5566666666667,0,0,0,0,0,0,-1.10989010989011,0,0,0,0,0,0,0,0,-8.75,0,0,0,0,0,0,0,0,6.04666666666667,0,0,0,0,0,0,5.82683982683983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14047619047619,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.34615384615385,10.5980392156863,0,0,0,12.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8713450292398,0,0,0,0,0,0,18.3333333333333,0,0,0,-0.349673202614379,15.0151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.73122529644269,0,0,0,0,0,0,0,0,0,-10.6,-1.13636363636364,0,0,0,0,0,0,0,-0.456140350877193,0,0,0,0,0,0,0,0,0,53.1054131054131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,11.429802955665,-6.66798418972332,0,0,0,9.41025641025641,0,0,0,0,0,0,0,0,0,0,26.1827956989247,0,0,0,0,0,0,1.92647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,0,0,0,0,0,0,16.0285714285714,0,0,0,15.275,0,0,0,0,-1.10989010989011,0,0,0,0,0,0,33.9852941176471,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,3.8125,0,0,0,0,0,0,5.77916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9120879120879,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.59090909090909,10.3,0,0,0,33.3269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,69.7647058823529,0,0,0,-6.6125,13.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97802197802198,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,11.9477124183007,0.807692307692308,0,0,0,-3.55147058823529,0,0,0,0,0,0,0,0,0,0,1.92647058823529,0,0,0,0,0,0,33.5438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.95833333333333,3.14229249011858,0,0,0,12.7316017316017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349673202614379,0,0,0,0,0,0,-6.6125,0,0,0,32.1666666666667,3.45416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7777777777778,0,0,0,0,0,0,0,0,0
0,0,0,0,-19.5604395604396,9.8,0,0,0,27.6217948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0151515151515,0,0,0,0,0,0,13.043956043956,0,0,0,3.45416666666667,49.4281045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
