"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",5300,"ARI@WAS 07:05PM ET",13.88,"WAS","ARI",9.55,9,9.87,NA,"3","3",11
"1B","Anthony Rizzo",5200,"PHI@CHC 08:05PM ET",9.96,"CHC","PHI",9.1,8.5,9.65,NA,"3","3",4
"OF","Mike Trout",5200,"LAA@SEA 10:10PM ET",11.143,"LAA","SEA",8.65,8.6,9.18,NA,"3","3",11
"3B","Nolan Arenado",5100,"COL@SD 10:10PM ET",9.538,"COL","SD",8.12,6.9,8.18,NA,"3","3",8
"3B","Kris Bryant",5000,"PHI@CHC 08:05PM ET",10.08,"CHC","PHI",8.28,8.3,9.86,NA,"2","2",24
"OF","Mookie Betts",5000,"BAL@BOS 07:10PM ET",7.864,"BOS","BAL",9.47,10.8,11.16,NA,"3","3",9
"1B","Paul Goldschmidt",4900,"ARI@WAS 07:05PM ET",10.889,"ARI","WAS",8.15,8,9.15,NA,"3","3",12
"3B","Manny Machado",4800,"BAL@BOS 07:10PM ET",8.167,"BAL","BOS",6.09,8.6,7.59,NA,"3","3",14
"1B","Joey Votto",4800,"PIT@CIN 07:10PM ET",9.6,"CIN","PIT",9.01,8.5,9.51,NA,"3","3",22
"OF","Charlie Blackmon",4800,"COL@SD 10:10PM ET",10.231,"COL","SD",7.55,7.7,7.96,NA,"1","1",8
"1B/OF","Hanley Ramirez",4700,"BAL@BOS 07:10PM ET",7.048,"BOS","BAL",8.51,9.8,9.02,NA,"4","4",28
"2B","Jose Altuve",4700,"TEX@HOU 08:10PM ET",9.4,"HOU","TEX",8.74,9.6,10.04,NA,"3","3",20
"1B","Wil Myers",4700,"COL@SD 10:10PM ET",10,"SD","COL",7.76,7.9,8.42,NA,"3","3",9
"SS","Trea Turner",4700,"ARI@WAS 07:05PM ET",11.667,"WAS","ARI",9.24,8.7,9.76,NA,"1","1",14
"OF","Ryan Braun",4600,"MIL@STL 08:15PM ET",9.92,"MIL","STL",NA,NA,NA,NA,"3","x",NA
"SS","Xander Bogaerts",4600,"BAL@BOS 07:10PM ET",6.571,"BOS","BAL",7.97,8.3,9.58,NA,"6","1",8
"3B","Josh Donaldson",4600,"TOR@NYY 07:05PM ET",8.333,"TOR","NYY",NA,0,NA,NA,"x","x",NA
"SS","Carlos Correa",4600,"TEX@HOU 08:10PM ET",6.652,"HOU","TEX",6.37,8.5,8.19,NA,"4","4",0
"SS","Trevor Story",4600,"COL@SD 10:10PM ET",7.115,"COL","SD",6.41,5.7,6.56,NA,"7","7",0
"1B","Freddie Freeman",4600,"NYM@ATL 07:35PM ET",13.042,"ATL","NYM",8.35,7.9,9.41,NA,"3","3",20
"1B","Ryan Zimmerman",4600,"ARI@WAS 07:05PM ET",13.542,"WAS","ARI",6.96,6.7,7.78,NA,"4","4",10
"1B","Eric Thames",4500,"MIL@STL 08:15PM ET",12.76,"MIL","STL",8.83,7.6,7.24,NA,"2","2",0
"C","Gary Sanchez",4500,"TOR@NYY 07:05PM ET",4.8,"NYY","TOR",NA,0,NA,NA,"x","x",NA
"OF","Andrew McCutchen",4500,"PIT@CIN 07:10PM ET",7.56,"PIT","CIN",8.09,8.3,8.45,NA,"3","3",4
"OF","Giancarlo Stanton",4500,"TB@MIA 07:10PM ET",8.583,"MIA","TB",9.14,7.8,8.45,NA,"4","4",7
"OF","Carlos Gonzalez",4500,"COL@SD 10:10PM ET",5.542,"COL","SD",7.21,7.4,7.21,NA,"4","4",0
"2B","Daniel Murphy",4500,"ARI@WAS 07:05PM ET",10.56,"WAS","ARI",8.41,7.4,7.95,NA,"5","5",9
"1B","Miguel Cabrera",4400,"CLE@DET 07:10PM ET",7.5,"DET","CLE",6.99,6.4,NA,NA,"3","3",16
"2B","Brian Dozier",4400,"OAK@MIN 08:10PM ET",7.955,"MIN","OAK",8.28,7.8,9.42,NA,"1","1",28
"OF","Kyle Schwarber",4400,"PHI@CHC 08:05PM ET",6.64,"CHC","PHI",7.88,7.9,8.97,NA,"1","1",18
"OF","Dexter Fowler",4400,"MIL@STL 08:15PM ET",7.5,"STL","MIL",8.14,7.7,7.97,NA,"1","1",2
"OF","Jackie Bradley",4400,"BAL@BOS 07:10PM ET",5.692,"BOS","BAL",7.97,8.5,7.97,NA,"7","7",2
"SS","Corey Seager",4400,"SF@LAD 10:10PM ET",9.259,"LAD","SF",6.83,7.2,8.28,NA,"2","2",9
"OF","Ian Desmond",4400,"COL@SD 10:10PM ET",3,"COL","SD",6.71,6.1,6.59,NA,"6","5",10
"1B","Jose Abreu",4300,"CWS@KC 08:15PM ET",6.783,"CWS","KC",NA,7.1,7.41,NA,"x","4",5
"1B","Chris Davis",4300,"BAL@BOS 07:10PM ET",6.083,"BAL","BOS",5.43,5.8,6.63,NA,"x","5",2
"2B","Dustin Pedroia",4300,"BAL@BOS 07:10PM ET",5.143,"BOS","BAL",7.66,8.7,7.91,NA,"1","6",7
"OF","George Springer",4300,"TEX@HOU 08:10PM ET",8.565,"HOU","TEX",8.33,9.8,9.03,NA,"1","1",7
"3B","Todd Frazier",4200,"CWS@KC 08:15PM ET",7.526,"CWS","KC",6.3,7.2,7.25,NA,"4","5",7
"1B","Matt Carpenter",4200,"MIL@STL 08:15PM ET",7.25,"STL","MIL",9.23,8.1,8.48,NA,"3","3",10
"OF","Mark Trumbo",4200,"BAL@BOS 07:10PM ET",6.25,"BAL","BOS",5.41,7.8,7.07,NA,"4","4",0
"OF","Nelson Cruz",4200,"LAA@SEA 10:10PM ET",9.846,"SEA","LAA",7.66,7.3,8.3,NA,"4","4",5
"OF","Gregory Polanco",4200,"PIT@CIN 07:10PM ET",6.261,"PIT","CIN",NA,NA,NA,NA,"4","x",NA
"OF","Adam Duvall",4200,"PIT@CIN 07:10PM ET",9.792,"CIN","PIT",7.46,7.5,8.61,NA,"4","4",2
"2B","Rougned Odor",4200,"TEX@HOU 08:10PM ET",6.038,"TEX","HOU",7.28,8.5,7.42,NA,"4","4",0
"OF","Christian Yelich",4200,"TB@MIA 07:10PM ET",8.958,"MIA","TB",8.78,7.7,8.22,NA,"3","3",0
"2B","DJ LeMahieu",4200,"COL@SD 10:10PM ET",6.308,"COL","SD",6.12,6.1,7.05,NA,"2","2",2
"OF","David Dahl",4200,"COL@SD 10:10PM ET",0,"COL","SD",NA,0,NA,NA,"x","x",NA
"OF","Matt Kemp",4200,"NYM@ATL 07:35PM ET",12.357,"ATL","NYM",7.71,6.9,7.95,NA,"4","4",7
"SS","Francisco Lindor",4100,"CLE@DET 07:10PM ET",10.6,"CLE","DET",6.32,6.7,8.69,NA,"2","2",2
"3B","Miguel Sano",4100,"OAK@MIN 08:10PM ET",11.348,"MIN","OAK",8.49,7.7,8.78,NA,"3","3",20
"2B/OF","Ben Zobrist",4100,"PHI@CHC 08:05PM ET",6.818,"CHC","PHI",7.03,6.8,8.15,NA,"4","4",9
"2B","Jonathan Villar",4100,"MIL@STL 08:15PM ET",7.963,"MIL","STL",7.4,7.3,7.87,NA,"1","1",0
"SS","Aledmys Diaz",4100,"MIL@STL 08:15PM ET",6.833,"STL","MIL",7.27,7.8,8.34,NA,"2","2",0
"OF","Stephen Piscotty",4100,"MIL@STL 08:15PM ET",6.696,"STL","MIL",7.91,6.6,7.36,NA,"5","5",10
"OF","Adam Jones",4100,"BAL@BOS 07:10PM ET",8.083,"BAL","BOS",5.82,7.8,7.2,NA,"2","2",0
"OF","Jose Bautista",4100,"TOR@NYY 07:05PM ET",6.269,"TOR","NYY",6.28,8.8,7.78,NA,"2","2",7
"2B","Robinson Cano",4100,"LAA@SEA 10:10PM ET",7.846,"SEA","LAA",8.02,7.6,8.25,NA,"3","3",15
"SS","Jean Segura",4100,"LAA@SEA 10:10PM ET",9.571,"SEA","LAA",6.28,7.2,8.19,NA,"1","1",12
"OF","Billy Hamilton",4100,"PIT@CIN 07:10PM ET",8,"CIN","PIT",7.82,8.4,9.25,NA,"1","1",14
"OF","Shin-Soo Choo",4100,"TEX@HOU 08:10PM ET",7.591,"TEX","HOU",7.16,8.2,7.72,NA,"2","2",3
"2B","Dee Gordon",4100,"TB@MIA 07:10PM ET",8.042,"MIA","TB",8.7,7.6,8.39,NA,"1","1",2
"3B","Evan Longoria",4100,"TB@MIA 07:10PM ET",6.731,"TB","MIA",NA,NA,NA,NA,"3","x",NA
"1B","Mark Reynolds",4100,"COL@SD 10:10PM ET",9.462,"COL","SD",NA,NA,NA,NA,"5","x",NA
"OF","Yoenis Cespedes",4100,"NYM@ATL 07:35PM ET",9.278,"NYM","ATL",NA,0,NA,NA,"x","x",NA
"OF","AJ Pollock",4100,"ARI@WAS 07:05PM ET",10.28,"ARI","WAS",7.53,8,8.97,NA,"1","1",10
"OF","Adam Eaton",4100,"ARI@WAS 07:05PM ET",10.13,"WAS","ARI",NA,0,NA,NA,"x","x",NA
"2B","Jason Kipnis",4000,"CLE@DET 07:10PM ET",3.778,"CLE","DET",5.82,5.8,7.08,NA,"6","6",0
"OF","JD Martinez",4000,"CLE@DET 07:10PM ET",0,"DET","CLE",NA,0,NA,NA,"x","x",NA
"OF","Andrew Benintendi",4000,"BAL@BOS 07:10PM ET",8.917,"BOS","BAL",8.58,10.1,9.95,NA,"2","2",5
"1B/OF","Matt Holliday",4000,"TOR@NYY 07:05PM ET",6.708,"NYY","TOR",7.32,8.2,9.24,NA,"3","3",15
"OF","Aaron Judge",4000,"TOR@NYY 07:05PM ET",11.826,"NYY","TOR",8.42,8.2,8.33,NA,"7","6",38
"OF","Starling Marte",4000,"PIT@CIN 07:10PM ET",7.769,"PIT","CIN",NA,0,NA,NA,"x","x",NA
"3B","Adrian Beltre",4000,"TEX@HOU 08:10PM ET",0,"TEX","HOU",NA,0,NA,NA,"x","x",NA
"3B","Justin Turner",4000,"SF@LAD 10:10PM ET",8.692,"LAD","SF",7.3,7,7.9,NA,"3","3",11
"1B","Edwin Encarnacion",3900,"CLE@DET 07:10PM ET",6.72,"CLE","DET",6.05,7.2,8.3,NA,"4","4",0
"2B","Ian Kinsler",3900,"CLE@DET 07:10PM ET",7.583,"DET","CLE",5.92,6,7.65,NA,"1","1",7
"OF","Michael Brantley",3900,"CLE@DET 07:10PM ET",9.905,"CLE","DET",6.49,6.6,8.57,NA,"3","3",3
"OF","Khris Davis",3900,"OAK@MIN 08:10PM ET",10.208,"OAK","MIN",7.44,7.7,8.17,NA,"5","4",2
"SS","Troy Tulowitzki",3900,"TOR@NYY 07:05PM ET",6,"TOR","NYY",NA,0,NA,NA,"x","x",NA
"OF","Brett Gardner",3900,"TOR@NYY 07:05PM ET",7.095,"NYY","TOR",8.47,8.4,8.77,NA,"1","1",37
"3B","Kyle Seager",3900,"LAA@SEA 10:10PM ET",6.391,"SEA","LAA",7.8,6.9,7.3,NA,"5","5",2
"2B/3B","Josh Harrison",3900,"PIT@CIN 07:10PM ET",7.625,"PIT","CIN",6.26,7.4,8.08,NA,"1","1",20
"C","Jonathan Lucroy",3900,"TEX@HOU 08:10PM ET",4.333,"TEX","HOU",5.86,6.6,6.14,NA,"9","9",22
"3B/SS","Alex Bregman",3900,"TEX@HOU 08:10PM ET",5.52,"HOU","TEX",5.98,7.5,8.27,NA,"6","8",5
"3B","Anthony Rendon",3900,"ARI@WAS 07:05PM ET",7.565,"WAS","ARI",6.84,6.7,6.73,NA,"6","6",7
"3B","Jake Lamb",3900,"ARI@WAS 07:05PM ET",9.958,"ARI","WAS",8.1,6.8,7.55,NA,"4","4",21
