"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"SS","Corey Seager",5400,"LAD@COL 08:40PM ET",8.529,"LAD","COL",9.36,10,9.59,NA,"2","2",7
"3B","Nolan Arenado",5300,"LAD@COL 08:40PM ET",8.943,"COL","LAD",10.73,10.2,10.32,NA,"3","3",25
"OF","Charlie Blackmon",5200,"LAD@COL 08:40PM ET",9.889,"COL","LAD",8.9,9.5,10.02,NA,"1","1",0
"3B","Justin Turner",5100,"LAD@COL 08:40PM ET",8.424,"LAD","COL",9.77,10.2,9.48,NA,"3","3",3
"1B","Mark Reynolds",5000,"LAD@COL 08:40PM ET",10.114,"COL","LAD",9.14,8.2,8.39,NA,"6","4",15
"OF","Yasiel Puig",5000,"LAD@COL 08:40PM ET",7.676,"LAD","COL",8.65,10.9,9.34,NA,"7","7",2
"2B","DJ LeMahieu",4900,"LAD@COL 08:40PM ET",6.222,"COL","LAD",9.34,8.7,8.68,NA,"2","2",4
"OF","Joc Pederson",4900,"LAD@COL 08:40PM ET",5.708,"LAD","COL",7.26,11.4,1.95,NA,"x","1",5
"1B/OF","Cody Bellinger",4900,"LAD@COL 08:40PM ET",12.067,"LAD","COL",8.37,9.4,7.03,NA,"5","4",10
"1B","Jose Abreu",4800,"MIN@CWS 08:10PM ET",7.9,"CWS","MIN",8.53,7.9,8.71,NA,"3","3",0
"1B/OF","Ian Desmond",4800,"LAD@COL 08:40PM ET",7.9,"COL","LAD",9.41,9.3,8.33,NA,"5","5",22
"2B/3B","Logan Forsythe",4800,"LAD@COL 08:40PM ET",5.4,"LAD","COL",NA,0,NA,NA,"x","x",NA
"1B","Wil Myers",4700,"SD@TEX 08:05PM ET",9.371,"SD","TEX",9.37,9.5,9.19,NA,"3","3",3
"OF","Carlos Gonzalez",4700,"LAD@COL 08:40PM ET",4.677,"COL","LAD",8.25,8,8.92,NA,"4","6",18
"2B","Brian Dozier",4600,"MIN@CWS 08:10PM ET",8.462,"MIN","CWS",8.49,8.6,9.38,NA,"x","1",16
"2B","Rougned Odor",4500,"SD@TEX 08:05PM ET",6.257,"TEX","SD",7.14,8.2,9.52,NA,"2","5",10
"2B","Chase Utley",4500,"LAD@COL 08:40PM ET",2.815,"LAD","COL",NA,8.9,1.55,NA,"x","6",18
"OF","Franklin Gutierrez",4500,"LAD@COL 08:40PM ET",4.5,"LAD","COL",NA,NA,NA,NA,"4","x",NA
"C","Yasmani Grandal",4500,"LAD@COL 08:40PM ET",6.567,"LAD","COL",8.11,0,1.9,NA,"x","x",NA
"SS","Trevor Story",4500,"LAD@COL 08:40PM ET",6.441,"COL","LAD",NA,NA,NA,NA,"7","x",NA
"3B","Miguel Sano",4400,"MIN@CWS 08:10PM ET",10.828,"MIN","CWS",8.68,8.1,8.79,NA,"3","3",20
"OF","Carlos Gomez",4400,"SD@TEX 08:05PM ET",7.118,"TEX","SD",8.43,8.2,8.94,NA,"4","7",8
"1B","Adrian Gonzalez",4400,"LAD@COL 08:40PM ET",4.533,"LAD","COL",NA,0,NA,NA,"x","x",NA
"2B","Chris Taylor",4400,"LAD@COL 08:40PM ET",7.526,"LAD","COL",NA,11.4,7.36,NA,"1","5",3
"3B","Adrian Beltre",4300,"SD@TEX 08:05PM ET",0,"TEX","SD",NA,0,NA,NA,"x","x",NA
"3B","Joey Gallo",4200,"SD@TEX 08:05PM ET",8.714,"TEX","SD",NA,NA,NA,NA,"7","x",NA
"OF","David Dahl",4200,"LAD@COL 08:40PM ET",0,"COL","LAD",NA,0,NA,NA,"x","x",NA
"OF","Melky Cabrera",4100,"MIN@CWS 08:10PM ET",5.75,"CWS","MIN",6.46,7.3,8.25,NA,"1","1",18
"3B","Todd Frazier",4100,"MIN@CWS 08:10PM ET",6.32,"CWS","MIN",8.21,7.4,8.63,NA,"5","5",4
"1B","Mike Napoli",4100,"SD@TEX 08:05PM ET",5.364,"TEX","SD",6.67,8.6,8.31,NA,"5","6",34
"3B","Ryan Schimpf",4100,"SD@TEX 08:05PM ET",7.063,"SD","TEX",5.52,6.8,7.34,NA,"6","5",5
