"Paul Goldschmidt_ARI","Jose Altuve_HOU","Carlos Correa_HOU","Adam Duvall_CIN","Jose Bautista_TOR","Jake Lamb_ARI","Brian Dozier_MIN","George Springer_HOU","Billy Hamilton_CIN","Miguel Sano_MIN","Josh Donaldson_TOR","AJ Pollock_ARI","Giancarlo Stanton_MIA","Justin Smoak_TOR","Chris Owings_ARI","Joey Votto_CIN","Kendrys Morales_TOR","Adam Frazier_PIT","Gregory Polanco_PIT","Dee Gordon_MIA","Joe Mauer_MIN","Josh Reddick_HOU","Josh Harrison_PIT","Starling Marte_PIT","Justin Bour_MIA","Carlos Beltran_HOU","Marwin Gonzalez_HOU","Zack Cozart_CIN","Robbie Grossman_MIN","Alex Bregman_HOU","Troy Tulowitzki_TOR","Devon Travis_TOR","Marcell Ozuna_MIA","Scott Schebler_CIN","Andrew McCutchen_PIT","David Peralta_ARI","Jordy Mercer_PIT","Christian Yelich_MIA","Max Kepler_MIN","Eugenio Suarez_CIN","Kevin Pillar_TOR","Yasmany Tomas_ARI","Tommy Joseph_PHI","Aaron Altherr_PHI","Cesar Hernandez_PHI","Brian McCann_HOU","Kennys Vargas_MIN","Eddie Rosario_MIN","Evan Gattis_HOU","Russell Martin_TOR","Scooter Gennett_CIN","Jose Peraza_CIN","Chris Herrmann_ARI","JT Realmuto_MIA","Jorge Polanco_MIN","Derek Fisher_HOU","Steve Pearce_TOR","Francisco Cervelli_PIT","David Freese_PIT","Alen Hanson_PIT","Brandon Drury_ARI","Nick Ahmed_ARI","Yuli Gurriel_HOU","Phillip Ervin_CIN","Rey Fuentes_ARI","Jeremy Hazelbaker_ARI","Josh Bell_PIT","Martin Prado_MIA","Gregor Blanco_ARI","Howie Kendrick_PHI","Michael Saunders_PHI","Derek Dietrich_MIA","Jake Marisnick_HOU","Arismendy Alcantara_CIN","Socrates Brito_ARI","Norichika Aoki_HOU","Jason Castro_MIN","Dalton Pompey_TOR","Rowdy Tellez_TOR","John Jaso_PIT","Chris Iannetta_ARI","Danny Ortiz_PIT","Kevin Newman_PIT","Maikel Franco_PHI","Andrew Knapp_PHI","Rhys Hoskins_PHI","Eduardo Escobar_MIN","Byron Buxton_MIN","Ezequiel Carrera_TOR","Jesse Winker_CIN","Jose Osuna_PIT","Daniel Nava_PHI","Jarrod Saltalamacchia_TOR","Ryan Goins_TOR","Daniel Descalso_ARI","Chris Coghlan_TOR","Devin Mesoraco_CIN","Darrell Ceciliani_TOR","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Destin Hood_MIA","JT Riddle_MIA","Chris Gimenez_MIN","Anthony Alford_TOR","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Dwight Smith_TOR","Gift Ngoepe_PIT","Christian Colon_MIA","Freddy Galvis_PHI","Steve Lombardozzi_MIA","Brock Stassi_PHI","Cameron Rupp_PHI","Adeiny Hechavarria_MIA","Ehire Adrianza_MIN","Tucker Barnhart_CIN","Patrick Kivlehan_CIN","Max Moroff_PIT","Andres Blanco_PHI","AJ Ellis_MIA","Odubel Herrera_PHI","Juan Centeno_HOU","Tony Kemp_HOU","Luke Maile_TOR","Jeff Mathis_ARI","Chris Stewart_PIT","John Bormann_PIT","Mike Aviles_MIA","Darwin Barney_TOR","Ty Kelly_PHI","Miguel Rojas_MIA","Mike Ohlman_TOR","Stuart Turner_CIN"
0,0,0,0,0,0,8.25913978494624,0,0,24.5677339901478,0,0,0,0,0,0,0,0,0,0,45.6837121212121,0,0,0,0,0,0,0,7.19565217391304,0,0,0,0,0,0,0,0,0,7.17311827956989,0,0,0,0,0,0,0,-11.6153846153846,13.271164021164,0,0,0,0,0,0,1.41748768472906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8183333333333,0,0,0,0,0,0,0,0,0,-7.08974358974359,7.82051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.54623044096728,18.9697478991597,0,0,0,0,-5.47147950089127,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8102564102564,0,0,0,12.1935483870968,0.033596837944664,0,0,14.1103174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93666666666667,0,0,3.6600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4583333333333,0,0,-8.43076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3473684210526,-10.0367816091954,0,0,0,40.3229386892178,22.5833333333333,0,0,0,0,0,0,0,0,0,0,3.74099883855981,0,8.25609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.561553030303,2.16307692307692,45,0,0,0,0,0,0,-3.41295546558704,0,0,0,0,0,0,0,0,0,0,0,0,2.57083333333333,0,0,0,0,0,0,0,0,0,0,17.8416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4166666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4027777777778,-2.97619047619048,0,0,0,22.5833333333333,107.672727272727,0,0,0,0,0,0,0,0,0,0,10.8272727272727,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,-21.5416666666667,0,0,0,0,0,0,0,23.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.99573170731707,0,0,0,0,0,0,20.199146514936,0,0,0,0,84.8042973286876,0,0,0,0,0,0,0,-1.57665505226481,0,0,0,0,13.6521486643438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68131868131868,0,0,0,11.7307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75238095238095,0,0,26.55,0,0,0,0,-8,0,0,0,0,-3.84285714285714,0,0,0,0,0,12.6666666666667,0,0,0,0,0,0,0,0,0,0,8.96969696969697,0,0
0,7.98515519568151,15.5285714285714,0,0,0,0,0.211111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1935483870968,0,0,0,55.3615384615385,30.9940711462451,0,0,8.47301587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28458498023715,0,0,-5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01428571428571,0,0,-17.9723320158103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.78325123152709,13.7566666666667,0,0,0,0,7.38034188034188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033596837944664,0,0,0,30.9940711462451,77.3956989247312,0,0,-2.02153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54385964912281,0,0,3.08421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42424242424242,0,0,-5.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-22.5310391363023,0,0,0,0,6.69630156472262,0,0,0,0,0,0,8.78475609756098,0,0,0,0,0,0,0,0,0,0,0,60.7951219512195,0,0,0,0,0,1.67994310099573,0,0,0,0,0,1.24474474474474,0,0,0,0,0,0,0,0,0,0,9.5,9.98571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90769230769231,-68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6666666666667
0,0,0,0,0,0,-6.20307692307692,0,0,20.3938461538462,0,0,0,0,0,0,0,0,0,0,7.19565217391304,0,0,0,0,0,0,0,45.4325396825397,0,0,0,0,0,0,0,0,0,17.8616600790514,0,0,0,0,0,0,0,1.71428571428571,-4.77865612648221,0,0,0,0,0,0,13.7566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22058823529412,0,0,0,0,0,0,0,0,0,8.58333333333333,-2.56324110671937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16363636363636,0,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.7473867595819,8.34779516358464,0,0,0,0,4.80161943319838,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1103174603175,0,0,0,8.47301587301587,-2.02153846153846,0,0,35.8816067653277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14666666666667,0,0,-8.505291005291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.45,0,0,3.28833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
