"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Alex Wood",11400,"LAD@ATL 07:35PM ET",20.925,"LAD","ATL",0,18.6,17.998,NA,14.1
"SP","Corey Kluber",11000,"NYY@CLE 07:10PM ET",28.141,"CLE","NYY",0,22.2,27.0045,NA,44.35
"SP","Jerad Eickhoff",9200,"PHI@LAA 10:07PM ET",12.367,"PHI","LAA",0,14.2,15.812,NA,13.3
"SP","Sonny Gray",8800,"NYY@CLE 07:10PM ET",17.953,"NYY","CLE",0,14.3,16.085,NA,17.3
"SP","Parker Bridwell",8300,"PHI@LAA 10:07PM ET",15.1,"LAA","PHI",0,13.3,13.788,NA,5.85
"SP","Collin McHugh",7500,"TB@HOU 08:10PM ET",14.4,"HOU","TB",0,14.3,18.147,NA,19.3
"SP","Eduardo Rodriguez",7200,"CWS@BOS 07:10PM ET",15.975,"BOS","CWS",0,13.6,NA,NA,NA
"SP","Kendall Graveman",7000,"OAK@SF 10:15PM ET",12.569,"OAK","SF",0,11.6,12.704,NA,-14.3
"SP","Adalberto Mejia",6700,"TEX@MIN 08:10PM ET",11.253,"MIN","TEX",0,12,14.726,NA,7
"SP","Sal Romano",6400,"CIN@PIT 07:05PM ET",11.59,"CIN","PIT",NA,11.6,10.077,NA,6.7
"SP","Ty Blach",6300,"OAK@SF 10:15PM ET",7.209,"SF","OAK",NA,13,15.436,NA,21.8
"SP","Trevor Cahill",6200,"SEA@KC 08:15PM ET",16.104,"KC","SEA",0,11.9,16.714,NA,7.7
"SP","AJ Griffin",6000,"TEX@MIN 08:10PM ET",12.269,"TEX","MIN",0,12.4,14.975,NA,21.7
"SP","Yovani Gallardo",5800,"SEA@KC 08:15PM ET",9.038,"SEA","KC",0,10.2,12.089,NA,3.65
"SP","Chad Kuhl",5700,"CIN@PIT 07:05PM ET",9.393,"PIT","CIN",0,12.6,12.97,NA,28.15
"SP","Blake Snell",5300,"TB@HOU 08:10PM ET",10.319,"TB","HOU",0,13.1,12.553,NA,8.2
"RP","Sean Newcomb",5200,"LAD@ATL 07:35PM ET",11.62,"ATL","LAD",0,13.5,17.229,NA,12.5
"SP","Matthew Boyd",5000,"DET@BAL 07:05PM ET",9.486,"DET","BAL",NA,12.2,NA,NA,NA
"SP","Chris Tillman",4800,"DET@BAL 07:05PM ET",4.393,"BAL","DET",0,9.6,13.642,NA,-8.3
"SP","Miguel Gonzalez",4500,"CWS@BOS 07:10PM ET",9.744,"CWS","BOS",0,7.4,12.823,NA,-15.05
