"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"LAA@SEA 10:10PM ET",11.276,"LAA","SEA",9.65,9.5,10.37,NA,"3","3",18
"3B","Nolan Arenado",5000,"COL@SD 10:10PM ET",9.481,"COL","SD",9.21,7.5,8.86,NA,"3","3",11
"OF","Charlie Blackmon",4900,"COL@SD 10:10PM ET",10.148,"COL","SD",8.62,7.7,8.73,NA,"1","1",16
"1B","Wil Myers",4600,"COL@SD 10:10PM ET",9.964,"SD","COL",7.97,7.8,8.43,NA,"3","3",10
"OF","Carlos Gonzalez",4400,"COL@SD 10:10PM ET",5.32,"COL","SD",8.08,7.4,7.82,NA,"4","4",3
"OF","Nelson Cruz",4300,"LAA@SEA 10:10PM ET",9.667,"SEA","LAA",8.06,8,8.75,NA,"4","4",11
"OF","Ian Desmond",4300,"COL@SD 10:10PM ET",6.5,"COL","SD",7.3,6.8,7.04,NA,"5","5",33
"SS","Trevor Story",4300,"COL@SD 10:10PM ET",6.852,"COL","SD",NA,NA,NA,NA,"7","x",NA
"2B","Robinson Cano",4200,"LAA@SEA 10:10PM ET",8.111,"SEA","LAA",8.58,8.1,8.73,NA,"3","3",16
"SS","Jean Segura",4200,"LAA@SEA 10:10PM ET",9.733,"SEA","LAA",6.68,7.7,8.65,NA,"1","1",28
"SS","Corey Seager",4200,"SF@LAD 10:10PM ET",9.25,"LAD","SF",8.65,8.7,8.15,NA,"2","2",0
"OF","David Dahl",4100,"COL@SD 10:10PM ET",0,"COL","SD",NA,0,NA,NA,"x","x",NA
"2B","DJ LeMahieu",4000,"COL@SD 10:10PM ET",6.148,"COL","SD",6.87,6.6,7.39,NA,"2","2",12
"3B","Kyle Seager",3900,"LAA@SEA 10:10PM ET",6.208,"SEA","LAA",8.25,7.4,7.67,NA,"5","5",5
