"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,820982940,"CONDIA (2/77)",0,222.48,"WR J.J. Nelson RB Kareem Hunt QB Tom Brady TE Rob Gronkowski WR Brandon Coleman WR Keenan Allen DST Raiders  FLEX C.J. Anderson RB Todd Gurley II",NA,"Ty Montgomery","37.73%",29
2,820982970,"CONDIA (32/77)",0,212.78,"WR J.J. Nelson QB Tom Brady TE Rob Gronkowski WR Ted Ginn Jr. WR Keenan Allen DST Raiders  RB C.J. Anderson RB Todd Gurley II FLEX Ty Montgomery",NA,"Julio Jones","29.05%",18.8
3,828105437,"MDMDHAMD (37/77)",0,204.38,"TE Travis Kelce QB Tom Brady RB James White WR Chris Hogan RB Melvin Gordon DST Raiders  WR Emmanuel Sanders FLEX Ty Montgomery WR Davante Adams",NA,"Melvin Gordon","28.15%",20.8
4,827176496,"youdacao (25/77)",0,202.88,"RB Javorius Allen QB Tom Brady RB James White WR Chris Hogan TE Rob Gronkowski WR Brandon Coleman DST Buccaneers  WR Julio Jones FLEX Ty Montgomery",NA,"Tyreek Hill","24.18%",8.9
5,827807894,"walkoff9 (2/5)",0,199.88,"DST Ravens  WR J.J. Nelson QB Tom Brady RB James White WR Chris Hogan TE Rob Gronkowski FLEX Coby Fleener WR Julio Jones RB Ty Montgomery",NA,"Ezekiel Elliott","23.12%",6.2
6,822762314,"ianj300 (2/11)",0,195.88,"DST Ravens  WR J.J. Nelson WR Tyreek Hill QB Tom Brady WR Chris Hogan TE Rob Gronkowski RB Mark Ingram FLEX Emmanuel Sanders RB Ty Montgomery",NA,"Keenan Allen","21.05%",22
7,822660562,"Propstaaron",0,193.98,"QB Tom Brady RB James White TE Rob Gronkowski DST Buccaneers  WR Kenny Stills WR Keenan Allen WR Doug Baldwin RB Ty Montgomery FLEX Davante Adams",NA,"Larry Fitzgerald","20.37%",5.1
8,828893227,"nikos10 (2/2)",0,193.78,"WR Marqise Lee QB Tom Brady TE Rob Gronkowski RB Tarik Cohen FLEX Melvin Gordon WR Keenan Allen DST Raiders  WR Emmanuel Sanders RB Ty Montgomery",NA,"Coby Fleener","18.38%",12.3
9,822522568,"bcalicore (76/77)",0,193.44,"WR J.J. Nelson WR Chris Hogan TE Rob Gronkowski RB Jay Ajayi QB Philip Rivers RB Melvin Gordon WR Keenan Allen FLEX C.J. Anderson DST Seahawks ",NA,"J.J. Nelson","17.93%",26
10,828440607,"lamp3122",0,192.58,"QB Tom Brady RB James White TE Rob Gronkowski FLEX Coby Fleener DST Buccaneers  WR Jermaine Kearse WR Demaryius Thomas WR Julio Jones RB Ty Montgomery",NA,"Rob Gronkowski","16.67%",26.6
11,827666573,"ehafner (4/50)",0,192.42,"WR Jeremy Maclin TE Travis Kelce WR Emmanuel Sanders RB Chris Thompson DST Redskins  FLEX Julio Jones QB Aaron Rodgers RB Ty Montgomery WR Davante Adams",NA,"Aaron Rodgers","16.39%",23.52
12,820883282,"aniesdad",0,191.18,"WR J.J. Nelson QB Tom Brady WR Chris Hogan TE Coby Fleener RB Jacquizz Rodgers DST Buccaneers  RB Melvin Gordon WR Julio Jones FLEX Ty Montgomery",NA,"James White","15.09%",17.6
13,822762313,"ianj300 (1/11)",0,190.68,"WR J.J. Nelson WR Tyreek Hill QB Tom Brady RB James White WR Chris Hogan TE Rob Gronkowski FLEX Keenan Allen DST Seahawks  RB Ty Montgomery",NA,"Steelers ","14.16%",8
14,828116654,"ql81 (2/2)",0,190.34,"WR J.J. Nelson TE Rob Gronkowski DST Steelers  RB Jay Ajayi WR Jarvis Landry QB Philip Rivers RB Melvin Gordon WR Keenan Allen FLEX Ty Montgomery",NA,"Tom Brady","13.71%",33.78
15,824196999,"rayofhope (46/60)",0,190.22,"TE Coby Fleener WR Mike Evans RB Melvin Gordon WR Keenan Allen DST Chargers  RB C.J. Anderson QB Aaron Rodgers FLEX Ty Montgomery WR Davante Adams",NA,"Chargers ","12.74%",3
16,820982973,"CONDIA (35/77)",0,190.18,"DST Ravens  WR Larry Fitzgerald QB Tom Brady TE Rob Gronkowski WR Brandon Coleman RB Melvin Gordon RB C.J. Anderson WR Cooper Kupp FLEX Ty Montgomery",NA,"Chris Hogan","12.58%",18.8
17,826520748,"bshamy22",0,188.38,"DST Ravens  TE Travis Kelce QB Tom Brady RB James White FLEX Martavis Bryant WR DeVante Parker WR Keenan Allen WR Doug Baldwin RB Ty Montgomery",NA,"Charles Clay","12.37%",5.3
