"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,12600,33.015873015873,41.6,"Corey Kluber","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,8,0,0,1,3,1,0
2,2,13300,30.6390977443609,40.75,"Clayton Kershaw","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,7,0,0,0,3,2,0
3,3,5500,65.8181818181818,36.2,"Ubaldo Jimenez","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,0,0,0,2,1,0
4,1,4000,90,36,"Randal Grichuk","STL",NA,"OF",2,3,1,5,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4,8600,41.1046511627907,35.35,"Jimmy Nelson","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,7,0,0,2,3,1,0
6,2,5200,65.3846153846154,34,"Carlos Correa","HOU",NA,"SS",4,2,2,4,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,5,7000,46.7857142857143,32.75,"Dinelson Lamet","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,0,4,1,0
8,3,3700,81.0810810810811,30,"Jesus Aguilar","MIL",NA,"1B",5,2,1,4,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,4700,63.8297872340425,30,"Joey Votto","CIN",NA,"1B",3,2,2,2,0,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,9400,31.1702127659574,29.3,"Michael Fulmer","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8.66666666666667,0,0,2,7,0,0
11,5,4500,62.2222222222222,28,"Jonathan Villar","MIL",NA,"2B",1,2,2,2,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,7700,31.3636363636364,24.15,"David Price","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,0,0,3,6,0,0
13,6,4500,51.1111111111111,23,"Ian Kinsler","DET",NA,"2B",1,3,1,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,8,6200,36.2903225806452,22.5,"Lance Lynn","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6,0,0,3,4,1,0
