"Aaron Judge_NYY","Cody Bellinger_LAD","Freddie Freeman_ATL","Corey Seager_LAD","Justin Turner_LAD","Chris Taylor_LAD","Gary Sanchez_NYY","Nelson Cruz_SEA","Brett Gardner_NYY","Robinson Cano_SEA","Yasiel Puig_LAD","Ender Inciarte_ATL","Buster Posey_SF","Jean Segura_SEA","Brandon Phillips_ATL","Joc Pederson_LAD","Didi Gregorius_NYY","Yasmani Grandal_LAD","Logan Forsythe_LAD","Matt Adams_ATL","Kyle Seager_SEA","Matt Kemp_ATL","Brandon Belt_SF","Aaron Hicks_NYY","Clint Frazier_NYY","Matt Holliday_NYY","Adrian Gonzalez_LAD","Chase Utley_LAD","Johan Camargo_ATL","Wil Myers_SD","Austin Barnes_LAD","Eduardo Nunez_SF","Danny Valencia_SEA","Ben Gamel_SEA","Franklin Gutierrez_LAD","Kike Hernandez_LAD","Denard Span_SF","Jose Pirela_SD","Ryan Schimpf_SD","Hunter Renfroe_SD","Manuel Margot_SD","Nick Markakis_ATL","Kurt Suzuki_ATL","Joe Panik_SF","Chase Headley_NYY","Mike Zunino_SEA","Mason Williams_NYY","Miguel Andujar_NYY","Adonis Garcia_ATL","Nick Hundley_SF","Jabari Blash_SD","Cory Spangenberg_SD","Jarrod Dyson_SEA","Jorge Mateo_NYY","Danny Santana_ATL","Brandon Crawford_SF","Todd Frazier_NYY","Starlin Castro_NYY","Greg Bird_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Trayce Thompson_LAD","Andrew Toles_LAD","Peter O'Brien_LAD","Willie Calhoun_LAD","Yangervis Solarte_SD","Jarrett Parker_SF","Carlos Asuaje_SD","Christian Arroyo_SF","Jacoby Ellsbury_NYY","Mitch Haniger_SEA","Ji-Man Choi_NYY","Garrett Cooper_NYY","Tyler Flowers_ATL","Rob Segedin_LAD","Jace Peterson_ATL","Alex Verdugo_LAD","Alex Dickerson_SD","Austin Hedges_SD","Franchy Cordero_SD","Rob Refsnyder_NYY","Andre Ethier_LAD","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Chris Carter_NYY","Leonys Martin_SEA","Tyler Austin_NYY","Scott Van Slyke_LAD","Dansby Swanson_ATL","Erick Aybar_SD","Hector Sanchez_SD","Sean Rodriguez_ATL","Micah Johnson_ATL","Aaron Hill_SF","Hunter Pence_SF","Matt Szczur_SD","Travis Jankowski_SD","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Ronald Torreyes_NYY","Gleyber Torres_NYY","Rio Ruiz_ATL","Travis Demeritte_ATL","Allen Cordoba_SD","DJ Peterson_SEA","Boog Powell_SEA","Tyler Smith_SEA","Justin Ruggiano_SF","Conor Gillaspie_SF","Chase d'Arnaud_SD","Jose Rondon_SD","Austin Slater_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF","Tuffy Gosewisch_SEA","Taylor Motter_SEA","Mike Freeman_LAD","Michael Morse_SF","Christian Bethancourt_SD","Luis Urias_SD","Tim Federowicz_SF","Austin Romine_NYY","Kyle Higashioka_NYY","Daniel Vogelbach_SEA","Guillermo Heredia_SEA","Kyle Lewis_SEA","Anthony Recker_ATL","Brett Eibner_LAD","Emilio Bonifacio_ATL","Lane Adams_ATL","Ronald Acuna_ATL","Chris Marrero_SF","Miguel Gomez_SF","Luis Torrens_SD"
0,25.1240391334731,0,18.8021257349616,1.77358490566038,7.90561224489796,0,0,0,0,66.7524324324324,0,0,0,0,13.1133603238866,0,0.0750151240169389,-5.74893314366999,0,0,0,0,0,0,0,2.06349206349206,1.34778012684989,0,0,5.72426470588235,0,0,0,30.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86666666666667,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0
0,0,6.55845410628019,0,0,0,0,0,0,0,0,49.7153167602245,0,0,3.56145871899297,0,0,0,0,10.3390243902439,0,-0.26027397260274,0,0,0,0,0,0,13.9472934472934,0,0,0,0,0,0,0,0,0,0,0,0,3.27380952380952,26.5401069518717,0,0,0,0,0,-11.4857142857143,0,0,0,0,0,56.5916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5356394129979,0,-2.19032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75591075591076,0,0,0,0,0,0,0,0,0,0,0,0,-0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42.1970175438597,0,0,0,0,0,0,0,0,0,3.33406496927129,0,0,0,0,0,0,0,0,4.11685463659148,0,0,0,0,9.18882978723404,0,0,0,0,0,0,7.66231438812084,0,0,0,0,0,15.4285714285714,0,0,0,0,0,5.26884862653419,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,8.03418803418803,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86344238975818,7.13888888888889,2,0,0,0,0,0,0,0,0,0,7.08181818181818,13.2882599580713,0,0,0,0,0,0,0,0,0,0,0,0,4.65151515151515,-36.6666666666667,0,0,39.4105263157895,-9.33333333333333,-13.3,3.78571428571429,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0
0,0,0,0,0,0,0,13.3329966329966,0,3.03137254901961,0,0,0,52.475956284153,0,0,0,0,0,0,3.93042952208106,0,0,0,0,0,0,0,0,0,0,0,-2.89140271493213,11.6090425531915,0,0,0,0,0,0,0,0,0,0,0,11.1714285714286,0,0,0,0,0,0,15.7163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,0,0,0,0,0,0,0,0,0,0,0,1.90643274853801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,6.13076923076923,0,0,0,0,0,0,0,0,8.33265856950067,0,0,0,0,0,0,0,0,0
0,0,-9.02631578947368,0,0,0,0,0,0,0,0,3.56145871899297,0,0,48.1245834875972,0,0,0,0,27.9007936507937,0,-2.9090395480226,0,0,0,0,0,0,-8.14311594202899,0,0,0,0,0,0,0,0,0,0,0,0,2.23639392817475,10.8571428571429,0,0,0,0,0,-2.31034482758621,0,0,0,0,0,-17.1181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24190564292322,0,1.004329004329,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81057692307692,0,0,0,0,0,0,0,0,0,0,0,0,11.467032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
0,-0.904233870967742,0,13.2588904694168,3.78174603174603,5.54497354497355,0,0,0,0,13.1133603238866,0,0,0,0,46.8091966173362,0,7.43954480796586,4.42857142857143,0,0,0,0,0,0,0,14.7820512820513,8.93103448275862,0,0,-15.9285714285714,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93333333333333,0,0,0,0,0,2.87457482993197,0,12.1469298245614,0,0,0,0,0,0,0,51.5299539170507,0,0,0,0,0,0,1.68556005398111,-16.1071428571429,11.9806763285024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42117647058824,0,-48.3333333333333,0,0,0,0,0,0,0,0,0,0,11.8358843537415,0,-1.3,0,0,0,0,0,0,0,0,0,-7.23931623931624,0,0,-76.5,0,0,0,0,0,0,0,0,0,0,0,0,9.94102564102564,0,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,18.4963768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.570652173913,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.251372549019608,0,24.8754237288136,2.19933554817276,-7.81649245063879,0,0,0,0,0.0750151240169389,0,0,0,0,7.43954480796586,0,48.3427884615385,14.1988636363636,0,0,0,0,0,0,0,6.75238095238095,-6.50508788159112,0,0,-10.5,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.94295900178253,0,17.5756097560976,18.442118226601,21.8483870967742,0,0,0,0,-5.74893314366999,0,0,0,0,4.42857142857143,0,14.1988636363636,44.5208140610546,0,0,0,0,0,0,0,0.278947368421053,21.0166666666667,0,0,26.6333333333333,0,0,0,6.80357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.375,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0
0,0,11.3,0,0,0,0,0,0,0,0,10.3390243902439,0,0,27.9007936507937,0,0,0,0,111.398780487805,0,5.13438438438438,0,0,0,0,0,0,13.2166666666667,0,0,0,0,0,0,0,0,0,0,0,0,44.3871794871795,14.8047619047619,0,0,0,0,0,147.5,0,0,0,0,0,31.6454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7735042735043,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9747899159664,0,0,0,0,0,0,0,0,0,0,0,0,7.20952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.25333333333333,0,10.4041095890411,0,0,0,3.93042952208106,0,0,0,0,0,0,51.6333907056799,0,0,0,0,0,0,0,0,0,0,0,10.0230213089802,5.47514542570069,0,0,0,0,0,0,0,0,0,0,0,19.4917043740573,0,0,0,0,0,0,-2.87041773231032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3557692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,2.60307692307692,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,1.2,-1.15217391304348,0,0,0,0,0,0,0,0,6.43176470588235,0,0,0,0,0,0,0,0,0
0,0,9.78650793650794,0,0,0,0,0,0,0,0,-0.26027397260274,0,0,-2.9090395480226,0,0,0,0,5.13438438438438,0,61.9535768645358,0,0,0,0,0,0,-2.44466403162055,0,0,0,0,0,0,0,0,0,0,0,0,9.01086519114688,2.7735632183908,0,0,0,0,0,3.91692307692308,0,0,0,0,0,-33.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4959595959596,0,-6.17316017316017,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,-3.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.33406496927129,0,0,0,0,0,0,0,0,0,44.8751881963264,0,0,0,0,0,0,0,0,6.1957919345412,0,0,0,0,8.38807714786674,0,0,0,0,0,0,8.71483375959079,0,0,0,0,0,6.22943722943723,0,0,0,0,0,-3.40298507462687,0,0,0,0,0,0,0,0,0,0,-10.8,0,-2.52279202279202,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04705882352941,10.9107142857143,5.95833333333333,0,0,0,0,0,0,0,0,0,-0.909090909090909,11.1107744107744,0,0,0,0,0,0,0,0,0,0,0,0,31.4636363636364,7.63888888888889,0,0,3.05263157894737,-14.6666666666667,1.2,14.5952380952381,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0
-2.30434782608696,0,0,0,0,0,19.9857954545455,0,17.0280487804878,0,0,0,0,0,0,0,1.68556005398111,0,0,0,0,0,0,84.4248979591837,0,7.90420819490587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78017718715393,0,-15,0,0,0,0,0,0,0,0,0,0,22.9547872340426,0,0,0,0,0,0,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8890756302521,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,6.64619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3602941176471,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0
-18.9464285714286,0,0,0,0,0,-41.4285714285714,0,-17.6785714285714,0,0,0,0,0,0,0,-16.1071428571429,0,0,0,0,0,0,0,101.944444444444,-16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.08928571428571,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-28,0,0,0,0,0,0,0,0,0,29,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0
22.2401433691756,0,0,0,0,0,25.5230769230769,0,13.6962962962963,0,0,0,0,0,0,0,11.9806763285024,0,0,0,0,0,0,7.90420819490587,-16.6666666666667,66.6384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615151515151515,0,-105,0,0,0,0,0,0,0,0,0,0,23.811739820201,0,0,0,0,0,0,0,0,0,0,0,20.7068965517241,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.16666666666667,-6,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,0,3.24466571834993,9.87619047619048,3.66959064327485,0,0,0,0,2.06349206349206,0,0,0,0,14.7820512820513,0,6.75238095238095,0.278947368421053,0,0,0,0,0,0,0,17.9737179487179,5.13756613756614,0,0,12.1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.93551797040169,0,3.18260869565217,10.8452380952381,-5.72192513368984,0,0,0,0,1.34778012684989,0,0,0,0,8.93103448275862,0,-6.50508788159112,21.0166666666667,0,0,0,0,0,0,0,5.13756613756614,52.5816326530612,0,0,31.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,1.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.92857142857143,0,0,0,0,0,0,0,0,13.9472934472934,0,0,-8.14311594202899,0,0,0,0,13.2166666666667,0,-2.44466403162055,0,0,0,0,0,0,33.7378917378917,0,0,0,0,0,0,0,0,0,0,0,0,5.34666666666667,-11.6181818181818,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71691176470588,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42142857142857,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
