"Kris Bryant_CHC","Anthony Rizzo_CHC","Joey Votto_CIN","Kyle Schwarber_CHC","Adrian Beltre_TEX","Billy Hamilton_CIN","Aaron Altherr_PHI","Joey Gallo_TEX","Nomar Mazara_TEX","Mike Napoli_TEX","Shin-Soo Choo_TEX","Cesar Hernandez_PHI","Rougned Odor_TEX","Elvis Andrus_TEX","Maikel Franco_PHI","Carlos Gomez_TEX","Jonathan Lucroy_TEX","Odubel Herrera_PHI","Ben Zobrist_CHC","Adam Duvall_CIN","Ian Happ_CHC","Tommy Joseph_PHI","Zack Cozart_CIN","Addison Russell_CHC","Freddy Galvis_PHI","Eugenio Suarez_CIN","Willson Contreras_CHC","Javier Baez_CHC","Howie Kendrick_PHI","Michael Saunders_PHI","Delino DeShields_TEX","Cameron Rupp_PHI","Jurickson Profar_TEX","Scott Schebler_CIN","Jeimer Candelario_CHC","Robinson Chirinos_TEX","Daniel Nava_PHI","Andrew Knapp_PHI","Jason Heyward_CHC","Scooter Gennett_CIN","Peter O'Brien_CIN","Jose Peraza_CIN","Albert Almora_CHC","Rhys Hoskins_PHI","Miguel Montero_CHC","Jon Jay_CHC","Phillip Ervin_CIN","Pete Kozma_TEX","Brett Nicholas_TEX","Ryan Rua_TEX","Brock Stassi_PHI","Arismendy Alcantara_CIN","Andres Blanco_PHI","Tommy La Stella_CHC","Hanser Alberto_TEX","Jesse Winker_CIN","Tucker Barnhart_CIN","Ty Kelly_PHI","Devin Mesoraco_CIN","Drew Robinson_TEX","Jared Hoying_TEX","Eloy Jimenez_CHC","Patrick Kivlehan_CIN","Stuart Turner_CIN"
0,0,0,0,0,0,0,-0.394444444444444,12.1363636363636,-7.63025210084034,-6.96572580645161,0,-0.232574679943101,53.3605974395448,0,2.52941176470588,10.7314814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5021645021645,0,5.59090909090909,0,0,16.5636363636364,0,0,0,0,0,0,0,0,0,0,0,-4,0,7.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.31578947368421,0,0,0,0,-13.6822660098522,0,0,58.8609195402299,0,0,-5.26322751322751,0,0,0,2.01666666666667,0,0,-4.38965517241379,0,0,0,-4,2.21166666666667,0,-4.75108225108225,0,0,0,0,1.22222222222222,16.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,16.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.65775401069519,22.7862903225806,-4.64393939393939,12.3279569892473,0,30.815873015873,2.52941176470588,0,62.5396825396825,-5.94833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3578947368421,0,4.15909090909091,0,0,-11.0181818181818,0,0,0,0,0,0,0,0,0,0,0,-12,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.99076923076923,18.8533333333333,5.85185185185185,7.58498023715415,0,1.49074074074074,10.7314814814815,0,-5.94833333333333,36.1203703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0073529411765,0,5.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.2923976608187,0,0,0,0,9.09975369458128,0,0,-5.26322751322751,0,0,18.9931034482759,0,0,0,3.84057971014493,0,0,5.23448275862069,0,0,0,17.7142857142857,7.18153846153846,0,9.75,0,0,0,0,2.19642857142857,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0
13.6897233201581,7.84420289855072,0,4.32213438735178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8623188405797,0,0,0,0,16.6928571428571,0,0,-4.175,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,19.1549707602339,0,0,0,21.8571428571429,0,-13.3571428571429,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.01604278074866,0,0,16.2688172043011,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0623885918004,0,0,-8.03448275862069,0,0,14.3752688172043,0,0,0,0,0,0,0,-3.96975806451613,0,0,0,0,0,17.2,0,20.5172413793103,0,0,0,0,0,0,0,0,0,43.3333333333333,0,0,0,0,1.0952380952381,0,5.92857142857143,0,0,0,-4,-8.66666666666667
108,42,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6666666666667,0,0,55,0,0,18,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,35,0,-16,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,55.2058823529412,0,0,0,0,6.85538461538462,0,0,2.01666666666667,0,0,3.84057971014493,0,0,0,53.4846153846154,0,0,-2.39692307692308,0,0,0,40.4523809523809,23.3241106719368,0,8.88333333333333,0,0,0,0,2.46666666666667,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.76344086021505,0,0,9.76847290640394,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.03448275862069,0,0,45.0258064516129,0,0,1.43915343915344,0,0,0,0,0,0,0,12.0073891625616,0,0,0,0,0,2.5,0,4.54415954415954,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,-2.65,0,-16.8,0,0,0,40,44.6666666666667
22.8362068965517,7.6551724137931,0,13.9259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6928571428571,0,55,0,0,57.7758620689655,0,0,7.94285714285714,-10.9785714285714,0,0,0,0,0,0,0,0,0,0,12.2857142857143,0,0,0,28.1758241758242,0,12.6666666666667,-7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.45238095238095,0,0,0,0,-2.25376344086022,0,0,-4.38965517241379,0,0,5.23448275862069,0,0,0,-2.39692307692308,0,0,32.7328629032258,0,0,0,6.28571428571429,8.93732193732194,0,-4.73809523809524,0,0,0,0,-4.11111111111111,-9.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,-0.464285714285714,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,4.92869875222816,0,0,25.2655913978495,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3752688172043,0,0,1.43915343915344,0,0,69.7040998217469,0,0,0,0,0,0,0,-7.67741935483871,0,0,0,0,0,-3.8,0,28.5425287356322,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,-0.127705627705628,0,17.7857142857143,0,0,0,-2.16666666666667,1
-4.67099567099567,22.1847826086957,0,0.255411255411255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.175,0,18,0,0,7.94285714285714,0,0,77.3460144927536,-26.5210526315789,0,0,0,0,0,0,-11.6666666666667,0,0,0,40.0955882352941,0,0,0,-15.969696969697,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88339920948617,-0.88,0,20.6403162055336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.74285714285714,0,2,0,0,-10.9785714285714,0,0,-26.5210526315789,82.2646153846154,0,0,0,0,0,0,-8.33333333333333,0,0,0,-10.95,0,0,0,4.55128205128205,0,8.86666666666667,0.142857142857143,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,49.7142857142857,0,0,-4,0,0,17.7142857142857,0,0,0,40.4523809523809,0,0,6.28571428571429,0,0,0,91.7142857142857,81.6666666666667,0,69,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.73333333333333,0,0,0,0,3.28615384615385,0,0,2.21166666666667,0,0,7.18153846153846,0,0,0,23.3241106719368,0,0,8.93732193732194,0,0,0,81.6666666666667,48.1994301994302,0,5.88157894736842,0,0,0,0,0.6,-2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.05,5.00292397660819,-16.2943722943723,41.5036764705882,0,9.37944664031621,21.5021645021645,0,18.3578947368421,10.0073529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7233201581028,0,0,0,0,-45.8333333333333,0,0,0,0,0,0,0,0,0,0,0,4,0,41.5777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.81666666666667,0,0,0,0,26.9848484848485,0,0,-4.75108225108225,0,0,9.75,0,0,0,8.88333333333333,0,0,-4.73809523809524,0,0,0,69,5.88157894736842,0,33.0757575757576,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.26515151515152,14.9545454545455,-4.18181818181818,12.3030303030303,0,-2.57575757575758,5.59090909090909,0,4.15909090909091,5.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81060606060606,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.2218487394958,0,0,-0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96975806451613,0,0,12.0073891625616,0,0,-7.67741935483871,0,0,0,0,0,0,0,72.3747899159664,0,0,0,0,0,-8.48484848484848,0,-6.66129032258065,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,-4.77536231884058,0,9.98214285714286,0,0,0,0,101.5
0,55,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,-11.6666666666667,-8.33333333333333,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,58.3257575757576,-8.16363636363636,-32.1944444444444,8.11111111111111,0,-20.5530303030303,16.5636363636364,0,-11.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.8333333333333,0,26,0,0,109.537878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.13333333333333,0,0,0,0,6.45833333333333,0,0,1.22222222222222,0,0,2.19642857142857,0,0,0,2.46666666666667,0,0,-4.11111111111111,0,0,0,0,0.6,0,-0.333333333333333,0,0,0,0,3.11111111111111,1.8,0,0,0,0,0,0,0,0,0,0,0,0,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.6,0,0,0,0,-13.1805555555556,0,0,16.5714285714286,0,0,-5,0,0,0,22.75,0,0,-9.55555555555556,0,0,0,18,-2.97619047619048,0,0,0,0,0,0,1.8,40.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,48.25,0,-0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
4.93297101449275,27.0398550724638,0,9.26449275362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1549707602339,0,0,0,0,12.2857142857143,0,0,40.0955882352941,-10.95,0,0,0,0,0,0,0,0,0,0,42.8242753623188,0,0,0,-9.55555555555556,0,-2.16666666666667,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12.7564102564103,0,0,-35.9272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,2.5,0,0,-3.8,0,0,0,0,0,0,0,-8.48484848484848,0,0,0,0,0,62.7435897435897,0,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.3,0,5,0,0,0,37.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.13541666666667,0,0,31.2870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5172413793103,0,0,4.54415954415954,0,0,28.5425287356322,0,0,0,0,0,0,0,-6.66129032258065,0,0,0,0,0,17.3333333333333,0,49.9791666666667,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,13.7922077922078,0,12.3333333333333,0,0,0,-26.8333333333333,13.6666666666667
19.5824175824176,-5.96666666666667,0,4.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8571428571429,0,35,0,0,28.1758241758242,0,0,-15.969696969697,4.55128205128205,0,0,0,0,0,0,0,0,0,0,-9.55555555555556,0,0,0,35.4852941176471,0,29.55,8,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.3111111111111,9.76666666666667,0,37.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3571428571429,0,-16,0,0,12.6666666666667,0,0,0,8.86666666666667,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,29.55,0,61.3636363636364,43.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1538461538462,12.8589743589744,0,12.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,0,0,0,-7.6,0,0,0.0714285714285714,0.142857142857143,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,8,0,43.8809523809524,22.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-58,10,0,-10,-4,0,-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,43.6923076923077,9.51282051282051,-22.5128205128205,61.6,0,15.7333333333333,7.96666666666667,0,12.4,-4.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5777777777778,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,0,8,0,50.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.65,0,0,0,0,-27.7619047619048,0,0,16.6428571428571,0,0,0.642857142857143,0,0,0,0,0,0,-0.464285714285714,0,0,0,0,5,0,2.33333333333333,0,0,0,0,-6.2,48.25,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,-3,0,0,0,0,0,0,0,0,0,0,0
0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3333333333333,0,0,-8,0,0,-36,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,45.3333333333333,0,0,0,0,-23.6666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,-30,0,0,0,0,-6,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.07833333333333,0,0,-1.62055335968379,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0952380952381,0,0,-2.65,0,0,-0.127705627705628,0,0,0,0,0,0,0,-4.77536231884058,0,0,0,0,0,-9.3,0,13.7922077922078,0,0,0,0,0,0,0,0,0,-23.6666666666667,0,0,0,0,23.4733333333333,0,0,0,0,0,-52.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-17.9107142857143,0,0,2.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92857142857143,0,0,-16.8,0,0,17.7857142857143,0,0,0,0,0,0,0,9.98214285714286,0,0,0,0,0,5,0,12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5535714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.66666666666667,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,40,0,0,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,-26.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.5,0,0,0,0,0,52.25,0
0,0,5.33333333333333,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,44.6666666666667,0,0,1,0,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6666666666667
