"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,13300,32.8947368421053,43.75,"Max Scherzer","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,9,1,0,1,5,0,0
2,1,4900,85.7142857142857,42,"George Springer","HOU",NA,"OF",1,4,2,2,0,4,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,10900,31.0091743119266,33.8,"Carlos Martinez","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,0,0,1,4,3,0
4,3,7200,46.3194444444444,33.35,"Sean Manaea","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,0,0,1,3,1,0
5,2,3600,91.6666666666667,33,"Evan Gattis","HOU",NA,"C",4,3,1,3,0,6,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,3,3200,103.125,33,"Chad Pinder","OAK",NA,"2B/SS",9,2,2,3,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,4,3900,82.0512820512821,32,"Adam Jones","BAL",NA,"OF",2,2,1,5,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4,9000,34.4444444444444,31,"Dan Straily","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,6.66666666666667,0,0,1,9,1,0
9,5,4300,69.7674418604651,30,"Justin Bour","MIA",NA,"1B",5,2,2,3,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,5,8600,34.3604651162791,29.55,"Drew Pomeranz","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,1,7,0,0
11,6,3800,71.0526315789474,27,"Eric Thames","MIL",NA,"1B/OF",2,2,1,2,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,6,8200,31.9512195121951,26.2,"James Paxton","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5.33333333333333,0,0,0,3,0,0
13,7,4100,63.4146341463415,26,"Marcell Ozuna","MIA",NA,"OF",4,2,1,3,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,8,5100,50.9803921568627,26,"Jake Lamb","ARI",NA,"3B",4,1,0,2,0,6,0,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,9,3600,72.2222222222222,26,"Eddie Rosario","MIN",NA,"OF",5,2,1,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,10,5400,48.1481481481482,26,"Carlos Correa","HOU",NA,"SS",3,2,1,3,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,11,4200,59.5238095238095,25,"Marwin Gonzalez","HOU",NA,"3B/OF",5,3,1,2,0,5,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,12,4700,48.936170212766,23,"Logan Morrison","TB",NA,"1B",4,2,1,1,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,9900,21.5151515151515,21.3,"Jake Arrieta","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,0,0,1,5,2,0
20,8,5900,36.1016949152542,21.3,"Junior Guerra","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,0,0,0,4,3,0
21,13,3500,60,21,"Chris Davis","BAL",NA,"1B",5,1,1,3,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,14,3500,60,21,"Victor Martinez","DET",NA,"1B",4,2,1,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,15,4700,44.6808510638298,21,"Elvis Andrus","TEX",NA,"SS",2,1,0,2,0,4,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,3700,54.0540540540541,20,"Mark Trumbo","BAL",NA,"OF",4,2,0,2,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,17,3600,55.5555555555556,20,"Jose Peraza","CIN",NA,"2B/SS",9,0,0,1,2,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
