"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5600,"COL@SD 04:10PM ET",10.561,"COL","SD",9.69,8.3,8.52,NA,"1","1",12
"OF","Bryce Harper",5400,"WAS@OAK 04:05PM ET",11.34,"WAS","OAK",NA,0,NA,NA,"x","x",NA
"OF","Adam Duvall",5400,"ATL@CIN 04:10PM ET",9.269,"CIN","ATL",8.01,9.2,9.57,NA,"4","4",14
"1B","Joey Votto",5200,"ATL@CIN 04:10PM ET",10.019,"CIN","ATL",10.08,10.1,10.56,NA,"3","3",19
"1B","Paul Goldschmidt",5200,"ARI@MIA 04:10PM ET",11.158,"ARI","MIA",9.6,8.7,9.59,NA,"3","3",0
"OF","JD Martinez",5100,"CWS@DET 04:10PM ET",11.55,"DET","CWS",8.52,8.8,9.67,NA,"5","5",0
"3B","Jake Lamb",5100,"ARI@MIA 04:10PM ET",10.226,"ARI","MIA",9.71,7.5,8.01,NA,"4","4",2
"1B","Ryan Zimmerman",5000,"WAS@OAK 04:05PM ET",10.647,"WAS","OAK",9.5,7.7,8.52,NA,"4","4",9
"OF","Matt Kemp",5000,"ATL@CIN 04:10PM ET",9.952,"ATL","CIN",9.16,9.1,8.63,NA,"4","4",5
"OF","Billy Hamilton",5000,"ATL@CIN 04:10PM ET",9.52,"CIN","ATL",8.75,9.6,10.34,NA,"1","1",3
"OF","Marcell Ozuna",5000,"ARI@MIA 04:10PM ET",9.226,"MIA","ARI",7.02,7,8.01,NA,"4","4",8
"3B","Nolan Arenado",5000,"COL@SD 04:10PM ET",9.018,"COL","SD",9.8,7,8.2,NA,"3","3",21
"OF","Giancarlo Stanton",4900,"ARI@MIA 04:10PM ET",9.288,"MIA","ARI",8.07,8.1,8.99,NA,"2","2",11
"1B","Justin Bour",4900,"ARI@MIA 04:10PM ET",8.849,"MIA","ARI",7.65,7.3,7.9,NA,"5","5",12
"SS","Zack Cozart",4800,"ATL@CIN 04:10PM ET",9.375,"CIN","ATL",7.54,8.6,8.99,NA,"2","2",6
"SS","Francisco Lindor",4700,"CLE@KC 02:15PM ET",9.038,"CLE","KC",8.89,8.7,9.31,NA,"2","2",0
"1B","Anthony Rizzo",4700,"STL@CHC 02:20PM ET",8.83,"CHC","STL",9.5,10.1,9.23,NA,"3","3",0
"OF","Ryan Braun",4700,"LAD@MIL 04:10PM ET",8.581,"MIL","LAD",NA,0,NA,NA,"x","x",NA
"2B","Dee Gordon",4700,"ARI@MIA 04:10PM ET",7.865,"MIA","ARI",7.37,8.1,8.68,NA,"1","1",3
"1B/OF","Cody Bellinger",4600,"LAD@MIL 04:10PM ET",9.649,"LAD","MIL",7.8,10.2,8.23,NA,"5","5",19
"2B/3B","Jose Ramirez",4500,"CLE@KC 02:15PM ET",8.038,"CLE","KC",7.04,7.8,8.22,NA,"6","6",13
"3B","Kris Bryant",4500,"STL@CHC 02:20PM ET",9.385,"CHC","STL",8.97,9.6,9.46,NA,"2","2",2
"OF","Domingo Santana",4500,"LAD@MIL 04:10PM ET",7.98,"MIL","LAD",6.64,7,6.89,NA,"2","2",11
"1B","Freddie Freeman",4500,"ATL@CIN 04:10PM ET",12.514,"ATL","CIN",NA,0,NA,NA,"x","x",NA
"OF","AJ Pollock",4500,"ARI@MIA 04:10PM ET",9.135,"ARI","MIA",NA,0,NA,NA,"x","x",NA
"1B","Mark Reynolds",4500,"COL@SD 04:10PM ET",9.056,"COL","SD",NA,NA,NA,NA,"4","x",NA
"2B","Daniel Murphy",4400,"WAS@OAK 04:05PM ET",9.62,"WAS","OAK",9.59,9.3,9.1,NA,"3","3",15
"SS","Trea Turner",4400,"WAS@OAK 04:05PM ET",9.372,"WAS","OAK",9.79,10.3,10.27,NA,"1","1",0
"1B","Eric Thames",4400,"LAD@MIL 04:10PM ET",10.02,"MIL","LAD",6,0,7.92,NA,"x","x",NA
