"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,4100,112.19512195122,46,"Jose Ramirez","CLE",NA,"2B/3B",5,3,2,6,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,7500,58.7333333333333,44.05,"Ervin Santana","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,1,1,0,1,1,0
3,2,9600,39.7916666666667,38.2,"James Paxton","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,0,0,0,2,1,0
4,3,11500,33.1739130434783,38.15,"Chris Sale","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,7,0,0,1,3,3,0
5,4,7300,48.5616438356164,35.45,"Tyler Chatwood","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,1,1,0,2,1,0
6,5,10600,32.7830188679245,34.75,"Jacob deGrom","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,7,0,0,2,4,1,0
7,2,4200,78.5714285714286,33,"Yasiel Puig","LAD",NA,"OF",4,1,1,4,1,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3,4000,80,32,"Eric Thames","MIL",NA,"1B/OF",2,3,2,2,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,5000,60,30,"Kris Bryant","CHC",NA,"3B",2,2,2,3,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,5,4200,66.6666666666667,28,"Starling Marte","PIT",NA,"OF",2,2,1,2,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,4500,62.2222222222222,28,"Justin Upton","DET",NA,"OF",5,1,1,3,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,4300,65.1162790697674,28,"Carlos Santana","CLE",NA,"1B",1,1,1,4,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,6,7000,39.2857142857143,27.5,"C.C. Sabathia","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7.33333333333333,0,0,1,3,1,1
14,7,8200,32.8658536585366,26.95,"Marco Estrada","TOR",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,7,0,0,0,4,3,1
15,8,3300,78.7878787878788,26,"Lonnie Chisenhall","CLE",NA,"OF",6,3,1,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,9,3700,70.2702702702703,26,"Hernan Perez","MIL",NA,"3B/OF",5,1,1,3,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,10,3300,72.7272727272727,24,"Mitch Moreland","BOS",NA,"1B",5,2,1,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,11,2400,95.8333333333333,23,"Nick Ahmed","ARI",NA,"SS",7,1,1,4,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,12,0,0,23,"Jaff Decker","OAK",NA,"OF",8,1,0,1,1,4,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,8,9100,25.0549450549451,22.8,"Carlos Martinez","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,5.33333333333333,0,0,2,4,8,0
21,13,3700,59.4594594594595,22,"Khris Davis","OAK",NA,"OF",4,2,1,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,14,4200,52.3809523809524,22,"George Springer","HOU",NA,"OF",1,3,1,2,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,15,4200,52.3809523809524,22,"Nolan Arenado","COL",NA,"3B",3,1,1,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,3600,58.3333333333333,21,"Addison Russell","CHC",NA,"SS",5,1,0,3,0,5,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,17,3300,63.6363636363636,21,"Cesar Hernandez","PHI",NA,"2B",1,2,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,9,7100,28.3098591549296,20.1,"R.A. Dickey","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,0,0,2,7,1,1
27,18,3600,55.5555555555556,20,"Taylor Motter","SEA",NA,"2B/SS",6,1,1,3,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,10,5200,37.0192307692308,19.25,"Alec Asher","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.33333333333333,0,0,1,3,1,1
29,19,4600,41.304347826087,19,"Jose Altuve","HOU",NA,"2B",3,1,0,1,2,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,20,3700,51.3513513513513,19,"Scott Schebler","CIN",NA,"OF",4,1,1,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,21,2700,70.3703703703704,19,"Austin Hedges","SD",NA,"C",6,1,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,22,3500,54.2857142857143,19,"Zack Cozart","CIN",NA,"SS",7,2,0,1,0,3,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,23,4900,36.734693877551,18,"Corey Seager","LAD",NA,"SS",2,2,0,2,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,24,4000,45,18,"Andrew McCutchen","PIT",NA,"OF",3,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,25,3300,54.5454545454545,18,"Trevor Plouffe","TB",NA,"3B",2,1,1,1,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,11,8900,20,17.8,"Matt Shoemaker","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5.33333333333333,0,0,2,5,2,0
37,12,7400,23.8513513513513,17.65,"Sean Manaea","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,1,0,5,1
