"Aaron Judge_NYY","Cody Bellinger_LAD","Bryce Harper_WAS","Trea Turner_WAS","Mookie Betts_BOS","Corey Seager_LAD","Daniel Murphy_WAS","Charlie Blackmon_COL","Jose Ramirez_CLE","Xander Bogaerts_BOS","Nolan Arenado_COL","Gary Sanchez_NYY","Ryan Zimmerman_WAS","Anthony Rizzo_CHC","Edwin Encarnacion_CLE","Anthony Rendon_WAS","Kris Bryant_CHC","Francisco Lindor_CLE","Brett Gardner_NYY","Justin Turner_LAD","Carlos Gomez_TEX","Mike Trout_LAA","Jose Abreu_CWS","Ian Happ_CHC","Michael Brantley_CLE","Lonnie Chisenhall_CLE","Matt Holliday_NYY","Joc Pederson_LAD","Avisail Garcia_CWS","Cameron Maybin_LAA","Chris Taylor_LAD","Todd Frazier_CWS","Aaron Hicks_NYY","Andrew Benintendi_BOS","Adam Eaton_WAS","Elvis Andrus_TEX","Nomar Mazara_TEX","Yasmani Grandal_LAD","Michael Taylor_WAS","Ian Desmond_COL","Adrian Beltre_TEX","Bradley Zimmer_CLE","Didi Gregorius_NYY","Matt Davidson_CWS","Jackie Bradley_BOS","Adrian Gonzalez_LAD","Addison Russell_CHC","Buster Posey_SF","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Miguel Sano_MIN","Eric Young_LAA","Kike Hernandez_LAD","Andrelton Simmons_LAA","Ben Zobrist_CHC","Brian Goodwin_WAS","Joe Panik_SF","Jason Kipnis_CLE","Brian Dozier_MIN","Yasiel Puig_LAD","Ryan Raburn_WAS","Adam Lind_WAS","Mark Reynolds_COL","David Dahl_COL","Shin-Soo Choo_TEX","Carlos Santana_CLE","Joey Gallo_TEX","Yoan Moncada_CWS","Joe Mauer_MIN","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Eddie Rosario_MIN","Albert Pujols_LAA","Yunel Escobar_LAA","Austin Barnes_LAD","Jayson Werth_WAS","Willson Contreras_CHC","Javier Baez_CHC","Denard Span_SF","Eduardo Nunez_SF","Brandon Belt_SF","Mike Napoli_TEX","Tyler Naquin_CLE","Delino DeShields_TEX","Chris Carter_NYY","Greg Bird_NYY","Sandy Leon_BOS","Martin Maldonado_LAA","Luis Valbuena_LAA","Kole Calhoun_LAA","Peter O'Brien_LAD","Kyle Schwarber_CHC","Carlos Gonzalez_COL","Trevor Story_COL","Austin Jackson_CLE","Tyler Saladino_CWS","Mitch Moreland_BOS","Eduardo Escobar_MIN","Kennys Vargas_MIN","Jorge Polanco_MIN","Logan Forsythe_LAD","Jason Heyward_CHC","DJ LeMahieu_COL","Abraham Almonte_CLE","Jurickson Profar_TEX","Francisco Mejia_CLE","Bobby Bradley_CLE","Melky Cabrera_CWS","Yolmer Sanchez_CWS","Alen Hanson_CWS","Rob Refsnyder_NYY","Chris Young_BOS","Robbie Grossman_MIN","Max Kepler_MIN","Chase Utley_LAD","Franklin Gutierrez_LAD","Jefry Marte_LAA","CJ Cron_LAA","Robinson Chirinos_TEX","Brandon Guyer_CLE","Rougned Odor_TEX","Ronald Guzman_TEX","Greg Allen_CLE","Chase Headley_NYY","Mason Williams_NYY","Tyler Austin_NYY","Jhonny Peralta_BOS","Chris Gimenez_MIN","Brock Holt_BOS","Trayce Thompson_LAD","Hunter Pence_SF","Gerardo Parra_COL","Jonathan Lucroy_TEX","Byron Buxton_MIN","Danny Espinosa_LAA","Andrew Toles_LAD","Willie Calhoun_LAD","Mark Zagunis_CHC","Christian Arroyo_SF","Pete Kozma_TEX","Erik Gonzalez_CLE","Brett Nicholas_TEX","Jared Hoying_TEX","Charlie Tilson_CWS","Adam Engel_CWS","Tim Anderson_CWS","Rob Segedin_LAD","Alex Verdugo_LAD","Stephen Drew_WAS","Albert Almora_CHC","Nick Hundley_SF","Brandon Crawford_SF","Pat Valaika_COL","Yan Gomes_CLE","Giovanny Urshela_CLE","Ryan Rua_TEX","Andy Ibanez_TEX","Gleyber Torres_NYY","Daniel Palka_MIN","Andre Ethier_LAD","Cliff Pennington_LAA","Miguel Montero_CHC","Jon Jay_CHC","Matt Wieters_WAS","Gorkys Hernandez_SF","Stephen Cardullo_COL","Raimel Tapia_COL","Kelby Tomlinson_SF","Austin Slater_SF","Yandy Diaz_CLE","Pablo Sandoval_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Scott Van Slyke_LAD","Ben Revere_LAA","David Fletcher_LAA","Jeimer Candelario_CHC","Dustin Garneau_COL","Roberto Perez_CLE","Hanser Alberto_TEX","Austin Romine_NYY","Leury Garcia_CWS","Ronald Torreyes_NYY","Jacob May_CWS","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Sam Travis_BOS","Tom Murphy_COL","Orlando Calixte_SF","Drew Stubbs_TEX","Cody Asche_CWS","Willy Garcia_CWS","Josh Rutledge_BOS","Shane Robinson_LAA","Chris Heisey_WAS","Wilmer Difo_WAS","Tommy La Stella_CHC","Aaron Hill_SF","Jarrett Parker_SF","Jordan Patterson_COL","Geovany Soto_CWS","Kyle Higashioka_NYY","Kevan Smith_CWS","Jason Castro_MIN","Christian Vazquez_BOS","Carlos Perez_LAA","Nolan Fontana_LAA","Pedro Severino_WAS","Conor Gillaspie_SF","Alexi Amarista_COL","Tony Wolters_COL","Mac Williamson_SF","Ehire Adrianza_MIN","Deven Marrero_BOS","Rafael Bautista_WAS","Justin Ruggiano_SF","Daniel Robertson_CLE","Drew Robinson_TEX","Omar Narvaez_CWS","Mike Freeman_LAD","Jose Lobaton_WAS","Michael Morse_SF","Ryan Hanigan_COL","Cristhian Adames_COL","Juan Graterol_LAA","Tim Federowicz_SF","Brett Eibner_LAD","Grant Green_CWS","Zack Collins_CWS","Tzu-Wei Lin_BOS","Eloy Jimenez_CHC","Chris Marrero_SF","Ryder Jones_SF"
107.118525021949,0,0,0,0,0,0,0,0,0,0,31.6970310391363,0,0,0,0,0,0,18.5411373260738,0,0,0,0,0,0,0,22.4409701928697,0,0,0,0,0,6.1256038647343,0,0,0,0,0,0,0,0,0,0.794172062904718,0,0,0,0,0,-0.733333333333333,29.5574400723654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64939024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09743107769424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.508064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105.814102564103,0,0,0,28.7687326549491,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9425287356322,0,0,0,0,0,0,0,-12.7489177489177,0,0,14.5121951219512,0,0,0,0,0,0,-7.49390243902439,0,0,0,0,0,0,0,-4.06833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3101045296167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5197628458498,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93.9830601092896,23.9791666666667,0,0,8.35016835016835,0,0,0,0,0,25.6775510204082,0,0,24.1279461279461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9430894308943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.065873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.9791666666667,95.4532467532468,0,0,21.6665306122449,0,0,0,0,0,13.3670212765957,0,0,-9.41959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.524064171122995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21862348178138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,90.4038630377524,0,0,0,0,12.9137019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1398305084746,0,0,0,0,0,0,0,0,0,0,6.88316400580552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68181818181818,16.1482352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5811051693405,0,0,0,0,0,0,0,0,0,3.2270601987142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08110516934046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.7687326549491,0,0,0,78.0634615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525,0,0,0,0,0,0,0,22.0379310344828,0,0,-16.9615384615385,0,0,0,0,0,0,29.1847058823529,0,0,0,0,0,0,0,3.24466571834993,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4925324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8279569892473,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.35016835016835,21.6665306122449,0,0,71.8568306010929,0,0,0,0,0,10.9019607843137,0,0,13.5296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7264673311185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.502024291498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.078073089701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72.4038630377524,0,0,9.51398601398601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0381355932203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06954887218045,3.3643137254902,0,0,0,0,0,0,0,0,8.43581730769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,84.3638286620835,0,0,0,0,0,22.2010520163647,0,0,5.01857923497268,0,0,0,0,0,0,15.1075757575758,16.2405303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52035152636448,0,0,0,0,0,0,0,23.8815441565309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57012195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.9137019230769,0,0,0,0,55.7913752913753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1125226860254,0,0,0,0,0,0,0,0,0,0,5.92597968069666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92020202020202,7.19982993197279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3683712121212,0,0,0,0,0,0,0,0,0,7.52537593984962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
