"JD Martinez_DET","Jose Altuve_HOU","Miguel Cabrera_DET","Xander Bogaerts_BOS","Mookie Betts_BOS","Corey Dickerson_TB","Brian Dozier_MIN","Carlos Correa_HOU","Jose Abreu_CWS","Adrian Beltre_TEX","Logan Morrison_TB","Steven Souza_TB","Miguel Sano_MIN","Andrew Benintendi_BOS","Elvis Andrus_TEX","Nomar Mazara_TEX","George Springer_HOU","Max Kepler_MIN","Hanley Ramirez_BOS","Mitch Moreland_BOS","Avisail Garcia_CWS","Justin Upton_DET","Jackie Bradley_BOS","Mike Napoli_TEX","Joey Gallo_TEX","Ian Kinsler_DET","Joe Mauer_MIN","Josh Reddick_HOU","Shin-Soo Choo_TEX","Evan Longoria_TB","Kevin Kiermaier_TB","Mike Moustakas_KC","Marwin Gonzalez_HOU","Alex Bregman_HOU","Dustin Pedroia_BOS","Victor Martinez_DET","Nicholas Castellanos_DET","Melky Cabrera_CWS","Colby Rasmus_TB","Wilson Ramos_TB","Brad Miller_TB","Robbie Grossman_MIN","Pablo Sandoval_BOS","Todd Frazier_CWS","Yoan Moncada_CWS","Rougned Odor_TEX","Matt Duffy_TB","Brandon Moss_KC","Lorenzo Cain_KC","Eric Hosmer_KC","Matt Davidson_CWS","Carlos Gomez_TEX","Jonathan Lucroy_TEX","Delino DeShields_TEX","Jorge Bonifacio_KC","Kennys Vargas_MIN","Evan Gattis_HOU","Chris Young_BOS","Leury Garcia_CWS","Tyler Saladino_CWS","Robinson Chirinos_TEX","Alex Avila_DET","Whit Merrifield_KC","Jorge Soler_KC","Brock Holt_BOS","Yolmer Sanchez_CWS","Tim Anderson_CWS","Ryan Rua_TEX","Paulo Orlando_KC","Salvador Perez_KC","Billy Burns_KC","Carlos Beltran_HOU","Brian McCann_HOU","Jorge Polanco_MIN","Eddie Rosario_MIN","Byron Buxton_MIN","Cheslor Cuthbert_KC","Charlie Tilson_CWS","Sam Travis_BOS","Peter O'Brien_TEX","Alex Gordon_KC","Derek Fisher_HOU","Yuli Gurriel_HOU","Jacob May_CWS","Jurickson Profar_TEX","Jake Bauers_TB","Andrew Romine_DET","Jose Iglesias_DET","James McCann_DET","Ryan O'Hearn_KC","Norichika Aoki_HOU","Jake Marisnick_HOU","Sandy Leon_BOS","Steve Selsky_BOS","Cody Asche_CWS","Marco Hernandez_BOS","Tim Beckham_TB","Terrance Gore_KC","Eduardo Escobar_MIN","Geovany Soto_CWS","Christian Vazquez_BOS","Willy Garcia_CWS","Rickie Weeks_TB","Mallex Smith_TB","JaCoby Jones_DET","Jason Castro_MIN","Omar Narvaez_CWS","Josh Rutledge_BOS","Peter Bourjos_TB","Pete Kozma_TEX","Jesus Sucre_TB","Brett Nicholas_TEX","Jared Hoying_TEX","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Deven Marrero_BOS","Kevan Smith_CWS","Derek Norris_TB","Curt Casali_TB","Raul Mondesi_KC","Chris Gimenez_MIN","Daniel Robertson_TB","Jim Adduci_DET","Alex Presley_DET","Adam Engel_CWS","Hanser Alberto_TEX","Alcides Escobar_KC","Michael Martinez_TB","Drew Stubbs_TEX","Ehire Adrianza_MIN","Zack Collins_CWS","Shane Peterson_TB","Drew Butera_KC","Juan Centeno_HOU","Tony Kemp_HOU","Drew Robinson_TEX"
0,2.19163763066202,0,0,0,0,0,2.47936507936508,0,0,0,0,0,0,0,0,46.5969802555168,0,0,0,0,0,0,0,0,0,0,-5.62784090909091,0,0,0,0,8.05846153846154,4.03058321479374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540336134453781,-1.0995670995671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18.0264367816092,0,0,0,0,0,34.1625615763547,0,0,0,0,53.6360887096774,0,0,0,0,0,0,0,0,6.78965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4069264069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08866995073892,2.36111111111111,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.91680672268908,7.38235294117647,0,0,0,0,0,0,0,0,12.3267045454545,0,0,0,0,41.2277777777778,7.62701612903226,0,0,-8.27898550724638,0,0,0,0,0,0,0,0,0,0,0,5.76559139784946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.75,7.09919028340081,0,0,0,0,0,0,0,0,16.7611336032389,0,0,0,0,7.62701612903226,42.6890243902439,0,0,-1.98015873015873,0,0,0,0,0,0,0,0,0,0,0,0.435714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8744588744589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.24893314366999,0,0,0,0,0,0,0,0,0,0,0,103.774628879892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99831932773109,0,0,0,0,0,38.8655172413793,0,0,0,0,0,0,24.36875,0,0,0,0,0,0,0,9.89032258064516,14.7572463768116,0,0,0,0,0,0,25.6612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.91452991452991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.603840682788,0,0,0,10.7126436781609,0,0,0,0,0,0,0,0,0,-1.02941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.195652173913,0.308602150537634,5.30434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.78571428571429,3.1005291005291,0,0,0,0,0,0,0,0,-4.13247863247863,0,0,0,0,-8.27898550724638,-1.98015873015873,0,0,51.3747126436782,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.65853658536585,-4.85810810810811,0,0,0,0,0,0,0,61.1207087486157,-2.22317073170732,0,0,0,-18.1174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89258028792912,0,0,0,0,0,-4.64393939393939,4.0546218487395,-10.6097883597884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992270531400966,-3.20044296788483,0,0,0,0,0,0,0,-2.22317073170732,74.4338575393155,0,0,0,4.6974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80666049953747,0,0,0,0,0,-1.65775401069519,3.4331550802139,9.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.52813852813853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7126436781609,0,0,0,41.8011363636364,0,0,0,0,0,0,0,0,0,16.7709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4338235294118,-2.22833333333333,26.7642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0849802371542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.92643678160919,0,0,0,0,0,24.5677339901478,0,0,0,0,6.78965517241379,0,0,0,0,0,0,0,0,46.3457661290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41748768472906,13.271164021164,7.82051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8183333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.71921921921922,0,0,0,0,0,19.5828877005348,0,0,0,0,0,0,0,0,-5.62784090909091,0,0,0,0,0,0,0,0,0,0,50.0944669365722,0,0,0,0,-0.186147186147186,14.4621848739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6225806451613,-7.57065217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.43076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84085365853659,25.2595238095238,0,0,0,0,0,0,0,-18.1174603174603,4.6974358974359,0,0,0,64.7415795586527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29094076655052,0,0,0,0,0,12.3279569892473,-0.109195402298851,26.7554347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.246225319396,0,0,0,0,12.2146341463415,14.6538908246225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4625850340136,13.8741134751773,0,0,0,0,0,0,0,0,0,1.42758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43529411764706,0,0,0,4.43121693121693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.23344947735192,0,0,0,0,9.29146341463415,11.6626016260163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8741134751773,43.1352040816327,0,0,0,0,0,0,0,0,0,13.7206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02589852008457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352380952380952,0,0,0,-3.95443349753695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8403846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2225806451613,7.89900426742532,-6.54038461538462,0,0,0,0,8.55797101449275,0,0,0,0,0,0,0,1.85978835978836,0,0,0,0,0,0,7.53228228228228,0,0,0,0,0,0,0,0,0,0,3.86428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253846153846154,0,0,0,0,0,0,0,0,0
