"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"DET@LAA 10:07PM ET",10.667,"LAA","DET",9.56,9.8,11.3,NA,"3","2",16
"1B","Paul Goldschmidt",5300,"PIT@ARI 09:40PM ET",10.972,"ARI","PIT",9.7,10.5,11.33,NA,"3","3",9
"3B","Jake Lamb",4600,"PIT@ARI 09:40PM ET",9.03,"ARI","PIT",9.41,9.3,9.06,NA,"4","4",15
"OF","AJ Pollock",4500,"PIT@ARI 09:40PM ET",9.206,"ARI","PIT",8.89,10.3,10.74,NA,"1","1",17
"1B","Miguel Cabrera",4300,"DET@LAA 10:07PM ET",7.375,"DET","LAA",7.95,7.5,8.82,NA,"3","3",3
"OF","Justin Upton",4200,"DET@LAA 10:07PM ET",8.806,"DET","LAA",6.61,7,7.84,NA,"5","5",7
"OF","Gregory Polanco",4200,"PIT@ARI 09:40PM ET",6.406,"PIT","ARI",5.57,8.1,8.56,NA,"4","4",12
"OF","Yasmany Tomas",4100,"PIT@ARI 09:40PM ET",7.9,"ARI","PIT",7.46,8.3,8.4,NA,"5","5",7
"1B","Joey Votto",4100,"CIN@SF 10:15PM ET",10.735,"CIN","SF",7.46,6.7,8.18,NA,"3","3",3
"2B","Ian Kinsler",4000,"DET@LAA 10:07PM ET",7.556,"DET","LAA",6.66,6.7,7.89,NA,"1","1",0
"OF/SS","Chris Owings",4000,"PIT@ARI 09:40PM ET",8.588,"ARI","PIT",6.06,7.6,7.55,NA,"7","7",5
"OF","Starling Marte",4000,"PIT@ARI 09:40PM ET",7.769,"PIT","ARI",NA,0,NA,NA,"x","x",NA
"OF","Billy Hamilton",4000,"CIN@SF 10:15PM ET",10.438,"CIN","SF",6.11,8,8.27,NA,"1","1",2
"1B","Albert Pujols",3900,"DET@LAA 10:07PM ET",7.167,"LAA","DET",6.66,7.5,8.18,NA,"4","3",3
"OF","JD Martinez",3900,"DET@LAA 10:07PM ET",0,"DET","LAA",6.78,6.8,NA,NA,"x","6",3
"3B","Nicholas Castellanos",3900,"DET@LAA 10:07PM ET",8.182,"DET","LAA",NA,6.8,NA,NA,"2","2",NA
"OF","Andrew McCutchen",3900,"PIT@ARI 09:40PM ET",6.647,"PIT","ARI",8.52,11.1,9.16,NA,"3","3",3
"2B/3B","Josh Harrison",3800,"PIT@ARI 09:40PM ET",7.029,"PIT","ARI",7.4,10.6,8.97,NA,"1","1",5
"OF","Hunter Pence",3800,"CIN@SF 10:15PM ET",5.806,"SF","CIN",NA,NA,NA,NA,"3","x",NA
"OF","David Peralta",3700,"PIT@ARI 09:40PM ET",7.893,"ARI","PIT",8.19,10,9.38,NA,"2","2",22
"2B","Brandon Drury",3700,"PIT@ARI 09:40PM ET",6.742,"ARI","PIT",5.74,7.2,7.43,NA,"6","6",26
