"Carlos Correa_HOU","Jose Altuve_HOU","George Springer_HOU","Francisco Lindor_CLE","Jose Ramirez_CLE","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Edwin Encarnacion_CLE","Ryan Braun_MIL","Cody Bellinger_LAD","Joey Gallo_TEX","Shin-Soo Choo_TEX","Michael Brantley_CLE","Carlos Santana_CLE","Domingo Santana_MIL","Corey Seager_LAD","Carlos Beltran_HOU","Alex Bregman_HOU","Nomar Mazara_TEX","Mike Moustakas_KC","Jason Kipnis_CLE","Josh Reddick_HOU","Adrian Beltre_TEX","Evan Gattis_HOU","Chase Utley_LAD","Logan Forsythe_LAD","Eric Thames_MIL","Travis Shaw_MIL","Chris Taylor_LAD","Carlos Gomez_TEX","Whit Merrifield_KC","Adrian Gonzalez_LAD","Justin Turner_LAD","Joc Pederson_LAD","Mike Napoli_TEX","Eric Hosmer_KC","Yasmani Grandal_LAD","Kike Hernandez_LAD","Salvador Perez_KC","Jorge Bonifacio_KC","Bradley Zimmer_CLE","Brian McCann_HOU","Brandon Moss_KC","Lorenzo Cain_KC","Franklin Gutierrez_LAD","Peter O'Brien_TEX","Lonnie Chisenhall_CLE","Tyler Naquin_CLE","Hernan Perez_MIL","Andrew Toles_LAD","Austin Barnes_LAD","Yasiel Puig_LAD","Jonathan Lucroy_TEX","Rougned Odor_TEX","Yuli Gurriel_HOU","Jorge Soler_KC","Keon Broxton_MIL","Jonathan Villar_MIL","Norichika Aoki_HOU","Jake Marisnick_HOU","Delino DeShields_TEX","Jurickson Profar_TEX","Paulo Orlando_KC","Abraham Almonte_CLE","Billy Burns_KC","Cheslor Cuthbert_KC","Nick Franklin_MIL","Jesus Aguilar_MIL","Robinson Chirinos_TEX","Brandon Guyer_CLE","Trayce Thompson_LAD","Derek Fisher_HOU","Austin Jackson_CLE","Yan Gomes_CLE","Scott Van Slyke_LAD","Eric Sogard_MIL","Rob Segedin_LAD","Jett Bandy_MIL","Orlando Arcia_MIL","Pete Kozma_TEX","Brett Nicholas_TEX","Alcides Escobar_KC","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Ryan O'Hearn_KC","Andre Ethier_LAD","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Ryan Rua_TEX","Terrance Gore_KC","Yandy Diaz_CLE","Jared Hoying_TEX","Hanser Alberto_TEX","Mike Freeman_LAD","Drew Stubbs_TEX","Alex Gordon_KC","Raul Mondesi_KC","Roberto Perez_CLE","Daniel Robertson_CLE","Brett Eibner_LAD","Juan Centeno_HOU","Tony Kemp_HOU","Drew Robinson_TEX","Drew Butera_KC"
60.2299154334038,-9.91811846689895,17.7375533428165,0,0,0,21.0046153846154,0,0,0,0,0,0,0,0,0,15.5285714285714,13.6943319838057,0,0,0,18.9697478991597,0,22.8774928774929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298461538461538,17.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.91811846689895,67.6910460992908,2.93023255813953,0,0,0,-3.43793103448276,0,0,0,0,0,0,0,0,0,7.98515519568151,13.5227021040975,0,0,0,-7.54623044096728,0,4.41502463054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.51566951566952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6296296296296,-1.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,0,0,0
17.7375533428165,2.93023255813953,70.4186046511628,0,0,0,25.1719576719577,0,0,0,0,0,0,0,0,0,0.211111111111111,15.1608974358974,0,0,0,-5.47147950089127,0,43.0014245014245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37944664031621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7569230769231,-1.30833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,68.3555555555556,4.97909407665505,0,0,-1.5169133192389,0,0,0,0,6.05105105105105,4.24949494949495,0,0,0,0,0,0,17.8774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,15.4940711462451,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6471861471861,0,0,0,0,0,-9.74285714285714,0,0,-35.8901098901099,-3.09655172413793,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,17.1047619047619,0,0,0,0,0,0,26.9571428571429,5.17948717948718,0,0,0,0,0
0,0,0,4.97909407665505,79.5514950166113,0,0,10.3763066202091,0,0,0,0,16.5571428571429,26.3272425249169,0,0,0,0,0,0,7.03763440860215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.880952380952381,0,0,0,0,0,41.1774891774892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.982683982684,0,0,0,0,0,-10.5054945054945,0,0,25.7307692307692,-2.67592592592593,0,0,0,0,0,0,0,0,0,-117,0,0,0,0,0,0,0,18.9038461538462,0,0,0,0,0,0,10.2142857142857,-15.1025641025641,0,0,0,0,0
0,0,0,0,0,64.4228571428571,0,0,0,0,-0.351063829787234,4.31506090808416,0,0,0,0,0,0,11.2315010570825,0,0,0,2,0,0,0,0,0,0,2.52941176470588,0,0,0,0,-8.25858250276855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49217638691323,-1.00081632653061,0,0,0,0,0,0,7.69677419354839,5.59090909090909,0,0,0,0,0,0,17.6857142857143,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0,0,0,0,0,0,0.403162055335968,0,0,4.13888888888889,0,0,0,0,0,0,0,0,0,0,0,0
21.0046153846154,-3.43793103448276,25.1719576719577,0,0,0,81.0806451612903,0,0,0,0,0,0,0,0,0,30.9940711462451,4.53846153846154,0,0,0,0.033596837944664,0,20.0309523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54385964912281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42279411764706,-4.42307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0
0,0,0,-1.5169133192389,10.3763066202091,0,0,51.4979797979798,0,0,0,0,6.67342342342342,1.44242424242424,0,0,0,0,0,0,-2.78172043010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.3095238095238,0,0,0,0,0,-15.1640316205534,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69264069264069,0,0,0,0,0,4.65714285714286,0,0,6.83809523809524,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0952380952381,0,0,0,0,0,0,-7.07619047619048,6.97435897435897,0,0,0,0,0
0,0,0,0,0,0,0,0,67.4444444444444,0,0,0,0,0,8.83766233766234,0,0,0,0,0,0,0,0,0,0,0,24.875,-16.8025362318841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294117647058824,0,0,0,0,0,0,0,-25.7761904761905,-24.9076923076923,0,0,0,0,0,0,0,0,-6,-5,0,0,0,0,0,0,0,0,0,44.2435897435897,13.4683333333333,0,0,0,0,0,0,0,16.7857142857143,-12.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,57.6522177419355,0,0,0,0,0,11.3425287356322,0,0,0,0,0,0,0,0,-9.96640316205534,-7.09523809523809,0,0,-13.545,0,0,-1.99346405228758,-6.31372549019608,-12.5681818181818,0,0,-6.56833333333333,0,0,0,0,0,0,0,20.0833333333333,0,0,0,0,13.7361111111111,13.3095238095238,24.0826210826211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,0,0
0,0,0,0,0,-0.351063829787234,0,0,0,0,72.9668367346939,4.36933797909408,0,0,0,0,0,0,-2.37878787878788,0,0,0,-62.5,0,0,0,0,0,0,-1.65775401069519,0,0,0,0,-2.431475029036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93809523809524,3.05017006802721,0,0,0,0,0,0,8.39770114942529,2.26515151515152,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3714285714286,0,0,24.4861111111111,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.31506090808416,0,0,0,0,4.36933797909408,66.1622621564482,0,0,0,0,0,0,23.2745376955903,0,0,0,-43.5,0,0,0,0,0,0,12.3279569892473,0,0,0,0,-17.5788288288288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05241935483871,3.93023255813953,0,0,0,0,0,0,22.23,12.3030303030303,0,0,0,0,0,0,8.98901098901099,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,39.125,0,0,19.7638888888889,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.05105105105105,16.5571428571429,0,0,6.67342342342342,0,0,0,0,42.0056899004267,9.14366998577525,0,0,0,0,0,0,10.6574074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14285714285714,0,0,0,0,0,-1.74285714285714,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7190476190476,0,0,0,0,0,-6.45833333333333,0,0,19.0222222222222,2.56,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,0,0,24.0909090909091,-0.164835164835165,0,0,0,0,0
0,0,0,4.24949494949495,26.3272425249169,0,0,1.44242424242424,0,0,0,0,9.14366998577525,39.4884057971014,0,0,0,0,0,0,18.7540322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,28.7213438735178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12987012987013,0,0,0,0,0,9.54285714285714,0,0,23.147619047619,-4.56551724137931,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,1.01904761904762,0,0,0,0,0,0,9.225,-5.53846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,8.83766233766234,0,0,0,0,0,56.9392712550607,0,0,0,0,0,0,0,0,0,0,0,-3.30967741935484,2.98579545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.22833333333333,0,0,0,0,0,0,0,4.68181818181818,-10.6920634920635,0,0,0,0,0,0,0,0,-5,13.4,0,0,0,0,0,0,0,13.5666666666667,0,-7.81601731601732,-1.6875,0,0,0,0,0,0,0,14.6139705882353,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11.3425287356322,0,0,0,0,0,48.8630897317299,0,0,0,0,0,0,0,0,-2.53174603174603,22.6102941176471,0,0,-8.61775362318841,0,0,9.03333333333333,18.4133064516129,15.8181818181818,0,0,19.5345345345345,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,1.18014705882353,4.46666666666667,10.3025551684088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0
15.5285714285714,7.98515519568151,0.211111111111111,0,0,0,30.9940711462451,0,0,0,0,0,0,0,0,0,55.3615384615385,8.47301587301587,0,0,0,12.1935483870968,0,-5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28458498023715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.9723320158103,-2.01428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6943319838057,13.5227021040975,15.1608974358974,0,0,0,4.53846153846154,0,0,0,0,0,0,0,0,0,8.47301587301587,38.5131313131313,0,0,0,14.1103174603175,0,3.64655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97076923076923,-11.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.2315010570825,0,0,0,0,-2.37878787878788,23.2745376955903,0,0,0,0,0,0,57.9767676767677,0,0,0,-41.5,0,0,0,0,0,0,22.7862903225806,0,0,0,0,-4.86059743954481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6893939393939,9.91666666666667,0,0,0,0,0,0,2.65538461538462,14.9545454545455,0,0,0,0,0,0,-4.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6437908496732,0,0,17.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3109756097561,0,0,0,0,0,0,0,0,0,0,1.4692118226601,0,0,0,0,-6.14634146341463,0,0,8.25035561877667,8.16833333333333,0,0,16.0120967741935,8.00404858299595,0,0,0,0,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,0,7.25,0,0,-2.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786585365853659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34084084084084,-12.8888888888889,0,0,0,0,0,0,27.4
0,0,0,17.8774193548387,7.03763440860215,0,0,-2.78172043010753,0,0,0,0,10.6574074074074,18.7540322580645,0,0,0,0,0,0,85.6199596774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1428571428571,0,0,0,0,0,39.0175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9714285714286,0,0,0,0,0,28.0952380952381,0,0,36.8571428571429,4.3102766798419,0,0,0,0,0,0,0,0,0,-23.8333333333333,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,24.1805555555556,-10.6987179487179,0,0,0,0,0
18.9697478991597,-7.54623044096728,-5.47147950089127,0,0,0,0.033596837944664,0,0,0,0,0,0,0,0,0,12.1935483870968,14.1103174603175,0,0,0,48.8102564102564,0,3.6600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.43076923076923,20.4583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
0,0,0,0,0,2,0,0,0,0,-62.5,-43.5,0,0,0,0,0,0,-41.5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.5,0,0,0,0,0,0,0,0,0,0,0,0
22.8774928774929,4.41502463054187,43.0014245014245,0,0,0,20.0309523809524,0,0,0,0,0,0,0,0,0,-5.3,3.64655172413793,0,0,0,3.6600790513834,0,51.9247311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41911764705882,-2.42307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
