"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Michael Pineda",11700,"TEX@NYY 02:05PM ET",18.307,"NYY","TEX",16.95,16.4,NA,NA,-1.2
"SP","Ervin Santana",9200,"MIN@CLE 01:10PM ET",19.627,"MIN","CLE",17.58,11.2,NA,NA,26.1
"SP","Sonny Gray",8600,"OAK@CWS 02:10PM ET",14.195,"OAK","CWS",16.28,15.9,NA,NA,28.75
"SP","Jason Hammel",8000,"TOR@KC 02:15PM ET",11.104,"KC","TOR",14.56,12.7,NA,NA,14.45
"SP","Jake Odorizzi",7900,"BAL@TB 01:10PM ET",13.865,"TB","BAL",15.75,14.7,NA,NA,8.6
"SP","Julio Teheran",7700,"MIL@ATL 01:35PM ET",8.538,"ATL","MIL",16.26,17.4,NA,NA,-6.65
"RP","Mike Montgomery",6800,"CHC@MIA 01:10PM ET",6.317,"CHC","MIA",16.4,14.1,NA,NA,21.3
"SP","Edinson Volquez",6700,"CHC@MIA 01:10PM ET",14.386,"MIA","CHC",14.13,16.3,NA,NA,13.25
"SP","Tanner Roark",6600,"CIN@WAS 01:35PM ET",12.493,"WAS","CIN",16.15,14.4,NA,NA,8.9
"SP","Derek Holland",6400,"OAK@CWS 02:10PM ET",12.225,"CWS","OAK",13.98,10.8,NA,NA,19.9
"SP","Francisco Liriano",6300,"TOR@KC 02:15PM ET",10.318,"TOR","KC",16.47,15.2,NA,NA,13.3
"SP","Zach Davies",6100,"MIL@ATL 01:35PM ET",9.523,"MIL","ATL",12.23,12.8,NA,NA,16.75
"SP","Josh Tomlin",6000,"MIN@CLE 01:10PM ET",9.568,"CLE","MIN",14.64,13.3,NA,NA,7.55
"SP","Scott Feldman",5800,"CIN@WAS 01:35PM ET",13.403,"CIN","WAS",17.51,10.8,NA,NA,20.35
"SP","Chris Tillman",5000,"BAL@TB 01:10PM ET",2.117,"BAL","TB",13.79,9.6,NA,NA,5.75
"RP","Parker Bridwell",4900,"LAA@BOS 01:35PM ET",9.933,"LAA","BOS",14.44,7.5,NA,NA,18.2
"SP","Nick Martinez",4700,"TEX@NYY 02:05PM ET",9.45,"TEX","NYY",11.19,7,NA,NA,9.05
"RP","Doug Fister",4600,"LAA@BOS 01:35PM ET",0,"BOS","LAA",15.23,9.1,NA,NA,13.5
