"Aaron Judge_NYY","Paul Goldschmidt_ARI","JD Martinez_DET","Matt Kemp_ATL","Jake Lamb_ARI","Xander Bogaerts_BOS","Joey Votto_CIN","Adam Duvall_CIN","Michael Conforto_NYM","Jackie Bradley_BOS","Mookie Betts_BOS","Kendrys Morales_TOR","Josh Donaldson_TOR","Ryan Braun_MIL","Cody Bellinger_LAD","Zack Cozart_CIN","Mark Trumbo_BAL","Brett Gardner_NYY","Billy Hamilton_CIN","Giancarlo Stanton_MIA","Aaron Hicks_NYY","Gary Sanchez_NYY","Eric Thames_MIL","Domingo Santana_MIL","Lucas Duda_NYM","Miguel Cabrera_DET","Francisco Lindor_CLE","Travis Shaw_MIL","Freddie Freeman_ATL","Andrew McCutchen_PIT","AJ Pollock_ARI","Ian Kinsler_DET","Michael Brantley_CLE","Jose Ramirez_CLE","Dustin Pedroia_BOS","Justin Smoak_TOR","Ender Inciarte_ATL","Starling Marte_PIT","Yoenis Cespedes_NYM","Chris Owings_ARI","Justin Bour_MIA","Marcell Ozuna_MIA","Pablo Sandoval_BOS","Jose Bautista_TOR","Matt Holliday_NYY","Scott Schebler_CIN","Neil Walker_NYM","Eduardo Nunez_SF","Justin Upton_DET","Whit Merrifield_KC","Jose Peraza_CIN","Buster Posey_SF","Edwin Encarnacion_CLE","Mike Moustakas_KC","Jason Kipnis_CLE","Mitch Moreland_BOS","Jonathan Schoop_BAL","Chase Utley_LAD","Corey Seager_LAD","Adonis Garcia_ATL","Hunter Pence_SF","David Peralta_ARI","Dee Gordon_MIA","Hanley Ramirez_BOS","Russell Martin_TOR","Logan Forsythe_LAD","Joc Pederson_LAD","Chris Taylor_LAD","Tyler Flowers_ATL","Gregory Polanco_PIT","Brandon Belt_SF","Victor Martinez_DET","Carlos Santana_CLE","Starlin Castro_NYY","Devon Travis_TOR","Justin Turner_LAD","Keon Broxton_MIL","Jay Bruce_NYM","Christian Yelich_MIA","Nick Ahmed_ARI","Eric Hosmer_KC","Yasmani Grandal_LAD","Yasiel Puig_LAD","Jose Abreu_CWS","Adam Jones_BAL","Manny Machado_BAL","Franklin Gutierrez_LAD","Kike Hernandez_LAD","Jonathan Villar_MIL","Scooter Gennett_CIN","Eugenio Suarez_CIN","Phillip Ervin_CIN","David Wright_NYM","Jordy Mercer_PIT","Adam Frazier_PIT","Denard Span_SF","Yasmany Tomas_ARI","Melky Cabrera_CWS","Jorge Bonifacio_KC","Chris Davis_BAL","Brock Holt_BOS","Andrew Benintendi_BOS","Troy Tulowitzki_TOR","Hernan Perez_MIL","Austin Barnes_LAD","Matt Adams_ATL","Asdrubal Cabrera_NYM","Josh Harrison_PIT","Brandon Drury_ARI","Leury Garcia_CWS","Avisail Garcia_CWS","Tyler Naquin_CLE","Bradley Zimmer_CLE","Christian Vazquez_BOS","Brandon Phillips_ATL","Howie Kendrick_PHI","Aaron Altherr_PHI","JT Realmuto_MIA","Dixon Machado_DET","Jose Iglesias_DET","Tim Anderson_CWS","Chris Young_BOS","Seth Smith_BAL","Adrian Gonzalez_LAD","Eric Sogard_MIL","Trayce Thompson_LAD","Nick Markakis_ATL","Arismendy Alcantara_CIN","Jace Peterson_ATL","Wilmer Flores_NYM","Josh Bell_PIT","Joe Panik_SF","Todd Frazier_CWS","Andrew Romine_DET","Alex Avila_DET","Nicholas Castellanos_DET","Brandon Moss_KC","Lorenzo Cain_KC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Welington Castillo_BAL","Trey Mancini_BAL","Steve Pearce_TOR","Jacoby Ellsbury_NYY","Kevin Pillar_TOR","Nick Franklin_MIL","Jesus Aguilar_MIL","Andrew Toles_LAD","Kurt Suzuki_ATL","Danny Santana_ATL","Jose Reyes_NYM","Curtis Granderson_NYM","Travis d'Arnaud_NYM","Nick Hundley_SF","Brandon Crawford_SF","Gregor Blanco_ARI","Chris Herrmann_ARI","Yoan Moncada_CWS","Brandon Guyer_CLE","Salvador Perez_KC","Rob Segedin_LAD","Micah Johnson_ATL","Jesse Winker_CIN","Dansby Swanson_ATL","Alen Hanson_PIT","Daniel Nava_PHI","Tommy Joseph_PHI","Jarrett Parker_SF","Andrew Knapp_PHI","Rhys Hoskins_PHI","Martin Prado_MIA","Rey Fuentes_ARI","Jeremy Hazelbaker_ARI","Matt Davidson_CWS","Tyler Saladino_CWS","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Jorge Soler_KC","Deven Marrero_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Sam Travis_BOS","Ezequiel Carrera_TOR","Didi Gregorius_NYY","Andre Ethier_LAD","Jett Bandy_MIL","Orlando Arcia_MIL","Rio Ruiz_ATL","Francisco Cervelli_PIT","Cesar Hernandez_PHI","Austin Jackson_CLE","Sandy Leon_BOS","Hyun Soo Kim_BAL","Joey Rickard_BAL","Greg Bird_NYY","Manny Pina_MIL","Scott Van Slyke_LAD","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","David Freese_PIT","TJ Rivera_NYM","Michael Saunders_PHI","Mac Williamson_SF","Chris Iannetta_ARI","Socrates Brito_ARI","Yolmer Sanchez_CWS","Mikie Mahtook_DET","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Craig Gentry_BAL","Chris Carter_NYY","Dalton Pompey_TOR","Rowdy Tellez_TOR","John Jaso_PIT","Brandon Nimmo_NYM","Kelby Tomlinson_SF","Christian Arroyo_SF","James McCann_DET","Yan Gomes_CLE","Yandy Diaz_CLE","Ryan O'Hearn_KC","Josh Rutledge_BOS","Chase Headley_NYY","Ryan Goins_TOR","Rob Refsnyder_NYY","Devin Mesoraco_CIN","Danny Ortiz_PIT","Kevin Newman_PIT","Maikel Franco_PHI","Derek Dietrich_MIA","JT Riddle_MIA","John Hicks_DET","JaCoby Jones_DET","Charlie Tilson_CWS","Tyler Collins_DET","Terrance Gore_KC","Jarrod Saltalamacchia_TOR","Patrick Kivlehan_CIN","Juan Lagares_NYM","Jose Osuna_PIT","Gavin Cecchini_NYM","Aaron Hill_SF","Gorkys Hernandez_SF","Brock Stassi_PHI","Austin Slater_SF","Orlando Calixte_SF","Daniel Descalso_ARI","Alex Presley_DET","JJ Hardy_BAL","Darrell Ceciliani_TOR","Tucker Barnhart_CIN","Elias Diaz_PIT","Phil Gosselin_PIT","Matt Reynolds_NYM","Chris Bostick_PIT","Kevin Plawecki_NYM","Andres Blanco_PHI","Conor Gillaspie_SF","Cameron Rupp_PHI","Destin Hood_MIA","Jim Adduci_DET","Chris Coghlan_TOR","Anthony Alford_TOR","Gleyber Torres_NYY","Mike Freeman_LAD","Anthony Recker_ATL","Rene Rivera_NYM","Justin Ruggiano_SF","Freddy Galvis_PHI","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Jacob May_CWS","Drew Butera_KC","Roberto Perez_CLE","Daniel Robertson_CLE","Raul Mondesi_KC","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","Dwight Smith_TOR","Emilio Bonifacio_ATL","Gift Ngoepe_PIT","Michael Morse_SF","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Geovany Soto_CWS","Omar Narvaez_CWS","Cody Asche_CWS","Willy Garcia_CWS","Alcides Escobar_KC","Caleb Joseph_BAL","Luke Maile_TOR","Ronald Torreyes_NYY","Brett Eibner_LAD","Lane Adams_ATL","Johan Camargo_ATL","Max Moroff_PIT","Tim Federowicz_SF","Ty Kelly_PHI","Odubel Herrera_PHI","AJ Ellis_MIA","Kevan Smith_CWS","Austin Romine_NYY","Chris Stewart_PIT","John Bormann_PIT","Mike Aviles_MIA","Adam Engel_CWS","Alex Gordon_KC","Darwin Barney_TOR","Kyle Higashioka_NYY","Stuart Turner_CIN","Chris Marrero_SF","Miguel Rojas_MIA","Zack Collins_CWS","Mike Ohlman_TOR","Jeff Mathis_ARI"
94.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2621794871795,0,0,-3.14655172413793,14.104743083004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.150987224158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.386524822695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.79365079365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1267806267806,0,0,0,0,0,0,0,0,0,0,0,12.9225609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7916666666667,0,0,0,0,0,0,0,0,0,19.465367965368,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0
0,68.5471698113208,0,0,9.39158163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.089247311828,0,0,0,0,0,0,0,0,3.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8677462887989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48245614035088,0,0,0,0,0,0,0,0,0,0,0,11.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45454545454546,10.0041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04923076923077
0,0,178.433823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1714285714286,0,0,0,0,0,52.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2,24.5571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.785714285714286,34.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1666666666667,0,0,0,0,0,0,0,0,0,0,30.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,120.333333333333,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,-89.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,85.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4366666666667,0,0,0,0,0,0,0,9.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.535573122529644,0,0,0,0,0,0,0,0,17.4283333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0727272727273,0,0,0,0,0,0,0,0,-9.43333333333333,0,0,0,0,0,0,0,0,0,0,0,13.725,0,-8.68947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.647058823529412,-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.39158163265306,0,0,69.0729411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17241379310345,0,0,0,0,0,0,0,0,-5.85830429732869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.8079710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16904761904762,0,0,0,0,0,0,0,0,0,0,0,13.8176829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9818181818182,47.5098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.2820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
0,0,0,0,0,47.443961352657,0,0,0,10.0227272727273,19.119696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33968253968254,0,0,0,0,0,0,0,2.42307692307692,0,0,0,0,0,0,0,0,0,0,0,0,10.5410256410256,0,0,0,0,0,0,0,3.39271255060729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9713414634146,0,0,0,0,0,0,0,0,0,0,0,-2.65217391304348,0,0,0,0,0,0,0,16.9964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7923976608187,0,-0.151515151515152,121.666666666667,0,0,0,0,0,0,0,0,0,16.3438735177866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,57.3937254901961,-6.14804964539007,0,0,0,0,0,0,0,8.27854122621564,0,0,-1.49306197964847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25177304964539,0,0,0,0,15.0917874396135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.21691176470588,0.168825161887142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71726459137887e-19,0,0,0,0,0,0,0,0,0,0,0,1.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,6.19052419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0
0,0,0,0,0,0,-6.14804964539007,79.9982269503546,0,0,0,0,0,0,0,-20.8118466898955,0,0,13.291754756871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33030303030303,0,0,0,0,6.96013289036545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9505494505495,7.06976744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02380952380952,0,0,0,0,0,0,0,0,0,0,0,148.4,0,0,0,0,0,0,0,0,0,0,0,0,1.44458128078818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,112.612820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440711462450593,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0,0,0,3.8506006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30014224751067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22529644268775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72794117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9848484848485,-8.63636363636364,-11.3653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,-1.81225296442688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.0227272727273,0,0,0,67.2689075630252,7.62310606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,0,2.13888888888889,0,0,0,0,0,0,0,0,0,0,0,0,-1.50322580645161,0,0,0,0,0,0,0,-13.9259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,9.34795321637427,0,0,0,0,0,0,0,24.9605555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3208333333333,0,3.98181818181818,130.333333333333,0,0,0,0,0,0,0,0,0,6.39166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
