"Jose Altuve_HOU","Carlos Correa_HOU","Brian Dozier_MIN","George Springer_HOU","Miguel Sano_MIN","Giancarlo Stanton_MIA","Dee Gordon_MIA","Joe Mauer_MIN","Josh Reddick_HOU","Justin Bour_MIA","Carlos Beltran_HOU","Marwin Gonzalez_HOU","Robbie Grossman_MIN","Alex Bregman_HOU","Marcell Ozuna_MIA","Christian Yelich_MIA","Max Kepler_MIN","Tommy Joseph_PHI","Aaron Altherr_PHI","Cesar Hernandez_PHI","Brian McCann_HOU","Kennys Vargas_MIN","Eddie Rosario_MIN","Evan Gattis_HOU","JT Realmuto_MIA","Jorge Polanco_MIN","Derek Fisher_HOU","Yuli Gurriel_HOU","Martin Prado_MIA","Howie Kendrick_PHI","Michael Saunders_PHI","Derek Dietrich_MIA","Jake Marisnick_HOU","Norichika Aoki_HOU","Jason Castro_MIN","Maikel Franco_PHI","Andrew Knapp_PHI","Rhys Hoskins_PHI","Eduardo Escobar_MIN","Byron Buxton_MIN","Daniel Nava_PHI","Destin Hood_MIA","JT Riddle_MIA","Chris Gimenez_MIN","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Christian Colon_MIA","Freddy Galvis_PHI","Steve Lombardozzi_MIA","Brock Stassi_PHI","Cameron Rupp_PHI","Adeiny Hechavarria_MIA","Ehire Adrianza_MIN","Andres Blanco_PHI","AJ Ellis_MIA","Odubel Herrera_PHI","Juan Centeno_HOU","Tony Kemp_HOU","Mike Aviles_MIA","Ty Kelly_PHI","Miguel Rojas_MIA"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4587482219061,33.4965517241379,8.74249249249249,0,0,0,0,0,0,0,0,0,28.5416666666667,22.9204545454545,0,0,0,0,3.72727272727273,1.81944444444444,0,0,0,2,0,0,0,0,0,0,0,-1.56401137980085,0,0,6.89039408866995,0,0,-10.75,0,0.263814616755793,0,0,0,-10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4965517241379,58.9313725490196,13.1590909090909,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,6.44458128078818,1.28888888888889,0,0,0,3.21428571428571,0,0,0,0,0,0,0,1.76114081996435,0,2.6,3.50724637681159,0,0,-2.9,0,12.2574712643678,0,0,0,-6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74249249249249,13.1590909090909,52.1439645625692,0,0,0,0,0,0,0,0,0,33.7555555555556,8.22142857142857,0,0,0,0,-9.0796586059744,-11.2637362637363,0,0,0,5.78888888888889,0,0,0,0,0,0,0,3.23200442967885,0,-18.0714285714286,23.3275862068966,0,0,-1.15,0,10.2415654520918,0,0,0,-10,0
-9.51566951566952,-3.93589743589744,0,-1.37944664031621,0,0,0,0,-6.93666666666667,0,-6.28458498023715,-2.54385964912281,0,-4.14666666666667,0,0,0,0,0,0,50.7807881773399,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,37.8928571428571,-4.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.438095238095238,0,9.19230769230769,0,0,-11.6153846153846,0,0,0,0,1.71428571428571,0,0,0,-8.54545454545454,0,0,0,0,53,0.495238095238095,0,0,16.952380952381,0,0,0,0,0,0,0,0,-18.5090909090909,0,0,0,8.625,20.2208333333333,0,0,0,4.80952380952381,0,0,0,0,0,0,0,0,0,-9.33333333333333,0,0,0,0,0,0,0,0
0,0,-0.838709677419355,0,-4.70752688172043,0,0,13.271164021164,0,0,0,0,-4.77865612648221,0,0,0,2.36111111111111,0,0,0,0,0.495238095238095,28.5285204991087,0,0,2.35591397849462,0,0,0,0,0,0,0,0,-3.1699604743083,0,0,0,-7.15073529411765,3.88423645320197,0,0,0,-5.63636363636364,0,0,0,0,0,0,0,0,0,-29.4166666666667,0,0,0,0,0,0,0,0
3.76190476190476,4.68,0,9.88307692307692,0,0,0,0,3.6600790513834,0,-5.3,3.08421052631579,0,-8.505291005291,0,0,0,0,0,0,-0.318181818181818,0,0,30.516091954023,0,0,0,0,0,0,0,0,-7.09090909090909,-6.32916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.59388335704125,7.18823529411765,0,0,7.85396825396825,0,0,0,0,7.80229419703104,2.33603238866397,0,0,0,0,0,0,0,0,37.3940620782726,0,0,0,9.82417582417582,0,0,3.6304347826087,0,0,0,0,0,0,0,0,0,0,8.73809523809524,0,3.95,-12,0,3.33333333333333,0,0,0,0,25.5879120879121,0,0,0,0,0,0,0,0,41.1363636363636
0,0,-0.814516129032258,0,10.8806818181818,0,0,1.41748768472906,0,0,0,0,13.7566666666667,0,0,0,5.08866995073892,0,0,0,0,16.952380952381,2.35591397849462,0,0,23.3529411764706,0,0,0,0,0,0,0,0,-0.630434782608696,0,0,0,-5.78333333333333,3.15322580645161,0,0,0,-5.64393939393939,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19.8190476190476,-4.13461538461539,0,0,5.68131868131868,0,0,0,0,-2.14761904761905,-8.96190476190476,0,0,0,0,0,0,0,0,9.82417582417582,0,0,0,22.9238095238095,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,19.2777777777778,0,0,0,0,0,0,0,0,17.452380952381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5416666666667,0,33.7555555555556,0,0,0,0,0,0,0,0,0,74.0444444444445,59.8611111111111,0,0,0,0,-2.47222222222222,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,48,0,0,0,0,17.7142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9204545454545,2.83333333333333,8.22142857142857,0,0,0,0,0,0,0,0,0,59.8611111111111,46.4295874822191,0,0,0,0,6.29946524064171,3.59090909090909,0,0,0,0.6,0,0,0,0,0,0,0,10.4992887624467,0,13.6,8.88461538461539,0,0,-9.8,0,5.32436974789916,0,0,0,0,0
0,0,0,0,0,4.10846560846561,-0.409230769230769,0,0,11.7307692307692,0,0,0,0,-11.8497536945813,1.13300492610837,0,0,0,0,0,0,0,0,3.6304347826087,0,0,0,8,0,0,43.2413793103448,0,0,0,0,0,0,0,0,0,0,23.2424242424242,0,45,0,0,0,0,0,0,0,5.25,0,0,3.83333333333333,0,0,0,0,0,-17.0714285714286
-2.05882352941176,17.7619047619048,0,-5.24285714285714,0,0,0,0,20.4583333333333,0,-2.01428571428571,-4.42424242424242,0,-13.45,0,0,0,0,0,0,37.8928571428571,0,0,-7.09090909090909,0,0,0,0,0,0,0,0,89.5588235294118,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.8703703703704,-4.99166666666667,0,5.55833333333333,0,0,0,0,-8.43076923076923,0,-17.9723320158103,-5.675,0,3.28833333333333,0,0,0,0,0,0,-4.05555555555556,0,0,-6.32916666666667,0,0,0,0,0,0,0,0,27.5,29.3374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.1583333333333,0,6.70652173913043,0,0,16.8183333333333,0,0,0,0,1.22058823529412,0,0,0,-0.0933333333333333,0,0,0,0,-18.5090909090909,-3.1699604743083,0,0,-0.630434782608696,0,0,0,0,0,0,0,0,30.3138461538462,0,0,0,-7.43636363636364,9.37662337662338,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72727272727273,6.44458128078818,-9.0796586059744,0,0,0,0,0,0,0,0,0,-2.47222222222222,6.29946524064171,0,0,0,0,51.7891025641026,6.50909090909091,0,0,0,1.1,0,0,0,0,0,0,0,-0.431410256410256,0,15.6428571428571,2.47660098522167,0,0,-24,0,-1.11636636636637,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81944444444444,1.28888888888889,-11.2637362637363,0,0,0,0,0,0,0,0,0,18,3.59090909090909,0,0,0,0,6.50909090909091,45.0666666666667,0,0,0,1.8,0,0,0,0,0,0,0,-6.6,0,46.5333333333333,0,0,0,6.6,0,-5.64285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1,0,26.85,0,0,-7.08974358974359,0,0,0,0,8.58333333333333,0,0,0,13.7582417582418,0,0,0,0,8.625,-7.15073529411765,0,0,-5.78333333333333,0,0,0,0,0,0,0,0,-7.43636363636364,0,0,0,51.8187134502924,-12.3021978021978,0,0,0,-20.25,0,0,0,0,0,0,0,0,0,-5.33333333333333,0,0,0,0,0,0,0,0
0,0,15.2068965517241,0,15.4032258064516,0,0,7.82051282051282,0,0,0,0,-2.56324110671937,0,0,0,18.5,0,0,0,0,20.2208333333333,3.88423645320197,0,0,3.15322580645161,0,0,0,0,0,0,0,0,9.37662337662338,0,0,0,-12.3021978021978,28.9337121212121,0,0,0,2.75,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.21428571428571,5.78888888888889,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,1.1,1.8,0,0,0,2.8,0,0,0,0,0,0,0,-3.7,0,-6.2,-0.25,0,0,0,0,1.83333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,39.3345588235294,24.2,0,0,-5.75238095238095,0,0,0,0,-3.97794117647059,-10.1801470588235,0,0,0,0,0,0,0,0,8.73809523809524,0,0,0,0,0,0,23.2424242424242,0,0,0,0,0,0,0,0,0,0,79.4044117647059,0,0,4.5,0,10.6666666666667,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0
0,0,1.5,0,8.61363636363636,0,0,6.625,0,0,0,0,-1.16363636363636,0,0,0,9.42857142857143,0,0,0,0,4.80952380952381,-5.63636363636364,0,0,-5.64393939393939,0,0,0,0,0,0,0,0,0,0,0,0,-20.25,2.75,0,0,0,18.7692307692308,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,62.5833333333333,-0.166666666666667,0,0,26.55,0,0,0,0,9.45,35.85,0,0,0,0,0,0,0,0,3.95,0,0,0,6.33333333333333,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.5
0,0,0,0,0,48,3,0,0,0,0,0,0,0,-3,3,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.666666666666667,7.16666666666667,0,0,-8,0,0,0,0,4.66666666666667,-13.6666666666667,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56401137980085,1.76114081996435,3.23200442967885,0,0,0,0,0,0,0,0,0,4,10.4992887624467,0,0,0,0,-0.431410256410256,-6.6,0,0,0,-3.7,0,0,0,0,0,0,0,29.6585858585859,0,1.70833333333333,3.11494252873563,0,0,-7.59523809523809,0,5.46524390243902,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,-18.0714285714286,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,15.6428571428571,46.5333333333333,0,0,0,-6.2,0,0,0,0,0,0,0,1.70833333333333,0,40.25,2.33333333333333,0,0,-3,0,4.14285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89039408866995,3.50724637681159,23.3275862068966,0,0,0,0,0,0,0,0,0,48,8.88461538461539,0,0,0,0,2.47660098522167,0,0,0,0,-0.25,0,0,0,0,0,0,0,3.11494252873563,0,2.33333333333333,34.0229885057471,0,0,0,0,8.21846153846154,0,0,0,0,0
0,0,0,0,0,18.2416666666667,-3.64102564102564,0,0,-3.84285714285714,0,0,0,0,-2.85,14.2916666666667,0,0,0,0,0,0,0,0,25.5879120879121,0,0,0,19.2777777777778,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9833333333333,0,0,7.5,0,0,0,0,0,-18
0,0,-50,0,70,0,0,10.6666666666667,0,0,0,0,-21.6666666666667,0,0,0,0.666666666666667,0,0,0,0,-9.33333333333333,-29.4166666666667,0,0,-17.5,0,0,0,0,0,0,0,0,3,0,0,0,-5.33333333333333,4.5,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,25.5833333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.75,-2.9,-1.15,0,0,0,0,0,0,0,0,0,0,-9.8,0,0,0,0,-24,6.6,0,0,0,0,0,0,0,0,0,0,0,-7.59523809523809,0,-3,0,0,0,9.47619047619048,0,7.16666666666667,0,0,0,0,0
0,0,0,0,0,-3.71428571428571,10,0,0,12.6666666666667,0,0,0,0,19.2142857142857,3.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,7.5,0,0,10,0,0,0,0,0,3.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263814616755793,12.2574712643678,10.2415654520918,0,0,0,0,0,0,0,0,0,17.7142857142857,5.32436974789916,0,0,0,0,-1.11636636636637,-5.64285714285714,0,0,0,1.83333333333333,0,0,0,0,0,0,0,5.46524390243902,0,4.14285714285714,8.21846153846154,0,0,7.16666666666667,0,20.8560975609756,0,0,0,0,0
-24.5,0,0,0,0,0,0,0,35,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,-34.3846153846154,11.6794871794872,0,0,8.96969696969697,0,0,0,0,35.1142857142857,-5.32857142857143,0,0,0,0,0,0,0,0,41.1363636363636,0,0,0,17.452380952381,0,0,-17.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,-30.5,0,0,0,0,0,0,0,-18,0,0,3.75,0,0,0,0,0,52.2666666666667
