"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Odell Beckham Jr.",8900,"NYG@TB 04:05PM ET",18.25,"NYG"
"WR","Mike Evans",7400,"NYG@TB 04:05PM ET",18,"TB"
"WR","Keenan Allen",7200,"PHI@LAC 04:05PM ET",15.867,"LAC"
"RB","Melvin Gordon",7000,"PHI@LAC 04:05PM ET",17.867,"LAC"
"RB","Carlos Hyde",6600,"SF@ARI 04:05PM ET",19.467,"SF"
"QB","Carson Wentz",6600,"PHI@LAC 04:05PM ET",21.98,"PHI"
"RB","David Johnson",6300,"SF@ARI 04:05PM ET",14.1,"ARI"
"QB","Philip Rivers",6300,"PHI@LAC 04:05PM ET",15.133,"LAC"
"TE","Zach Ertz",6300,"PHI@LAC 04:05PM ET",16.833,"PHI"
"WR","Demaryius Thomas",6300,"OAK@DEN 04:25PM ET",13.533,"DEN"
"WR","Alshon Jeffery",6200,"PHI@LAC 04:05PM ET",13.533,"PHI"
"WR","Michael Crabtree",6200,"OAK@DEN 04:25PM ET",16,"OAK"
"QB","Carson Palmer",6100,"SF@ARI 04:05PM ET",18.847,"ARI"
"WR","Larry Fitzgerald",6100,"SF@ARI 04:05PM ET",18.467,"ARI"
"WR","Emmanuel Sanders",6100,"OAK@DEN 04:25PM ET",14.767,"DEN"
"WR","Amari Cooper",6000,"OAK@DEN 04:25PM ET",8.7,"OAK"
"QB","Jameis Winston",5900,"NYG@TB 04:05PM ET",16.99,"TB"
"QB","Derek Carr",5800,"OAK@DEN 04:25PM ET",15.7,"OAK"
"QB","Eli Manning",5700,"NYG@TB 04:05PM ET",15.967,"NYG"
"WR","J.J. Nelson",5600,"SF@ARI 04:05PM ET",13.767,"ARI"
"RB","C.J. Anderson",5600,"OAK@DEN 04:25PM ET",16.5,"DEN"
"WR","Pierre Garcon",5500,"SF@ARI 04:05PM ET",14.633,"SF"
"WR","DeSean Jackson",5200,"NYG@TB 04:05PM ET",12.65,"TB"
"QB","Trevor Siemian",5200,"OAK@DEN 04:25PM ET",19.287,"DEN"
"WR","John Brown",5100,"SF@ARI 04:05PM ET",8.2,"ARI"
"WR","Sterling Shepard",5000,"NYG@TB 04:05PM ET",15.433,"NYG"
"RB","Marshawn Lynch",5000,"OAK@DEN 04:25PM ET",8.567,"OAK"
"QB","Brian Hoyer",4800,"SF@ARI 04:05PM ET",12.787,"SF"
"WR","Brandon Marshall",4600,"NYG@TB 04:05PM ET",6.433,"NYG"
"QB","Cardale Jones",4500,"PHI@LAC 04:05PM ET",0,"LAC"
"RB","Doug Martin",4500,"NYG@TB 04:05PM ET",0,"TB"
"QB","Geno Smith",4500,"NYG@TB 04:05PM ET",0,"NYG"
"RB","Branden Oliver",4400,"PHI@LAC 04:05PM ET",3.833,"LAC"
"WR","Tyrell Williams",4400,"PHI@LAC 04:05PM ET",7.767,"LAC"
"QB","Ryan Fitzpatrick",4400,"NYG@TB 04:05PM ET",-0.2,"TB"
"RB","Jacquizz Rodgers",4400,"NYG@TB 04:05PM ET",7.1,"TB"
"QB","Blaine Gabbert",4300,"SF@ARI 04:05PM ET",0,"ARI"
"QB","Nick Foles",4300,"PHI@LAC 04:05PM ET",0,"PHI"
"RB","Chris Johnson",4200,"SF@ARI 04:05PM ET",3.75,"ARI"
"QB","C.J. Beathard",4200,"SF@ARI 04:05PM ET",0,"SF"
"RB","Jamaal Charles",4200,"OAK@DEN 04:25PM ET",7.3,"DEN"
"QB","Connor Cook",4200,"OAK@DEN 04:25PM ET",0,"OAK"
"RB","Wendell Smallwood",4100,"PHI@LAC 04:05PM ET",4,"PHI"
"QB","Brock Osweiler",4100,"OAK@DEN 04:25PM ET",0,"DEN"
"QB","Drew Stanton",4000,"SF@ARI 04:05PM ET",0,"ARI"
"WR","Jaron Brown",4000,"SF@ARI 04:05PM ET",7.333,"ARI"
"RB","Darren Sproles",4000,"PHI@LAC 04:05PM ET",6.467,"PHI"
"QB","Kellen Clemens",4000,"PHI@LAC 04:05PM ET",0,"LAC"
"QB","Ryan Griffin",4000,"NYG@TB 04:05PM ET",0,"TB"
"QB","Davis Webb",4000,"NYG@TB 04:05PM ET",0,"NYG"
"QB","EJ Manuel",4000,"OAK@DEN 04:25PM ET",0,"OAK"
"QB","Chad Kelly",4000,"OAK@DEN 04:25PM ET",0,"DEN"
"QB","Paxton Lynch",4000,"OAK@DEN 04:25PM ET",0,"DEN"
"RB","Kerwynn Williams",3900,"SF@ARI 04:05PM ET",3.567,"ARI"
"RB","LeGarrette Blount",3900,"PHI@LAC 04:05PM ET",8.467,"PHI"
"WR","Travis Benjamin",3900,"PHI@LAC 04:05PM ET",11.6,"LAC"
"WR","Nelson Agholor",3900,"PHI@LAC 04:05PM ET",10.833,"PHI"
"RB","Charles Sims",3900,"NYG@TB 04:05PM ET",2.1,"TB"
"RB","Jalen Richard",3900,"OAK@DEN 04:25PM ET",8.167,"OAK"
"RB","Andre Ellington",3800,"SF@ARI 04:05PM ET",7.967,"ARI"
"RB","Matt Breida",3800,"SF@ARI 04:05PM ET",3.933,"SF"
"RB","Corey Clement",3800,"PHI@LAC 04:05PM ET",2.733,"PHI"
"TE","Cameron Brate",3800,"NYG@TB 04:05PM ET",8.85,"TB"
"RB","DeAndre Washington",3800,"OAK@DEN 04:25PM ET",6.033,"OAK"
"WR","Torrey Smith",3700,"PHI@LAC 04:05PM ET",7.167,"PHI"
"WR","Mike Williams",3700,"PHI@LAC 04:05PM ET",0,"LAC"
"RB","Shane Vereen",3600,"NYG@TB 04:05PM ET",8.967,"NYG"
"RB","De'Angelo Henderson",3600,"OAK@DEN 04:25PM ET",0.033,"DEN"
"WR","Marquise Goodwin",3500,"SF@ARI 04:05PM ET",6.3,"SF"
"RB","D.J. Foster",3500,"SF@ARI 04:05PM ET",0,"ARI"
"TE","Hunter Henry",3500,"PHI@LAC 04:05PM ET",5,"LAC"
"RB","Paul Perkins",3500,"NYG@TB 04:05PM ET",4.567,"NYG"
"RB","Devontae Booker",3500,"OAK@DEN 04:25PM ET",0,"DEN"
"DST","Buccaneers ",3400,"NYG@TB 04:05PM ET",9,"TB"
"RB","Orleans Darkwa",3400,"NYG@TB 04:05PM ET",3.2,"NYG"
"TE","Jared Cook",3400,"OAK@DEN 04:25PM ET",10.467,"OAK"
"WR","Trent Taylor",3300,"SF@ARI 04:05PM ET",5.533,"SF"
