"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5600,"COL@WAS 07:05PM ET",10.816,"COL","WAS",10.72,8.3,11.37,NA,"1","1",27
"1B/OF","Cody Bellinger",5500,"SF@LAD 08:08PM ET",9.929,"LAD","SF",6.46,7,10.82,NA,"4","4",7
"OF","Bryce Harper",5500,"COL@WAS 07:05PM ET",11.419,"WAS","COL",11.12,8.7,10.72,NA,"3","3",NA
"3B","Nolan Arenado",5400,"COL@WAS 07:05PM ET",9.902,"COL","WAS",10.21,8.3,10.75,NA,"3","3",22
"SS","Corey Seager",5300,"SF@LAD 08:08PM ET",9.01,"LAD","SF",6.5,6.8,10.56,NA,"2","2",17
"2B","Daniel Murphy",5100,"COL@WAS 07:05PM ET",9.684,"WAS","COL",NA,NA,NA,NA,"5","x",0
"OF","Gerardo Parra",5000,"COL@WAS 07:05PM ET",7.625,"COL","WAS",7.59,6.7,9.13,NA,"4","4",0
"2B/OF","Chris Taylor",4900,"SF@LAD 08:08PM ET",8.793,"LAD","SF",NA,7.6,9.86,NA,"1","1",0
"1B","Ryan Zimmerman",4800,"COL@WAS 07:05PM ET",9.163,"WAS","COL",8.24,9.3,9.02,NA,"4","4",NA
"3B","Anthony Rendon",4600,"COL@WAS 07:05PM ET",9.596,"WAS","COL",7.82,8.4,8.66,NA,"6","5",8
"3B","Justin Turner",4500,"SF@LAD 08:08PM ET",9.051,"LAD","SF",7.7,7.7,11.09,NA,"3","3",7
"2B","DJ LeMahieu",4500,"COL@WAS 07:05PM ET",7.48,"COL","WAS",7.6,7,9.43,NA,"2","2",NA
"SS","Trea Turner",4500,"COL@WAS 07:05PM ET",10.559,"WAS","COL",NA,0,NA,NA,"x","x",NA
"1B/OF","Ian Desmond",4400,"COL@WAS 07:05PM ET",7.338,"COL","WAS",NA,0,NA,NA,"x","x",NA
"SS","Trevor Story",4400,"COL@WAS 07:05PM ET",6.944,"COL","WAS",7.48,6.7,8.32,NA,"7","7",NA
"OF","Joc Pederson",4300,"SF@LAD 08:08PM ET",6.77,"LAD","SF",5.31,0,2.31,NA,"x","x",NA
"OF","Brian Goodwin",4300,"COL@WAS 07:05PM ET",6.817,"WAS","COL",6.94,6.8,9.09,NA,"1","1",12
"1B","Mark Reynolds",4300,"COL@WAS 07:05PM ET",8.786,"COL","WAS",NA,NA,NA,NA,"5","x",0
"C","Yasmani Grandal",4100,"SF@LAD 08:08PM ET",6.835,"LAD","SF",6.38,0,2.13,NA,"x","x",NA
"OF","Yasiel Puig",4000,"SF@LAD 08:08PM ET",7.525,"LAD","SF",6.45,7.7,8.16,NA,"7","8",8
"2B/SS","Wilmer Difo",4000,"COL@WAS 07:05PM ET",4.246,"WAS","COL",5.4,7.8,8.6,NA,"2","2",22
"OF","Adam Eaton",4000,"COL@WAS 07:05PM ET",10.13,"WAS","COL",NA,0,NA,NA,"x","x",NA
"OF","David Dahl",4000,"COL@WAS 07:05PM ET",0,"COL","WAS",NA,0,NA,NA,"x","x",NA
"1B","Adrian Gonzalez",3900,"SF@LAD 08:08PM ET",4.9,"LAD","SF",NA,0,NA,NA,"x","x",NA
"1B/2B","Chase Utley",3900,"SF@LAD 08:08PM ET",5.167,"LAD","SF",5.4,0,1.92,NA,"x","x",NA
"1B/C","Buster Posey",3900,"SF@LAD 08:08PM ET",7.783,"SF","LAD",7.77,9.7,6.52,NA,"4","4",10
"C","Austin Barnes",3900,"SF@LAD 08:08PM ET",5.983,"LAD","SF",5.58,6.8,8.68,NA,"6","6",0
"1B/OF","Brandon Belt",3700,"SF@LAD 08:08PM ET",7.79,"SF","LAD",5.76,8.8,7.33,NA,"3","7",4
"2B/OF","Howie Kendrick",3700,"COL@WAS 07:05PM ET",7.875,"WAS","COL",NA,7.1,2,NA,"x","6",5
"OF/SS","Kike Hernandez",3600,"SF@LAD 08:08PM ET",4.978,"LAD","SF",NA,5.9,7.72,NA,"8","7",NA
"OF","Raimel Tapia",3600,"COL@WAS 07:05PM ET",5.625,"COL","WAS",NA,6.7,2.1,NA,"x","5",12
"OF","Carlos Gonzalez",3600,"COL@WAS 07:05PM ET",5.733,"COL","WAS",7.49,7,8.29,NA,"6","6",NA
"1B","Adam Lind",3600,"COL@WAS 07:05PM ET",5.456,"WAS","COL",NA,NA,NA,NA,"7","x",16
"OF","Franklin Gutierrez",3500,"SF@LAD 08:08PM ET",2.806,"LAD","SF",NA,0,NA,NA,"x","x",NA
"OF","Peter O'Brien",3500,"SF@LAD 08:08PM ET",0,"LAD","SF",NA,0,NA,NA,"x","x",NA
"2B/SS","Pat Valaika",3500,"COL@WAS 07:05PM ET",4.087,"COL","WAS",NA,0,NA,NA,"x","x",7
"OF","Jayson Werth",3500,"COL@WAS 07:05PM ET",7.894,"WAS","COL",NA,0,NA,NA,"x","x",NA
"C","Nick Hundley",3400,"SF@LAD 08:08PM ET",4.5,"SF","LAD",4.98,0,5.13,NA,"x","x",NA
"3B/SS","Stephen Drew",3400,"COL@WAS 07:05PM ET",3.5,"WAS","COL",NA,0,NA,NA,"x","x",NA
"OF","Michael Taylor",3400,"COL@WAS 07:05PM ET",7.658,"WAS","COL",NA,0,NA,NA,"x","x",NA
"OF","Denard Span",3300,"SF@LAD 08:08PM ET",7.338,"SF","LAD",6.18,6.8,6.41,NA,"1","1",0
"3B","Pablo Sandoval",3300,"SF@LAD 08:08PM ET",4.844,"SF","LAD",NA,0,NA,NA,"x","x",NA
"SS","Brandon Crawford",3300,"SF@LAD 08:08PM ET",6.477,"SF","LAD",5.41,7.5,5.63,NA,"5","5",0
"OF","Trayce Thompson",3200,"SF@LAD 08:08PM ET",2.895,"LAD","SF",5.54,0,6.77,NA,"x","x",NA
"2B","Joe Panik",3200,"SF@LAD 08:08PM ET",6.484,"SF","LAD",4.96,7.4,6.21,NA,"2","2",11
"OF","Ryan Raburn",3200,"COL@WAS 07:05PM ET",4.269,"WAS","COL",NA,0,NA,NA,"x","x",NA
"2B/3B","Logan Forsythe",3100,"SF@LAD 08:08PM ET",5.768,"LAD","SF",6.85,7.2,8.94,NA,"5","5",5
"OF","Andrew Toles",3100,"SF@LAD 08:08PM ET",6.094,"LAD","SF",NA,0,NA,NA,"x","x",NA
"2B","Willie Calhoun",3100,"SF@LAD 08:08PM ET",0,"LAD","SF",NA,0,NA,NA,"x","x",NA
"OF","Stephen Cardullo",3100,"COL@WAS 07:05PM ET",2,"COL","WAS",NA,0,NA,NA,"x","x",NA
"OF","Hunter Pence",3000,"SF@LAD 08:08PM ET",6.012,"SF","LAD",7.28,8.2,6.37,NA,"6","3",6
"3B/OF","Rob Segedin",3000,"SF@LAD 08:08PM ET",2.5,"LAD","SF",NA,0,NA,NA,"x","x",NA
"OF","Jarrett Parker",3000,"SF@LAD 08:08PM ET",2.667,"SF","LAD",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",3000,"SF@LAD 08:08PM ET",5.059,"SF","LAD",NA,0,NA,NA,"x","x",NA
"OF","Alex Verdugo",3000,"SF@LAD 08:08PM ET",0,"LAD","SF",NA,0,NA,NA,"x","x",NA
"C","Matt Wieters",3000,"COL@WAS 07:05PM ET",5.864,"WAS","COL",NA,NA,NA,NA,"8","x",0
"C","Dustin Garneau",3000,"COL@WAS 07:05PM ET",4.318,"COL","WAS",NA,0,NA,NA,"x","x",NA
"OF","Andre Ethier",2900,"SF@LAD 08:08PM ET",0,"LAD","SF",NA,0,NA,NA,"x","x",NA
"C","Jose Lobaton",2900,"COL@WAS 07:05PM ET",4.467,"WAS","COL",3.59,5.6,5.56,NA,"x","8",NA
"OF","Jordan Patterson",2900,"COL@WAS 07:05PM ET",0,"COL","WAS",NA,0,NA,NA,"x","x",NA
"C","Tom Murphy",2900,"COL@WAS 07:05PM ET",1.625,"COL","WAS",NA,0,NA,NA,"x","x",NA
"1B/OF","Scott Van Slyke",2800,"SF@LAD 08:08PM ET",2.267,"LAD","SF",NA,0,NA,NA,"x","x",NA
