"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",13500,"TEX@BOS 07:10PM ET",32.15,"BOS"
"SP","Clayton Kershaw",13400,"STL@LAD 10:10PM ET",26.585,"LAD"
"SP","Yu Darvish",12700,"TEX@BOS 07:10PM ET",21.545,"TEX"
"SP","Max Scherzer",12600,"SEA@WAS 12:05PM ET",25.006,"WAS"
"SP","Noah Syndergaard",12500,"SD@NYM 07:10PM ET",18.18,"NYM"
"SP","Madison Bumgarner",12400,"SF@CHC 02:20PM ET",20.813,"SF"
"SP","Jacob deGrom",12100,"SD@NYM 07:10PM ET",20.085,"NYM"
"SP","Zack Greinke",12000,"ARI@MIL 08:10PM ET",22.932,"ARI"
"SP","Stephen Strasburg",11300,"SEA@WAS 12:05PM ET",20.994,"WAS"
"SP","Jon Lester",11100,"SF@CHC 02:20PM ET",19.12,"CHC"
"SP","Carlos Martinez",11100,"STL@LAD 10:10PM ET",20.328,"STL"
"SP","Dallas Keuchel",11000,"DET@HOU 08:10PM ET",24.683,"HOU"
"SP","Chris Archer",10800,"LAA@TB 01:10PM ET",20.89,"TB"
"SP","Michael Pineda",10500,"KC@NYY 01:05PM ET",20.883,"NYY"
"SP","Corey Kluber",10400,"CIN@CLE 06:10PM ET",18.4,"CLE"
"SP","Johnny Cueto",10400,"SF@CHC 02:20PM ET",16.6,"SF"
"SP","Lance McCullers Jr.",10200,"DET@HOU 08:10PM ET",21.13,"HOU"
"SP","Carlos Carrasco",9900,"CIN@CLE 06:10PM ET",21.161,"CLE"
"SP","David Price",9900,"TEX@BOS 07:10PM ET",0,"BOS"
"SP","Steven Matz",9900,"SD@NYM 07:10PM ET",0,"NYM"
"SP","Justin Verlander",9900,"DET@HOU 08:10PM ET",16.544,"DET"
"SP","Michael Fulmer",9900,"DET@HOU 08:10PM ET",19.956,"DET"
"SP","Luis Severino",9900,"KC@NYY 01:05PM ET",18.919,"NYY"
"SP","Jeff Samardzija",9800,"SF@CHC 02:20PM ET",17.745,"SF"
