"Mookie Betts_Bos","Mike Trout_LAA","Nolan Arenado_Col","Paul Goldschmidt_Ari","Ryan Braun_Mil","Charlie Blackmon_Col","Manny Machado_Bal","Xander Bogaerts_Bos","Matt Carpenter_StL","Hanley Ramirez_Bos","Jackie Bradley_Bos","Jonathan Villar_Mil","Dexter Fowler_StL","Freddie Freeman_Atl","Brandon Belt_SF","DJ LeMahieu_Col","Carlos Gonzalez_Col","Hunter Pence_SF","Chris Davis_Bal","Dustin Pedroia_Bos","Josh Donaldson_Tor","Aledmys Diaz_StL","Stephen Piscotty_StL","Corey Seager_LAD","Buster Posey_SF","Ian Desmond_Col","Giancarlo Stanton_Mia","Edwin Encarnacion_Cle","Michael Brantley_Cle","Mark Trumbo_Bal","Rougned Odor_Tex","Lorenzo Cain_KC","Mark Reynolds_Col","Joe Panik_SF","Eduardo Nunez_SF","Denard Span_SF","Wil Myers_SD","Carlos Santana_Cle","Adam Jones_Bal","Andrew Benintendi_Bos","Eric Hosmer_KC","Shin-Soo Choo_Tex","Brandon Crawford_SF","Trevor Story_Col","Jason Kipnis_Cle","Todd Frazier_CWS","Adrian Beltre_Tex","Maikel Franco_Phi","Jarrett Parker_SF","David Dahl_Col","Christian Yelich_Mia","Francisco Lindor_Cle","Albert Pujols_LAA","Jose Bautista_Tor","Eric Thames_Mil","Randal Grichuk_StL","Jonathan Lucroy_Tex","Alex Gordon_KC","Matt Kemp_Atl","Mac Williamson_SF","Dee Gordon_Mia","Jose Abreu_CWS","Pablo Sandoval_Bos","Mike Napoli_Tex","Brandon Moss_KC","Carlos Gomez_Tex","Jorge Soler_KC","Odubel Herrera_Phi","AJ Pollock_Ari","Gerardo Parra_Col","Jose Ramirez_Cle","Jedd Gyorko_StL","Keon Broxton_Mil","Elvis Andrus_Tex","Adrian Gonzalez_LAD","Jake Lamb_Ari","Yasiel Puig_LAD","Kelby Tomlinson_SF","Jonathan Schoop_Bal","Kole Calhoun_LAA","Yadier Molina_StL","Domingo Santana_Mil","Whit Merrifield_KC","Peter O'Brien_KC","Nomar Mazara_Tex","Tommy Joseph_Phi","Ender Inciarte_Atl","Logan Forsythe_LAD","Joc Pederson_LAD","Yasmany Tomas_Ari","Melky Cabrera_CWS","Welington Castillo_Bal","Brock Holt_Bos","Cameron Maybin_LAA","Salvador Perez_KC","Joey Gallo_Tex","Justin Turner_LAD","Nick Hundley_SF","Gorkys Hernandez_SF","Stephen Cardullo_Col","Raimel Tapia_Col","Mitch Moreland_Bos","CJ Cron_LAA","Troy Tulowitzki_Tor","Jhonny Peralta_StL","Travis Shaw_Mil","Hernan Perez_Mil","Cheslor Cuthbert_KC","Alcides Escobar_KC","Nick Markakis_Atl","Michael Saunders_Phi","David Peralta_Ari","Dustin Garneau_Col","Seth Smith_Bal","Luis Valbuena_LAA","Devon Travis_Tor","Orlando Arcia_Mil","Matt Adams_StL","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Delino DeShields_Tex","Brandon Phillips_Atl","Aaron Altherr_Phi","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Tom Murphy_Col","Conor Gillaspie_SF","Aaron Hill_SF","JT Realmuto_Mia","Ryan Schimpf_SD","Marcell Ozuna_Mia","Tim Anderson_CWS","Tyler Naquin_Cle","Hyun Soo Kim_Bal","Chris Young_Bos","Kendrys Morales_Tor","Jefry Marte_LAA","Kolten Wong_StL","Nick Franklin_Mil","Adonis Garcia_Atl","Brandon Drury_Ari","Chris Owings_Ari","Yangervis Solarte_SD","Trey Mancini_Bal","Russell Martin_Tor","Jesus Aguilar_Mil","Jurickson Profar_Tex","Cesar Hernandez_Phi","Freddy Galvis_Phi","Dansby Swanson_Atl","Howie Kendrick_Phi","Cody Bellinger_LAD","Chris Taylor_LAD","Martin Prado_Mia","Manuel Margot_SD","Tyler Saladino_CWS","Lonnie Chisenhall_Cle","Abraham Almonte_Cle","Sandy Leon_Bos","Marco Hernandez_Bos","Craig Gentry_Bal","Steve Selsky_Bos","Yunel Escobar_LAA","Ben Revere_LAA","Harrison Bader_StL","Ryan O'Hearn_KC","Rhys Hoskins_Phi","Trayce Thompson_LAD","Jeremy Hazelbaker_Ari","Pat Valaika_Col","Justin Bour_Mia","Alex Dickerson_SD","Hunter Renfroe_SD","Brandon Guyer_Cle","Avisail Garcia_CWS","Bradley Zimmer_Cle","JJ Hardy_Bal","Andrelton Simmons_LAA","Steve Pearce_Tor","Andrew Susac_Mil","Jose Martinez_StL","Kirk Nieuwenhuis_Mil","Robinson Chirinos_Tex","Cameron Rupp_Phi","Daniel Nava_Phi","Jace Peterson_Atl","Austin Barnes_LAD","Chris Herrmann_Ari","Andrew Toles_LAD","Tim Federowicz_SF","Tony Wolters_Col","Cory Spangenberg_SD","Derek Dietrich_Mia","Christian Vazquez_Bos","Josh Rutledge_Bos","Deven Marrero_Bos","Joey Rickard_Bal","Danny Espinosa_LAA","Kevin Pillar_Tor","Greg Garcia_StL","Brett Nicholas_Tex","Terrance Gore_KC","Tyler Flowers_Atl","Andrew Knapp_Phi","Rob Segedin_LAD","Socrates Brito_Ari","Yan Gomes_Cle","Austin Jackson_Cle","Manny Pina_Mil","Ryan Rua_Tex","Christian Colon_KC","Andre Ethier_LAD","Cristhian Adames_Col","Chris Marrero_SF","Travis Jankowski_SD","Matt Davidson_CWS","Giovanny Urshela_Cle","Charlie Tilson_CWS","Jett Bandy_Mil","Carson Kelly_StL","Micah Johnson_Atl","Chase d'Arnaud_Atl","Scott Van Slyke_LAD","Kike Hernandez_LAD","Alexi Amarista_Col","Destin Hood_Mia","Yandy Diaz_Cle","Ryan Flaherty_Bal","Justin Smoak_Tor","Rowdy Tellez_Tor","Dalton Pompey_Tor","Eric Fryer_StL","Raul Mondesi_KC","Hanser Alberto_Tex","Brock Stassi_Phi","Rio Ruiz_Atl","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Moore_Mia","Ichiro Suzuki_Mia","Leury Garcia_CWS","Jacob May_CWS","Caleb Joseph_Bal","Jarrod Saltalamacchia_Tor","Ezequiel Carrera_Tor","Andres Blanco_Phi","Chris Iannetta_Ari","Adeiny Hechavarria_Mia","Erick Aybar_SD","Roberto Perez_Cle","Cody Asche_CWS","Kurt Suzuki_Atl","Daniel Descalso_Ari","AJ Ellis_Mia","Luis Sardinas_SD","Allen Cordoba_SD","Geovany Soto_CWS","Omar Narvaez_CWS","Willy Garcia_CWS","Martin Maldonado_LAA","Juan Graterol_LAA","Drew Butera_KC","Nick Ahmed_Ari","JT Riddle_Mia","Jabari Blash_SD","Yolmer Sanchez_CWS","Michael Martinez_Cle","Carlos Perez_LAA","Darwin Barney_Tor","Drew Robinson_Tex","Hector Sanchez_SD","Kevan Smith_CWS","Anthony Recker_Atl","Jeff Mathis_Ari","Miguel Rojas_Mia","Ryan Goins_Tor","Cliff Pennington_LAA","Ty Kelly_Tor","Emilio Bonifacio_Atl","Brett Eibner_LAD","Zack Collins_CWS","Chris Coghlan_Tor","Johan Camargo_Atl","Luis Torrens_SD"
77.2954545454545,0,0,0,0,0,0,5.02222222222222,0,16.4454545454545,-22.5,0,0,0,0,0,0,0,0,3.65555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,12.7727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38095238095238,-6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.8857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38636363636364,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61428571428571,17.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.886363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85.4952380952381,0,0,7.26666666666667,0,0,0,0,0,0,0,0,0,-12.8333333333333,-8.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.12087912087912,0,0,0,0,0,0,0,0,0,0,-0.0659340659340659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,0,0,0,0,0,0,0,0,0,0,0,0,12.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37.1928104575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,0,0,0,0,0,0,19.1764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,-0.888888888888889,0,0,0,0,0,0,0,0,0,0
0,0,0,0,78.5428571428571,0,0,0,0,0,0,-22.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.2272727272727,0,0,0,0,0,0,0,0,11.1089743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8791208791209,-5,0,0,0,0,0,0,0,0,0,-0.0879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2321428571429,0,0,0,0,0,0,0,0,0,58.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.26666666666667,0,0,43.6380952380952,0,0,0,0,0,0,0,0,0,-4.40476190476191,16.2637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7032967032967,0,0,0,0,0,0,0,0,0,0,14.5164835164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,14.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,42.2095238095238,0,0,0,0,0,0,0,0,0,0,0,-4.23333333333333,0,0,0,0,0,0,0,0,0,0,7.87142857142857,0,0,0,0,0,0,0,0,-3.71904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5380952380952,0,0,0,0,0,0,0,0,0,0,0,0,-13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93956043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02222222222222,0,0,0,0,0,0,26.0545454545455,0,8.95454545454546,-19.5,0,0,0,0,0,0,0,0,1.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0952380952381,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,29.474358974359,0,0,0,-15,0,0,0,0,0,0,0,0,11.2333333333333,4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0.287878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4454545454545,0,0,0,0,0,0,8.95454545454546,0,18.0833333333333,-6.75,0,0,0,0,0,0,0,0,1.35555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59523809523809,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
