"Anthony Rizzo_CHC","Andrew McCutchen_PIT","Kris Bryant_CHC","Ian Happ_CHC","Starling Marte_PIT","Manuel Margot_SD","Willson Contreras_CHC","Wil Myers_SD","Aaron Altherr_PHI","Jason Heyward_CHC","Josh Bell_PIT","Tommy Joseph_PHI","Ben Zobrist_CHC","Josh Harrison_PIT","Adam Frazier_PIT","Freddy Galvis_PHI","Maikel Franco_PHI","John Jaso_PIT","Addison Russell_CHC","Daniel Nava_PHI","Cesar Hernandez_PHI","Jon Jay_CHC","Jordy Mercer_PIT","Gregory Polanco_PIT","Javier Baez_CHC","Jose Pirela_SD","Ryan Schimpf_SD","Howie Kendrick_PHI","Hunter Renfroe_SD","David Freese_PIT","Odubel Herrera_PHI","Andrew Knapp_PHI","Franchy Cordero_SD","Kyle Schwarber_CHC","Erick Aybar_SD","Cory Spangenberg_SD","Nick Williams_PHI","Jose Osuna_PIT","Tommy La Stella_CHC","Yangervis Solarte_SD","Cameron Perkins_PHI","Alex Dickerson_SD","Jeimer Candelario_CHC","Mark Zagunis_CHC","Matt Szczur_SD","Rhys Hoskins_PHI","Travis Jankowski_SD","Jose Rondon_SD","Ty Kelly_PHI","Jacob Stallings_PIT","Chase d'Arnaud_SD","Cameron Rupp_PHI","Danny Ortiz_PIT","Elias Diaz_PIT","Albert Almora_CHC","Kevin Newman_PIT","Christian Bethancourt_SD","Luis Urias_SD","Scott Kingery_PHI","Gift Ngoepe_PIT","Andres Blanco_PHI","Francisco Cervelli_PIT","Brock Stassi_PHI","Phil Gosselin_PIT","Chris Bostick_PIT","Jabari Blash_SD","Carlos Asuaje_SD","Victor Caratini_CHC","Jorge Alfaro_PHI","Roman Quinn_PHI","Hector Sanchez_SD","Austin Hedges_SD","Max Moroff_PIT","John Bormann_PIT","Eloy Jimenez_CHC","Allen Cordoba_SD","Luis Torrens_SD","Chris Stewart_PIT"
0,1.86521935775667,0,0,23.4166666666667,0,0,0,0,0,54.933199195171,0,0,0.550595238095238,-0.529598308668076,0,0,0.703703703703704,0,0,0,0,-0.146634615384615,5.83490566037736,0,0,0,0,0,-10.1534863945578,0,0,0,0,0,0,0,-20.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.030303030303,0,0,0,0,0,0,0,-0.107692307692308,0,0,0,0,0,0,0,0,0,0,-13.047619047619,0,0,0,0,-1.39705882352941
0,0,0,0,0,0,0,0,33.7733766233766,0,0,52.3113871635611,0,0,0,1.98053830227743,-0.375757575757576,0,0,4.01052631578947,8.58454106280193,0,0,0,0,0,0,9.22222222222222,0,0,2.52713773681516,1.10615384615385,0,0,0,0,26.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1.70031712473573,0,0,0,0,0,0,0,0,5.53205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6231884057971,0,16.6171717171717,-2.1,0,0,2.53125,0,0,14.1013513513514,0,0,42.9971014492754,0,0,0,0,0,15.5142857142857,0,0,6.38333333333333,0,0,-0.413793103448276,0,0,0,0,0,0,0,0,-2.02177177177177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.94757433489828,0,0,22.5833333333333,0,0,0,0,0,0.550595238095238,0,0,46.9850055534987,13.0158562367865,0,0,5.57142857142857,0,0,0,0,5.16769095697981,-6.28114478114478,0,0,0,0,0,4.42232277526395,0,0,0,0,0,0,0,10.9644268774704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7714285714286,0,0,0,0,0,0,0,13.2286585365854,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,-10.125
0,2.3159111933395,0,0,40.4027777777778,0,0,0,0,0,-0.529598308668076,0,0,13.0158562367865,55.0616326530612,0,0,-15.3357142857143,0,0,0,0,14.0240518038853,-2.84090909090909,0,0,0,0,0,11.1010452961672,0,0,0,0,0,0,0,-18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,14.4581280788177,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7.12727272727273
0,0,0,0,0,0,0,0,6.31448087431694,0,0,1.98053830227743,0,0,0,40.502331002331,6.55422374429224,0,0,-0.2,6.72473604826546,0,0,0,0,0,0,0.928571428571429,0,0,12.2323943661972,0.980113636363636,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,2.09722222222222,0,0,-1.31818181818182,0,0,0,0,0,0,0,0,-8.1,0,3.48888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.11071428571429,0,0,-0.375757575757576,0,0,0,6.55422374429224,46.4714611872146,0,0,4.14,-4.35892691951896,0,0,0,0,0,0,-6.0462962962963,0,0,1.40094979647218,1.21674876847291,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1.76190476190476,0,0,4.83720930232558,0,0,0,0,0,0,0,0,-2.15151515151515,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.08275862068966,0,0,0,0,0,0,0,0,0.703703703703704,0,0,5.57142857142857,-15.3357142857143,0,0,34.2291666666667,0,0,0,0,3.77241379310345,-3.7452380952381,0,0,0,0,0,0.709558823529412,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6666666666667,0,0,0,0,0,0,0,3.57720588235294,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,-9.1
6.37146892655367,0,20.3317669172932,30.5541310541311,0,0,12.5,0,0,3.39756097560976,0,0,15.5142857142857,0,0,0,0,0,53.8,0,0,-4.08333333333333,0,0,-11.0780487804878,0,0,0,0,0,0,0,0,8.38056680161943,0,0,0,0,16,0,0,0,-36,52.5,0,0,0,0,0,0,0,0,0,0,13.3793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.9375,0,0,4.01052631578947,0,0,0,-0.2,4.14,0,0,19.1933333333333,5.78888888888889,0,0,0,0,0,0,25.6964285714286,0,0,9.04285714285714,7.84615384615385,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,4.33636363636364,0,0,0,0,0,0,0,0,10.5952380952381,0,-6.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.4551282051282,0,0,8.58454106280193,0,0,0,6.72473604826546,-4.35892691951896,0,0,5.78888888888889,46.8337104072398,0,0,0,0,0,0,18.9264705882353,0,0,11.4962997224792,-4.50292397660819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,22.2073863636364,0,0,0,0,0,0,0,0,-1.15,0,-18.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2147177419355,0,8.40752688172043,-1.35661764705882,0,0,15.2714285714286,0,0,5.5,0,0,6.38333333333333,0,0,0,0,0,-4.08333333333333,0,0,25.5623885918004,0,0,0.954710144927536,0,0,0,0,0,0,0,0,11.8692810457516,0,0,0,0,-13.3333333333333,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,-2.40659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.51649899396378,0,0,0.8,0,0,0,0,0,-0.146634615384615,0,0,5.16769095697981,14.0240518038853,0,0,3.77241379310345,0,0,0,0,36.1441441441441,-2.96240601503759,0,0,0,0,0,9.64291101055807,0,0,0,0,0,0,0,22.1422924901186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,9.84552845528455,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,9.03921568627451
0,1.30128579777908,0,0,-2.97619047619048,0,0,0,0,0,5.83490566037736,0,0,-6.28114478114478,-2.84090909090909,0,0,-3.7452380952381,0,0,0,0,-2.96240601503759,46.9431693989071,0,0,0,0,0,-6.9900426742532,0,0,0,0,0,0,0,-7.16374269005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18589743589744,0,0,0,0,0,0,0,-9.5494623655914,0,0,0,0,0,0,0,0,0,0,-10.375,0,0,0,0,3.9
3.89160401002506,0,7.71407837445573,8.57931034482759,0,0,-10.3826638477801,0,0,-1.78125,0,0,-0.413793103448276,0,0,0,0,0,-11.0780487804878,0,0,0.954710144927536,0,0,67.8562244301578,0,0,0,0,0,0,0,0,16.2823529411765,0,0,0,0,-4.83333333333333,0,0,0,14.3,-15.8333333333333,0,0,0,0,0,0,0,0,0,0,-1.01724137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-5.5,0,-3.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4978354978355,0,0,-7.90238095238095,0,0,0,8.12727272727273,0,19.1538461538462,12.5409356725146,0,0,0,-13.9777777777778,0,0,0,0,-12.9666666666667,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2909090909091,0,0,0,-22.5,-1.23809523809524,0,0,0,5.44444444444444,12.5,0
0,0,0,0,0,1.80208333333333,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1572535991141,0,-8.48353658536585,0,0,0,-2.25,0,-6.15165165165165,-2.52857142857143,0,0,0,0.509291521486643,0,0,0,0,-15.8666666666667,0,-2.08333333333333,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,-4.23440285204991,0,0,0,-0.520833333333333,-15.8571428571429,0
0,0,0,0,0,0,0,0,0.248538011695906,0,0,9.22222222222222,0,0,0,0.928571428571429,-6.0462962962963,0,0,25.6964285714286,18.9264705882353,0,0,0,0,0,0,67.1428571428571,0,0,7.835,-1.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9.49264705882353,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.87943262411348,0,5.5862676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90238095238095,-8.48353658536585,0,51.6857657657658,0,0,0,-8.40522875816993,0,-0.143434343434343,0.796747967479675,0,0,0,-3.73664727657324,0,0,0,0,-0.142857142857143,0,-6.3974358974359,0,0,0,-9.71111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,-9.50909090909091,0,0,0,-7.08333333333333,-4.85238959467635,0,0,0,-5.85987903225806,-1.58333333333333,0
0,11.7711390635919,0,0,-21.5416666666667,0,0,0,0,0,-10.1534863945578,0,0,4.42232277526395,11.1010452961672,0,0,0.709558823529412,0,0,0,0,9.64291101055807,-6.9900426742532,0,0,0,0,0,30.2584415584416,0,0,0,0,0,0,0,17.1648351648352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31410256410256,0,0,0,0,0,0,0,7.51290322580645,0,0,0,0,0,0,0,0,0,0,10.0833333333333,0,0,0,0,3.70909090909091
0,0,0,0,0,0,0,0,9.81236897274633,0,0,2.52713773681516,0,0,0,12.2323943661972,1.40094979647218,0,0,9.04285714285714,11.4962997224792,0,0,0,0,0,0,7.835,0,0,38.8808853118712,0.80241935483871,0,0,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,0,-9.2,0,0,9.71322537112011,0,0,0,0,0,0,0,0,5.86666666666667,0,6.06944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.95652173913043,0,0,1.10615384615385,0,0,0,0.980113636363636,1.21674876847291,0,0,7.84615384615385,-4.50292397660819,0,0,0,0,0,0,-1.59090909090909,0,0,0.80241935483871,32.7386363636364,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,-1.26666666666667,0,41.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26.140522875817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12727272727273,-2.25,0,-8.40522875816993,0,0,0,80.766081871345,0,6.42857142857143,-3.91208791208791,0,0,0,35.1208333333333,0,0,0,0,1,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0448717948718,0,0,0,12.8791208791209,-2.66666666666667,0
8.51959361393324,0,4.5534693877551,26.3982683982684,0,0,-7.76651651651652,0,0,6.69802555168409,0,0,-2.02177177177177,0,0,0,0,0,8.38056680161943,0,0,11.8692810457516,0,0,16.2823529411765,0,0,0,0,0,0,0,0,47.0188679245283,0,0,0,0,-2.1,0,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,1.62857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.22978959025471,0,5.88585858585859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1538461538462,-6.15165165165165,0,-0.143434343434343,0,0,0,6.42857142857143,0,38.2471264367816,-3.95564516129032,0,0,0,5.52358926919519,0,0,0,0,22.0705128205128,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,3.11111111111111,0,0,0,-5.83333333333333,-0.206736353077816,0,0,0,-11.8235294117647,2,0
0,0,0,0,0,-8.39855072463768,0,-8.50871080139373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5409356725146,-2.52857142857143,0,0.796747967479675,0,0,0,-3.91208791208791,0,-3.95564516129032,37.779797979798,0,0,0,13.0852272727273,0,0,0,0,-8.18589743589744,0,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,12.4222222222222,0,0,0,14.1666666666667,8.9572192513369,0,0,0,-2.05526315789474,-2.04545454545455,0
0,0,0,0,0,0,0,0,12,0,0,26.0666666666667,0,0,0,0.6,7.66666666666667,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,-6.75,7.66666666666667,0,0,0,0,11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.5108225108225,0,0,0,0,0,0,0,0,-20.8333333333333,0,0,10.9644268774704,-18.15,0,0,5.75,0,0,0,0,22.1422924901186,-7.16374269005848,0,0,0,0,0,17.1648351648352,0,0,0,0,0,0,0,54.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8666666666667,0,0,0,0,0,0,0,9.53205128205128,0,0,0,0,0,0,0,0,0,0,35.9333333333333,0,0,0,0,-12
-9.07142857142857,0,2.08333333333333,-14.8809523809524,0,0,24.1666666666667,0,0,55,0,0,0,0,0,0,0,0,16,0,0,-13.3333333333333,0,0,-4.83333333333333,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,11.5535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.05833333333333,0,13.2980030721966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9777777777778,0.509291521486643,0,-3.73664727657324,0,0,0,35.1208333333333,0,5.52358926919519,13.0852272727273,0,0,0,46.6884615384615,0,0,0,0,1.98901098901099,0,0.83974358974359,0,0,0,-0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,6.62405731523379,0,0,0,8.65886699507389,6.45454545454545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.7,0,4.66666666666667,-3.25,0,0,-27.5,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,72,0,0,14.3,0,0,0,0,0,0,0,0,56.6666666666667,0,0,0,0,0,0,0,0,44.7,0,0,0,0,0,0,0,0,0,0,0,-8.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,37.5,27.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,-15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-9.35714285714286,0,17.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.9666666666667,-15.8666666666667,0,-0.142857142857143,0,0,0,1,0,22.0705128205128,-8.18589743589744,0,0,0,1.98901098901099,0,0,0,0,22.75,0,0,0,0,0,-5.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.5,0,0,0,0,14.9166666666667,0,0,0,15.25,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-5.04545454545455,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,-6.3974358974359,0,0,0,0,0,2.21818181818182,0,0,0,0,0.83974358974359,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.125,0,0,0.625,0,0,0,2.09722222222222,1.76190476190476,0,0,-4,-10,0,0,0,0,0,0,8,0,0,-9.2,4.6,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,3.69444444444444,0,0,-15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23.8444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,34,0,-9.71111111111111,0,0,0,19.5,0,0,-6.25,0,0,0,-0.388888888888889,0,0,0,0,-5.41666666666667,0,0,0,0,0,43.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1527777777778,0,0,0,26.7,0,0
0,0,0,0,0,0,0,0,0.990990990990991,0,0,1.70031712473573,0,0,0,-1.31818181818182,4.83720930232558,0,0,4.33636363636364,22.2073863636364,0,0,0,0,0,0,9.49264705882353,0,0,9.71322537112011,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,-15.25,0,0,32.5454545454545,0,0,0,0,0,0,0,0,-2.26666666666667,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.03333333333333,0,0,0,0,0,0,0,0,20.030303030303,0,0,30.7714285714286,33,0,0,15.6666666666667,0,0,0,0,2.75,-2.18589743589744,0,0,0,0,0,1.31410256410256,0,0,0,0,0,0,0,32.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.352380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
