"Mike Trout_LAA","Bryce Harper_WAS","Kris Bryant_CHC","Anthony Rizzo_CHC","Cameron Maybin_LAA","Anthony Rendon_WAS","Trea Turner_WAS","Daniel Murphy_WAS","Freddie Freeman_ATL","Ben Zobrist_CHC","Javier Baez_CHC","Ryan Zimmerman_WAS","Ender Inciarte_ATL","Albert Pujols_LAA","Kyle Schwarber_CHC","Ian Happ_CHC","Adam Eaton_WAS","Wil Myers_SD","Buster Posey_SF","Matt Kemp_ATL","Brandon Phillips_ATL","Hunter Pence_SF","Brandon Belt_SF","Hunter Renfroe_SD","Eduardo Nunez_SF","Jayson Werth_WAS","Andrelton Simmons_LAA","Jason Heyward_CHC","Ryan Schimpf_SD","Denard Span_SF","Michael Taylor_WAS","Joe Panik_SF","CJ Cron_LAA","Brandon Crawford_SF","Nick Markakis_ATL","Matt Adams_ATL","Willson Contreras_CHC","Albert Almora_CHC","Tyler Flowers_ATL","Jefry Marte_LAA","Adonis Garcia_ATL","Yangervis Solarte_SD","Alex Dickerson_SD","Addison Russell_CHC","Adam Lind_WAS","Matt Wieters_WAS","Ben Revere_LAA","Jarrett Parker_SF","Luis Valbuena_LAA","Yunel Escobar_LAA","Kole Calhoun_LAA","Miguel Montero_CHC","Jon Jay_CHC","Manuel Margot_SD","Dansby Swanson_ATL","Jeimer Candelario_CHC","Nick Hundley_SF","Mac Williamson_SF","Christian Arroyo_SF","Kurt Suzuki_ATL","Danny Espinosa_LAA","Danny Santana_ATL","Brian Goodwin_WAS","Wilmer Difo_WAS","Kelby Tomlinson_SF","Jace Peterson_ATL","Micah Johnson_ATL","Tommy La Stella_CHC","Stephen Drew_WAS","Rio Ruiz_ATL","Cory Spangenberg_SD","Aaron Hill_SF","Justin Ruggiano_SF","Matt Szczur_SD","Travis Jankowski_SD","Austin Hedges_SD","Allen Cordoba_SD","Chris Heisey_WAS","Gorkys Hernandez_SF","Conor Gillaspie_SF","Chase d'Arnaud_SD","Franchy Cordero_SD","Nolan Fontana_LAA","Christian Bethancourt_SD","Jose Lobaton_WAS","Rafael Bautista_WAS","Juan Graterol_LAA","Michael Morse_SF","Carlos Perez_LAA","Tim Federowicz_SF","Martin Maldonado_LAA","Cliff Pennington_LAA","Anthony Recker_ATL","Erick Aybar_SD","Jabari Blash_SD","Eloy Jimenez_CHC","Chris Marrero_SF","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Hector Sanchez_SD","Luis Torrens_SD","Grant Green_WAS"
0,0,10.9516129032258,-1.43276515151515,0,0,0,0,0,0.511904761904762,93.8181818181818,0,0,0,22.0446153846154,0,0,0,0,0,0,0,0,0,0,0,0,-14.1255411255411,0,0,0,0,0,0,0,0,-22.1483333333333,0,0,0,0,0,0,-12.6994301994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34.3529411764706,0,0,0,11.5042016806723,10.164367816092,1.36185383244207,0,0,0,79.7930298719772,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29640151515152,0,0,0,0,-0.0916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3618233618234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.03949579831933,0,0,0,53.0721554116559,0,0,0,0,0,0,10.451951951952,3.99431009957326,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04764107308048,0,0,0,6.09116809116809,0,0.289247311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,-4.51384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.81906906906907,0,0,0,-5.46880570409982,0,0,0,0,0,0,0,0,35.8675958188153,0,0,0,0,0,0,0,0,0,0,0,0,4.79085365853659,0,0,0,0,0,0,0,0,0,0,0,0,-2.30718954248366,0,0,0,0,0,0,0,0,0,13.2822580645161,-7.72119487908962,0,0,0,0,0,0,0,0,0,0.513978494623656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52857142857143,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.072268907563,9.746996996997,0,0,0,0,0,0.777777777777778,22.0446153846154,0,0,0,35.4935988620199,0,0,0,0,0,0,0,0,0,0,0,0,8.79187192118227,0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,0,0,0,10.2978494623656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.322849213691,0,0,0,0,0,-0.312626262626263,0,0,0,0,-8.90540540540541,0,0,0,0,0,0,0,0,0,0,0,0,6.20628019323672,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4696356275304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214574898785425,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7685897435897,0,0,13.2119565217391,2.27857142857143,0,0.627311522048364,0,0,0,0,-1.81372549019608,0,-1.63529411764706,0,5.37321937321937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.4366666666667,0,0,0,10.451951951952,0,0,0,0,0,0,90.0585585585586,-7.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1043543543544,0,0,0,18.04329004329,0,4.33571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1100840336134,0,0,0,0,0,0,0,0,0,0,-6.2516339869281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-11.0135467980296,0,0,0,3.99431009957326,0,0,0,0,0,0,-7.81481481481481,50.8165007112376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,6.39673913043478,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3015873015873,0,0,0,0,0,0,0,0,0,0,-0.281045751633987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,27.8618951612903,3.13359788359788,0,10.8827586206897,0,0,0,0,-2.63636363636364,0,8.12807881773399,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27857142857143,0,0,3.13359788359788,43.3777777777778,0,7.62012195121951,0,0,0,0,8.83384615384615,0,15.2682926829268,0,-5.04356060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312626262626263,0,0,0,0,0,52.7135265700483,0,0,0,0,-7.99399399399399,0,0,0,0,0,0,0,0,0,0,0,0,0.498484848484848,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32859174964438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970128022759602,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627311522048364,0,0,10.8827586206897,7.62012195121951,0,41.3294685990338,0,0,0,0,-2.94466403162055,0,10.8670731707317,0,15.258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.4294117647059,0,0,0,24.4090909090909,-6.17241379310345,11.0991596638655,0,0,0,-1.29640151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6984352773826,0,0,0,0,4.41558441558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.580481191749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0741971207087,0,0,0,15.4658536585366,0,0,0,0,0,0,0,0,4.79085365853659,0,0,0,0,0,0,0,0,0,0,0,0,36.2585034013605,0,0,0,0,0,0,0,0,0,0,0,0,16.8586956521739,0,0,0,0,0,0,0,0,0,-6.6780303030303,3.33333333333333,0,0,0,0,0,0,0,0,0,-2.41031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61538461538462,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.4535984848485,26.342803030303,0,0,0,0,0,17.4083333333333,-14.1255411255411,0,0,0,8.79187192118227,0,0,0,0,0,0,0,0,0,0,0,0,37.5018939393939,0,0,0,0,0,0,0,0,31.3809523809524,0,0,0,0,0,0,9.98275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.90540540540541,0,0,0,0,0,-7.99399399399399,0,0,0,0,54.8677462887989,0,0,0,0,0,0,0,0,0,0,0,0,3.16429587482219,0,0,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94758064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18894830659536,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81372549019608,0,0,-2.63636363636364,8.83384615384615,0,-2.94466403162055,0,0,0,0,34.8717948717949,0,-9.39855072463768,0,3.44923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.3300395256917,0,0,0,17.3707692307692,8.26086956521739,5,0,0,0,-0.0916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41558441558442,0,0,0,0,46.8717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63529411764706,0,0,8.12807881773399,15.2682926829268,0,10.8670731707317,0,0,0,0,-9.39855072463768,0,38.2207729468599,0,-4.34086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37321937321937,0,0,15.9542483660131,-5.04356060606061,0,15.258064516129,0,0,0,0,3.44923076923077,0,-4.34086021505376,0,29.0873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.10168067226891,0,0,0,6.04764107308048,0,0,0,0,0,0,17.1043543543544,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3024976873266,0,0,0,9.74928774928775,0,2.39784946236559,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45909090909091,0,0,0,0,0,0,0,0,0,0,4.09846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.7820197044335,26.3827956989247,0,0,0,0,0,1.89177489177489,-22.1483333333333,0,0,0,-0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,31.3809523809524,0,0,0,0,0,0,0,0,73.2494623655914,0,0,0,0,0,0,8.74358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.62105263157895,0,0,0,6.09116809116809,0,0,0,0,0,0,18.04329004329,6.39673913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74928774928775,0,0,0,36.968660968661,0,-10.0490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4123076923077,0,0,0,0,0,0,0,0,0,0,-5.67307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3116883116883,0,0,0,4.15714285714286,0,0,0,0,0,0,0,0,-2.30718954248366,0,0,0,0,0,0,0,0,0,0,0,0,16.8586956521739,0,0,0,0,0,0,0,0,0,0,0,0,35.6739130434783,0,0,0,0,0,0,0,0,0,14.5294117647059,9.07792207792208,0,0,0,0,0,0,0,0,0,8.86315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3801169590643,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.87956989247312,0,0,0,0.289247311827957,0,0,0,0,0,0,4.33571428571429,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39784946236559,0,0,0,-10.0490196078431,0,36.2559139784946,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72988505747126,0,0,0,0,0,0,0,0,0,0,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20628019323672,0,0,0,0,0,0.498484848484848,0,0,0,0,3.16429587482219,0,0,0,0,0,0,0,0,0,0,0,0,28.2099907493062,0,0,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15452091767881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28879892037787,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.1315789473684,6.25438596491228,0,0,0,0,0,13.2706552706553,-12.6994301994302,0,0,0,10.2978494623656,0,0,0,0,0,0,0,0,0,0,0,0,9.98275862068965,0,0,0,0,0,0,0,0,8.74358974358974,0,0,0,0,0,0,47.8677462887989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.6650246305419,0,0,0,73.5683760683761,-1.03246753246753,27.4553846153846,0,0,0,16.3618233618234,0,0,0,0,0,0,0,0,0,0,0,0,0,24.580481191749,0,0,0,0,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
