"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,11900,30.3781512605042,36.15,"Stephen Strasburg","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,7,0,0,1,4,1,1
2,1,4500,75.5555555555556,34,"Giancarlo Stanton","MIA",NA,"OF",2,2,2,3,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,9800,27.9081632653061,27.35,"Jon Lester","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,0,0,1,3,1,0
4,3,5500,47.6363636363636,26.2,"Jordan Zimmermann","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6.66666666666667,0,0,1,7,0,1
5,4,7400,35.0675675675676,25.95,"Jake Odorizzi","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,0,0,1,1,2,0
6,2,3100,80.6451612903226,25,"Danny Valencia","SEA",NA,"1B",6,2,1,2,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,3,3200,78.125,25,"Ian Kinsler","DET",NA,"2B",1,1,0,1,0,6,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,5,7600,32.8947368421053,25,"German Marquez","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,6.66666666666667,0,0,3,8,2,0
9,4,4000,62.5,25,"Thomas Pham","STL",NA,"OF",2,1,1,3,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,5,3700,64.8648648648649,24,"Kyle Seager","SEA",NA,"3B",5,2,1,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
