"Charlie Blackmon_COL","Cody Bellinger_LAD","Bryce Harper_WAS","Nolan Arenado_COL","Corey Seager_LAD","Daniel Murphy_WAS","Gerardo Parra_COL","Chris Taylor_LAD","Ryan Zimmerman_WAS","Anthony Rendon_WAS","Justin Turner_LAD","DJ LeMahieu_COL","Trea Turner_WAS","Ian Desmond_COL","Trevor Story_COL","Joc Pederson_LAD","Brian Goodwin_WAS","Mark Reynolds_COL","Yasmani Grandal_LAD","Yasiel Puig_LAD","Wilmer Difo_WAS","Adam Eaton_WAS","David Dahl_COL","Adrian Gonzalez_LAD","Chase Utley_LAD","Buster Posey_SF","Austin Barnes_LAD","Brandon Belt_SF","Howie Kendrick_WAS","Kike Hernandez_LAD","Raimel Tapia_COL","Carlos Gonzalez_COL","Adam Lind_WAS","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Pat Valaika_COL","Jayson Werth_WAS","Nick Hundley_SF","Stephen Drew_WAS","Michael Taylor_WAS","Denard Span_SF","Pablo Sandoval_SF","Brandon Crawford_SF","Trayce Thompson_LAD","Joe Panik_SF","Ryan Raburn_WAS","Logan Forsythe_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Stephen Cardullo_COL","Hunter Pence_SF","Rob Segedin_LAD","Jarrett Parker_SF","Christian Arroyo_SF","Alex Verdugo_LAD","Matt Wieters_WAS","Dustin Garneau_COL","Andre Ethier_LAD","Jose Lobaton_WAS","Jordan Patterson_COL","Tom Murphy_COL","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Mac Williamson_SF","Ryan Hanigan_COL","Kelby Tomlinson_SF","Alexi Amarista_COL","Adrian Sanchez_WAS","Aaron Hill_SF","Chris Heisey_WAS","Cristhian Adames_COL","Pedro Severino_WAS","Tony Wolters_COL","Justin Ruggiano_SF","Conor Gillaspie_SF","Mike Freeman_LAD","Rafael Bautista_WAS","Mike Tauchman_COL","Michael Morse_SF","Kyle Farmer_LAD","Brett Eibner_LAD","Tim Federowicz_SF","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF","Chad Huffman_WAS","Andrew Stevenson_WAS"
0,8.29058823529412,0,0,1.52732240437158,0,0,17.4409090909091,0,0,41.919863597613,0,0,0,0,4.27464008859358,0,0,2.22874149659864,2.21800116890707,0,0,0,9.87619047619048,9.75402298850575,0,25.1261904761905,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,11.6190476190476,0,0,18.1344537815126,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
11.9677871148459,0,0,14.5840504876649,0,0,-3.50055370985604,0,0,0,0,43.1576541274817,0,6.66876310272537,0.951406649616368,0,0,6.50751879699248,0,0,0,0,0,0,0,0,0,0,0,0,4.04779411764706,3.7071992976295,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,7.74725274725275,0,35.3333333333333,0,0,0,0,0,-2.4477503628447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19.065233785822,0,0,17.261355695318,0,0,6.42383107088989,-7.77009084556254,0,0,99.7107344632768,0,0,0,20.9912280701754,0,0,0,-3.46428571428571,28.9444444444444,0,0,0,0,0,0,0,0,0,0,-15.7692307692308,0,0,0,0.410924369747899,0,104.5,31.843537414966,0,0,0,0,0,-17.6428571428571,0,0,0,0,0,0,0,0,0,-0.740863787375415,0,0,7.88602941176471,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44702467343977,0,0,15.4570230607966,0,0,-9.63602941176471,0,0,0,0,6.66876310272537,0,48.5061688311688,0.717948717948718,0,0,2.29925994449584,0,0,0,0,0,0,0,0,0,0,0,0,28.7424242424242,4.98987854251012,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,2.93406593406593,0,-4.4,0,0,0,0,0,-6.47660098522168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9963850837139,0,0,22.7865191146881,0,0,10,0,0,0,0,0.951406649616368,0,0.717948717948718,46.0857657657658,0,0,1.38625056535504,0,0,0,0,0,0,0,0,0,0,0,0,0.669117647058823,4.44545454545455,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,43.6909090909091,0,-6.64285714285714,0,0,0,0,0,0.510144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.223717948717949,0,0,9.70821256038647,0,0,6.68403361344538,0,0,4.27464008859358,0,0,0,0,45.3616138763198,0,0,4.33192389006343,15.6237373737374,0,0,0,14.7820512820513,7.52840909090909,0,-19.625,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,17.5,0,0,2.06878306878307,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25.3840725806452,0,0,27.1496212121212,0,0,26.2903225806452,42.1639928698752,0,0,20.9912280701754,0,0,0,90.3693693693694,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,0,0,0,17.3529411764706,0,0,0,138,0,1.00641025641026,38.8404761904762,0,0,0,0,0,12.35,0,0,0,0,0,0,0,0,0,4.34656084656085,0,0,64.2916666666667,0,0,0,0,0,0,0,0,0,0,31.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0285493827161,0,0,5.56993670886076,0,0,5.85714285714286,0,0,0,0,6.50751879699248,0,2.29925994449584,1.38625056535504,0,0,74.2885829030407,0,0,0,0,0,0,0,0,0,0,0,0,-4.95424836601307,15.7078265468006,0,0,0,15.0477941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,10.7625,0,18.2527472527473,0,0,0,0,0,10.4077380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.53478523895947,0,0,21.346223428313,0,0,-7.52216312056738,0,0,2.22874149659864,0,0,0,0,4.33192389006343,0,0,47.8090766823161,-1.60552884615385,0,0,0,6.75238095238095,-6.48163265306122,0,-10.5,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,11.0682788051209,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.3822404371585,0,0,16.0429470566457,0,0,8.78619528619529,0,0,2.21800116890707,0,0,0,0,15.6237373737374,0,0,-1.60552884615385,64.4476061427281,0,0,0,2.06349206349206,2.77798334875116,0,5.72426470588235,0,0,0,0,0,0,30.8611111111111,0,0,0,0,0,0,0,0,0,-3.38095238095238,0,0,-4.83333333333333,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0
0,0,13.5107692307692,0,0,10,0,0,20.7238095238095,1.09881422924901,0,0,-3.46428571428571,0,0,0,24.1666666666667,0,0,0,33.6951566951567,38.75,0,0,0,0,0,0,0,0,0,0,10.2272727272727,0,0,0,8.62727272727273,0,-4.33333333333333,-10.2636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97857142857143,0,0,33.1333333333333,0,0,0,0,0,0,0,0,0,0,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53.8235294117647,0,0,8.59803921568627,0,0,9.58571428571429,7.1625,0,0,28.9444444444444,0,0,0,0,0,0,0,38.75,61.2573099415205,0,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,0,19.1625,0,89.5833333333333,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,0,0,3.24466571834993,0,0,3.66959064327485,0,0,9.87619047619048,0,0,0,0,14.7820512820513,0,0,6.75238095238095,2.06349206349206,0,0,0,17.9737179487179,5.13756613756614,0,12.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.278947368421053,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.87789084181314,0,0,3.71301020408163,0,0,-5.56587301587302,0,0,9.75402298850575,0,0,0,0,7.52840909090909,0,0,-6.48163265306122,2.77798334875116,0,0,0,5.13756613756614,50.6436865021771,0,31.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8333333333333,0,0,19.2857142857143,1.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6379804934022,0,4.47611995557201,0,0,0,0,0,0,0,0,0,13.4190476190476,0,0,9.47727272727273,0,6.80574400723654,0,9.33674339300938,0,0,0,0,0,12.5917503966155,0,-6.41666666666667,8.03418803418803,0,0,0,0,0,0,0,0,2.93961352657005,2,0,9.95555555555556,0,0,7.08181818181818,0,0,0,0,4.65151515151515,-27.3,0,0,0,7.75,0,0,0,2.8,0,39.4105263157895,10.5,-9.33333333333333,-13.3,4.3,0,0
0,6.6,0,0,-1.33333333333333,0,0,-16.1521739130435,0,0,25.1261904761905,0,0,0,0,-19.625,0,0,-10.5,5.72426470588235,0,0,0,12.1,31.1666666666667,0,78.4615384615385,0,0,0,0,0,0,-9.89090909090909,0,0,0,0,0,0,0,0,0,17.0666666666667,0,0,26.483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47611995557201,0,43.2157814096016,0,0,0,0,0,0,0,0,0,5.5,0,0,7.97956730769231,0,-1.18816590563166,0,8.76126126126126,0,0,0,0,0,12.8315705975674,0,-10.8,-2.52279202279202,0,0,0,0,0,0,0,0,4.19802555168409,5.95833333333333,0,10.9107142857143,0,0,-0.909090909090909,0,0,0,0,31.4636363636364,6.41818181818182,0,0,0,-2.3,0,0,0,-0.583333333333333,0,3.05263157894737,-21,-14.6666666666667,-3.8,14.5952380952381,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1184210526316,0,0,7.85,0,0,2.5,0,0,0,0,4.04779411764706,0,28.7424242424242,0.669117647058823,0,0,-4.95424836601307,0,0,0,0,0,0,0,0,0,0,0,0,59.1285714285714,-11.5416666666667,0,0,0,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8333333333333,0,5.75,0,0,0,0,0,-8.64835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.50402414486922,0,0,1.11764705882353,0,0,12.3618538324421,0,0,0,0,3.7071992976295,0,4.98987854251012,4.44545454545455,0,0,15.7078265468006,0,0,0,0,0,0,0,0,0,0,0,0,-11.5416666666667,39.1301369863014,0,0,0,19.521978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,12.4935897435897,0,19.0448717948718,0,0,0,0,0,3.25909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.85,0,0,28.9155844155844,0,0,16.2884615384615,14.5790513833992,0,0,-15.7692307692308,0,0,0,17.3529411764706,0,0,0,10.2272727272727,55.8333333333333,0,0,0,0,0,0,0,0,0,0,56.6153846153846,0,0,0,-35.9285714285714,0,3.85714285714286,-13.3681318681319,0,0,0,0,0,-15.8333333333333,0,0,0,0,0,0,0,0,0,11.3809523809524,0,0,3.97272727272727,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.714285714285714,0,0,0.154545454545455,0,0,0.377777777777778,0,0,9.66666666666667,0,0,0,0,-2.5,0,0,-4,30.8611111111111,0,0,0,15,0,0,-9.89090909090909,0,0,0,0,0,0,27.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,6.80357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,0,0,38.7032967032967,0,0,-5.7,0,0,0,0,13.5,0,-25.9469696969697,17.1666666666667,0,0,15.0477941176471,0,0,0,0,0,0,0,0,0,0,0,0,-73.5,19.521978021978,0,0,0,95.3602941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,1.97619047619048,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.065873015873,0,0,15.7871794871795,0,0,-2.36842105263158,25.9046941678521,0,0,0.410924369747899,0,0,0,138,0,0,0,8.62727272727273,19.1625,0,0,0,0,0,0,0,0,0,0,-35.9285714285714,0,0,0,64.5968992248062,0,31.8,15.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4868951612903,0,0,13.4727272727273,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4190476190476,0,5.5,0,0,0,0,0,0,0,0,0,32.9298850574713,0,0,-4.11029411764706,0,-1.49350649350649,0,-0.645,0,0,0,0,0,10.1969696969697,0,76.5,5.5,0,0,0,0,0,0,0,0,3.34285714285714,9,0,-1.4047619047619,0,0,5.5,0,0,0,0,-1.33333333333333,-0.1,0,0,0,0,0,0,0,-22.1666666666667,0,16.5892857142857,0,0,28,7.66666666666667,0,0
0,0,43.9,0,0,6.44505494505495,0,0,43.474358974359,1.66666666666667,0,0,104.5,0,0,0,1.00641025641026,0,0,0,-4.33333333333333,89.5833333333333,0,0,0,0,0,0,0,0,0,0,3.85714285714286,0,0,0,31.8,0,64.6911764705882,64.4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.53030303030303,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.7470238095238,0,0,20.7549019607843,0,0,12.7631802721088,15.1959361393324,0,0,31.843537414966,0,0,0,38.8404761904762,0,0,0,-10.2636363636364,-4,0,0,0,0,0,0,0,0,0,0,-13.3681318681319,0,0,0,15.1153846153846,0,64.4,77.3853383458647,0,0,0,0,0,4.06666666666667,0,0,0,0,0,0,0,0,0,25.5225609756098,0,0,-11.6583333333333,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47727272727273,0,7.97956730769231,0,0,0,0,0,0,0,0,0,-4.11029411764706,0,0,55.1099744245524,0,4.63586479367867,0,14.9693161893629,0,0,0,0,0,21.1661835748792,0,23.8,-7.92424242424242,0,0,0,0,0,0,0,0,-1.5018115942029,16.8194444444444,0,-14,0,0,-15.3214285714286,0,0,0,0,-6.46428571428571,15.5,0,0,0,0,0,0,0,19.6,0,13.6842105263158,-8.16666666666667,-6,19.9,-6.06944444444444,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80574400723654,0,-1.18816590563166,0,0,0,0,0,0,0,0,0,-1.49350649350649,0,0,4.63586479367867,0,40.2719896137618,0,-7.06625961103573,0,0,0,0,0,8.82180293501048,0,-1.8,8.3956043956044,0,0,0,0,0,0,0,0,2.86647727272727,7.23611111111111,0,-1.5952380952381,0,0,2.97777777777778,0,0,0,0,-23.8444444444444,12.8,0,0,0,0,0,0,0,20.2678571428571,0,0.507142857142857,-19.8333333333333,-8,-2.3,7.44444444444444,0,0
0,-5,0,0,13.8571428571429,0,0,24.7,0,0,11.6190476190476,0,0,0,0,17.5,0,0,-15.1666666666667,-3.38095238095238,0,0,0,0,12.8333333333333,0,17.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6944444444444,0,0,-1.43055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33674339300938,0,8.76126126126126,0,0,0,0,0,0,0,0,0,-0.645,0,0,14.9693161893629,0,-7.06625961103573,0,43.3453815261044,0,0,0,0,0,12.430790960452,0,2.21428571428571,-9.19666666666667,0,0,0,0,0,0,0,0,15.8048780487805,-0.972222222222222,0,-9.95,0,0,-11.0666666666667,0,0,0,0,38.4777777777778,-1.21818181818182,0,0,0,7.66666666666667,0,0,0,-33.4761904761905,0,26.1507352941176,0,0,-0.6,-7.89285714285714,0,0
