"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"DET@LAA 10:07PM ET",11,"LAA","DET",8.28,9.1,9.9,NA,"x","3",0
"1B","Paul Goldschmidt",5200,"PIT@ARI 09:40PM ET",11.2,"ARI","PIT",8.12,9.2,9.99,NA,"3","3",3
"1B","Miguel Cabrera",4600,"DET@LAA 10:07PM ET",7.478,"DET","LAA",8.13,7.3,8.36,NA,"3","3",5
"OF","AJ Pollock",4600,"PIT@ARI 09:40PM ET",9.485,"ARI","PIT",7.53,9,9.54,NA,"1","1",0
"3B","Jake Lamb",4600,"PIT@ARI 09:40PM ET",9.094,"ARI","PIT",7.98,8.3,8.23,NA,"4","4",7
"OF","Andrew McCutchen",4500,"PIT@ARI 09:40PM ET",6.848,"PIT","ARI",6.74,8.7,8.44,NA,"3","3",0
"OF","Gregory Polanco",4400,"PIT@ARI 09:40PM ET",6.161,"PIT","ARI",6.86,8.7,8.23,NA,"4","4",14
"1B","Joey Votto",4400,"CIN@SF 10:15PM ET",10.788,"CIN","SF",7.91,7.2,8.7,NA,"3","3",9
"2B","Ian Kinsler",4300,"DET@LAA 10:07PM ET",7.269,"DET","LAA",7.1,6.5,7.59,NA,"x","1",15
"OF","JD Martinez",4200,"DET@LAA 10:07PM ET",0,"DET","LAA",NA,0,NA,NA,"x","x",NA
"OF","Billy Hamilton",4200,"CIN@SF 10:15PM ET",10.452,"CIN","SF",7.92,8.6,8.63,NA,"1","1",10
"OF","Justin Upton",4000,"DET@LAA 10:07PM ET",8.5,"DET","LAA",7.15,6.7,7.31,NA,"5","5",18
"OF","Starling Marte",4000,"PIT@ARI 09:40PM ET",7.769,"PIT","ARI",NA,0,NA,NA,"x","x",NA
"OF","Yasmany Tomas",4000,"PIT@ARI 09:40PM ET",7.9,"ARI","PIT",NA,NA,NA,NA,"5","x",NA
"OF","Adam Duvall",4000,"CIN@SF 10:15PM ET",9.469,"CIN","SF",8.09,6.7,7.64,NA,"4","4",3
"2B/3B","Josh Harrison",3900,"PIT@ARI 09:40PM ET",7.182,"PIT","ARI",5.57,8.1,8.25,NA,"1","1",2
"OF/SS","Chris Owings",3900,"PIT@ARI 09:40PM ET",8.636,"ARI","PIT",5.65,6.6,6.69,NA,"7","5",7
"OF","Hunter Pence",3900,"CIN@SF 10:15PM ET",5.886,"SF","CIN",8.25,7.7,7.73,NA,"3","3",3
