"Mike Trout_LAA","Aaron Altherr_PHI","Cesar Hernandez_PHI","Cameron Rupp_PHI","Andrelton Simmons_LAA","Luis Valbuena_LAA","Tommy Joseph_PHI","Odubel Herrera_PHI","Buster Posey_SF","Brandon Belt_SF","Marcus Semien_OAK","Freddy Galvis_PHI","Yonder Alonso_OAK","Cameron Maybin_LAA","Chris Carter_OAK","Khris Davis_OAK","Albert Pujols_LAA","Yunel Escobar_LAA","Maikel Franco_PHI","Nick Hundley_SF","Joe Panik_SF","Jefry Marte_LAA","Denard Span_SF","Pablo Sandoval_SF","Matt Joyce_OAK","Rajai Davis_OAK","Hunter Pence_SF","Brandon Crawford_SF","Nick Franklin_LAA","Nick Williams_PHI","CJ Cron_LAA","Jed Lowrie_OAK","Jarrett Parker_SF","Chad Pinder_OAK","Christian Arroyo_SF","Dustin Fowler_OAK","Hyun Soo Kim_PHI","Roman Quinn_PHI","Rhys Hoskins_PHI","Gorkys Hernandez_SF","Ryon Healy_OAK","Ben Revere_LAA","Daniel Nava_PHI","Mac Williamson_SF","Kole Calhoun_LAA","Josh Phegley_OAK","Mark Canha_OAK","Kelby Tomlinson_SF","Andrew Knapp_PHI","Joey Wendle_OAK","Martin Maldonado_LAA","Scott Kingery_PHI","David Fletcher_LAA","Aaron Hill_SF","Brock Stassi_PHI","Nolan Fontana_LAA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Matt Chapman_OAK","Justin Ruggiano_SF","Conor Gillaspie_SF","Bruce Maxwell_OAK","Juan Graterol_LAA","Carlos Perez_LAA","Cameron Perkins_PHI","Michael Morse_SF","Eric Young_LAA","Cliff Pennington_LAA","Tim Federowicz_SF","Chris Marrero_SF","Andres Blanco_PHI","Shane Robinson_LAA","Ty Kelly_PHI","Kaleb Cowart_LAA","Jorge Alfaro_PHI","Carlos Moncrief_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Jaycob Brugman_OAK","Renato Nunez_OAK","Austin Slater_SF","Miguel Gomez_SF","Matt Olson_OAK","Ryder Jones_SF","Franklin Barreto_OAK","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,56.031746031746,0,0.943722943722944,0,0,-7.01709401709402,0,0,0,0,0,0,0,0,0.721343873517787,4.02105263157895,0,0,0,0,0,24.8369230769231,0,0,0,0,0,0,0,0,13.62,0,0,0,0,24.55,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,-25.0555555555556,0,0,19.6483516483516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,-7.36363636363636,0,0,0,0,0,0,0,0
0,13.8548593350384,3.06897331524197,6.78162124388539,0,0,5.1021421107628,7.15717568947906,0,0,0,45.5006443298969,0,0,0,0,0,0,6.53475871954133,0,0,0,0,0,0,0,0,0,0,8.82034632034632,0,0,0,0,0,0,0,0,0,0,0,0,7.9384236453202,0,0,0,0,0,4.65946843853821,0,0,0,0,0,1.28787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51461988304094,0,1.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.943722943722944,0,65.4141512495943,0,0,-7.02087719298246,0,0,0,0,0,0,0,0,4.82693947144075,3.38989898989899,0,0,0,0,0,10.320813771518,0,0.0769230769230769,0,0,0,0,0,0,16.407867494824,0,0,0,0,16.4117647058824,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,-8.83095238095238,0,0,-12.8676923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90909090909091,4,7.33618233618234,0,0,0,-15,0,64.8809523809524,0,0
12.2674253200569,0,0,0,15.4526854219949,9.81507823613087,0,0,0,0,0,0,0,78.4325051759834,0,0,10.4032258064516,9.51415094339623,0,0,0,7.28458498023715,0,0,0,0,0,0,2.83333333333333,0,5.73099415204678,0,0,0,0,0,0,0,0,0,0,-0.104761904761905,0,0,11.9009324009324,0,0,0,0,0,3.58076225045372,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,1.61818181818182,0,0,0,15.4166666666667,18.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-7.01709401709402,0,-7.02087719298246,0,0,60.1652939830702,0,0,0,0,0,0,0,0,0.183243243243243,-6.44392230576441,0,0,0,0,0,0.0281805745554036,0,8.49831932773109,0,0,0,0,0,0,-3.01890756302521,0,0,0,0,4.10215053763441,-1.14619883040936,0,0,0,0,0,0,0,0,0,0,10,10.6630434782609,0,0,2.94461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1474358974359,30,-7.8448275862069,0,0,0,-45.8888888888889,0,-6.90277777777778,0,0
12.5657142857143,0,0,0,7.61546499477534,-1.21262458471761,0,0,0,0,0,0,0,10.4032258064516,0,0,54.939950062422,8.05294335431322,0,0,0,0.285714285714286,0,0,0,0,0,0,-2.33333333333333,0,-4.5632183908046,0,0,0,0,0,0,0,0,0,0,11.8677462887989,0,0,-3.04016064257028,0,0,0,0,0,-2.45017543859649,0,0,0,0,0,0,0,0,0,0,0,0.445454545454545,0,0,0,8.21739130434783,-1.13756613756614,0,0,0,-4.5,0,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04878048780488,0,0,0,-1.44873547505126,-2.51693404634581,0,0,0,0,0,0,0,9.51415094339623,0,0,8.05294335431322,35.4608893216488,0,0,0,12.7789473684211,0,0,0,0,0,0,13.5,0,9.24786324786325,0,0,0,0,0,0,0,0,0,0,7.32432432432432,0,0,7.44864864864865,0,0,0,0,0,-0.295104895104895,0,0,0,0,0,0,0,0,0,0,0,1.46666666666667,0,0,0,3.23320158102767,14.901185770751,0,0,0,5.6,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.77405753968254,1.03225806451613,5.05007256894049,0,0,0.914802065404475,1.8046218487395,0,0,0,6.53475871954133,0,0,0,0,0,0,50.3090062111801,0,0,0,0,0,0,0,0,0,0,20.5562770562771,0,0,0,0,0,0,0,0,0,0,0,0,7.69581280788177,0,0,0,0,0,0.536437246963563,0,0,0,0,0,12.8090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86666666666667,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20.9558823529412,13.97,0,0,0,0,0,0,0,0,0,37.9264112903226,-1.08404558404558,0,-3.76470588235294,0,0,0,16.8399209486166,-3.11413043478261,0,0,0,0,76.5,0,5.5,0,0,0,0,5.91544117647059,0,0,0,9,0,0,0,20.6071428571429,0,0,0,0,0,5.5,0,0,0,0,0,-1.33333333333333,-0.1,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,16.5892857142857,0,0,0,0,28,1.5
0,0,0,0,0,0,0,0,8.84350547730829,7.78105228105228,0,0,0,0,0,0,0,0,0,-1.08404558404558,42.314621758888,0,14.1685792349727,0,0,0,11.8662083553675,-6.92028985507246,0,0,0,0,2.21428571428571,0,-9.19666666666667,0,0,0,0,14.4818181818182,0,0,0,-0.972222222222222,0,0,0,-20.3333333333333,0,0,0,0,0,-11.0666666666667,0,0,0,0,0,38.4777777777778,-1.21818181818182,0,0,0,0,7.66666666666667,0,0,0,-33.4761904761905,0,0,0,0,0,0,0,0,0,0,26.1507352941176,0,0,0,0,-0.6,-7.88181818181818
13.5281385281385,0,0,0,15.1481481481481,-4.4,0,0,0,0,0,0,0,7.28458498023715,0,0,0.285714285714286,12.7789473684211,0,0,0,33.2103174603175,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,2.80952380952381,0,0,5.30461538461538,0,0,0,0,0,15.6688311688312,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,9.83333333333333,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.72595281306715,8.13297150610583,0,0,0,0,0,0,0,0,0,-3.76470588235294,14.1685792349727,0,54.5275653923541,0,0,0,20.7025901942646,5.31635610766046,0,0,0,0,23.8,0,-7.92424242424242,0,0,0,0,-0.421538461538462,0,0,0,16.8194444444444,0,0,0,-14,0,0,0,0,0,-15.3214285714286,0,0,0,0,0,-6.46428571428571,15.5,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,13.6842105263158,-8.16666666666667,0,-6,0,19.9,-3.64545454545455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.721343873517787,0,4.82693947144075,0,0,0.183243243243243,0,0,0,0,0,0,0,0,48.7820512820513,1.14817073170732,0,0,0,0,0,-0.960093896713615,0,3.41558441558442,0,0,0,0,0,0,5.19565217391304,0,0,0,0,1.89766081871345,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,-14.1521739130435,0,0,6.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,-31.5,7.71937321937322,0,0,0,14.0666666666667,0,34.4464285714286,0,0
0,0,0,0,0,0,0,0,0,0,4.02105263157895,0,3.38989898989899,0,0,-6.44392230576441,0,0,0,0,0,0,0,0,1.14817073170732,53.0455873758036,0,0,0,0,0,9.76589797344514,0,3.05533596837945,0,0,0,0,0,0,6.92126269956459,0,0,0,0,-0.586842105263158,-16.1923076923077,0,0,0,0,0,0,0,0,0,0,0,1.30952380952381,0,0,27.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-31.5,19.030303030303,0,0,0,12.0833333333333,0,-12.2666666666667,0,0
0,0,0,0,0,0,0,0,14.061755952381,15.250496031746,0,0,0,0,0,0,0,0,0,16.8399209486166,11.8662083553675,0,20.7025901942646,0,0,0,41.4498333950389,8.20909090909091,0,0,0,0,2.97619047619048,0,-6.59340659340659,0,0,0,0,1.76655052264808,0,0,0,0,0,0,0,7.96363636363636,0,0,0,0,0,-4.11818181818182,0,0,0,0,0,0,2.52777777777778,0,0,0,0,2.66666666666667,0,0,0,14.8392857142857,0,0,0,0,0,0,0,0,0,0,18.6815789473684,-49,0,-10,0,7,-0.863636363636364
0,0,0,0,0,0,0,0,5.90724637681159,-1.25578947368421,0,0,0,0,0,0,0,0,0,-3.11413043478261,-6.92028985507246,0,5.31635610766046,0,0,0,8.20909090909091,39.3700692562481,0,0,0,0,-1.8,0,8.3956043956044,0,0,0,0,3.04761904761905,0,0,0,7.23611111111111,0,0,0,-0.0357142857142857,0,0,0,0,0,2.97777777777778,0,0,0,0,0,-23.8444444444444,12.8,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0.507142857142857,-19.8333333333333,0,-8,0,-2.3,6.57692307692308
-4.66666666666667,0,0,0,1.65,-5.95,0,0,0,0,0,0,0,2.83333333333333,0,0,-2.33333333333333,13.5,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.2,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.3333333333333,6.77564102564103,3.41666666666667,0,0,5.4,-1.9,0,0,0,8.82034632034632,0,0,0,0,0,0,20.5562770562771,0,0,0,0,0,0,0,0,0,0,54.512987012987,0,0,0,0,0,0,0,0,0,0,0,0,35.4047619047619,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,18.2949579831933,3.26785714285714,0,0,0,0,0,0,0,5.73099415204678,0,0,-4.5632183908046,9.24786324786325,0,0,0,65,0,0,0,0,0,0,0,0,29.4944444444444,0,0,0,0,0,0,0,0,0,0,6.20833333333333,0,0,10.4289772727273,0,0,0,0,0,-4.10826210826211,0,0,0,0,0,0,0,0,0,0,0,-2.45238095238095,0,0,0,37.9305555555556,8.625,0,0,0,-4.4,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24.8369230769231,0,10.320813771518,0,0,0.0281805745554036,0,0,0,0,0,0,0,0,-0.960093896713615,9.76589797344514,0,0,0,0,0,46.3516343207354,0,5.44516129032258,0,0,0,0,0,0,19.126582278481,0,0,0,0,7.11384615384615,-6.71345029239766,0,0,0,0,0,0,0,0,0,0,17,-7.51383399209486,0,0,15.1630434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80128205128205,11.8333333333333,10.1923076923077,0,0,0,-5.78571428571429,0,-5.16666666666667,0,0
0,0,0,0,0,0,0,0,-6.41666666666667,-10.8,0,0,0,0,0,0,0,0,0,76.5,2.21428571428571,0,23.8,0,0,0,2.97619047619048,-1.8,0,0,0,0,42.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,8.49831932773109,0,0,0,0,0,0,0,0,3.41558441558442,3.05533596837945,0,0,0,0,0,5.44516129032258,0,53.9042016806723,0,0,0,0,0,0,-9.67983193277311,0,0,0,0,12.4967320261438,6.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,10.2555555555556,0,0,0,51,0,0,0,0
0,0,0,0,0,0,0,0,8.03418803418803,-2.52279202279202,0,0,0,0,0,0,0,0,0,5.5,-9.19666666666667,0,-7.92424242424242,0,0,0,-6.59340659340659,8.3956043956044,0,0,0,0,0,0,26.4471264367816,0,0,0,0,1.31666666666667,0,0,0,7.70833333333333,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2.87272727272727,-6.65,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.50042517006803,5.56161616161616,0,0,0,0,0,0,0,0,0,5.91544117647059,14.4818181818182,0,-0.421538461538462,0,0,0,1.76655052264808,3.04761904761905,0,0,0,0,0,0,1.31666666666667,0,0,0,0,23.8490566037736,0,0,0,0,0,0,0,0.822222222222222,0,0,0,0,0,-8.76190476190476,0,0,0,0,0,14.4,-6.61904761904762,0,0,0,0,5.83333333333333,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,3.25,10.5,0,0,0,0,3.76388888888889
0,0,0,0,0,0,0,0,0,0,13.62,0,16.407867494824,0,0,-3.01890756302521,0,0,0,0,0,0,0,0,5.19565217391304,6.92126269956459,0,0,0,0,0,19.126582278481,0,-9.67983193277311,0,0,0,0,0,0,69.4648641588297,0,0,0,0,4.45057471264368,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,-2,9.5233918128655,0,0,4.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3525641025641,-3.66666666666667,2.68,0,0,0,-29.2545454545455,0,-13,0,0
17.0978260869565,0,0,0,-1.02272727272727,5.66896551724138,0,0,0,0,0,0,0,-0.104761904761905,0,0,11.8677462887989,7.32432432432432,0,0,0,2.80952380952381,0,0,0,0,0,0,2,0,6.20833333333333,0,0,0,0,0,0,0,0,0,0,30.7772946859903,0,0,2.35731707317073,0,0,0,0,0,-2.09677419354839,0,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0,0,0,-7.92857142857143,6.64052287581699,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.9375,8.84848484848485,2.83333333333333,0,0,5.67391304347826,7.17666666666667,0,0,0,7.9384236453202,0,0,0,0,0,0,7.69581280788177,0,0,0,0,0,0,0,0,0,0,35.4047619047619,0,0,0,0,0,0,0,0,0,0,0,0,22.3325123152709,0,0,0,0,0,13.3382352941176,0,0,0,0,0,-6.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0178571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,5.95833333333333,0,0,0,0,0,0,0,0,0,9,-0.972222222222222,0,16.8194444444444,0,0,0,0,7.23611111111111,0,0,0,0,0,0,7.70833333333333,0,0,0,0,0,0,0,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79788838612368,0,0,0,4.44179523141655,0.972789115646258,0,0,0,0,0,0,0,11.9009324009324,0,0,-3.04016064257028,7.44864864864865,0,0,0,5.30461538461538,0,0,0,0,0,0,-1.2,0,10.4289772727273,0,0,0,0,0,0,0,0,0,0,2.35731707317073,0,0,43.6024636058231,0,0,0,0,0,1.42526315789474,0,0,0,0,11.6666666666667,0,0,0,0,0,0,-1.82083333333333,0,0,0,4.2,6.41625615763547,0,0,0,5,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24.55,0,16.4117647058824,0,0,4.10215053763441,0,0,0,0,0,0,0,0,1.89766081871345,-0.586842105263158,0,0,0,0,0,7.11384615384615,0,12.4967320261438,0,0,0,0,0,0,4.45057471264368,0,0,0,0,18.7182795698925,3.02727272727273,0,0,0,0,0,0,0,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,4.5,0,0,0,-2,0,-3.58333333333333,0,0
0,0,0,0,0,0,0,0,0,0,-9.83333333333333,0,-16.0909090909091,0,0,-1.14619883040936,0,0,0,0,0,0,0,0,34.3777777777778,-16.1923076923077,0,0,0,0,0,-6.71345029239766,0,6.82222222222222,0,0,0,0,0,0,-0.644736842105263,0,0,0,0,3.02727272727273,87.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
