"Jose Altuve_HOU","Carlos Correa_HOU","George Springer_HOU","Michael Brantley_CLE","Edwin Encarnacion_CLE","Carlos Santana_CLE","Francisco Lindor_CLE","Jason Kipnis_CLE","Alex Bregman_HOU","Evan Gattis_HOU","Carlos Beltran_HOU","Todd Frazier_CWS","Jose Ramirez_CLE","Josh Reddick_HOU","Jose Abreu_CWS","Norichika Aoki_HOU","Brian McCann_HOU","Yuli Gurriel_HOU","Derek Fisher_HOU","Melky Cabrera_CWS","Lorenzo Cain_KC","Tyler Naquin_CLE","Eric Hosmer_KC","Alex Gordon_KC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Salvador Perez_KC","Tim Anderson_CWS","Marwin Gonzalez_HOU","Brandon Guyer_CLE","Bradley Zimmer_CLE","Brandon Moss_KC","Jorge Soler_KC","Tyler Saladino_CWS","Whit Merrifield_KC","Matt Davidson_CWS","Peter O'Brien_KC","Yan Gomes_CLE","Austin Jackson_CLE","Cheslor Cuthbert_KC","Alcides Escobar_KC","Avisail Garcia_CWS","Jake Marisnick_HOU","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Giovanny Urshela_CLE","Jorge Bonifacio_KC","Yandy Diaz_CLE","Charlie Tilson_CWS","Ryan O'Hearn_KC","Roberto Perez_CLE","Terrance Gore_KC","Christian Colon_KC","Leury Garcia_CWS","Jacob May_CWS","Michael Martinez_CLE","Cody Asche_CWS","Geovany Soto_CWS","Omar Narvaez_CWS","Raul Mondesi_KC","Willy Garcia_CWS","Yolmer Sanchez_CWS","Kevan Smith_CWS","Drew Butera_KC","Zack Collins_CWS"
76.5751633986928,6.25714285714286,-5.00833333333333,0,0,0,0,0,17.7279411764706,16.5,-1.35,0,0,4.05494505494505,0,33.4545454545455,3.78787878787879,0,0,0,0,0,0,0,0,0,0,0,-8.47272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25714285714286,18.0285714285714,-1.14102564102564,0,0,0,0,0,-0.32967032967033,-3.57142857142857,4.92307692307692,0,0,0.0818181818181818,0,-0.666666666666667,-3.93333333333333,0,0,0,0,0,0,0,0,0,0,0,3.51785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.00833333333333,-1.14102564102564,77.3291666666667,0,0,0,0,0,5.07142857142857,19.7083333333333,-3.50549450549451,0,0,-23.4090909090909,0,11.4222222222222,-19.8111111111111,0,0,0,0,0,0,0,0,0,0,0,20.1636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,50.2045454545455,32,-4.63636363636364,-10.0681818181818,-2.66666666666667,0,0,0,0,19.8181818181818,0,0,0,0,0,0,0,0,12,0,0,-42.05,-11.8,0,0,0,-7.85,0,0,0,0,0,0,0,18.6805555555556,11.75,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,43.5833333333333,8.79166666666667,-5.26666666666667,5.66666666666667,0,0,0,0,38.3186813186813,0,0,0,0,0,0,0,0,30,0,0,-16.7,15.1607142857143,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,1.73333333333333,-1.58333333333333,0,0,0,0,0,0,0,0,0,-1.46969696969697,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.63636363636364,8.79166666666667,63.5625,9.96666666666667,2.83333333333333,0,0,0,0,63.8351648351648,0,0,0,0,0,0,0,0,0,0,0,87.8,14.1785714285714,0,0,0,4.04166666666667,0,0,0,0,0,0,0,-13.9111111111111,4.41666666666667,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-10.0681818181818,-5.26666666666667,9.96666666666667,116,0.833333333333333,0,0,0,0,5.43956043956044,0,0,0,0,0,0,0,0,24,0,0,10.95,2.25,0,0,0,-15.3333333333333,0,0,0,0,0,0,0,-3.7,-35.9583333333333,0,0,0,0,0,0,0,0,0,19.2727272727273,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.66666666666667,5.66666666666667,2.83333333333333,0.833333333333333,4.33333333333333,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1.33333333333333,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7279411764706,-0.32967032967033,5.07142857142857,0,0,0,0,0,18.4705882352941,-8.66666666666667,3.77619047619048,0,0,18.8571428571429,0,14.2,-3.73636363636364,0,0,0,0,0,0,0,0,0,0,0,-10.2888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,-3.57142857142857,19.7083333333333,0,0,0,0,0,-8.66666666666667,44.0555555555556,-2.83928571428571,0,0,10.6785714285714,0,-16.7333333333333,-15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,10.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
