"Paul Goldschmidt_ARI","Jake Lamb_ARI","Nelson Cruz_SEA","Miguel Sano_MIN","AJ Pollock_ARI","Robinson Cano_SEA","Jean Segura_SEA","Max Kepler_MIN","Danny Valencia_SEA","David Peralta_ARI","Joe Mauer_MIN","Chris Owings_ARI","Nick Ahmed_ARI","Wil Myers_SD","Ryan Schimpf_SD","Austin Hedges_SD","Robbie Grossman_MIN","Kyle Seager_SEA","Brian Dozier_MIN","Jarrod Dyson_SEA","Mike Zunino_SEA","Mitch Haniger_SEA","Ben Gamel_SEA","Taylor Motter_SEA","Jeremy Hazelbaker_ARI","Manuel Margot_SD","Yasmany Tomas_ARI","Jason Castro_MIN","Leonys Martin_SEA","Kennys Vargas_MIN","Yangervis Solarte_SD","Rey Fuentes_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Eddie Rosario_MIN","Gregor Blanco_ARI","Chris Iannetta_ARI","Chris Herrmann_ARI","Socrates Brito_ARI","Guillermo Heredia_SEA","Daniel Descalso_ARI","Brandon Drury_ARI","Byron Buxton_MIN","Travis Jankowski_SD","Jorge Polanco_MIN","Matt Szczur_SD","Chase d'Arnaud_SD","Shawn O'Malley_SEA","Eduardo Escobar_MIN","Christian Bethancourt_SD","Carlos Ruiz_SEA","Boog Powell_SEA","Cory Spangenberg_SD","Allen Cordoba_SD","Chris Gimenez_MIN","Tuffy Gosewisch_SEA","Jabari Blash_SD","Franchy Cordero_SD","Ehire Adrianza_MIN","Daniel Vogelbach_SEA","Tyler Smith_SEA","Hector Sanchez_SD","Erick Aybar_SD","Jeff Mathis_ARI","Luis Torrens_SD"
0,0,0,17.8770053475936,0,0,0,13.6285714285714,0,0,51.6728307254623,0,0,0,0,0,21.0330687830688,0,9.58015873015873,0,0,0,0,0,0,0,0,12.3019943019943,0,-11.6153846153846,0,0,0,0,12.7449596774194,0,0,0,0,0,0,0,11.694623655914,0,1.07661290322581,0,0,0,-12.2,0,0,0,0,0,-1.12727272727273,0,0,0,12.2,0,0,0,0,0,0
1.40888066604995,-2.80813953488372,0,0,-5.20229885057471,0,0,0,0,4.50662878787879,0,67.8825354609929,-9.8187134502924,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,0,0,0,0,0,46.5818181818182,-16.1978021978022,-24.8809523809524,0,0,9.71428571428571,3.48048048048048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35869565217391,0
15.0683760683761,-16.73,0,0,18.5769230769231,0,0,0,0,3.66666666666667,0,-9.8187134502924,64.7354497354497,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,0,-15.8345588235294,0,0,0,0,0,0,0,0,-25.8928571428571,5.34545454545455,-10.6060606060606,0,0,-2.32727272727273,11.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44444444444444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,55.5420899854862,-6.85243902439024,13.2262156448203,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,8.99849170437406,0,0,-4.60745098039216,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,19.6666666666667,25.8809523809524,0,0,0,0,0,-5.69565217391304,17.8473684210526,0,0,-12.6428571428571,19.8,0,0,0,0,0.758536585365854,0,4.53571428571429
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85243902439024,53.417537746806,-4.23440285204991,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,2.64939024390244,0,0,-9.11858974358974,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,-15.8666666666667,34,0,0,0,0,0,-2.52857142857143,-0.680952380952381,0,0,-2.1,9.08333333333333,0,0,0,0,-5.48253968253968,0,-20
0,0,0,0,0,0,0,0,0,0,0,0,0,13.2262156448203,-4.23440285204991,65.3,0,0,0,0,0,0,0,0,0,-2.10516934046346,0,0,0,0,8.81553911205074,0,0,-2.99778516057586,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,21.5888888888889,36.6,0,0,0,0,0,9.48268398268398,7.28676470588235,0,0,-10.047619047619,46,0,0,0,0,-0.0089126559714795,0,0
0,0,0,16.1118279569892,0,0,0,21.6379310344828,0,0,21.0330687830688,0,0,0,0,0,51.1381461675579,0,-6.32358870967742,0,0,0,0,0,0,0,0,-3.03947368421053,0,1.71428571428571,0,0,0,0,-8.94708994708995,0,0,0,0,0,0,0,1.62433862433862,0,12.7586206896552,0,0,0,8.53333333333333,0,0,0,0,0,-7.63333333333333,0,0,0,-15.2,0,0,0,0,0,0
0,0,6.53058510638298,0,0,14.2415795586527,4.59317211948791,0,-0.00422832980972516,0,0,0,0,0,0,0,0,44.9411764705882,0,-8.29444444444444,0.287037037037037,21.1727941176471,-2.10786290322581,-1.76799242424242,0,0,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,16.3647058823529,0,0,0,0,0,0,0,0,0,0,-3.3921568627451,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0
0,0,0,-1.66856330014225,0,0,0,14.1861861861862,0,0,9.58015873015873,0,0,0,0,0,-6.32358870967742,0,42.0516840882695,0,0,0,0,0,0,0,0,14.2843915343915,0,-0.438095238095238,0,0,0,0,5.97822822822823,0,0,0,0,0,0,0,16.9647058823529,0,-0.0920634920634921,0,0,0,-7.73391812865497,0,0,0,0,0,0.2,0,0,0,-11.8333333333333,0,0,0,0,0,0
0,0,7.12373737373737,0,0,8.375,18.8092691622103,0,3.96474358974359,0,0,0,0,0,0,0,0,-8.29444444444444,0,38.437074829932,0.751724137931034,-3.61437908496732,0.5935960591133,6.35161290322581,0,0,0,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,8.77462121212121,0,0,0,0,0,0,0,0,0,0,16.5714285714286,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0
0,0,12.3724137931034,0,0,-15.4153225806452,9.80263157894737,0,17.7538461538462,0,0,0,0,0,0,0,0,0.287037037037037,0,0.751724137931034,43.6038306451613,10.3736263736264,-1,5.76608187134503,0,0,0,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,-4.27894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.31052631578947,0,0,6.69473684210526,9.92857142857143,0,1.73333333333333,0,0,0,0,0,0,0,0,21.1727941176471,0,-3.61437908496732,10.3736263736264,48.3052631578947,0,-22.2637362637363,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.35714285714286,0,0,18.0671936758893,13.5233990147783,0,22.4102564102564,0,0,0,0,0,0,0,0,-2.10786290322581,0,0.5935960591133,-1,0,64.8143939393939,2.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17460317460317,0,0,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0,0,25.2912698412698,0,0,13.8689458689459,8.90476190476191,0,31.6388888888889,0,0,0,0,0,0,0,0,-1.76799242424242,0,6.35161290322581,5.76608187134503,-22.2637362637363,2.42857142857143,58.536036036036,0,0,0,0,-13.9285714285714,0,0,0,0,0,0,0,0,0,0,-1.27384615384615,0,0,0,0,0,0,0,0,0,0,2.07692307692308,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0
-0.166666666666667,6,0,0,0,0,0,0,0,36.4166666666667,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,38.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,50.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,1.80208333333333,-2.10516934046346,0,0,0,0,0,0,0,0,0,34.9378048780488,0,0,0,0,4.05833333333333,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,-11.4666666666667,0,0,0,0,0,0,-2.75,26.7555555555556,0,0,-7.19047619047619,0,0,0,0,0,3.03095238095238,0,-11.7
2.48245614035088,5.16904761904762,0,0,-12.52,0,0,0,0,22.5897435897436,0,20.1966966966967,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7019230769231,0,0,0,0,0,0,0,0,30.4,-10.2727272727273,-24.2857142857143,0,0,14.9333333333333,17.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0
0,0,0,9.26615384615385,0,0,0,-1.57142857142857,0,0,12.3019943019943,0,0,0,0,0,-3.03947368421053,0,14.2843915343915,0,0,0,0,0,0,0,0,33.7192118226601,0,-18.5090909090909,0,0,0,0,2.96923076923077,0,0,0,0,0,0,0,10.1884057971014,0,-2.32461538461538,0,0,0,-2.84615384615385,0,0,0,0,0,-30,0,0,0,-26,0,0,0,0,0,0
0,0,17.3653846153846,0,0,3.03205128205128,8.43333333333333,0,-1.23636363636364,0,0,0,0,0,0,0,0,1.90384615384615,0,7.51818181818182,-1.04166666666667,-0.948717948717949,0,-13.9285714285714,0,0,0,0,21.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.19230769230769,0,0,0,-8.54545454545454,0,0,-11.6153846153846,0,0,0,0,0,1.71428571428571,0,-0.438095238095238,0,0,0,0,0,0,0,0,-18.5090909090909,0,53,0,0,0,0,0.495238095238095,0,0,0,0,0,0,0,20.2208333333333,0,16.952380952381,0,0,0,8.625,0,0,0,0,0,4.80952380952381,0,0,0,-9.33333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.99849170437406,2.64939024390244,8.81553911205074,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,32.2793904208999,0,0,-3.93411764705882,0,0,0,0,0,0,0,0,0,0.83974358974359,0,4.66363636363636,10.3571428571429,0,0,0,0,0,5.70471014492754,16,0,0,9.16666666666667,35.8,0,0,0,0,4.44878048780488,0,12.3214285714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60745098039216,-9.11858974358974,-2.99778516057586,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,-3.93411764705882,0,0,58.9396681749623,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,-4.55555555555556,-30.547619047619,0,0,0,0,0,14.7944664031621,-11.1263157894737,0,0,7.8,-23.2,0,0,0,0,-1.38333333333333,0,-3.53571428571429
0,0,0,-4.2672268907563,0,0,0,1.00284090909091,0,0,12.7449596774194,0,0,0,0,0,-8.94708994708995,0,5.97822822822823,0,0,0,0,0,0,0,0,2.96923076923077,0,0.495238095238095,0,0,0,0,36.5182186234818,0,0,0,0,0,0,0,6.84185606060606,0,0.688235294117647,0,0,0,-16.0029239766082,0,0,0,0,0,-0.485714285714286,0,0,0,-17.35,0,0,0,0,0,0
3.08333333333333,34.4621212121212,0,0,0,0,0,0,0,9.28888888888889,0,46.5818181818182,-25.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,56.5,-20,-0.1,0,0,-21,8.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26785714285714,0
-20.9816176470588,3.075,0,0,-5.88181818181818,0,0,0,0,4.45454545454545,0,-16.1978021978022,5.34545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2727272727273,0,0,0,0,0,0,0,0,-20,39.4673202614379,2.33333333333333,0,0,-0.0892857142857143,-7.60952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43464052287582,42.6631578947368,0,0,19.625,0,0,0,0,36.4,0,-24.8809523809524,-10.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.2857142857143,0,0,0,0,0,0,0,0,-0.1,2.33333333333333,60.6736842105263,0,0,-15.25,-4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.60084033613445,0,0,10.3978494623656,11.2827586206897,0,8.56854838709677,0,0,0,0,0,0,0,0,16.3647058823529,0,8.77462121212121,-4.27894736842105,36.8571428571429,6.17460317460317,-1.27384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2078272604588,0,0,0,0,0,0,0,0,0,0,9.76923076923077,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0
17.5228758169935,-24.5952380952381,0,0,18.0416666666667,0,0,0,0,-25.2527472527473,0,9.71428571428571,-2.32727272727273,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,14.9333333333333,0,0,0,0,0,0,0,0,-21,-0.0892857142857143,-15.25,0,0,51.2046783625731,22.7090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0
11.1168076109937,13.1260162601626,0,0,15.9692307692308,0,0,0,0,23.9340463458111,0,3.48048048048048,11.5166666666667,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,17.2857142857143,0,0,0,0,0,0,0,0,8.42857142857143,-7.60952380952381,-4.16666666666667,0,0,22.7090909090909,43.4512077294686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41501976284585,0
0,0,0,13.2352941176471,0,0,0,16.125,0,0,11.694623655914,0,0,0,0,0,1.62433862433862,0,16.9647058823529,0,0,0,0,0,0,0,0,10.1884057971014,0,20.2208333333333,0,0,0,0,6.84185606060606,0,0,0,0,0,0,0,28.6571834992888,0,3.13174603174603,0,0,0,-13.0708333333333,0,0,0,0,0,-0.0666666666666667,0,0,0,-0.833333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,-2.08333333333333,-16.3181818181818,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0.83974358974359,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,0
0,0,0,11.2063492063492,0,0,0,1.42518939393939,0,0,1.07661290322581,0,0,0,0,0,12.7586206896552,0,-0.0920634920634921,0,0,0,0,0,0,0,0,-2.32461538461538,0,16.952380952381,0,0,0,0,0.688235294117647,0,0,0,0,0,0,0,3.13174603174603,0,22.663967611336,0,0,0,-4.09558823529412,0,0,0,0,0,-6.45238095238095,0,0,0,-17.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,-15.8666666666667,21.5888888888889,0,0,0,0,0,0,0,0,0,-11.4666666666667,0,0,0,0,4.66363636363636,0,0,-4.55555555555556,0,0,0,0,0,0,0,0,0,0,0,26.8727272727273,0,0,0,0,0,0,6.58333333333333,15.25,0,0,0,0,0,0,0,0,23.3571428571429,0,19.5
0,0,0,0,0,0,0,0,0,0,0,0,0,25.8809523809524,34,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3571428571429,0,0,-30.547619047619,0,0,0,0,0,0,0,0,0,0,0,0,56.9523809523809,0,0,0,0,0,-6.25,26.7,0,0,0,26,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27.3725490196078,0,0,0,7.90808823529412,0,0,-12.2,0,0,0,0,0,8.53333333333333,0,-7.73391812865497,0,0,0,0,0,0,0,0,-2.84615384615385,0,8.625,0,0,0,0,-16.0029239766082,0,0,0,0,0,0,0,-13.0708333333333,0,-4.09558823529412,0,0,0,49.1168831168831,0,0,0,0,0,-17.7727272727273,0,0,0,-9.66666666666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.69117647058824,0,0,45.3910256410256,2.43956043956044,0,17.5384615384615,0,0,0,0,0,0,0,0,-3.3921568627451,0,16.5714285714286,0,6.33333333333333,13.6363636363636,2.07692307692308,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,9.76923076923077,0,0,0,0,0,0,0,0,0,0,22.1437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69565217391304,-2.52857142857143,9.48268398268398,0,0,0,0,0,0,0,0,0,-2.75,0,0,0,0,5.70471014492754,0,0,14.7944664031621,0,0,0,0,0,0,0,0,0,0,0,6.58333333333333,-6.25,0,0,0,0,0,25.8233333333333,-5.875,0,0,-35,-2.5,0,0,0,0,7.06432748538012,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17.8473684210526,-0.680952380952381,7.28676470588235,0,0,0,0,0,0,0,0,0,26.7555555555556,0,0,0,0,16,0,0,-11.1263157894737,0,0,0,0,0,0,0,0,0,0,0,15.25,26.7,0,0,0,0,0,-5.875,37.5619047619048,0,0,0,44.75,0,0,0,0,-14.1089743589744,0,7
0,0,0,4.93333333333333,0,0,0,6.78787878787879,0,0,-1.12727272727273,0,0,0,0,0,-7.63333333333333,0,0.2,0,0,0,0,0,0,0,0,-30,0,4.80952380952381,0,0,0,0,-0.485714285714286,0,0,0,0,0,0,0,-0.0666666666666667,0,-6.45238095238095,0,0,0,-17.7727272727273,0,0,0,0,0,16.7647058823529,0,0,0,23.3333333333333,0,0,0,0,0,0
0,0,-1.9,0,0,0,3.03333333333333,0,-0.933333333333333,0,0,0,0,0,0,0,0,1.2,0,4.75,0,0,15,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6428571428571,-2.1,-10.047619047619,0,0,0,0,0,0,0,0,0,-7.19047619047619,0,0,0,0,9.16666666666667,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,36.2380952380952,0,0,0,0,0,-7.66666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,9.08333333333333,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0,-23.2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,-2.5,44.75,0,0,0,26.8,0,0,0,0,7,0,0
0,0,0,17.75,0,0,0,7.6,0,0,12.2,0,0,0,0,0,-15.2,0,-11.8333333333333,0,0,0,0,0,0,0,0,-26,0,-9.33333333333333,0,0,0,0,-17.35,0,0,0,0,0,0,0,-0.833333333333333,0,-17.5,0,0,0,-9.66666666666667,0,0,0,0,0,23.3333333333333,0,0,0,22.2666666666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.758536585365854,-5.48253968253968,-0.0089126559714795,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0,0,0,4.44878048780488,0,0,-1.38333333333333,0,0,0,0,0,0,0,0,0,2.21818181818182,0,23.3571428571429,0,0,0,0,0,0,7.06432748538012,-14.1089743589744,0,0,-7.66666666666667,7,0,0,0,0,37.5150987224158,0,-7.73333333333333
4.04923076923077,7.3,0,0,8.32083333333333,0,0,0,0,-7.49473684210526,0,-1.35869565217391,-5.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,5.26785714285714,0,4.85,0,0,-4.66666666666667,3.41501976284585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4729344729345,0
