"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jon Lester",11600,"ChC@Pit 07:05PM ET",15.663,"ChC","Pit",NA,NA,NA,NA,NA
"SP","Jake Arrieta",11000,"ChC@Pit 07:05PM ET",22.475,"ChC","Pit",NA,NA,NA,NA,NA
"SP","Corey Kluber",10400,"Hou@Cle 06:10PM ET",20.975,"Cle","Hou",NA,NA,NA,NA,NA
"SP","Kyle Hendricks",10200,"ChC@Pit 07:05PM ET",10.267,"ChC","Pit",18.46,15.5,14.814,13,19.9
"SP","John Lackey",9700,"ChC@Pit 07:05PM ET",16.35,"ChC","Pit",NA,NA,NA,NA,NA
"SP","Vince Velasquez",9300,"Mia@Phi 07:05PM ET",10.717,"Phi","Mia",NA,NA,NA,13.9,NA
"SP","Dallas Keuchel",9200,"Hou@Cle 06:10PM ET",24.8,"Hou","Cle",21.37,13.9,16.1015,13.8,27.35
"SP","Carlos Carrasco",8700,"Hou@Cle 06:10PM ET",24.925,"Cle","Hou",NA,NA,NA,NA,NA
"SP","Danny Salazar",8600,"Hou@Cle 06:10PM ET",20.85,"Cle","Hou",NA,NA,NA,NA,NA
"SP","Gerrit Cole",8500,"ChC@Pit 07:05PM ET",12.488,"Pit","ChC",17.76,17,16.068,12.9,30.55
"SP","Chris Archer",8100,"TB@Bal 07:05PM ET",20.3,"TB","Bal",NA,NA,NA,NA,NA
"SP","Jerad Eickhoff",8100,"Mia@Phi 07:05PM ET",18.975,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Lance McCullers",7800,"Hou@Cle 06:10PM ET",22,"Hou","Cle",NA,NA,NA,NA,NA
"SP","Aaron Nola",7700,"Mia@Phi 07:05PM ET",14.133,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Jameson Taillon",7600,"ChC@Pit 07:05PM ET",17.45,"Pit","ChC",NA,NA,NA,NA,NA
"SP","Wei-Yin Chen",7600,"Mia@Phi 07:05PM ET",13.067,"Mia","Phi",17.38,16.7,16.431,12.8,NA
"SP","Tyler Glasnow",7500,"ChC@Pit 07:05PM ET",5.1,"Pit","ChC",NA,NA,NA,NA,NA
"SP","Dan Straily",7500,"Mia@Phi 07:05PM ET",16.675,"Mia","Phi",NA,NA,NA,NA,NA
"SP","Jeremy Hellickson",7400,"Mia@Phi 07:05PM ET",16.15,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Kevin Gausman",7300,"TB@Bal 07:05PM ET",4.4,"Bal","TB",NA,NA,NA,NA,NA
"SP","Ivan Nova",7000,"ChC@Pit 07:05PM ET",18.563,"Pit","ChC",NA,NA,NA,NA,NA
"SP","Wade Miley",6900,"TB@Bal 07:05PM ET",25.517,"Bal","TB",18.54,16.9,18.551,11.4,21.75
"SP","Dylan Bundy",6900,"TB@Bal 07:05PM ET",21.913,"Bal","TB",NA,NA,NA,NA,NA
"SP","Trevor Bauer",6600,"Hou@Cle 06:10PM ET",14.817,"Cle","Hou",NA,NA,NA,NA,NA
"SP","Jake Odorizzi",6600,"TB@Bal 07:05PM ET",9.617,"TB","Bal",NA,NA,NA,NA,NA
"SP","Brett Anderson",6500,"ChC@Pit 07:05PM ET",10.55,"ChC","Pit",NA,NA,NA,NA,NA
"SP","Jose De Leon",6400,"TB@Bal 07:05PM ET",0,"TB","Bal",NA,NA,NA,NA,NA
"SP","Chris Tillman",6400,"TB@Bal 07:05PM ET",0,"Bal","TB",NA,NA,NA,NA,NA
"SP","Josh Tomlin",6300,"Hou@Cle 06:10PM ET",0.25,"Cle","Hou",12.38,9.2,12.229,10.6,14.7
"SP","Collin McHugh",6300,"Hou@Cle 06:10PM ET",0,"Hou","Cle",NA,NA,NA,NA,NA
"SP","Blake Snell",6300,"TB@Bal 07:05PM ET",11,"TB","Bal",NA,NA,NA,NA,NA
"SP","Alex Cobb",6200,"TB@Bal 07:05PM ET",11.9,"TB","Bal",NA,NA,NA,NA,NA
"SP","Edinson Volquez",6200,"Mia@Phi 07:05PM ET",11.35,"Mia","Phi",NA,NA,NA,NA,NA
"SP","Ben Lively",6100,"Mia@Phi 07:05PM ET",0,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Adam Conley",6100,"Mia@Phi 07:05PM ET",12.125,"Mia","Phi",NA,NA,NA,NA,NA
"SP","Tom Koehler",6000,"Mia@Phi 07:05PM ET",10.513,"Mia","Phi",NA,NA,NA,NA,NA
"SP","Mark Appel",6000,"Mia@Phi 07:05PM ET",0,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Nick Kingham",5900,"ChC@Pit 07:05PM ET",0,"Pit","ChC",NA,NA,NA,NA,NA
"SP","Ubaldo Jimenez",5700,"TB@Bal 07:05PM ET",8.117,"Bal","TB",NA,NA,NA,NA,NA
"SP","Chad Kuhl",5700,"ChC@Pit 07:05PM ET",11.95,"Pit","ChC",NA,NA,NA,NA,NA
"SP","Clay Buchholz",5700,"Mia@Phi 07:05PM ET",-2.45,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Wade LeBlanc",5600,"ChC@Pit 07:05PM ET",2.583,"Pit","ChC",NA,NA,0.382,NA,NA
"SP","Joe Musgrove",5500,"Hou@Cle 06:10PM ET",7.7,"Hou","Cle",NA,NA,NA,NA,NA
"RP","Mike Montgomery",5400,"ChC@Pit 07:05PM ET",4.407,"ChC","Pit",NA,NA,0.408,NA,NA
"SP","Mike Fiers",5200,"Hou@Cle 06:10PM ET",6.988,"Hou","Cle",NA,NA,NA,NA,NA
"SP","Jake Thompson",5200,"Mia@Phi 07:05PM ET",0,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Adam Morgan",5100,"Mia@Phi 07:05PM ET",3.85,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Matt Andriese",5000,"TB@Bal 07:05PM ET",12.963,"TB","Bal",NA,NA,NA,NA,NA
"SP","Charlie Morton",4700,"Hou@Cle 06:10PM ET",12.063,"Hou","Cle",NA,NA,NA,NA,NA
"SP","Brad Peacock",4700,"Hou@Cle 06:10PM ET",9.358,"Hou","Cle",NA,NA,0.364,NA,NA
"SP","Jeff Locke",4600,"Mia@Phi 07:05PM ET",0,"Mia","Phi",NA,NA,NA,NA,NA
"SP","Zach Eflin",4600,"Mia@Phi 07:05PM ET",14.5,"Phi","Mia",NA,NA,NA,NA,NA
"SP","Mike Clevinger",4400,"Hou@Cle 06:10PM ET",0,"Cle","Hou",NA,NA,NA,NA,NA
"SP","Erasmo Ramirez",4400,"TB@Bal 07:05PM ET",7.5,"TB","Bal",12.44,14.1,10.97,10.3,NA
"RP","Trevor Williams",4400,"ChC@Pit 07:05PM ET",7.217,"Pit","ChC",NA,NA,0.391,NA,NA
"SP","Alec Asher",4300,"TB@Bal 07:05PM ET",10.45,"Bal","TB",NA,NA,NA,NA,NA
"SP","Chih-Wei Hu",4300,"TB@Bal 07:05PM ET",0,"TB","Bal",NA,NA,0.388,NA,NA
"SP","Juan Nicasio",4300,"ChC@Pit 07:05PM ET",2.913,"Pit","ChC",NA,NA,0.705,NA,NA
"RP","Pedro Strop",4200,"ChC@Pit 07:05PM ET",1.806,"ChC","Pit",NA,NA,0.853,NA,NA
"RP","Wade Davis",4200,"ChC@Pit 07:05PM ET",4.639,"ChC","Pit",NA,NA,1.09,NA,NA
"RP","Brian Duensing",4200,"ChC@Pit 07:05PM ET",1.72,"ChC","Pit",NA,NA,0.356,NA,NA
"RP","Hector Rondon",4200,"ChC@Pit 07:05PM ET",3.863,"ChC","Pit",NA,NA,0.6345,NA,NA
"RP","Justin Grimm",4200,"ChC@Pit 07:05PM ET",2.094,"ChC","Pit",NA,NA,0.549,NA,NA
"RP","Koji Uehara",4200,"ChC@Pit 07:05PM ET",2.65,"ChC","Pit",NA,NA,1.158,NA,NA
"RP","Carl Edwards",4200,"ChC@Pit 07:05PM ET",3.483,"ChC","Pit",NA,NA,NA,NA,NA
"SP","Justin Nicolino",4200,"Mia@Phi 07:05PM ET",0,"Mia","Phi",NA,NA,NA,NA,NA
"RP","Tony Watson",4100,"ChC@Pit 07:05PM ET",2.05,"Pit","ChC",NA,NA,0.95,NA,NA
"RP","Antonio Bastardo",4100,"ChC@Pit 07:05PM ET",-2.44,"Pit","ChC",NA,NA,0.6985,NA,NA
"RP","Daniel Hudson",4100,"ChC@Pit 07:05PM ET",2.445,"Pit","ChC",NA,NA,0.836,NA,NA
