"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,823743330,"cowboys7528 (20/20)",0,215.12,"DST Ravens  QB Aaron Rodgers WR Jeremy Maclin TE Travis Kelce WR Alshon Jeffery WR Keenan Allen FLEX Ty Montgomery RB C.J. Anderson RB Todd Gurley II",NA,"Ty Montgomery","27.45%",29
2,826952996,"ballout910",0,205.38,"DST Ravens  QB Tom Brady TE Rob Gronkowski WR Keenan Allen WR J.J. Nelson FLEX Chris Hogan RB Jay Ajayi RB Ty Montgomery WR Marqise Lee",NA,"Tyreek Hill","26.78%",8.9
3,825809595,"Jaxman24",0,204.68,"DST Ravens  QB Tom Brady TE Delanie Walker WR Alshon Jeffery WR Chris Hogan RB Ty Montgomery FLEX C.J. Anderson WR Adam Thielen RB Kareem Hunt",NA,"Kareem Hunt","23.07%",25.9
4,822713547,"nicoh22 (6/20)",0,200.38,"DST Buccaneers  QB Tom Brady WR Ted Ginn Jr. TE Rob Gronkowski RB Jacquizz Rodgers WR Keenan Allen WR J.J. Nelson FLEX Ty Montgomery RB Kareem Hunt",NA,"Marshawn Lynch","19.47%",11.9
5,828141381,"lsutxaa (3/16)",0,199.18,"DST Buccaneers  QB Tom Brady WR Julio Jones RB Jacquizz Rodgers WR J.J. Nelson WR Chris Hogan RB Ty Montgomery TE Eric Ebron FLEX Kareem Hunt",NA,"Chris Hogan","16.58%",18.8
6,823743329,"cowboys7528 (19/20)",0,198.22,"DST Ravens  QB Aaron Rodgers WR Jeremy Maclin TE Rob Gronkowski WR Jordan Matthews WR Keenan Allen FLEX Ty Montgomery RB C.J. Anderson RB Todd Gurley II",NA,"Ravens ","16.47%",17
6,829109193,"JoeDurp (5/5)",0,198.22,"DST Ravens  QB Aaron Rodgers WR Jeremy Maclin TE Rob Gronkowski WR Jordan Matthews WR Keenan Allen FLEX Ty Montgomery RB C.J. Anderson RB Todd Gurley II",NA,"Larry Fitzgerald","16.04%",5.1
8,828839978,"foursons (20/20)",0,197.58,"DST Cardinals  QB Tom Brady TE Coby Fleener WR Julio Jones RB James White WR Chris Hogan FLEX Ty Montgomery RB C.J. Anderson WR Davante Adams",NA,"Melvin Gordon","15.43%",20.8
9,826648794,"jrep156",0,195.38,"DST Buccaneers  QB Tom Brady WR Emmanuel Sanders TE Coby Fleener WR Julio Jones RB Mike Gillislee WR Allen Hurns RB Melvin Gordon FLEX C.J. Anderson",NA,"Keenan Allen","14.92%",22
9,826695997,"Pojo5",0,195.38,"DST Ravens  QB Tom Brady TE Coby Fleener WR Julio Jones WR J.J. Nelson WR Chris Hogan RB Ty Montgomery RB Kareem Hunt FLEX Tarik Cohen",NA,"Antonio Brown","14.88%",11.2
11,827152414,"DrftKings9456 (8/20)",0,194.68,"DST Chargers  QB Tom Brady FLEX Emmanuel Sanders TE Rob Gronkowski RB Rex Burkhead WR Keenan Allen WR Chris Hogan RB Ty Montgomery WR Davante Adams",NA,"Julio Jones","13.96%",18.8
12,829432417,"matheny9",0,194.48,"DST Buccaneers  QB Tom Brady RB Marshawn Lynch TE Rob Gronkowski WR Keenan Allen RB Ty Montgomery WR DeVante Parker FLEX C.J. Anderson WR Cooper Kupp",NA,"Tom Brady","13.89%",33.78
13,828150228,"lsutxaa (7/16)",0,194.08,"DST Buccaneers  QB Tom Brady WR Julio Jones RB Jacquizz Rodgers WR J.J. Nelson WR Chris Hogan RB Ty Montgomery TE Eric Ebron FLEX Melvin Gordon",NA,"Coby Fleener","13.50%",12.3
14,823743328,"cowboys7528 (18/20)",0,193.92,"DST Ravens  QB Aaron Rodgers WR Jeremy Maclin WR Mike Wallace TE Rob Gronkowski WR Keenan Allen FLEX Ty Montgomery RB C.J. Anderson RB Todd Gurley II",NA,"Brandin Cooks","13.42%",6.3
14,829091620,"JoeDurp (4/5)",0,193.92,"DST Ravens  QB Aaron Rodgers WR Jeremy Maclin WR Mike Wallace TE Rob Gronkowski WR Keenan Allen FLEX Ty Montgomery RB C.J. Anderson RB Todd Gurley II",NA,"Leonard Fournette","13.40%",14.1
16,828350494,"DeacafJakleah (8/20)",0,193.78,"DST Cardinals  QB Tom Brady WR Emmanuel Sanders WR Michael Crabtree TE Julius Thomas RB Ty Montgomery WR Sammy Watkins FLEX Melvin Gordon RB C.J. Anderson",NA,"Ezekiel Elliott","13.31%",6.2
17,829986804,"Mreardonsg (2/2)",0,192.84,"DST Buccaneers  TE Delanie Walker QB Philip Rivers FLEX Michael Crabtree WR Jeremy Maclin WR Keenan Allen RB Ty Montgomery WR Kelvin Benjamin RB Todd Gurley II",NA,"Mike Evans","13.18%",22.3
18,829202656,"naj1021",0,192.68,"DST Buccaneers  QB Carson Palmer WR Michael Crabtree WR Demaryius Thomas TE Travis Kelce WR Keenan Allen FLEX Jay Ajayi RB C.J. Anderson RB Christian McCaffrey",NA,"Tarik Cohen","13.12%",13.8
19,828787354,"BigNucTech (2/2)",0,192.12,"DST Colts  WR Emmanuel Sanders WR Michael Crabtree TE Rob Gronkowski FLEX Chris Thompson WR Chris Hogan QB Dak Prescott RB Kareem Hunt RB Leonard Fournette",NA,"Raiders ","12.95%",9
20,826973639,"bleedamerican247",0,191.54,"DST Ravens  QB Philip Rivers WR Michael Crabtree TE Charles Clay WR Alshon Jeffery FLEX James White WR Mike Evans RB Ty Montgomery RB Kareem Hunt",NA,"Rob Gronkowski","11.90%",26.6
21,826919892,"hdfatboyz",0,190.68,"DST Raiders  QB Tom Brady FLEX Rob Gronkowski TE Coby Fleener RB Mike Gillislee WR J.J. Nelson WR Chris Hogan WR Mike Evans RB Ty Montgomery",NA,"Cooper Kupp","10.99%",6.3
22,823296120,"Not1sturlast (2/3)",0,190.18,"DST Ravens  QB Tom Brady TE Martellus Bennett FLEX Travis Kelce WR Alshon Jeffery WR Chris Hogan RB Devonta Freeman RB Ty Montgomery WR Adam Thielen",NA,"Adam Thielen","10.29%",8.4
23,826058775,"wookbomb",0,190.08,"DST Ravens  QB Tom Brady RB Marshawn Lynch TE Rob Gronkowski WR Allen Hurns FLEX Carlos Hyde RB Ty Montgomery WR Martavis Bryant WR DeVante Parker",NA,"Aaron Rodgers","9.79%",23.52
24,829007917,"cjb1978 (6/6)",0,189.98,"DST Ravens  QB Tom Brady TE Jason Witten WR Doug Baldwin FLEX Theo Riddick WR Keenan Allen WR J.J. Nelson RB Melvin Gordon RB Todd Gurley II",NA,"Jordy Nelson","9.67%",0
25,826430099,"rmozer (2/2)",0,189.78,"DST Titans  QB Tom Brady TE Coby Fleener FLEX James White WR J.J. Nelson WR Mike Evans RB Ty Montgomery WR Michael Thomas RB Kareem Hunt",NA,"Jameis Winston","9.59%",12.46
26,825001830,"ajwheeler1 (2/3)",0,189.72,"DST Ravens  TE Jason Witten QB Aaron Rodgers WR Keenan Allen WR Chris Hogan FLEX Jay Ajayi WR Mike Evans RB Ty Montgomery RB Tarik Cohen",NA,"Seahawks ","9.40%",8
27,825748032,"wentworthwinners",0,188.78,"DST Lions  QB Tom Brady TE Rob Gronkowski WR Cole Beasley WR Alshon Jeffery FLEX C.J. Anderson RB Todd Gurley II RB Tevin Coleman WR Adam Thielen",NA,"Jacquizz Rodgers","9.24%",12.7
28,828662040,"CABInator218",0,188.38,"DST Ravens  QB Tom Brady TE Zach Ertz FLEX Allen Hurns WR Keenan Allen WR Chris Hogan RB Ty Montgomery WR Martavis Bryant RB Leonard Fournette",NA,"Derek Carr","9.06%",21.2
28,825779287,"Toadd4",0,188.38,"DST Raiders  QB Tom Brady TE Coby Fleener FLEX Travis Kelce WR J.J. Nelson WR Chris Hogan RB Ty Montgomery WR Brandin Cooks RB Kareem Hunt",NA,"Jeremy Maclin","9.03%",13.1
30,828833221,"wma4432",0,188.32,"DST Buccaneers  QB Aaron Rodgers TE Martellus Bennett WR Demaryius Thomas FLEX Travis Kelce WR Chris Hogan RB Devonta Freeman RB Ty Montgomery WR Davante Adams",NA,"Mike Gillislee","8.81%",12.9
31,828042409,"oopatrick87 (3/5)",0,187.54,"DST Raiders  QB Philip Rivers TE Coby Fleener WR Keenan Allen WR J.J. Nelson WR Mike Evans FLEX Ty Montgomery RB Melvin Gordon RB Kareem Hunt",NA,"Todd Gurley II","8.30%",27.6
32,824422353,"discolarry",0,187.5,"DST Buccaneers  TE Antonio Gates WR Larry Fitzgerald WR Michael Crabtree FLEX Rob Gronkowski WR Mohamed Sanu QB Derek Carr RB C.J. Anderson RB Todd Gurley II",NA,"Kerwynn Williams","8.22%",2.2
33,826141435,"gies22",0,186.88,"DST Buccaneers  QB Tom Brady WR Larry Fitzgerald WR Julio Jones WR Chris Hogan RB Ty Montgomery TE Eric Ebron FLEX C.J. Anderson RB Tarik Cohen",NA,"Amari Cooper","8.12%",7.3
34,829212605,"dbodzek",0,186.78,"DST Chargers  QB Tom Brady TE Coby Fleener WR Julio Jones WR Keenan Allen WR J.J. Nelson RB Ty Montgomery FLEX Javorius Allen RB Melvin Gordon",NA,"Dalvin Cook","7.85%",8.4
35,827929635,"WES4OSU (13/20)",0,185.78,"DST Buccaneers  QB Tom Brady FLEX Rob Gronkowski TE Cameron Brate WR Keenan Allen WR J.J. Nelson WR Chris Hogan RB Ty Montgomery RB Ezekiel Elliott",NA,"Golden Tate","7.74%",6.5
