Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,7969,Jamaal Charles,RB,KC,OAK,15,30,56,27,27,53,53,62.50,171.7
2,371,Michael Bush,RB,CHI,CLE,15,7,10,43,0,43,43,10.40,148.6
3,12506,James Starks,RB,GB,DAL,15,7,10,43,14,57,57,9.30,118.6
4,2927,Stephen Nicholas,OLB,ATL,WAS,15,7,10,0,0,0,0,0,85.7
5,6739,Alex Smith,QB,KC,OAK,15,43,80,9,0,56,56,32.18,72.5
6,7580,DeAngelo Williams,RB,CAR,NYJ,15,32,50,47,13,56,59,25.80,71.2
7,14821,Edwin Baker,RB,CLE,CHI,15,21,36,38,19,57,57,18.40,68.6
8,3931,Rashard Mendenhall,RB,ARI,TEN,15,31,46,68,7,71,74,20.80,63.9
9,15224,Andre Ellington,RB,ARI,TEN,15,27,40,37,19,52,56,19.80,58.5
10,15336,Joseph Fauria,TE,DET,BAL,15,13,20,0,8,8,8,8.40,56.9
11,14866,Chris Gragg,TE,BUF,JAX,15,5,7,0,20,20,20,3.80,56
12,13337,Mark Ingram,RB,NO,LA,15,8,9,13,25,38,38,6.40,55
13,14806,Michael Preston,WR,TEN,ARI,15,27,31,0,19,11,19,17.70,54.4
14,15045,Knile Davis,RB,KC,OAK,15,19,35,47,11,58,58,12.20,53.7
15,14830,Julian Posey,CB,CLE,CHI,15,11,16,0,0,0,0,0,52.7
16,11256,Ryan Mathews,RB,SD,DEN,15,36,50,81,3,83,83,22.80,52.2
17,3989,Andre Caldwell,WR,DEN,SD,15,37,69,0,27,16,27,23.90,48.4
18,13723,Nick Foles,QB,PHI,MIN,15,69,100,7,0,77,77,37.22,48.1
19,1652,Steven Jackson,RB,ATL,WAS,15,35,52,43,17,54,60,20.30,46.6
20,6597,Greg Jennings,WR,MIN,PHI,15,50,67,0,26,22,26,36.30,44.6
21,13857,DeAngelo Tyson,DT,BAL,DET,15,9,14,0,0,0,0,0,44.4
22,15221,Zac Stacy,RB,LA,NO,15,46,85,61,4,63,65,24.30,44.1
23,15589,Michael Thomas,FS,MIA,NE,15,16,20,0,0,0,0,0,43.8
24,2640,Fred Davis,TE,WAS,ATL,15,19,28,0,16,5,16,9.30,43.7
25,4640,Reggie Bush,RB,DET,BAL,15,37,57,46,11,51,57,18.10,43.5
26,12762,Daniel Thomas,RB,MIA,NE,15,18,28,28,6,33,33,8.80,43.3
27,7121,Wallace Gilberry,DE,CIN,PIT,15,18,29,0,0,0,0,0,42.8
28,14070,Cyrus Gray,RB,KC,OAK,15,5,9,20,20,40,40,3.10,42
29,14465,Jarius Wright,WR,MIN,PHI,15,23,31,0,22,17,22,13.50,41.3
30,15138,Eddie Lacy,RB,GB,DAL,15,56,77,38,9,45,46,30.10,41.2
31,3943,DeSean Jackson,WR,PHI,MIN,15,63,91,0,25,16,25,38.50,40.5
32,11181,Perrish Cox,CB,SEA,NYG,15,5,9,0,0,0,0,0,40
33,9169,Captain Munnerlyn,CB,CAR,NYJ,15,59,95,0,0,0,0,0,39.8
34,9994,Michael Bennett,DE,SEA,NYG,15,35,64,0,0,0,0,0,39.4
35,8723,Matt Cassel,QB,MIN,PHI,15,75,100,4,0,51,51,33.18,38.9
36,15617,Jose Gumbs,SS,WAS,ATL,15,13,19,0,0,0,0,0,38.5
37,13799,Ryan Tannehill,QB,MIA,NE,15,64,100,2,0,59,59,27.38,38.1
38,13255,Matt Asiata,RB,MIN,PHI,15,65,87,46,8,51,54,27.60,37.8
39,12386,Marshawn Lynch,RB,SEA,NYG,15,48,70,33,13,46,46,24,37.5
40,15371,MarQueis Gray,TE,CLE,CHI,15,8,14,25,0,25,25,3,37.5
41,15301,Josh Martin,OLB,KC,OAK,15,8,11,0,0,0,0,0,37.5
42,12262,Jonathan Dwyer,RB,PIT,CIN,15,7,11,86,0,86,86,2.60,37.1
43,7290,Felix Jones,RB,PIT,CIN,15,6,10,83,0,83,83,2.20,36.7
44,8649,Rashad Jennings,RB,OAK,KC,15,61,77,38,5,43,43,25.30,36.6
45,8283,Ryan Fitzpatrick,QB,TEN,ARI,15,86,100,4,0,71,71,35.28,35.2
46,3895,Matt Flynn,QB,GB,DAL,15,73,100,4,0,58,58,26.66,35.2
47,13894,Tashaun Gipson,FS,CLE,CHI,15,65,97,0,0,0,0,0,34.6
48,14764,Cory Harkey,TE,LA,NO,15,26,48,0,12,12,12,11.90,34.2
49,14967,Le'Veon Bell,RB,PIT,CIN,15,49,79,49,10,59,59,21.70,34.1
50,13941,Zach Brown,ILB,TEN,ARI,15,6,9,0,0,0,0,0,33.3
51,13902,Trent Richardson,RB,IND,HOU,15,49,70,39,12,47,51,20.20,33.1
52,15773,Jordan Hill,DE,SEA,NYG,15,17,31,0,0,0,0,0,32.9
53,13124,DeMarco Murray,RB,DAL,GB,15,65,89,28,11,34,39,28.30,32.8
54,8950,Brian Orakpo,OLB,WAS,ATL,15,58,85,0,0,0,0,0,32.8
55,14594,Griff Whalen,WR,IND,HOU,15,32,46,0,16,13,16,14.50,32.8
56,5400,Osi Umenyiora,OLB,ATL,WAS,15,27,40,0,0,0,0,0,32.6
57,7328,Peyton Manning,QB,DEN,SD,15,54,100,0,0,76,76,18.56,32.5
58,6767,Pierre Garcon,WR,WAS,ATL,15,59,87,0,17,12,17,28.90,32
59,12293,George Selvie,DE,DAL,GB,15,36,49,0,0,0,0,0,31.9
60,11270,Dez Bryant,WR,DAL,GB,15,67,92,0,25,16,25,35.30,31.8
61,8529,Mike Wallace,WR,MIA,NE,15,56,88,2,16,13,18,26.80,31.8
62,13391,Austin Pettis,WR,LA,NO,15,13,24,0,31,31,31,8.10,31.5
63,14252,Kirk Cousins,QB,WAS,ATL,15,68,100,0,0,66,66,27.24,31.2
64,13453,Aldon Smith,OLB,SF,TB,15,44,86,0,0,0,0,0,31.1
65,15880,Frank Summers,FB,BUF,JAX,15,29,38,14,10,24,24,12,31
66,15469,Nickell Robey,CB,BUF,JAX,15,56,75,0,0,0,0,0,30.9
67,10949,CJ Spiller,RB,BUF,JAX,15,22,29,59,9,64,68,7.80,30.9
68,13393,Robert Quinn,DE,LA,NO,15,64,74,0,0,0,0,0,30.6
69,14534,Bobby Wagner,ILB,SEA,NYG,15,50,91,0,0,0,0,0,30.4
70,8405,Jim Leonhard,FS,BUF,JAX,15,10,13,0,0,0,0,0,30
71,1891,Tashard Choice,RB,IND,HOU,15,6,9,83,0,83,83,1.80,30
72,5640,Heath Farwell,OLB,SEA,NYG,15,5,9,0,0,0,0,0,30
73,15367,Tim Wright,TE,TB,SF,15,48,94,0,19,15,19,21.20,29.6
74,8972,Jay Cutler,QB,CHI,CLE,15,67,100,5,0,51,51,21.70,29.4
75,10123,Marcus Benard,ILB,ARI,TEN,15,24,28,0,0,0,0,0,29.2
76,13171,Aldrick Robinson,WR,WAS,ATL,15,34,50,0,21,12,21,13.90,29.1
77,3787,Antoine Cason,CB,ARI,TEN,15,69,80,0,0,0,0,0,29
78,13443,Colin Kaepernick,QB,SF,TB,15,71,96,6,0,47,47,20.32,28.6
79,13330,Isa Abdul-Quddus,SS,NO,LA,15,7,13,0,0,0,0,0,28.6
80,14868,EJ Manuel,QB,BUF,JAX,15,76,100,13,0,45,45,23.42,28.2
81,8515,Ryan Mundy,SS,NYG,SEA,15,37,55,0,0,0,0,0,28.1
82,13142,Jerrel Jernigan,WR,NYG,SEA,15,24,44,0,33,29,33,13.70,27.9
83,12841,Andy Dalton,QB,CIN,PIT,15,69,100,6,0,70,70,19.20,27.8
84,14501,LaMichael James,RB,SF,TB,15,8,11,25,0,25,25,2.20,27.5
85,5054,Kellen Clemens,QB,LA,NO,15,54,100,6,0,43,43,14.82,27.4
86,1370,James Harrison,OLB,CIN,PIT,15,11,18,0,0,0,0,0,27.3
87,11054,TJ Ward,SS,CLE,CHI,15,67,100,0,0,0,0,0,26.9
88,4000,Zack Bowman,CB,CHI,CLE,15,56,97,0,0,0,0,0,26.8
89,11747,Peyton Hillis,RB,NYG,SEA,15,12,22,25,17,42,42,5.20,26.7
90,12296,LeGarrette Blount,RB,NE,MIA,15,20,25,55,5,60,60,6.30,26.5
91,15150,Cordarrelle Patterson,WR,MIN,PHI,15,42,56,5,14,17,19,16,26.2
92,12774,Stevan Ridley,RB,NE,MIA,15,13,16,62,0,62,62,3.40,26.2
93,14856,Zach Ertz,TE,PHI,MIN,15,45,65,0,20,13,20,17.70,26
94,15069,Stacy McGee,DT,OAK,KC,15,25,46,0,0,0,0,0,26
95,957,Pierre Thomas,RB,NO,LA,15,32,37,25,25,47,50,15.30,25.9
96,11667,Brandon Marshall,WR,CHI,CLE,15,60,90,0,22,10,22,21.50,25.8
97,15201,Mike Glennon,QB,TB,SF,15,51,100,0,0,67,67,14.16,25.8
98,4314,Tom Brady,QB,NE,MIA,15,80,100,0,0,69,69,24.56,25.7
99,6828,Chris Johnson,RB,TEN,ARI,15,59,69,22,5,27,27,18.10,25.6
100,8355,Julian Edelman,WR,NE,MIA,15,78,98,0,24,17,24,35.90,25.5
101,4490,Johnathan Joseph,CB,HOU,IND,15,55,79,0,0,0,0,0,25.5
102,11132,Jerry Hughes,OLB,BUF,JAX,15,34,45,0,0,0,0,0,25.3
103,15036,Montee Ball,RB,DEN,SD,15,19,35,16,26,42,42,9.80,25.3
104,13320,Cam Newton,QB,CAR,NYJ,15,64,100,11,0,48,48,16.12,25.2
105,3867,Tony Romo,QB,DAL,GB,15,73,100,0,0,66,66,23.32,25.1
106,14536,Russell Wilson,QB,SEA,NYG,15,61,88,13,0,57,57,16.24,25
107,15200,William Gholston,DE,TB,SF,15,38,51,0,0,0,0,0,25
108,15418,Joe Vellano,DT,NE,MIA,15,22,34,0,0,0,0,0,25
109,11126,Kavell Conner,ILB,IND,HOU,15,16,25,0,0,0,0,0,25
110,6411,Husain Abdullah,FS,KC,OAK,15,12,16,0,0,0,0,0,25
111,13140,Mark Herzlich,OLB,NYG,SEA,15,8,12,0,0,0,0,0,25
112,4992,Justin Durant,OLB,DAL,GB,15,8,11,0,0,0,0,0,25
113,13898,James-Michael Johnson,ILB,KC,OAK,15,8,11,0,0,0,0,0,25
114,14021,Andre Branch,DE,JAX,BUF,15,41,54,0,0,0,0,0,24.9
115,11056,Antonio Brown,WR,PIT,CIN,15,52,84,2,12,12,14,23.70,24.4
116,8621,Curtis Painter,QB,NYG,SEA,15,5,9,0,0,80,80,1.20,24
117,7242,Drew Brees,QB,NO,LA,15,86,100,2,0,67,67,26.52,23.9
118,12912,Jurrell Casey,DT,TEN,ARI,15,64,94,0,0,0,0,0,23.8
119,8604,Donald Brown,RB,IND,HOU,15,16,23,31,0,31,31,3.80,23.8
120,13102,Jordan Todman,RB,JAX,BUF,15,65,87,39,12,45,51,22.30,23.5
121,13460,Doug Baldwin,WR,SEA,NYG,15,57,83,2,12,12,14,19.40,23.5
122,9373,David Hawthorne,OLB,NO,LA,15,47,87,0,0,0,0,0,23.4
123,6539,Robert Mathis,OLB,IND,HOU,15,46,71,0,0,0,0,0,23.3
124,3519,Vincent Jackson,WR,TB,SF,15,51,100,0,16,10,16,16.80,23.1
125,14008,Andrew Luck,QB,IND,HOU,15,70,100,7,0,53,53,17.10,23
126,13557,Ben Tate,RB,HOU,IND,15,40,62,40,15,48,55,12.20,23
127,511,Patrick Willis,ILB,SF,TB,15,51,100,0,0,0,0,0,22.7
128,13085,Marcus Gilchrist,FS,SD,DEN,15,54,100,0,0,0,0,0,22.6
129,13731,Mychal Kendricks,OLB,PHI,MIN,15,75,100,0,0,0,0,0,22.5
130,3254,James Anderson,ILB,CHI,CLE,15,58,100,0,0,0,0,0,22.4
131,8967,Earl Bennett,WR,CHI,CLE,15,37,55,0,11,11,11,12.30,22.4
132,9331,Michael Crabtree,WR,SF,TB,15,47,64,0,13,11,13,15.50,22.3
133,12939,Brandon Harris,CB,HOU,IND,15,9,13,0,0,0,0,0,22.2
134,622,Jared Allen,OLB,MIN,PHI,15,65,94,0,0,0,0,0,22
135,13479,Richard Sherman,CB,SEA,NYG,15,50,91,0,0,0,0,0,22
136,13870,Marvin Jones,WR,CIN,PIT,15,49,71,0,18,10,18,15.80,22
137,14587,Josh Gordon,WR,CLE,CHI,15,58,100,0,17,5,17,15.70,21.9
138,14391,Keith Tandy,SS,TB,SF,15,32,43,0,0,0,0,0,21.9
139,11205,Eric Berry,SS,KC,OAK,15,71,93,0,0,0,0,0,21.8
140,2699,Matt Forte,RB,CHI,CLE,15,60,90,40,5,42,45,17.10,21.8
141,11859,Jason Campbell,QB,CLE,CHI,15,58,100,2,0,69,69,14.62,21.8
142,7534,Justin Smith,DT,SF,TB,15,33,65,0,0,0,0,0,21.8
143,11400,Andrew Quarless,TE,GB,DAL,15,58,80,0,10,10,10,18.60,21.7
144,3808,William Hayes,DE,LA,NO,15,35,41,0,0,0,0,0,21.7
145,6132,Jarret Johnson,OLB,SD,DEN,15,23,43,0,0,0,0,0,21.7
146,8244,Philip Rivers,QB,SD,DEN,15,72,100,4,0,32,32,15.54,21.6
147,11464,Robert McClain,CB,ATL,WAS,15,44,65,0,0,0,0,0,21.6
148,14871,Robert Woods,WR,BUF,JAX,15,66,87,0,9,8,9,19.20,21.5
149,7202,Brian Robison,DE,MIN,PHI,15,58,84,0,0,0,0,0,21.4
150,12177,Joe Mays,ILB,HOU,IND,15,56,80,0,0,0,0,0,21.4
151,12239,Chris Ivory,RB,NYJ,CAR,15,31,50,36,3,36,39,6.60,21.3
152,15009,Bjoern Werner,OLB,IND,HOU,15,34,52,0,0,0,0,0,21.2
153,15137,Datone Jones,OLB,GB,DAL,15,17,23,0,0,0,0,0,21.2
154,14895,Geno Smith,QB,NYJ,CAR,15,62,100,10,0,55,55,14.08,21.1
155,13440,Kendall Hunter,RB,SF,TB,15,19,26,42,0,42,42,4,21.1
156,11302,Linval Joseph,NT,NYG,SEA,15,39,58,0,0,0,0,0,21
157,2405,Chad Henne,QB,JAX,BUF,15,75,100,5,0,53,53,17.68,20.9
158,14899,Matt Elam,SS,BAL,DET,15,65,100,0,0,0,0,0,20.8
159,10992,Jeff Cumberland,TE,NYJ,CAR,15,53,86,0,8,6,8,14,20.8
160,14402,Matt Conrath,DT,LA,NO,15,24,28,0,0,0,0,0,20.8
161,15076,Keenan Allen,WR,SD,DEN,15,72,100,0,7,3,7,16.90,20.7
162,13748,Dont'a Hightower,ILB,NE,MIA,15,41,64,0,0,0,0,0,20.7
163,4738,Mike Tolbert,FB,CAR,NYJ,15,41,64,29,5,32,34,9.50,20.7
164,14975,Vince Williams,ILB,PIT,CIN,15,29,42,0,0,0,0,0,20.7
165,2550,Kyle Williams,DT,BUF,JAX,15,63,84,0,0,0,0,0,20.5
166,5084,Vernon Davis,TE,SF,TB,15,68,92,0,10,7,10,18.90,20.4
167,14916,Giovani Bernard,RB,CIN,PIT,15,52,75,25,8,29,33,12.60,20.4
168,13264,Andre Holmes,WR,OAK,KC,15,58,73,0,12,7,12,15.80,20.3
169,9906,Danny Amendola,WR,NE,MIA,15,65,81,0,22,15,22,26.10,20.2
170,14187,Alshon Jeffery,WR,CHI,CLE,15,64,96,2,8,9,9,17.90,20.2
171,12747,Aaron Williams,SS,BUF,JAX,15,55,73,0,0,0,0,0,20
172,15072,Mychal Rivera,TE,OAK,KC,15,45,57,0,11,7,11,12,20
173,14820,Sean McGrath,TE,KC,OAK,15,37,69,0,5,5,5,9.40,20
174,15807,Josh McNary,ILB,IND,HOU,15,15,23,0,0,0,0,0,20
175,14722,Duke Ihenacho,SS,DEN,SD,15,10,14,0,0,0,0,0,20
176,3378,Nick Barnett,ILB,WAS,ATL,15,10,15,0,0,0,0,0,20
177,12581,Vincent Rey,ILB,CIN,PIT,15,10,16,0,0,0,0,0,20
178,15238,Corey Lemonier,OLB,SF,TB,15,5,10,0,0,0,0,0,20
179,15516,Tony Jefferson,SS,ARI,TEN,15,5,6,0,0,0,0,0,20
180,14918,Tyler Eifert,TE,CIN,PIT,15,47,68,0,6,6,6,12.30,19.8
181,14338,Luke Kuechly,ILB,CAR,NYJ,15,62,100,0,0,0,0,0,19.5
182,14533,Robert Turbin,RB,SEA,NYG,15,18,26,50,6,56,56,4.50,19.4
183,2428,Carson Palmer,QB,ARI,TEN,15,68,100,3,0,47,47,13.14,19.3
184,12800,Bilal Powell,RB,NYJ,CAR,15,29,47,28,14,41,41,9.60,19.3
185,5094,Marques Colston,WR,NO,LA,15,79,92,0,17,10,17,23.20,19.2
186,11455,Greg Hardy,DE,CAR,NYJ,15,53,86,0,0,0,0,0,19.1
187,1944,Santana Moss,WR,WAS,ATL,15,44,65,0,21,18,21,18.40,19.1
188,14375,Lavonte David,OLB,TB,SF,15,66,89,0,0,0,0,0,18.9
189,2379,Antoine Bethea,SS,IND,HOU,15,65,100,0,0,0,0,0,18.8
190,14582,Winston Guy,SS,JAX,BUF,15,64,84,0,0,0,0,0,18.8
191,12622,Jake Ballard,TE,ARI,TEN,15,39,57,0,8,8,8,10.30,18.7
192,11932,LeSean McCoy,RB,PHI,MIN,15,57,83,14,12,23,26,15.60,18.6
193,13957,Kendall Wright,WR,TEN,ARI,15,81,94,0,25,15,25,30,18.5
194,3942,Tramon Williams,CB,GB,DAL,15,73,100,0,0,0,0,0,18.5
195,5353,Daryl Smith,OLB,BAL,DET,15,65,100,0,0,0,0,0,18.5
