"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5600,"CHC@MIL 07:10PM ET",9.277,"CHC","MIL",9.97,12.5,11.53,NA,"3","3",6
"OF","Giancarlo Stanton",5600,"CIN@MIA 07:10PM ET",9.919,"MIA","CIN",9.16,10,10.9,NA,"2","2",15
"OF","Charlie Blackmon",5600,"COL@WAS 07:05PM ET",10.922,"COL","WAS",10.55,7.9,11.02,NA,"1","1",0
"3B","Nolan Arenado",5500,"COL@WAS 07:05PM ET",10,"COL","WAS",9.9,7.1,10.3,NA,"3","3",0
"OF","Bryce Harper",5500,"COL@WAS 07:05PM ET",11.543,"WAS","COL",10.77,10.6,10.77,NA,"3","3",0
"1B","Edwin Encarnacion",5300,"CLE@CWS 07:10PM ET",8.561,"CLE","CWS",10.11,9.3,10.93,NA,"4","4",9
"1B","Paul Goldschmidt",5200,"ARI@STL 07:15PM ET",10.812,"ARI","STL",9.74,8.8,10.43,NA,"4","4",23
"OF","JD Martinez",5100,"ARI@STL 07:15PM ET",9.875,"ARI","STL",8.52,7.8,2.12,NA,"5","5",14
"OF","AJ Pollock",5000,"ARI@STL 07:15PM ET",9.196,"ARI","STL",7.85,8.7,10.03,NA,"2","2",11
"3B","Kris Bryant",5000,"CHC@MIL 07:10PM ET",8.948,"CHC","MIL",9.23,9.3,10.95,NA,"2","2",13
"OF","Michael Brantley",4900,"CLE@CWS 07:10PM ET",8.316,"CLE","CWS",8.75,8.8,10.9,NA,"3","3",7
"OF","Bradley Zimmer",4900,"CLE@CWS 07:10PM ET",7.532,"CLE","CWS",7.89,9.1,10.93,NA,"1","1",9
"1B","Joey Votto",4900,"CIN@MIA 07:10PM ET",9.735,"CIN","MIA",7.33,8,10.96,NA,"3","3",19
"OF","Gregor Blanco",4800,"ARI@STL 07:15PM ET",6.053,"ARI","STL",6.06,0,1.83,NA,"x","x",NA
"2B","Jonathan Schoop",4800,"BAL@TEX 08:05PM ET",8.798,"BAL","TEX",8.18,9.9,10.26,NA,"3","3",9
"2B","Daniel Murphy",4800,"COL@WAS 07:05PM ET",9.787,"WAS","COL",8.26,8.8,9.9,NA,"5","5",0
"OF","Gerardo Parra",4800,"COL@WAS 07:05PM ET",7.524,"COL","WAS",7.17,6.7,1.96,NA,"4","4",14
"OF","Mookie Betts",4700,"KC@BOS 07:10PM ET",9.687,"BOS","KC",8.87,9.8,11.59,NA,"x","1",4
"3B","Jake Lamb",4700,"ARI@STL 07:15PM ET",9.629,"ARI","STL",8.93,8.6,8.86,NA,"3","3",8
"C","Willson Contreras",4700,"CHC@MIL 07:10PM ET",7.311,"CHC","MIL",8.22,7.7,9.51,NA,"4","4",4
"3B","Adrian Beltre",4700,"BAL@TEX 08:05PM ET",8.938,"TEX","BAL",8.05,9.1,10.28,NA,"4","4",3
"SS","Francisco Lindor",4600,"CLE@CWS 07:10PM ET",8.173,"CLE","CWS",9.69,8.7,10.28,NA,"2","2",13
"1B","Eric Hosmer",4600,"KC@BOS 07:10PM ET",8.52,"KC","BOS",6.01,8.1,8.83,NA,"3","4",7
