"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5500,"CIN@ARI 10:10PM ET",11.07,"ARI","CIN",10.39,9.7,11.54,NA,"3","3",5
"1B","Joey Votto",5400,"CIN@ARI 10:10PM ET",10.535,"CIN","ARI",9.61,10,10.79,NA,"3","3",20
"OF","Charlie Blackmon",5400,"CWS@COL 09:10PM ET",10.432,"COL","CWS",11.64,9.6,11.25,NA,"1","1",13
"2B/3B","Jose Ramirez",5300,"DET@CLE 07:15PM ET",9.869,"CLE","DET",7.62,8.3,8.36,NA,"5","5",7
"3B","Jake Lamb",5300,"CIN@ARI 10:10PM ET",9.759,"ARI","CIN",9.96,9.5,9.53,NA,"4","4",3
"1B","Edwin Encarnacion",5100,"DET@CLE 07:15PM ET",8.554,"CLE","DET",7.49,8.5,8.88,NA,"4","4",0
"SS","Jean Segura",5000,"OAK@SEA 10:10PM ET",9.414,"SEA","OAK",7.22,7.9,9.41,NA,"1","1",14
"OF","Carlos Gomez",4900,"LAA@TEX 09:05PM ET",8.632,"TEX","LAA",7.72,7.9,9.08,NA,"6","6",4
"3B","Nolan Arenado",4900,"CWS@COL 09:10PM ET",9.227,"COL","CWS",12.11,11.3,11.27,NA,"3","3",16
"1B","Anthony Rizzo",4800,"PIT@CHC 07:15PM ET",9.302,"CHC","PIT",9.31,10.1,10.39,NA,"3","3",0
"OF","Marcell Ozuna",4800,"MIA@SF 10:05PM ET",9.4,"MIA","SF",6.67,7,8.82,NA,"4","4",10
"3B","Kris Bryant",4700,"PIT@CHC 07:15PM ET",9.195,"CHC","PIT",8.7,8.7,10.15,NA,"2","2",2
"1B","Mike Napoli",4700,"LAA@TEX 09:05PM ET",6.789,"TEX","LAA",7.01,6.3,8.87,NA,"8","8",5
