Carlos Correa_HOU,Jose Altuve_HOU,George Springer_HOU,Francisco Lindor_CLE,Jose Ramirez_CLE,Elvis Andrus_TEX,Marwin Gonzalez_HOU,Edwin Encarnacion_CLE,Ryan Braun_MIL,Cody Bellinger_LAD,Joey Gallo_TEX,Shin-Soo Choo_TEX,Michael Brantley_CLE,Carlos Santana_CLE,Domingo Santana_MIL,Corey Seager_LAD,Carlos Beltran_HOU,Alex Bregman_HOU,Nomar Mazara_TEX,Mike Moustakas_KC,Jason Kipnis_CLE,Josh Reddick_HOU,Adrian Beltre_TEX,Evan Gattis_HOU,Chase Utley_LAD,Logan Forsythe_LAD,Eric Thames_MIL,Travis Shaw_MIL,Chris Taylor_LAD,Carlos Gomez_TEX,Whit Merrifield_KC,Adrian Gonzalez_LAD,Justin Turner_LAD,Joc Pederson_LAD,Mike Napoli_TEX,Eric Hosmer_KC,Yasmani Grandal_LAD,Kike Hernandez_LAD,Salvador Perez_KC,Jorge Bonifacio_KC,Bradley Zimmer_CLE,Brian McCann_HOU,Brandon Moss_KC,Lorenzo Cain_KC,Franklin Gutierrez_LAD,Peter O'Brien_TEX,Lonnie Chisenhall_CLE,Tyler Naquin_CLE,Hernan Perez_MIL,Andrew Toles_LAD,Austin Barnes_LAD,Yasiel Puig_LAD,Jonathan Lucroy_TEX,Rougned Odor_TEX,Yuli Gurriel_HOU,Jorge Soler_KC,Keon Broxton_MIL,Jonathan Villar_MIL,Norichika Aoki_HOU,Jake Marisnick_HOU,Delino DeShields_TEX,Jurickson Profar_TEX,Paulo Orlando_KC,Abraham Almonte_CLE,Billy Burns_KC,Cheslor Cuthbert_KC,Nick Franklin_MIL,Jesus Aguilar_MIL,Robinson Chirinos_TEX,Brandon Guyer_CLE,Trayce Thompson_LAD,Derek Fisher_HOU,Austin Jackson_CLE,Yan Gomes_CLE,Scott Van Slyke_LAD,Eric Sogard_MIL,Rob Segedin_LAD,Jett Bandy_MIL,Orlando Arcia_MIL,Pete Kozma_TEX,Brett Nicholas_TEX,Alcides Escobar_KC,Giovanny Urshela_CLE,Erik Gonzalez_CLE,Ryan O'Hearn_KC,Andre Ethier_LAD,Manny Pina_MIL,Kirk Nieuwenhuis_MIL,Andrew Susac_MIL,Ryan Rua_TEX,Terrance Gore_KC,Yandy Diaz_CLE,Jared Hoying_TEX,Hanser Alberto_TEX,Mike Freeman_LAD,Drew Stubbs_TEX,Alex Gordon_KC,Raul Mondesi_KC,Roberto Perez_CLE,Daniel Robertson_CLE,Brett Eibner_LAD,Juan Centeno_HOU,Tony Kemp_HOU,Drew Robinson_TEX,Drew Butera_KC
44.184921763869156,0.0,0.0,0.0,8.248261185508149,0.0,0.0,0.0,0.0,-6.369377990430622,0.0,0.0,0.0,0.0,0.0,0.0,7.665037593984964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,58.18514328808445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.329988851727984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9616512519738345,0.0,0.0,3.830808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,49.70448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.451178571428571,0.0,0.0,0.0,16.03824324324325,0.0,0.0,0.0,9.358518518518515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.185023071852342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326857142857142,0.0,0.0,0.0,0.0,0.0,0.0,8.9042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,74.90241545893721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.419713438735178,0.0,0.0,-1.3251241512111092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.248261185508149,0.0,0.0,0.0,40.406207827260474,0.0,0.0,0.0,0.0,32.04234654234654,0.0,0.0,0.0,0.0,0.0,0.0,14.906279677113009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,32.25,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,-5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.43489583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.8857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,50.530196078431366,0.0,0.0,0.0,0.0,0.0,-1.539591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.579166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.039007092198574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.147619047619052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99955673758864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.708437500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3215811965811957,0.0,0.0,0.0,0.0,17.817791005291003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.369377990430622,0.0,0.0,0.0,32.04234654234654,0.0,0.0,0.0,0.0,51.45454545454546,0.0,0.0,0.0,0.0,0.0,0.0,2.645454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
