"George Springer_HOU","Aaron Judge_NYY","Carlos Correa_HOU","Elvis Andrus_TEX","Jose Altuve_HOU","Travis Shaw_MIL","Gary Sanchez_NYY","Ryan Braun_MIL","Brett Gardner_NYY","Mike Moustakas_KC","Miguel Sano_MIN","Giancarlo Stanton_MIA","Josh Reddick_HOU","Eric Hosmer_KC","Carlos Gomez_TEX","Jose Abreu_CWS","Keon Broxton_MIL","Domingo Santana_MIL","Adrian Beltre_TEX","Jonathan Villar_MIL","Marwin Gonzalez_HOU","Didi Gregorius_NYY","Salvador Perez_KC","Jorge Bonifacio_KC","Lorenzo Cain_KC","Brian Dozier_MIN","Hernan Perez_MIL","Joe Mauer_MIN","Eddie Rosario_MIN","Melky Cabrera_CWS","Todd Frazier_CWS","Eric Sogard_MIL","Justin Bour_MIA","JT Realmuto_MIA","Matt Holliday_NYY","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Evan Gattis_HOU","Whit Merrifield_KC","Shin-Soo Choo_TEX","Robinson Chirinos_TEX","Stephen Vogt_MIL","Eric Thames_MIL","Mike Napoli_TEX","Delino DeShields_TEX","Joey Gallo_TEX","Yoan Moncada_CWS","Dee Gordon_MIA","Marcell Ozuna_MIA","Jesus Aguilar_MIL","Christian Yelich_MIA","Carlos Beltran_HOU","Chase Headley_NYY","Robbie Grossman_MIN","Eduardo Escobar_MIN","Max Kepler_MIN","Nomar Mazara_TEX","Brian McCann_HOU","Aaron Hicks_NYY","Yuli Gurriel_HOU","Daniel Palka_MIN","Tyler Saladino_CWS","Yolmer Sanchez_CWS","Manny Pina_MIL","Alex Bregman_HOU","Alen Hanson_CWS","Mason Williams_NYY","Greg Bird_NYY","Jonathan Lucroy_TEX","Rougned Odor_TEX","Martin Prado_MIA","Tyler Moore_MIA","Lewis Brinson_MIL","Chris Carter_NYY","Ronald Torreyes_NYY","Derek Fisher_HOU","Jorge Polanco_MIN","Avisail Garcia_CWS","Jurickson Profar_TEX","Adam Engel_CWS","Orlando Arcia_MIL","Alex Gordon_KC","Jason Castro_MIN","Billy Burns_KC","Kennys Vargas_MIN","Jorge Soler_KC","Ryan O'Hearn_KC","Charlie Tilson_CWS","Tim Anderson_CWS","Brett Phillips_MIL","Jake Marisnick_HOU","Tyler Austin_NYY","Rob Refsnyder_NYY","Chris Gimenez_MIN","Alcides Escobar_KC","Terrance Gore_KC","Matt Davidson_CWS","Austin Romine_NYY","Clint Frazier_NYY","Dustin Fowler_NYY","Brandon Moss_KC","Paulo Orlando_KC","Cheslor Cuthbert_KC","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Kevan Smith_CWS","Derek Dietrich_MIA","Michael Reed_MIL","Ryan Cordell_MIL","JD Davis_HOU","Drew Butera_KC","Leury Garcia_CWS","Jacob May_CWS","Ryan Rua_TEX","Andy Ibanez_TEX","Destin Hood_MIA","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Gleyber Torres_NYY","Ehire Adrianza_MIN","Raul Mondesi_KC","Cody Asche_CWS","Willy Garcia_CWS","Ichiro Suzuki_MIA","Tomas Telis_MIA","JT Riddle_MIA","Geovany Soto_CWS","Hanser Alberto_TEX","Ronald Guzman_TEX","Christian Colon_MIA","Steve Lombardozzi_MIA","Jacob Nottingham_MIL","Norichika Aoki_HOU","Byron Buxton_MIN","Drew Stubbs_TEX","AJ Ellis_MIA","Jett Bandy_MIL","Corey Ray_MIL","Omar Narvaez_CWS","Mike Aviles_MIA","Kyle Higashioka_NYY","Kyle Tucker_HOU","Miguel Rojas_MIA","Ramon Torres_KC","Hunter Dozier_KC","Drew Robinson_TEX","Juan Centeno_HOU","Teoscar Hernandez_HOU","Colin Moran_HOU","Tony Kemp_HOU","Grant Green_CWS","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,82.2682641729982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06666666666667,0,18.3122448979592,-2.4636524822695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2278012684989,22.9324596774194,27.7326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2864734299517,0,0,0,0,0,4.6974358974359,0,8.71739130434783,0,0,0,0,0,0,0,0,3.37894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.625,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6659125188537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,79.3739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88701298701299,-3.56896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99134615384615,5.22762148337596,0,10.0242966751918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6119047619048,49.6818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63399778516058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,16.8048780487805,0,0,0,-4.05555555555556,0,0,0,0,0,5.54545454545455,0,0,0,0,0,0,-34.3846153846154,0,0,0,0,0,0,0,0,0
-4.56207482993197,0,19.7942857142857,0,-6.41400580551524,0,0,0,0,0,0,0,56.3918831168831,0,0,0,0,0,0,0,7.18346774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5541165587419,0,0,0,0,0,-7.22297297297297,0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50168067226891,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.56033653846154,0,0,0,39.7484779299848,0,0,0,0,0,0,0,0,7.66442307692308,2.00904977375566,3.89859154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72932330827068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4905753968254,0,0,0,9.69281045751634,0,0,0,0,0,0,0,0,8.96575342465753,0,0,0,0,0,8.14482029598309,0.718181818181818,2.56060606060606,0,0,0,0,0,0,0,0,21.0718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.6,0,0,0,0,0,0,0,0
0,0,0,5.16790009250694,0,0,0,0,0,0,0,0,0,0,86.8776595744681,0,0,0,20.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37682926829268,31.2156862745098,0,0,4.35412262156448,23.82,-6.95731707317073,0,0,0,0,0,0,0,0,0,0,10.9164634146341,0,0,0,0,0,0,0,0,0,0,0,-0.925189393939394,22.6994680851064,0,0,0,0,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16666666666667,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8487708516242,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5327380952381,4.37628554143981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,8.67201426024955,0,0,29.1904761904762,0,0,0,0,0,0,0,0,0,0,0,11.6425171866737,0,-15.8021978021978,0,0,0,0,0,0,0,0,4.5480943738657,0,0,0,0,0,0,0,20.7699829931973,0,0,0,0,0,0,0,0,0,4.37037037037037,0,0,0,0,0,-10.2682926829268,1.98214285714286,0,0,0,0,0,0,0,0,0,0,0,16.8076923076923,3.88888888888889,0,0,0,-12.8055555555556,0,0,0,0,0,0,0,0,0,0,0,9.18092691622103,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.699564586357,0,-21.9486166007905,0,0,0,0,0,0,0,0,78.6961924907456,-2.10552061495458,0,10.1289198606272,0,0,0,0,0,0,3.33048780487805,0,0,0,0,-23.952380952381,0,0,0,0,0,0,0,0,0,0,-1.39183673469388,0,0,0,0,0,0,8.21904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32528735632184,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,8.21396103896104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.894412191582003,0,10.4333333333333,0,0,0,0,0,0,0,0,-2.10552061495458,50.1288461538462,0,-1.37020202020202,0,0,0,0,0,0,-1.79704016913319,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,-178.5,-0.62,0,0,0,0,0,0,11.0519480519481,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49905303030303,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,-0.591558441558442,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.1733333333333,0,0,0,0,0,0,0,0,0,0,20.6363636363636,0,0,0,51.0953846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,14.8589743589744,0,0,-5.925,1.95714285714286,-7.04970760233918,0,0,0,0,0,0,0,0,0,0,11.8311688311688,0,0,0,0,0,0,0,0,0,0,0,-1.69590643274854,-16.4307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,6.16666666666667,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.753030303030303,0,-15.9060846560847,0,0,0,0,0,0,0,0,10.1289198606272,-1.37020202020202,0,67.9905660377358,0,0,0,0,0,0,9.93168168168168,0,0,0,0,-27.5,0,0,0,0,0,0,0,0,0,-21,1.46068660022148,0,0,0,0,0,0,10.8455882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8061538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09343434343434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.88477801268499,0,8.25609756097561,0,3.80772946859903,0,0,0,0,0,0,0,7.18346774193548,0,0,0,0,0,0,0,67.6394557823129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5540540540541,0,0,0,0,0,1.82528735632184,0,0,0,0,0,0,3.92865853658537,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0
0,0.71265306122449,0,0,0,0,0.791497975708502,0,9.51156336725254,0,0,0,0,0,0,0,0,0,0,0,0,53.7356711915535,0,0,0,0,0,0,0,0,0,0,0,0,13.063122923588,-22.8625730994152,10.2797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5109756097561,0,0,0,0,0,-0.720483641536273,0,0,0,0,0,0,0,-48.3333333333333,0,0,0,0,0,0,9.82142857142857,17.2091503267974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83333333333333,0,0,0,0,0,15.5116959064327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.22901002506266,0,0,0,7.66442307692308,0,0,0,0,0,0,0,0,54.6913461538462,-6.3256038647343,11.4734623015873,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38220551378446,0,0,0,4.75833333333333,0,0,0,0,0,0,0,0,2.43822115384615,0,0,0,0,0,15.9630156472262,11.5545454545455,8.32163742690059,0,0,0,0,0,0,0,0,1.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.40159574468085,0,0,0,2.00904977375566,0,0,0,0,0,0,0,0,-6.3256038647343,38.0573152337858,-5.74448979591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907801418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65448504983389,0,0,0,-8.08974358974359,0,0,0,0,0,0,0,0,1.42835595776772,0,0,0,0,0,6.21428571428571,0,-10.0571428571429,0,0,0,0,0,0,0,0,-6.46969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.6666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.21889400921659,0,0,0,3.89859154929577,0,0,0,0,0,0,0,0,11.4734623015873,-5.74448979591837,54.7187122736418,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02356902356902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96404019037546,0,0,0,-2.27573529411765,0,0,0,0,0,0,0,0,6.12394366197183,0,0,0,0,0,-0.396456256921373,-0.354545454545455,6.42105263157895,0,0,0,0,0,0,0,0,8.07352941176471,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0
