"George Springer_HOU","Charlie Blackmon_COL","Jose Altuve_HOU","Carlos Correa_HOU","Nolan Arenado_COL","Michael Conforto_NYM","Francisco Lindor_CLE","Giancarlo Stanton_MIA","Justin Bour_MIA","Elvis Andrus_TEX","Lucas Duda_NYM","Michael Brantley_CLE","Marwin Gonzalez_HOU","Trevor Story_COL","Carlos Beltran_HOU","Neil Walker_NYM","Carlos Santana_CLE","Jose Ramirez_CLE","Kris Bryant_CHC","Jay Bruce_NYM","Gerardo Parra_COL","Jason Kipnis_CLE","DJ LeMahieu_COL","Anthony Rizzo_CHC","Yoenis Cespedes_NYM","Edwin Encarnacion_CLE","Ian Desmond_COL","David Dahl_COL","Mark Reynolds_COL","Whit Merrifield_KC","Marcell Ozuna_MIA","Bradley Zimmer_CLE","Lorenzo Cain_KC","Josh Reddick_HOU","Mike Moustakas_KC","Adrian Beltre_TEX","David Wright_NYM","Joey Gallo_TEX","Javier Baez_CHC","Shin-Soo Choo_TEX","Nomar Mazara_TEX","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Christian Yelich_MIA","Kyle Schwarber_CHC","Pat Valaika_COL","Evan Gattis_HOU","Yuli Gurriel_HOU","Dee Gordon_MIA","Ian Happ_CHC","Wilmer Flores_NYM","Brandon Guyer_CLE","Jose Reyes_NYM","Asdrubal Cabrera_NYM","Carlos Gomez_TEX","Carlos Gonzalez_COL","Stephen Cardullo_COL","Raimel Tapia_COL","Jorge Bonifacio_KC","Alex Bregman_HOU","Eric Hosmer_KC","Jorge Soler_KC","Ben Zobrist_CHC","Willson Contreras_CHC","Austin Jackson_CLE","Yan Gomes_CLE","Tyler Naquin_CLE","Yandy Diaz_CLE","Jason Heyward_CHC","JT Realmuto_MIA","Travis d'Arnaud_NYM","Peter O'Brien_TEX","TJ Rivera_NYM","Alexi Amarista_COL","Dustin Garneau_COL","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Mike Napoli_TEX","Curtis Granderson_NYM","Brandon Nimmo_NYM","Brian McCann_HOU","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Derek Fisher_HOU","Addison Russell_CHC","Jurickson Profar_TEX","Roberto Perez_CLE","Brandon Moss_KC","Miguel Montero_CHC","Martin Prado_MIA","Juan Lagares_NYM","Gavin Cecchini_NYM","Daniel Robertson_CLE","Tony Wolters_COL","Salvador Perez_KC","Jon Jay_CHC","Jeimer Candelario_CHC","Albert Almora_CHC","Robinson Chirinos_TEX","Delino DeShields_TEX","Matt Reynolds_NYM","Rougned Odor_TEX","Kevin Plawecki_NYM","Cristhian Adames_COL","Tom Murphy_COL","Norichika Aoki_HOU","Jake Marisnick_HOU","Ryan O'Hearn_KC","Pete Kozma_TEX","Brett Nicholas_TEX","Ryan Hanigan_COL","Terrance Gore_KC","Tommy La Stella_CHC","Derek Dietrich_MIA","Rene Rivera_NYM","Jonathan Lucroy_TEX","Jared Hoying_TEX","Ryan Rua_TEX","Hanser Alberto_TEX","Raul Mondesi_KC","Destin Hood_MIA","Tyler Moore_MIA","Tomas Telis_MIA","JT Riddle_MIA","Drew Stubbs_TEX","Ichiro Suzuki_MIA","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Alex Gordon_KC","AJ Ellis_MIA","Drew Butera_KC","Juan Centeno_HOU","Tony Kemp_HOU","Mike Aviles_MIA","Eloy Jimenez_CHC","Drew Robinson_TEX","Alcides Escobar_KC","Miguel Rojas_MIA"
79.623670212766,0,0.457446808510638,26.0116144018583,0,0,0,0,0,0,0,0,18.747311827957,0,3.06089743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09984984984985,0,0,0,0,0,0,0,0,0,0,0,0,36.9391534391534,0,0,0,0,0,0,0,0,0,0,0,0,9.22646733111849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7093596059113,-7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73.0549019607843,0,0,6.31061224489796,0,0,0,0,0,0,0,0,7.51501501501502,0,0,0,0,0,0,14.3756157635468,0,2.86879432624113,0,0,0,7.60615384615385,0,11.0611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1111111111111,0,0,0,0,0,0,0,0,0,7.03719806763285,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5777777777778,4.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3583743842365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.457446808510638,0,67.3861236802413,-10.1787439613527,0,0,0,0,0,0,0,0,-0.633522727272727,0,11.4125138427464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54573170731707,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,11.4212560386473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4229885057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.405376344086,1.09473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,0,0,0,0,0,0
26.0116144018583,0,-10.1787439613527,60.8045212765957,0,0,0,0,0,0,0,0,16.6724137931034,0,14.9653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6330014224751,0,0,0,0,0,0,0,0,0,0,0,0,19.2513227513227,0,0,0,0,0,0,0,0,0,0,0,0,10.418118466899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172413793103448,11.3382352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.31061224489796,0,0,62.3921568627451,0,0,0,0,0,0,0,0,4.3490990990991,0,0,0,0,0,0,-1.82795698924731,0,4.2266156462585,0,0,0,23.3760683760684,0,12.5111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4888888888889,0,0,0,0,0,0,0,0,0,4.5487922705314,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8909090909091,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.564039408866995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.848780487805,0,0,0,0,-0.119565217391304,0,0,0,0,4.04409672830725,0,0,0,-3.20175438596491,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41830065359477,0,10.9848484848485,-1.05072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1868131868132,0,21.0457516339869,0,0,0,0,0,-8.35798319327731,0,0,0,0,0,0,0,0,0,0,0,0,-3.10714285714286,0,0,0,0,0,0,0,0,0,2.83333333333333,0,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,-1.81225296442688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66.7300531914894,0,0,0,0,5.61268556005398,0,0,0,0,1.85239361702128,4.81868686868687,0,0,0,16.024064171123,0,0,0,0.487974098057354,0,0,0,0,0,-8.11111111111111,0,0,0,0,0,0,0,0,0,15.4940711462451,24.6471861471861,0,0,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,-29.7794117647059,-1.96774193548387,24,17.1047619047619,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,20.1875,0,0,0,0,0,4.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,79.0922448979592,8.70295983086681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12571428571429,0,0,0,0,0,0,0,0,0,0,0,0,15.36,0,0,0,0,-4.42753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73693379790941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89213709677419,0,0,0,0,0,0,0,-1.83333333333333,0,25.4264069264069,0,62.5833333333333,-0.5,0,18.2416666666667,0,-4.51388888888889,0,0,0,0,0,0,0,-34.3846153846154
0,0,0,0,0,0,0,8.70295983086681,88.9526570048309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46859903381643,0,0,0,0,0,0,0,0,0,0,0,0,17.712077294686,0,0,0,0,21.2200929152149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68825910931174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68131868131868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85862068965517,0,0,0,0,0,0,0,0,0,-3.46491228070175,0,24.2,-6,0,-3.84285714285714,0,24.5178571428571,0,0,0,0,0,0,0,8.96969696969697
0,0,0,0,0,0,0,0,0,68.3294629898404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.6,0,-3.45714285714286,0,3.59082125603865,7.89275362318841,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.010101010101,0,0,0,0,0,0,0,0,5.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,16.2757352941176,8.63508064516129,0,-0.84288824383164,0,0,0,0,0,0,-5,0,0,0,0,0,0,4.42692307692308,8.99090909090909,1.67391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
