"Freddie Freeman_ATL","Josh Donaldson_TOR","Francisco Lindor_CLE","Michael Brantley_CLE","Edwin Encarnacion_CLE","Jose Bautista_TOR","Carlos Santana_CLE","Kendrys Morales_TOR","Evan Longoria_TB","Kevin Pillar_TOR","Matt Kemp_ATL","Corey Dickerson_TB","Logan Morrison_TB","Justin Smoak_TOR","Jason Kipnis_CLE","Jose Ramirez_CLE","Colby Rasmus_TB","Ender Inciarte_ATL","Steven Souza_TB","Brad Miller_TB","Steve Pearce_TOR","Wilson Ramos_TB","Troy Tulowitzki_TOR","Kevin Kiermaier_TB","Ezequiel Carrera_TOR","Tim Beckham_TB","Matt Duffy_TB","Russell Martin_TOR","Brandon Phillips_ATL","Lonnie Chisenhall_CLE","Darwin Barney_TOR","Tyler Flowers_ATL","Nick Markakis_ATL","Mallex Smith_TB","Brandon Guyer_CLE","Bradley Zimmer_CLE","Jake Bauers_TB","Adonis Garcia_ATL","Devon Travis_TOR","Ryan Goins_TOR","Abraham Almonte_CLE","Luke Maile_TOR","Rickie Weeks_TB","Peter Bourjos_TB","Austin Jackson_CLE","Yan Gomes_CLE","Derek Norris_TB","Giovanny Urshela_CLE","Jace Peterson_ATL","Dalton Pompey_TOR","Rowdy Tellez_TOR","Curt Casali_TB","Dansby Swanson_ATL","Tyler Naquin_CLE","Jesus Sucre_TB","Daniel Robertson_TB","Yandy Diaz_CLE","Jarrod Saltalamacchia_TOR","Danny Santana_ATL","Chris Coghlan_TOR","Daniel Robertson_CLE","Roberto Perez_CLE","Micah Johnson_ATL","Rio Ruiz_ATL","Erik Gonzalez_CLE","Shane Peterson_TB","Michael Martinez_CLE","Mike Ohlman_TOR","Kurt Suzuki_ATL","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Anthony Recker_ATL"
101.75,0,0,0,0,0,0,0,0,0,6.38735177865613,0,0,0,0,0,0,6.9375,0,0,0,0,0,0,0,0,0,0,-14.0641025641026,0,0,5.33625730994152,-1.9375,0,0,0,0,6.87956989247312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1542338709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79.8636363636364,8.65166666666667,-3.51136363636364,0,9.00852272727273,0,0,0,0,0,0,0,45.1461988304094,14.2505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8089826839826,0,0,0,0,2.82142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.65166666666667,53.3233333333333,8.98833333333333,0,5.81333333333333,0,0,0,0,0,0,0,-5.22857142857143,25.8990036231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7190476190476,0,0,0,0,4.75735294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.51136363636364,8.98833333333333,34.405303030303,0,0.175189393939394,0,0,0,0,0,0,0,-1.96783625730994,14.9462365591398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69264069264069,0,0,0,0,4.67142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,48.0806722689076,0,0.425403225806452,0,-6.23781512605042,0,0,0,-4.45172413793103,0,0,0,0,0,0,6.11904761904762,0,0,0,25.0328947368421,0,0,5.24025974025974,0,0,-4.88011695906433,0,0,0,0,0,0,0,9.14102564102564,15.9746376811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.00852272727273,5.81333333333333,0.175189393939394,0,44.4962121212121,0,0,0,0,0,0,0,17.8391812865497,31.3145161290322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12987012987013,0,0,0,0,-10.3714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.425403225806452,0,67.7348484848485,0,-3.54261363636364,0,0,0,6.38034188034188,0,0,0,0,0,0,-24.9824561403509,0,0,0,-1.09926470588235,0,0,0.231601731601732,0,0,3.43464052287582,0,0,0,0,0,0,0,2.2463768115942,-3.52813852813853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44.4468253968254,0,0,10.5068965517241,10.8633004926108,0,0,0,0,0,6.31034482758621,1.42758620689655,0,0,0,12.7201680672269,0,-3.51612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3713235294118,0,0,0,8.73538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-6.23781512605042,0,-3.54261363636364,0,59.8730158730159,0,0,0,-1.07241379310345,0,0,0,0,0,0,-0.757575757575758,0,0,0,10.4210526315789,0,0,1.82034632034632,0,0,8.82894736842105,0,0,0,0,0,0,0,10.005698005698,8.53166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.38735177865613,0,0,0,0,0,0,0,0,0,121.612648221344,0,0,0,0,0,0,15.7332015810277,0,0,0,0,0,0,0,0,0,0,-13.5147058823529,0,0,23.1923076923077,24.6121541501976,0,0,0,0,4.33571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4902597402598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.5068965517241,0,0,44.0483870967742,0.769230769230769,0,0,0,0,0,9.77538461538462,-6.84259259259259,0,0,0,4.31264367816092,0,-8.26984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8484848484848,0,0,0,8.60474308300395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.8633004926108,0,0,0.769230769230769,58.2586206896552,0,0,0,0,0,-7,27.738603988604,0,0,0,3.01847290640394,0,-7.72461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,8.59486166007905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.45172413793103,0,6.38034188034188,0,-1.07241379310345,0,0,0,86.4379310344828,0,0,0,0,0,0,8.29411764705882,0,0,0,-4.9,0,0,26.5919117647059,0,0,-20.4,0,0,0,0,0,0,0,17.9166666666667,-12.9350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
