"Charlie Blackmon_COL","Mike Trout_LAA","Kris Bryant_CHC","Nolan Arenado_COL","Anthony Rizzo_CHC","Corey Dickerson_TB","Brett Gardner_NYY","Aaron Judge_NYY","Cameron Maybin_LAA","Mark Reynolds_COL","Gary Sanchez_NYY","DJ LeMahieu_COL","Logan Morrison_TB","Carlos Gonzalez_COL","Trevor Story_COL","David Dahl_COL","Aaron Hicks_NYY","Ben Zobrist_CHC","Javier Baez_CHC","Kyle Schwarber_CHC","Evan Longoria_TB","Ian Desmond_COL","Ian Happ_CHC","Aaron Altherr_PHI","Matt Holliday_NYY","Mike Moustakas_KC","Hunter Pence_SF","Eduardo Nunez_SF","Buster Posey_SF","Chris Carter_NYY","Brandon Belt_SF","Andrelton Simmons_LAA","Maikel Franco_PHI","Jacoby Ellsbury_NYY","Joe Panik_SF","Brad Miller_TB","Gerardo Parra_COL","Brandon Moss_KC","Jorge Bonifacio_KC","Albert Pujols_LAA","Tommy Joseph_PHI","Cesar Hernandez_PHI","Alex Gordon_KC","Salvador Perez_KC","Starlin Castro_NYY","Didi Gregorius_NYY","Brandon Crawford_SF","Wilson Ramos_TB","Lorenzo Cain_KC","Eric Hosmer_KC","Whit Merrifield_KC","Denard Span_SF","Addison Russell_CHC","CJ Cron_LAA","Howie Kendrick_PHI","Pat Valaika_COL","Jason Heyward_CHC","Willson Contreras_CHC","Colby Rasmus_TB","Steven Souza_TB","Matt Duffy_TB","Michael Saunders_PHI","Rhys Hoskins_PHI","Greg Bird_NYY","Jefry Marte_LAA","Daniel Nava_PHI","Stephen Cardullo_COL","Raimel Tapia_COL","Chase Headley_NYY","Jarrett Parker_SF","Luis Valbuena_LAA","Ben Revere_LAA","Kevin Kiermaier_TB","Freddy Galvis_PHI","Dustin Garneau_COL","Cameron Rupp_PHI","Andrew Knapp_PHI","Paulo Orlando_KC","Billy Burns_KC","Rob Refsnyder_NYY","Jorge Soler_KC","Miguel Montero_CHC","Christian Arroyo_SF","Yunel Escobar_LAA","Kole Calhoun_LAA","Jake Bauers_TB","Tom Murphy_COL","Cheslor Cuthbert_KC","Nick Hundley_SF","Jon Jay_CHC","Mac Williamson_SF","Albert Almora_CHC","Derek Norris_TB","Alexi Amarista_COL","Odubel Herrera_PHI","Tony Wolters_COL","Jeimer Candelario_CHC","Kelby Tomlinson_SF","Rickie Weeks_TB","Peter Bourjos_TB","Tim Beckham_TB","Danny Espinosa_LAA","Mallex Smith_TB","Ryan O'Hearn_KC","Jesus Sucre_TB","Brock Stassi_PHI","Terrance Gore_KC","Gleyber Torres_NYY","Aaron Hill_SF","Justin Ruggiano_SF","Tommy La Stella_CHC","Curt Casali_TB","Andres Blanco_PHI","Austin Romine_NYY","Gorkys Hernandez_SF","Conor Gillaspie_SF","Daniel Robertson_TB","Ryan Hanigan_COL","Cristhian Adames_COL","Ronald Torreyes_NYY","Nolan Fontana_LAA","Raul Mondesi_KC","Michael Morse_SF","Martin Maldonado_LAA","Michael Martinez_TB","Juan Graterol_LAA","Ty Kelly_PHI","Alcides Escobar_KC","Kyle Higashioka_NYY","Tim Federowicz_SF","Shane Peterson_TB","Carlos Perez_LAA","Eloy Jimenez_CHC","Cliff Pennington_LAA","Drew Butera_KC","Chris Marrero_SF"
0,0,0,0,0,0,11.4779411764706,20.2389705882353,0,0,60.3976608187134,0,0,0,0,0,9.91818181818182,0,0,0,0,0,0,0,26.5257352941176,0,0,0,0,30.1363636363636,0,0,0,-9.85238095238095,0,0,0,0,0,0,0,0,0,0,18.0032679738562,0.912087912087912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78676470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.9305555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.391891891891892,0,0,1.41835357624831,0,0,0,0,0,10.1386554621849,0,49.8230769230769,0,12.1492063492063,4.93230769230769,0,0,0,0,0,0,1.13398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4166666666667,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2857142857143,0,0.276315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.0855614973262,0,0,0,0,0,0,50.9354354354354,0,0,0,0,0,0,0,9.93968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1908831908832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6813186813187,-3.52298850574713,0,0,0,0,0,0,0,0,0,0,0,0,3.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2037037037037,0,0,0,0,0,30,-6.66666666666667,-8.03598484848485,0,-29.1666666666667,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0.454166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0,0
12.4294294294294,0,0,4.00225225225225,0,0,0,0,0,-1.4280303030303,0,12.1492063492063,0,35.7041251778094,8.1304347826087,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64935064935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95833333333333,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6785714285714,0,9.22857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.96153846153846,0,0,6.42307692307692,0,0,0,0,0,14.8233333333333,0,4.93230769230769,0,8.1304347826087,37.6547619047619,0,0,0,0,0,0,-5.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31.9238095238095,-7.17105263157895,0,0,9.91818181818182,0,0,0,0,0,72.4822134387352,0,0,0,0,0,0,0,-5.96783625730994,0,0,0,0,1.13235294117647,0,0,0,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,8.82683982683983,-13.6538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63203463203463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4722222222222,0,0,0,0,0,-7.81818181818182,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0
0,0,13.3703703703704,0,5.40270935960591,0,0,0,0,0,0,0,0,0,0,0,0,41.1379310344828,5.98692810457516,4.34769230769231,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,0,0,0,14.8809523809524,0.635714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3571428571429,0,0,0,0,0,0,0,-3.57272727272727,0,10.4888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.9643874643875,0,-6.9679802955665,0,0,0,0,0,0,0,0,0,0,0,0,5.98692810457516,98.5241379310345,20.4836956521739,0,0,-7.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3913043478261,0,0,0,-12.3071895424837,-29.5770750988142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47619047619048,0,0,0,0,0,0,0,0.25,0,-6.33333333333333,0,0,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.0645161290323,0,8.92513368983957,0,0,0,0,0,0,0,0,0,0,0,0,4.34769230769231,20.4836956521739,35.9109243697479,0,0,12.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4568965517241,0,0,0,10.6707692307692,-0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3333333333333,0,0,0,0,0,0,0,10.4871794871795,0,4.35714285714286,0,0,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.7453769559033,0,0,0,0,0,0,9.93968253968254,0,0,0,0,0,0,0,47.953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7582417582418,3.73723723723724,0,0,0,0,0,0,0,0,0,0,0,0,14.0537098560354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90322580645161,0,0,0,0,0,19.9934640522876,6.4,-7.51923076923077,0,-6,0,3.12121212121212,0,0,0,0,0,0,0,0,0,0,0,10.1422924901186,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45833333333333,0,0,0,0,0
5.325,0,0,23.4485294117647,0,0,0,0,0,2.85714285714286,0,1.13398692810458,0,4,-5.56666666666667,0,0,0,0,0,0,67.2320261437908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.2666666666667,0,-0.433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65.1428571428571,0,-6.36111111111111,0,0,0,0,0,0,0,0,0,0,0,0,18.75,-7.26666666666667,12.3571428571429,0,0,56.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1904761904762,0,0,0,-6.33333333333333,27.7666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,-1,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.728835978836,0,0,0,0,0,0,0,0,5.16666666666667,0,0,0,0,0,0,0,45.1449275362319,14.9510582010582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34761904761905,0,0,0,3.21428571428571,0,0,0,0,0,0,0,-0.12037037037037,0,0.748538011695906,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5630769230769,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.4867724867725,28.3229166666667,0,0,26.5257352941176,0,0,0,0,0,-5.96783625730994,0,0,0,0,0,0,0,68.8352941176471,0,0,0,0,-1.76315789473684,0,0,0,19.3888888888889,0,0,0,0,0,0,0,0,0,0,20.9536541889483,-5.81286549707602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56236559139785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.8666666666667,0,0,0,0,0,2.86842105263158,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,10.962962962963,6.98421052631579,0,0,0,4.11088709677419,12.5539772727273,0,0,0,0,7.53921568627451,-4.42857142857143,3.51449275362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,5.34848484848485,0,0,0,0,0,0,-2.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,-1.82857142857143,0,0,0,0,0,0,27.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8618951612903,10.8827586206897,13.2119565217391,0,3.13359788359788,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,0,0,-2.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,-7.46794871794872,0,0,0,0,0,14.6538461538462,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,14.8392857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,42.7419712070875,1.78253968253968,0,11.4601706970128,0,0,0,9.89878542510121,0,0,0,0,0,0,0,0,0,0,0,16.4074074074074,0,0,0,0,-2.38421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,1.1304347826087,0,0,0,0,0,21.8461538461538,0,4.19047619047619,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,-31.3333333333333,-9.5,0,0,0,0,2.86666666666667,20.2,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,17.375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,1.78253968253968,36.168253968254,0,1.2258064516129,0,0,0,-0.959677419354839,0,0,0,0,0,0,0,0,0,0,0,5.69169960474308,0,0,0,0,-3.73626373626374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,8.64069264069264,0,0,0,0,0,7.52380952380952,0,4.8,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,4.5,2.89120579329468e-19,0,0,0,0,-6.63157894736842,-36.6666666666667,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,2.8
0,0,0,0,0,0,0.875,10.9666666666667,0,0,30.1363636363636,0,0,0,0,0,1.13235294117647,0,0,0,0,0,0,0,-1.76315789473684,0,0,0,0,37.9525691699605,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,0,0,0,4.800395256917,5.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35714285714286,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0
