Jose Altuve_HOU,Carlos Correa_HOU,George Springer_HOU,Michael Brantley_CLE,Edwin Encarnacion_CLE,Carlos Santana_CLE,Francisco Lindor_CLE,Jason Kipnis_CLE,Alex Bregman_HOU,Evan Gattis_HOU,Carlos Beltran_HOU,Todd Frazier_CWS,Jose Ramirez_CLE,Josh Reddick_HOU,Jose Abreu_CWS,Norichika Aoki_HOU,Brian McCann_HOU,Yuli Gurriel_HOU,Derek Fisher_HOU,Melky Cabrera_CWS,Lorenzo Cain_KC,Tyler Naquin_CLE,Eric Hosmer_KC,Alex Gordon_KC,Lonnie Chisenhall_CLE,Abraham Almonte_CLE,Salvador Perez_KC,Tim Anderson_CWS,Marwin Gonzalez_HOU,Brandon Guyer_CLE,Bradley Zimmer_CLE,Brandon Moss_KC,Jorge Soler_KC,Tyler Saladino_CWS,Whit Merrifield_KC,Matt Davidson_CWS,Peter O'Brien_KC,Yan Gomes_CLE,Austin Jackson_CLE,Cheslor Cuthbert_KC,Alcides Escobar_KC,Avisail Garcia_CWS,Jake Marisnick_HOU,Mike Moustakas_KC,Paulo Orlando_KC,Billy Burns_KC,Giovanny Urshela_CLE,Jorge Bonifacio_KC,Yandy Diaz_CLE,Charlie Tilson_CWS,Ryan O'Hearn_KC,Roberto Perez_CLE,Terrance Gore_KC,Christian Colon_KC,Leury Garcia_CWS,Jacob May_CWS,Michael Martinez_CLE,Cody Asche_CWS,Geovany Soto_CWS,Omar Narvaez_CWS,Raul Mondesi_KC,Willy Garcia_CWS,Yolmer Sanchez_CWS,Kevan Smith_CWS,Drew Butera_KC,Zack Collins_CWS
27.78947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8947368421052646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8714285714285728,0.0,0.0,0.0,0.0,4.99090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,37.833333333333336,0.0,0.0,0.0,0.0
0.0,65.78095238095239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6714285714285713,0.0,-1.6398190045248868,0.0,13.801212121212124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.17424242424243,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,72.28654970760235,0.0,0.0,0.0,0.0,0.0,10.595588235294116,0.0,0.0,0.0,0.0,29.93333333333333,0.0,39.45817669172933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,71.61428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,65.14619883040936,-2.8157894736842115,0.0,0.0,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-2.8157894736842115,107.953216374269,0.0,0.0,0.0,-15.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,104.76023391812868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.595588235294116,0.0,0.0,0.0,0.0,0.0,22.360294117647058,0.0,0.0,0.0,0.0,13.171945701357462,0.0,21.039215686274517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.041666666666667,-15.333333333333332,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
