"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5500,"SD@ARI 09:40PM ET",11,"ARI","SD",9.74,10.1,11.05,NA,"3","3",14
"3B","Jake Lamb",5100,"SD@ARI 09:40PM ET",10.161,"ARI","SD",9.91,9.6,9.24,NA,"4","4",22
"OF","Nelson Cruz",4900,"MIN@SEA 10:10PM ET",8.759,"SEA","MIN",NA,NA,NA,NA,"4","x",NA
"3B","Miguel Sano",4700,"MIN@SEA 10:10PM ET",9.962,"MIN","SEA",8.99,8.4,9.1,NA,"4","3",20
"OF","AJ Pollock",4500,"SD@ARI 09:40PM ET",9.135,"ARI","SD",NA,0,NA,NA,"x","x",NA
"2B","Robinson Cano",4300,"MIN@SEA 10:10PM ET",8.8,"SEA","MIN",6.72,7.8,9.38,NA,"3","3",0
"SS","Jean Segura",4300,"MIN@SEA 10:10PM ET",9.233,"SEA","MIN",NA,0,NA,NA,"x","x",NA
"OF","Max Kepler",4200,"MIN@SEA 10:10PM ET",7.769,"MIN","SEA",7.24,8.3,7.98,NA,"5","4",3
"1B","Danny Valencia",4000,"MIN@SEA 10:10PM ET",7.038,"SEA","MIN",7.52,8.1,8.73,NA,"2","4",0
"OF","David Peralta",4000,"SD@ARI 09:40PM ET",6.941,"ARI","SD",8.59,9.8,9.36,NA,"2","2",16
"1B","Joe Mauer",3900,"MIN@SEA 10:10PM ET",7.229,"MIN","SEA",6.63,7.7,8.06,NA,"3","2",7
"OF/SS","Chris Owings",3900,"SD@ARI 09:40PM ET",7.789,"ARI","SD",7.44,7.7,7.66,NA,"5","5",7
"SS","Nick Ahmed",3900,"SD@ARI 09:40PM ET",6.024,"ARI","SD",NA,0,1.63,NA,"x","x",NA
"1B","Wil Myers",3800,"SD@ARI 09:40PM ET",8.293,"SD","ARI",6.61,8.3,8.16,NA,"3","3",2
"3B","Ryan Schimpf",3700,"SD@ARI 09:40PM ET",6.627,"SD","ARI",6.02,7.8,7.54,NA,"4","5",0
"C","Austin Hedges",3700,"SD@ARI 09:40PM ET",5.764,"SD","ARI",NA,NA,NA,NA,"7","x",NA
"OF","Robbie Grossman",3600,"MIN@SEA 10:10PM ET",7.545,"MIN","SEA",6.49,7.4,8.19,NA,"2","5",0
"3B","Kyle Seager",3600,"MIN@SEA 10:10PM ET",6.946,"SEA","MIN",6.12,7.4,8.29,NA,"5","5",16
