"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RB","Ezekiel Elliott",7800,"DAL@DEN 04:25PM ET",22,"DAL"
"RB","Todd Gurley II",6800,"WAS@LAR 04:25PM ET",20.6,"LAR"
"QB","Russell Wilson",6800,"SF@SEA 04:25PM ET",9.32,"SEA"
"WR","Doug Baldwin",6700,"SF@SEA 04:25PM ET",10,"SEA"
"WR","Dez Bryant",6600,"DAL@DEN 04:25PM ET",6.3,"DAL"
"QB","Kirk Cousins",6100,"WAS@LAR 04:25PM ET",13.6,"WAS"
"WR","Terrelle Pryor Sr.",6000,"WAS@LAR 04:25PM ET",12.6,"WAS"
"WR","Demaryius Thomas",5900,"DAL@DEN 04:25PM ET",11.7,"DEN"
"QB","Dak Prescott",5600,"DAL@DEN 04:25PM ET",17.12,"DAL"
"RB","Darren McFadden",5200,"DAL@DEN 04:25PM ET",0,"DAL"
"WR","Emmanuel Sanders",5200,"DAL@DEN 04:25PM ET",5.6,"DEN"
"TE","Jordan Reed",5200,"WAS@LAR 04:25PM ET",8.6,"WAS"
"WR","Sammy Watkins",5200,"WAS@LAR 04:25PM ET",10.8,"LAR"
"QB","Jared Goff",5100,"WAS@LAR 04:25PM ET",19.44,"LAR"
"QB","Colt McCoy",5000,"WAS@LAR 04:25PM ET",0,"WAS"
"QB","Trevor Siemian",4900,"DAL@DEN 04:25PM ET",23.66,"DEN"
"WR","Jamison Crowder",4900,"WAS@LAR 04:25PM ET",3.4,"WAS"
"TE","Jimmy Graham",4900,"SF@SEA 04:25PM ET",3.8,"SEA"
"WR","Pierre Garcon",4900,"SF@SEA 04:25PM ET",14.1,"SF"
"RB","Carlos Hyde",4900,"SF@SEA 04:25PM ET",13.7,"SF"
"RB","C.J. Anderson",4700,"DAL@DEN 04:25PM ET",9.8,"DEN"
"RB","Thomas Rawls",4600,"SF@SEA 04:25PM ET",0,"SEA"
"RB","Alfred Morris",4500,"DAL@DEN 04:25PM ET",0.1,"DAL"
"QB","Cooper Rush",4500,"DAL@DEN 04:25PM ET",0,"DAL"
"QB","Brian Hoyer",4500,"SF@SEA 04:25PM ET",5.22,"SF"
"WR","Cole Beasley",4300,"DAL@DEN 04:25PM ET",6.2,"DAL"
"QB","Austin Davis",4300,"SF@SEA 04:25PM ET",0,"SEA"
"RB","Jamaal Charles",4200,"DAL@DEN 04:25PM ET",3,"DEN"
"QB","Brock Osweiler",4200,"DAL@DEN 04:25PM ET",0,"DEN"
"QB","Sean Mannion",4200,"WAS@LAR 04:25PM ET",-0.22,"LAR"
"RB","Eddie Lacy",4200,"SF@SEA 04:25PM ET",0.3,"SEA"
"WR","Paul Richardson",4200,"SF@SEA 04:25PM ET",9.9,"SEA"
"QB","C.J. Beathard",4200,"SF@SEA 04:25PM ET",0,"SF"
"WR","Cooper Kupp",4100,"WAS@LAR 04:25PM ET",17.6,"LAR"
"RB","Chris Carson",4100,"SF@SEA 04:25PM ET",5.9,"SEA"
"QB","Kellen Moore",4000,"DAL@DEN 04:25PM ET",0,"DAL"
"QB","Paxton Lynch",4000,"DAL@DEN 04:25PM ET",0,"DEN"
"QB","Brandon Allen",4000,"WAS@LAR 04:25PM ET",0,"LAR"
