"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Marcus Stroman",9800,"CIN@TOR 07:07PM ET",15.382,"TOR","CIN",23.84,13.6,17.6565,NA,19.9
"SP","Julio Teheran",8900,"ATL@LAA 09:07PM ET",8.469,"ATL","LAA",17.56,14.2,15.4635,NA,17.45
"SP","Daniel Norris",8500,"DET@KC 07:15PM ET",12.2,"DET","KC",15.9,15.2,10.885,NA,8.45
"SP","Ricky Nolasco",8400,"ATL@LAA 09:07PM ET",13.875,"LAA","ATL",17.65,14.5,15.281,NA,1.2
"SP","Jason Hammel",7100,"DET@KC 07:15PM ET",8.2,"KC","DET",16.18,12.3,14.186,NA,0.95
"SP","Jeremy Hellickson",6900,"PHI@MIA 07:10PM ET",9.54,"PHI","MIA",14.65,10.8,12.455,NA,4.1
"SP","Martin Perez",6700,"TB@TEX 08:05PM ET",11.62,"TEX","TB",13.21,12.1,13.391,NA,7.25
"SP","Edinson Volquez",6500,"PHI@MIA 07:10PM ET",10.333,"MIA","PHI",16.38,14.1,14.778,NA,20.5
"SP","Erasmo Ramirez",5000,"TB@TEX 08:05PM ET",6.628,"TB","TEX",12.91,10.8,11.168,NA,-4.95
"SP","Lisalverto Bonilla",4800,"CIN@TOR 07:07PM ET",8.35,"CIN","TOR",10.8,13.7,13.002,NA,-11.55
