"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,3800,100,38,"Adam Frazier","PIT",NA,"OF",1,3,1,3,1,2,1,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,8600,43.4302325581395,37.35,"Sonny Gray","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,7,0,0,1,3,1,0
3,2,4900,67.3469387755102,33,"Anthony Rizzo","CHC",NA,"1B",4,2,2,2,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,9900,33.3333333333333,33,"Luis Severino","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,0,0,0,4,1,0
5,3,6900,47.463768115942,32.75,"Tyler Chatwood","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,0,1,4,0
6,3,4900,63.265306122449,31,"Jose Abreu","CHW",NA,"1B",3,2,1,3,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,4,3200,93.75,30,"Steven Souza","TB",NA,"OF",7,2,2,3,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4,7800,37.1153846153846,28.95,"Tanner Roark","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,1,8,0,0
9,5,2600,107.692307692308,28,"Jose Iglesias","DET",NA,"SS",9,3,1,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,6,4000,70,28,"Carlos Santana","CLE",NA,"1B",4,1,1,3,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,5,8100,34.0740740740741,27.6,"Mike Leake","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,0,0,1,4,0,0
12,7,3500,77.1428571428571,27,"Alex Bregman","HOU",NA,"3B",7,1,1,1,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,8,2400,104.166666666667,25,"Ryan Goins","TOR",NA,"2B/SS",7,1,1,4,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,9,4500,53.3333333333333,24,"Carlos Gonzalez","COL",NA,"OF",4,1,1,3,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,10,2700,88.8888888888889,24,"Jordy Mercer","PIT",NA,"SS",6,2,1,1,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,6,8500,26.7647058823529,22.75,"Kyle Hendricks","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,0,0,2,5,0,0
17,7,7400,30.6081081081081,22.65,"Jose Berrios","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6.33333333333333,0,0,3,4,2,0
18,8,13500,16.5185185185185,22.3,"Chris Sale","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7.33333333333333,0,0,3,6,1,0
19,11,3700,59.4594594594595,22,"Jed Lowrie","OAK",NA,"2B",3,1,0,2,0,4,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,9,8200,26.7073170731707,21.9,"Julio Teheran","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,0,0,4,2,0
21,12,3300,63.6363636363636,21,"Nick Ahmed","ARI",NA,"SS",2,2,0,2,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,13,3800,55.2631578947368,21,"Didi Gregorius","NYY",NA,"SS",8,2,1,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,14,2800,75,21,"Jose Osuna","PIT",NA,"1B/OF",5,1,1,3,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,15,3800,52.6315789473684,20,"Domingo Santana","MIL",NA,"OF",5,1,1,3,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,10,8600,22.7325581395349,19.55,"Charlie Morton","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,7,0,0,2,4,3,0
26,16,4800,39.5833333333333,19,"Jose Bautista","TOR",NA,"OF",3,2,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,11,6400,29.140625,18.65,"Daniel Norris","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.33333333333333,0,0,1,4,2,0
28,17,3100,58.0645161290323,18,"David Freese","PIT",NA,"3B",4,1,1,2,0,5,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,18,3700,48.6486486486486,18,"Albert Pujols","LAA",NA,"1B",3,1,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,19,3300,54.5454545454545,18,"Wilmer Flores","NYM",NA,"1B/3B",5,1,0,3,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,20,3700,48.6486486486486,18,"Anthony Rendon","WAS",NA,"3B",6,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,21,3400,52.9411764705882,18,"Michael Saunders","PHI",NA,"OF",8,1,1,2,0,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,22,4800,35.4166666666667,17,"Trea Turner","WAS",NA,"SS",1,1,0,1,2,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,23,3900,43.5897435897436,17,"Leury Garcia","CHW",NA,"OF",7,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,24,4100,41.4634146341463,17,"Mike Napoli","TEX",NA,"1B",6,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,12,6600,25.3030303030303,16.7,"Jason Hammel","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,0,0,3,6,2,0
37,13,8200,20,16.4,"Trevor Bauer","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.33333333333333,0,0,2,4,2,0
38,25,2900,55.1724137931034,16,"Yadier Molina","STL",NA,"C",5,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,26,4600,34.7826086956522,16,"Adam Duvall","CIN",NA,"OF",4,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
