"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,760215787,"lizzy7975",0,154,"OF Curtis Granderson SS Asdrúbal Cabrera OF Jay Bruce 3B Eduardo Núñez P Johnny Cueto 1B Lucas Duda P Matt Harvey OF Matt Adams C Willson Contreras 2B Javier Báez",NA,"Clayton Kershaw","65.09%",5.95
2,759945556,"TOCLOSER (1/7)",0,152,"3B Eduardo Núñez P Johnny Cueto P Matt Harvey 1B Anthony Rizzo OF Kiké Hernández OF Gregory Polanco C Willson Contreras SS Javier Báez OF Adam Frazier 2B Ian Happ",NA,"Brandon Belt","37.54%",4
3,760208061,"ynot22",0,149,"OF Nick Markakis OF Matt Kemp OF Jay Bruce P Johnny Cueto P Matt Harvey 1B Anthony Rizzo 3B Logan Forsythe C Willson Contreras 2B Javier Báez SS Corey Seager",NA,"Jay Bruce","35.54%",19
3,760218992,"joeman1344 (28/30)",0,149,"SS Asdrúbal Cabrera OF Jay Bruce P Johnny Cueto OF Brandon Belt P Matt Harvey 1B Anthony Rizzo 3B Logan Forsythe C Willson Contreras 2B Chris Taylor OF Cody Bellinger",NA,"Matt Kemp","31.97%",11
5,760187274,"lilfredd",0,143,"SS José Reyes 2B Neil Walker OF Jay Bruce OF Eduardo Núñez P Johnny Cueto 1B Lucas Duda P Matt Harvey C Buster Posey OF Kiké Hernández 3B Kris Bryant",NA,"Matt Harvey","31.89%",18.7
5,760221500,"ajcargile",0,143,"SS José Reyes OF Curtis Granderson OF Matt Kemp 1B Jay Bruce 3B Eduardo Núñez P Johnny Cueto OF Gorkys Hernández P Matt Harvey C Buster Posey 2B Joe Panik",NA,"Jon Lester","30.95%",-3.9
7,760197233,"bigtidkid",0,142,"OF Matt Kemp OF Jay Bruce 3B Eduardo Núñez P Johnny Cueto 1B Lucas Duda P Matt Harvey C Buster Posey 2B Chris Taylor SS Corey Seager OF Cody Bellinger",NA,"Buster Posey","30.27%",4
8,760006828,"bigbone33",0,141.65,"3B José Reyes OF Matt Kemp 1B Jay Bruce P Clayton Kershaw OF Brandon Belt P Matt Harvey SS Kiké Hernández C Austin Barnes 2B Chris Taylor OF Cody Bellinger",NA,"Adam Frazier","29.80%",0
9,759896883,"kmann10",0,139,"SS José Reyes OF Curtis Granderson OF Nick Markakis 1B Jay Bruce 3B Eduardo Núñez P Johnny Cueto OF Brandon Belt P Matt Harvey C Austin Barnes 2B Adam Frazier",NA,"Brandon Crawford","28.57%",9
10,760218994,"joeman1344 (30/30)",0,138.75,"OF Eduardo Núñez P Johnny Cueto 1B Brandon Belt 3B Josh Harrison OF Kiké Hernández OF Gregory Polanco C Austin Barnes 2B Javier Báez P Tyler Glasnow SS Corey Seager",NA,"Eduardo Núñez","27.59%",12
11,759895248,"Tthagreat (6/8)",0,138,"OF Matt Kemp C Kurt Suzuki 1B Jay Bruce P Johnny Cueto P Matt Harvey OF Kiké Hernández 3B Kris Bryant SS Javier Báez 2B Chris Taylor OF Michael Conforto",NA,"Josh Harrison","26.28%",6
11,760139878,"hutter",0,138,"3B José Reyes 2B Neil Walker OF Jay Bruce OF Eduardo Núñez P Johnny Cueto 1B Lucas Duda P Matt Harvey C Buster Posey SS Addison Russell OF Yasiel Puig",NA,"R.A. Dickey","25.94%",-1.1
11,760216867,"stuffins28",0,138,"OF Matt Kemp 1B Jay Bruce 3B Eduardo Núñez P Johnny Cueto C Travis d'Arnaud P Matt Harvey OF Gregory Polanco 2B Chris Taylor SS Dansby Swanson OF Cody Bellinger",NA,"Andrew McCutchen","25.64%",3
14,760208225,"mattyice80",0,137,"2B Brandon Phillips 3B José Reyes OF Matt Kemp OF Jay Bruce P Johnny Cueto P Matt Harvey 1B Buster Posey SS Brandon Crawford OF Gregory Polanco C Willson Contreras",NA,"Neil Walker","22.28%",5
