"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5400,"LAA@HOU 04:10PM ET",9.589,"HOU","LAA",9.83,9.8,9.74,NA,"1","1",6
"SS","Carlos Correa",5200,"LAA@HOU 04:10PM ET",9.286,"HOU","LAA",9.8,9.9,9.19,NA,"4","4",5
"2B","Jose Altuve",4900,"LAA@HOU 04:10PM ET",9.492,"HOU","LAA",10.09,9.9,10.37,NA,"3","3",8
"OF","Marcell Ozuna",4600,"MIA@PIT 04:05PM ET",9.183,"MIA","PIT",7.34,7.9,8.42,NA,"4","4",18
"1B/OF","Marwin Gonzalez",4600,"LAA@HOU 04:10PM ET",8.673,"HOU","LAA",7.17,7.5,7.68,NA,"x","7",3
"3B/OF","Eduardo Nunez",4600,"MIN@SF 04:05PM ET",7.831,"SF","MIN",6.75,8.3,7.67,NA,"2","2",4
"3B","Miguel Sano",4600,"MIN@SF 04:05PM ET",9.873,"MIN","SF",6.73,7.5,6.97,NA,"4","3",0
"1B","Justin Bour",4500,"MIA@PIT 04:05PM ET",8.745,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"OF","Starling Marte",4500,"MIA@PIT 04:05PM ET",7.769,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"OF","Carlos Beltran",4500,"LAA@HOU 04:10PM ET",6.943,"HOU","LAA",7.1,8.4,8.25,NA,"x","5",5
"OF","Mike Trout",4500,"LAA@HOU 04:10PM ET",12.02,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"3B","Mike Moustakas",4500,"KC@SD 04:10PM ET",8.352,"KC","SD",7.43,7.7,7.52,NA,"5","6",7
"OF","Andrew McCutchen",4400,"MIA@PIT 04:05PM ET",7.593,"PIT","MIA",7.1,7.5,7.66,NA,"6","6",19
"OF","Giancarlo Stanton",4300,"MIA@PIT 04:05PM ET",9.339,"MIA","PIT",8.39,9,9.49,NA,"2","2",2
"2B/3B","Josh Harrison",4300,"MIA@PIT 04:05PM ET",7.712,"PIT","MIA",6.74,7.4,8.38,NA,"2","2",5
"OF","Kole Calhoun",4300,"LAA@HOU 04:10PM ET",6.855,"LAA","HOU",7.24,8.9,8.32,NA,"2","2",0
"1B/C","Buster Posey",4300,"MIN@SF 04:05PM ET",8.02,"SF","MIN",7.45,7.9,7.34,NA,"4","4",9
"C","JT Realmuto",4200,"MIA@PIT 04:05PM ET",7.353,"MIA","PIT",6.42,7.2,7.79,NA,"5","5",28
"2B","Dee Gordon",4100,"MIA@PIT 04:05PM ET",8.119,"MIA","PIT",7.85,8.7,9.08,NA,"1","1",0
"2B","Whit Merrifield",4100,"KC@SD 04:10PM ET",7.386,"KC","SD",6.64,6.6,8.14,NA,"1","1",14
"OF","Hunter Renfroe",4100,"KC@SD 04:10PM ET",7.049,"SD","KC",6.85,6.5,2.09,NA,"4","4",0
"OF","Christian Yelich",4000,"MIA@PIT 04:05PM ET",7.966,"MIA","PIT",9.18,9.7,9.08,NA,"3","3",5
"OF","Josh Reddick",4000,"LAA@HOU 04:10PM ET",7.321,"HOU","LAA",7.29,10.2,9.19,NA,"2","2",7
"C","Evan Gattis",4000,"LAA@HOU 04:10PM ET",6.95,"HOU","LAA",NA,NA,NA,NA,"6","x",NA
"1B","Yuli Gurriel",4000,"LAA@HOU 04:10PM ET",6.846,"HOU","LAA",6.24,8.2,6.93,NA,"7","8",5
"OF","Lorenzo Cain",4000,"KC@SD 04:10PM ET",7.362,"KC","SD",7.31,7.1,8.24,NA,"3","3",39
"OF","Max Kepler",4000,"MIN@SF 04:05PM ET",7.473,"MIN","SF",6.81,8.3,6.24,NA,"5","4",0
"3B","David Freese",3900,"MIA@PIT 04:05PM ET",6.674,"PIT","MIA",5.73,6.6,7.66,NA,"4","4",4
"1B","Josh Bell",3900,"MIA@PIT 04:05PM ET",6.541,"PIT","MIA",6.77,7.3,7.62,NA,"5","5",18
"OF","Adam Frazier",3900,"MIA@PIT 04:05PM ET",7.39,"PIT","MIA",7.74,7.7,8.06,NA,"1","1",8
"C","Brian McCann",3900,"LAA@HOU 04:10PM ET",8.436,"HOU","LAA",7.06,8.3,7.66,NA,"5","6",18
"OF","Jorge Bonifacio",3900,"KC@SD 04:10PM ET",6.643,"KC","SD",5.83,6.7,7.5,NA,"2","2",4
"OF","Cameron Maybin",3800,"LAA@HOU 04:10PM ET",9.13,"LAA","HOU",NA,NA,NA,NA,"1","x",NA
"SS","Andrelton Simmons",3800,"LAA@HOU 04:10PM ET",7.031,"LAA","HOU",6.54,7.9,6.81,NA,"6","1",2
"1B/OF","Brandon Belt",3800,"MIN@SF 04:05PM ET",7.623,"SF","MIN",7.61,8.1,7.39,NA,"3","3",19
"1B","CJ Cron",3700,"LAA@HOU 04:10PM ET",5,"LAA","HOU",6.55,8.5,7.44,NA,"x","5",0
"C","Salvador Perez",3700,"KC@SD 04:10PM ET",7.281,"KC","SD",6.8,6.7,7.21,NA,"6","5",16
"1B","Eric Hosmer",3700,"KC@SD 04:10PM ET",7.267,"KC","SD",7.67,7.9,7.77,NA,"4","4",19
"OF","Jorge Soler",3700,"KC@SD 04:10PM ET",4,"KC","SD",NA,0,NA,NA,"x","x",NA
"1B","Joe Mauer",3700,"MIN@SF 04:05PM ET",7.078,"MIN","SF",NA,NA,NA,NA,"3","x",NA
"3B","Martin Prado",3600,"MIA@PIT 04:05PM ET",6.588,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"1B","Albert Pujols",3600,"LAA@HOU 04:10PM ET",7.211,"LAA","HOU",7.07,10.2,8.51,NA,"3","3",5
"1B","Wil Myers",3600,"KC@SD 04:10PM ET",8.23,"SD","KC",NA,NA,NA,NA,"3","x",NA
"OF","Denard Span",3600,"MIN@SF 04:05PM ET",6.436,"SF","MIN",7.27,8.3,6.73,NA,"1","1",5
"OF","Robbie Grossman",3600,"MIN@SF 04:05PM ET",7.447,"MIN","SF",6.16,7.4,5.75,NA,"2","2",2
"2B","Brian Dozier",3600,"MIN@SF 04:05PM ET",8.491,"MIN","SF",7.28,7.8,7.27,NA,"1","1",16
"SS","Jordy Mercer",3500,"MIA@PIT 04:05PM ET",6.203,"PIT","MIA",5.3,5.7,6.28,NA,"8","8",17
"3B","Derek Dietrich",3400,"MIA@PIT 04:05PM ET",4.87,"MIA","PIT",7.45,7.7,7.04,NA,"6","6",17
"OF","Gregory Polanco",3400,"MIA@PIT 04:05PM ET",6.587,"PIT","MIA",7.83,7.9,1.98,NA,"3","3",3
"1B","Jefry Marte",3400,"LAA@HOU 04:10PM ET",4.486,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"3B","Cheslor Cuthbert",3400,"KC@SD 04:10PM ET",3.519,"KC","SD",5.06,0,1.64,NA,"x","x",NA
"OF","Manuel Margot",3400,"KC@SD 04:10PM ET",6.553,"SD","KC",NA,0,NA,NA,"x","x",NA
"OF","Hunter Pence",3400,"MIN@SF 04:05PM ET",5.209,"SF","MIN",7.4,6.7,5.89,NA,"6","6",0
"SS","Brandon Crawford",3400,"MIN@SF 04:05PM ET",6.417,"SF","MIN",7.38,6.9,6.43,NA,"5","5",0
"2B","Alen Hanson",3300,"MIA@PIT 04:05PM ET",1.974,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"3B","Yunel Escobar",3300,"LAA@HOU 04:10PM ET",7.298,"LAA","HOU",7,7.8,7.33,NA,"5","4",2
"2B","Danny Espinosa",3300,"LAA@HOU 04:10PM ET",4.625,"LAA","HOU",5.17,0,5.73,NA,"x","x",NA
"OF","Derek Fisher",3300,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"OF","Paulo Orlando",3300,"KC@SD 04:10PM ET",3,"KC","SD",NA,0,NA,NA,"x","x",NA
"2B","Yangervis Solarte",3300,"KC@SD 04:10PM ET",6.328,"SD","KC",6.9,6.8,8.19,NA,"2","3",10
"OF","Billy Burns",3300,"KC@SD 04:10PM ET",0,"KC","SD",NA,0,NA,NA,"x","x",NA
"OF","Alex Dickerson",3300,"KC@SD 04:10PM ET",0,"SD","KC",NA,0,NA,NA,"x","x",NA
"C","Austin Hedges",3300,"KC@SD 04:10PM ET",5.672,"SD","KC",5.99,5.6,7.28,NA,"7","6",0
"2B","Joe Panik",3300,"MIN@SF 04:05PM ET",6.103,"SF","MIN",NA,NA,NA,NA,"7","x",NA
"1B/OF","John Jaso",3200,"MIA@PIT 04:05PM ET",4.173,"PIT","MIA",NA,0,8.14,NA,"x","x",NA
"3B","Ryan Schimpf",3200,"KC@SD 04:10PM ET",6.377,"SD","KC",NA,0,NA,NA,"x","x",NA
"1B/OF","Jose Osuna",3100,"MIA@PIT 04:05PM ET",4.628,"PIT","MIA",NA,0,1.8,NA,"x","x",NA
"SS","JT Riddle",3100,"MIA@PIT 04:05PM ET",5.459,"MIA","PIT",5.31,5.8,5.56,NA,"8","8",2
"OF","Brandon Moss",3100,"KC@SD 04:10PM ET",5.829,"KC","SD",6.17,0,1.78,NA,"x","x",NA
"C","Nick Hundley",3100,"MIN@SF 04:05PM ET",3.889,"SF","MIN",NA,0,1.31,NA,"x","x",NA
"C","Jason Castro",3100,"MIN@SF 04:05PM ET",6.525,"MIN","SF",NA,NA,NA,NA,"7","x",NA
"1B","Kennys Vargas",3100,"MIN@SF 04:05PM ET",7.04,"MIN","SF",NA,6,1.31,NA,"x","5",14
"OF","Jarrett Parker",3100,"MIN@SF 04:05PM ET",2.667,"SF","MIN",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",3100,"MIN@SF 04:05PM ET",5.059,"SF","MIN",NA,0,NA,NA,"x","x",NA
"C","Francisco Cervelli",3000,"MIA@PIT 04:05PM ET",5.979,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"OF","Jake Marisnick",3000,"LAA@HOU 04:10PM ET",4.804,"HOU","LAA",5.41,0,NA,NA,"x","x",NA
"OF","Travis Jankowski",3000,"KC@SD 04:10PM ET",3.765,"SD","KC",NA,0,NA,NA,"x","x",NA
"SS","Jorge Polanco",3000,"MIN@SF 04:05PM ET",6.125,"MIN","SF",5.09,0,NA,NA,"x","x",NA
"OF","Eddie Rosario",3000,"MIN@SF 04:05PM ET",5.519,"MIN","SF",4.78,6.4,1.32,NA,"x","6",0
"OF","Destin Hood",2900,"MIA@PIT 04:05PM ET",0,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"OF","Danny Ortiz",2900,"MIA@PIT 04:05PM ET",0.778,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"1B/OF","Tyler Moore",2900,"MIA@PIT 04:05PM ET",4,"MIA","PIT",5.54,6.1,6.24,NA,"7","7",3
"SS","Kevin Newman",2900,"MIA@PIT 04:05PM ET",0,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"3B","Alex Bregman",2900,"LAA@HOU 04:10PM ET",6.542,"HOU","LAA",5.74,7.7,6.97,NA,"8","9",0
"OF","Matt Szczur",2900,"KC@SD 04:10PM ET",3.297,"SD","KC",NA,0,6.68,NA,"x","x",NA
"1B","Ryan O'Hearn",2900,"KC@SD 04:10PM ET",0,"KC","SD",NA,0,NA,NA,"x","x",NA
"OF","Mac Williamson",2900,"MIN@SF 04:05PM ET",4.9,"SF","MIN",NA,0,NA,NA,"x","x",NA
"OF","Ichiro Suzuki",2800,"MIA@PIT 04:05PM ET",1.7,"MIA","PIT",NA,0,1.56,NA,"x","x",NA
"C","Tomas Telis",2800,"MIA@PIT 04:05PM ET",0,"MIA","PIT",NA,0,1.43,NA,"x","x",NA
"1B/3B","Luis Valbuena",2800,"LAA@HOU 04:10PM ET",4.688,"LAA","HOU",NA,NA,NA,NA,"4","x",NA
"OF","Norichika Aoki",2800,"LAA@HOU 04:10PM ET",4.488,"HOU","LAA",NA,NA,NA,NA,"9","x",NA
"OF","Alex Gordon",2800,"KC@SD 04:10PM ET",4.208,"KC","SD",5.37,5.9,5.75,NA,"7","8",14
"SS","Chase d'Arnaud",2800,"KC@SD 04:10PM ET",3.16,"SD","KC",NA,NA,NA,NA,"8","x",NA
"OF","Terrance Gore",2800,"KC@SD 04:10PM ET",0,"KC","SD",NA,0,NA,NA,"x","x",NA
"2B/SS","Kelby Tomlinson",2800,"MIN@SF 04:05PM ET",2,"SF","MIN",NA,0,1.46,NA,"x","x",NA
"2B/3B","Christian Colon",2700,"MIA@PIT 04:05PM ET",1.556,"MIA","PIT",NA,0,1.5,NA,"x","x",NA
"2B/OF","Steve Lombardozzi",2700,"MIA@PIT 04:05PM ET",0,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"C","Elias Diaz",2700,"MIA@PIT 04:05PM ET",6,"PIT","MIA",5.49,5.8,5.94,NA,"7","7",15
"SS","Adeiny Hechavarria",2700,"MIA@PIT 04:05PM ET",5,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"OF","Ben Revere",2700,"LAA@HOU 04:10PM ET",3.644,"LAA","HOU",5.41,6.4,6.16,NA,"7","7",7
"C","Christian Bethancourt",2700,"KC@SD 04:10PM ET",0.375,"SD","KC",NA,0,NA,NA,"x","x",NA
"C","AJ Ellis",2600,"MIA@PIT 04:05PM ET",4.286,"MIA","PIT",NA,0,1.55,NA,"x","x",NA
"2B","Phil Gosselin",2600,"MIA@PIT 04:05PM ET",1.261,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"2B","Chris Bostick",2600,"MIA@PIT 04:05PM ET",0.667,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"OF","Austin Meadows",2600,"MIA@PIT 04:05PM ET",0,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"3B","JD Davis",2600,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"3B/OF","Cory Spangenberg",2600,"KC@SD 04:10PM ET",4.514,"SD","KC",6.52,5.6,7.82,NA,"6","5",11
"OF","Allen Cordoba",2600,"KC@SD 04:10PM ET",3.939,"SD","KC",6.59,6.1,8.19,NA,"5","7",4
"2B/OF","Aaron Hill",2600,"MIN@SF 04:05PM ET",3.304,"SF","MIN",NA,5.6,1.33,NA,"x","7",0
"OF","Gorkys Hernandez",2600,"MIN@SF 04:05PM ET",3.02,"SF","MIN",NA,0,1.39,NA,"x","x",NA
"3B/SS","Eduardo Escobar",2600,"MIN@SF 04:05PM ET",5.306,"MIN","SF",4.3,0,1.24,NA,"x","x",NA
"OF","Byron Buxton",2600,"MIN@SF 04:05PM ET",4.889,"MIN","SF",NA,NA,NA,NA,"6","x",NA
"2B/OF","Mike Aviles",2500,"MIA@PIT 04:05PM ET",1.333,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"OF","Eric Young",2500,"LAA@HOU 04:10PM ET",8.5,"LAA","HOU",5.12,6.8,8.73,NA,"x","8",2
"C","Martin Maldonado",2500,"LAA@HOU 04:10PM ET",5.34,"LAA","HOU",5.54,6.3,5.35,NA,"8","6",2
"2B","Nolan Fontana",2500,"LAA@HOU 04:10PM ET",3,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"SS","Erick Aybar",2500,"KC@SD 04:10PM ET",4.778,"SD","KC",5.06,5.3,5.74,NA,"x","8",10
"OF","Franchy Cordero",2500,"KC@SD 04:10PM ET",6.75,"SD","KC",6.34,6.6,1.84,NA,"1","2",4
"2B","Raul Mondesi",2500,"KC@SD 04:10PM ET",4.133,"KC","SD",NA,0,NA,NA,"x","x",NA
"3B","Conor Gillaspie",2500,"MIN@SF 04:05PM ET",1.692,"SF","MIN",NA,0,NA,NA,"x","x",NA
"2B","Gift Ngoepe",2400,"MIA@PIT 04:05PM ET",3.321,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"3B","Brian Anderson",2400,"MIA@PIT 04:05PM ET",0,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"OF","Shane Robinson",2400,"LAA@HOU 04:10PM ET",2.5,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"C","Juan Graterol",2400,"LAA@HOU 04:10PM ET",3,"LAA","HOU",5,0,1.41,NA,"x","x",NA
"OF","Kyle Tucker",2400,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"OF","Jabari Blash",2400,"KC@SD 04:10PM ET",3.286,"SD","KC",NA,0,NA,NA,"x","x",NA
"2B","Jose Pirela",2400,"KC@SD 04:10PM ET",8,"SD","KC",NA,6.8,1.78,NA,"x","1",30
"2B","Luis Urias",2400,"KC@SD 04:10PM ET",0,"SD","KC",NA,0,NA,NA,"x","x",NA
"OF","Justin Ruggiano",2400,"MIN@SF 04:05PM ET",4,"SF","MIN",NA,0,NA,NA,"x","x",NA
"3B/SS","Miguel Rojas",2300,"MIA@PIT 04:05PM ET",5.333,"MIA","PIT",NA,0,NA,NA,"x","x",NA
"C","Jacob Stallings",2300,"MIA@PIT 04:05PM ET",6,"PIT","MIA",NA,0,1.54,NA,"x","x",NA
"SS","Max Moroff",2300,"MIA@PIT 04:05PM ET",2.5,"PIT","MIA",NA,0,1.63,NA,"x","x",NA
"C","Carlos Perez",2300,"LAA@HOU 04:10PM ET",0.833,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"3B","Colin Moran",2300,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"C","Hector Sanchez",2300,"KC@SD 04:10PM ET",1.389,"SD","KC",NA,0,NA,NA,"x","x",NA
"SS","Ramon Torres",2300,"KC@SD 04:10PM ET",10,"KC","SD",NA,0,1.67,NA,"x","x",NA
"1B/OF","Michael Morse",2300,"MIN@SF 04:05PM ET",1.833,"SF","MIN",NA,0,NA,NA,"x","x",NA
"C","Chris Gimenez",2300,"MIN@SF 04:05PM ET",3.885,"MIN","SF",4.28,4.6,1.04,NA,"x","7",13
"1B/OF","Daniel Palka",2300,"MIN@SF 04:05PM ET",0,"MIN","SF",NA,0,NA,NA,"x","x",NA
"OF","Austin Slater",2300,"MIN@SF 04:05PM ET",6.4,"SF","MIN",5.38,6,5.25,NA,"8","8",8
"SS","Nick Gordon",2300,"MIN@SF 04:05PM ET",0,"MIN","SF",NA,0,NA,NA,"x","x",NA
"C","Chris Stewart",2200,"MIA@PIT 04:05PM ET",3.563,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"C","John Bormann",2200,"MIA@PIT 04:05PM ET",0,"PIT","MIA",NA,0,NA,NA,"x","x",NA
"C","Juan Centeno",2200,"LAA@HOU 04:10PM ET",17.5,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"OF","Teoscar Hernandez",2200,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"2B/OF","Tony Kemp",2200,"LAA@HOU 04:10PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"SS","Alcides Escobar",2200,"KC@SD 04:10PM ET",3.8,"KC","SD",5.29,4.9,5.28,NA,"8","7",19
