"George Springer_HOU","Carlos Correa_HOU","Jose Altuve_HOU","Marcell Ozuna_MIA","Marwin Gonzalez_HOU","Eduardo Nunez_SF","Miguel Sano_MIN","Justin Bour_MIA","Starling Marte_PIT","Carlos Beltran_HOU","Mike Trout_LAA","Mike Moustakas_KC","Andrew McCutchen_PIT","Giancarlo Stanton_MIA","Josh Harrison_PIT","Kole Calhoun_LAA","Buster Posey_SF","JT Realmuto_MIA","Dee Gordon_MIA","Whit Merrifield_KC","Hunter Renfroe_SD","Christian Yelich_MIA","Josh Reddick_HOU","Evan Gattis_HOU","Yuli Gurriel_HOU","Lorenzo Cain_KC","Max Kepler_MIN","David Freese_PIT","Josh Bell_PIT","Adam Frazier_PIT","Brian McCann_HOU","Jorge Bonifacio_KC","Cameron Maybin_LAA","Andrelton Simmons_LAA","Brandon Belt_SF","CJ Cron_LAA","Salvador Perez_KC","Eric Hosmer_KC","Jorge Soler_KC","Joe Mauer_MIN","Martin Prado_MIA","Albert Pujols_LAA","Wil Myers_SD","Denard Span_SF","Robbie Grossman_MIN","Brian Dozier_MIN","Jordy Mercer_PIT","Derek Dietrich_MIA","Gregory Polanco_PIT","Jefry Marte_LAA","Cheslor Cuthbert_KC","Manuel Margot_SD","Hunter Pence_SF","Brandon Crawford_SF","Alen Hanson_PIT","Yunel Escobar_LAA","Danny Espinosa_LAA","Derek Fisher_HOU","Paulo Orlando_KC","Yangervis Solarte_SD","Billy Burns_KC","Alex Dickerson_SD","Austin Hedges_SD","Joe Panik_SF","John Jaso_PIT","Ryan Schimpf_SD","Jose Osuna_PIT","JT Riddle_MIA","Brandon Moss_KC","Nick Hundley_SF","Jason Castro_MIN","Kennys Vargas_MIN","Jarrett Parker_SF","Christian Arroyo_SF","Francisco Cervelli_PIT","Jake Marisnick_HOU","Travis Jankowski_SD","Jorge Polanco_MIN","Eddie Rosario_MIN","Destin Hood_MIA","Danny Ortiz_PIT","Tyler Moore_MIA","Kevin Newman_PIT","Alex Bregman_HOU","Matt Szczur_SD","Ryan O'Hearn_KC","Mac Williamson_SF","Ichiro Suzuki_MIA","Tomas Telis_MIA","Luis Valbuena_LAA","Norichika Aoki_HOU","Alex Gordon_KC","Chase d'Arnaud_SD","Terrance Gore_KC","Kelby Tomlinson_SF","Christian Colon_MIA","Steve Lombardozzi_MIA","Elias Diaz_PIT","Adeiny Hechavarria_MIA","Ben Revere_LAA","Christian Bethancourt_SD","AJ Ellis_MIA","Phil Gosselin_PIT","Chris Bostick_PIT","Austin Meadows_PIT","JD Davis_HOU","Cory Spangenberg_SD","Allen Cordoba_SD","Aaron Hill_SF","Gorkys Hernandez_SF","Eduardo Escobar_MIN","Byron Buxton_MIN","Mike Aviles_MIA","Eric Young_LAA","Martin Maldonado_LAA","Nolan Fontana_LAA","Erick Aybar_SD","Franchy Cordero_SD","Raul Mondesi_KC","Conor Gillaspie_SF","Gift Ngoepe_PIT","Brian Anderson_MIA","Shane Robinson_LAA","Juan Graterol_LAA","Kyle Tucker_HOU","Jabari Blash_SD","Jose Pirela_SD","Luis Urias_SD","Justin Ruggiano_SF","Miguel Rojas_MIA","Jacob Stallings_PIT","Max Moroff_PIT","Carlos Perez_LAA","Colin Moran_HOU","Hector Sanchez_SD","Ramon Torres_KC","Michael Morse_SF","Chris Gimenez_MIN","Daniel Palka_MIN","Austin Slater_SF","Nick Gordon_MIN","Chris Stewart_PIT","John Bormann_PIT","Juan Centeno_HOU","Teoscar Hernandez_HOU","Tony Kemp_HOU","Alcides Escobar_KC","Drew Butera_KC","Jose Rondon_SD","Hunter Dozier_KC","Tim Federowicz_SF","Ehire Adrianza_MIN","Orlando Calixte_SF","Cliff Pennington_LAA","David Fletcher_LAA","Carlos Asuaje_SD","Luis Torrens_SD","Chris Marrero_SF"
0,0,0,0,0,0,0,0,0,0,50.5264270613108,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7924369747899,11.0741971207087,0,11.0584795321637,0,0,0,0,0,9.81906906906907,0,0,0,0,0,0,0,13.3116883116883,0,0,0,0,0,2.6551724137931,18.9019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43406593406593,0,0,0,0,0,0,0,0,0,21.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,-19.8333333333333,0,0,0,0,0,0,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,54.9396258503401,0,0,0,0,0,0,0,8.00750750750751,0,0,0,0,0,4.8149861239593,0,0,0,0,0,7.46306818181818,0,0,0,0,9.42283298097252,2.35884353741497,4.43589743589744,0,0,0,0,0,0,0,0,0,0,0,2.73333333333333,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,15.0900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0401691331924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64923469387755,27.6071428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.8272727272727,0,0,0,57.5782669461915,0,3.6934693877551,0,0,0,0,0,0,0,0,0,0,0,0,18.2394957983193,-3.66512488436633,14.9729064039409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57372549019608,0,-5.83468286099865,0,0,0,0,0,11.6428571428571,0,0,0,0,0,0,0,0,0,4.14285714285714,0,18.1911764705882,0,0,0,0,0,0,0,9.9402560455192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0,0,0,0,0,0,0,0,0,16.3055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.87002096436059,0,0,0,8.70295983086681,0,0,0,0,0,80.1666666666667,0,0,0,4.89848484848485,0.173877551020408,0,0,12.1698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,0,3.69327731092437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3138461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2857142857143,0,0,0,0,0,62.5833333333333,0,0,0,0,0,0,0,1.6,0,0,18.2416666666667,0,0,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22.5833333333333,0,0,0,3.6934693877551,0,43.6455505279035,0,0,0,0,0,0,0,0,0,0,0,0,4.55258467023173,4.67070707070707,18.2393162393162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44387755102041,0,-10.5936507936508,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,2.05263157894737,0,9,0,0,0,0,0,0,0,13.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,-12.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,48.2464285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0604551920341,6.35589225589226,0,9.96842105263158,0,0,0,0,0,-5.61193339500463,0,0,0,0,0,0,0,4.58695652173913,0,0,0,0,0,3.23012820512821,-4.64756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6798418972332,0,0,0,0,0,0,0,0,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.56944444444444,5.71428571428571,11.6666666666667,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8833333333333,0,0,0,0
0,0,0,0,0,2.33580018501388,0,0,0,0,0,0,0,0,0,0,32.1598639455782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98535353535354,0,0,0,0,0,0,0,0,-1.25230769230769,0,0,0,0,0,0,0,0,12.2949735449735,3.36386554621849,0,0,0,0,0,0,0,0,0,-0.616724738675958,0,0,0,0,0,8.13888888888889,0,0,-6.41666666666667,8.67076923076923,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,-6.04940711462451,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,0,0,0,0,0,0,0,3.16666666666667,0,0,0,0,0,0,0,7.75,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-13.3,0,0,0,0,2.8
0,0,0,7.06376811594203,0,0,0,9.68825910931174,0,0,0,0,0,4.89848484848485,0,0,0,35.8608695652174,5.45238095238095,0,0,5.63768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82417582417582,0,0,0,0,0,0,4.9537037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80519480519481,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0.1,0,0,25.5879120879121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.9660633484163,0,0,0,21.2200929152149,0,0,0,0,0,0.173877551020408,0,0,0,5.45238095238095,52.209653092006,0,0,3.61538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13461538461539,0,0,0,0,0,0,1.56951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2857142857143,0,0,0,0,0,0.45,0,0,0,0,0,0,0,5.1,0,0,-3.64102564102564,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.00750750750751,0,0,0,0,0,0,0,48.924506387921,0,0,0,0,0,1.94935897435897,0,0,0,0,0,2.47415329768271,0,0,0,0,-0.606606606606607,2.54819976771196,2.01098901098901,0,0,0,0,0,0,0,0,0,0,0,5.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1602787456446,6.49242424242424,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4094276094276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53249475890985,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,-4.94549266247379,0,0,-2.69444444444444,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,-4.13636363636364,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0398550724638,-9.23809523809524,0,0,0,0,0,0,0,0,-2.09872241579559,-23.2857142857143,0,0,0,0,0,0,0,7.8,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0
0,0,0,19.7636363636364,0,0,0,17.712077294686,0,0,0,0,0,12.1698113207547,0,0,0,5.63768115942029,3.61538461538462,0,0,47.5272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.96190476190476,0,0,0,0,0,0,5.60960960960961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3504273504274,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,29,0,0,0,0,0,0,0,-5.5,0,0,14.2916666666667,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.13461538461539,17.7142857142857,-8.31818181818182,0,0.0553846153846154,0,0,0,0,13.3143669985775,0,0,0,0,0,0,0,0,0,0,0,0,46.95467160037,3.29333333333333,0,0,0,0,0,0,-10.510752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3545454545455,0,0,0,0,0,0,0,10.7200929152149,0,0,0,0,0,0,-6.89717741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1057471264368,17.6942528735632,4.93548387096774,0,20.8787878787879,0,0,0,0,-5.38142292490119,0,0,0,0,0,0,0,0,0,0,0,0,3.29333333333333,48.2459893048128,0,0,0,0,0,0,-0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967,0,0,0,0,0,0,0,4.23891129032258,0,0,0,0,0,0,8.39766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.8149861239593,0,0,0,0,0,0,0,1.94935897435897,0,0,0,0,0,34.3287910552061,0,0,0,0,0,2.45811051693405,0,0,0,0,7.30367346938776,2.10971348707198,-6.42857142857143,0,0,0,0,0,0,0,0,0,0,0,8.31428571428571,0,0,0,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7508865248227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34696016771488,13.5320512820513,0,0,0,0,0,0,0,0,0,0
