"Miguel Sano_MIN","Tommy Pham_STL","Brian Dozier_MIN","Paul DeJong_STL","Lorenzo Cain_KC","Melky Cabrera_KC","Dexter Fowler_STL","Ryan Braun_MIL","Yadier Molina_STL","Whit Merrifield_KC","Mike Moustakas_KC","Aledmys Diaz_STL","Luke Voit_STL","Eric Thames_MIL","Alex Mejia_STL","Robbie Grossman_MIN","Travis Shaw_MIL","Brandon Moss_KC","Matt Carpenter_STL","Joe Mauer_MIN","Domingo Santana_MIL","Kennys Vargas_MIN","Orlando Arcia_MIL","Jose Martinez_STL","Eric Hosmer_KC","Hernan Perez_MIL","Jonathan Villar_MIL","Kolten Wong_STL","Jorge Soler_KC","Keon Broxton_MIL","Jesus Aguilar_MIL","Eddie Rosario_MIN","Randal Grichuk_STL","Eduardo Escobar_MIN","Jorge Bonifacio_KC","Cheslor Cuthbert_KC","Stephen Vogt_MIL","Jason Castro_MIN","Paulo Orlando_KC","Billy Burns_KC","Max Kepler_MIN","Byron Buxton_MIN","Salvador Perez_KC","Jedd Gyorko_STL","Harrison Bader_STL","Ehire Adrianza_MIN","Michael Reed_MIL","Alex Gordon_KC","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Greg Garcia_STL","Ryan O'Hearn_KC","Manny Pina_MIL","Ramon Torres_KC","Terrance Gore_KC","Magneuris Sierra_STL","Hunter Dozier_KC","Eric Sogard_MIL","Jorge Polanco_MIN","Jacob Nottingham_MIL","Stephen Piscotty_STL","Carson Kelly_STL","Chris Gimenez_MIN","Jett Bandy_MIL","Corey Ray_MIL","Eric Fryer_STL","Zack Granite_MIN","Drew Butera_KC","Raul Mondesi_KC","Anthony Recker_MIN","Yadiel Rivera_MIL","Daniel Palka_MIN","Alcides Escobar_KC","Lewis Brinson_MIL","Cam Gallagher_KC","Brett Phillips_MIL","Ryan Cordell_MIL"
0,0,0,0,2.37777777777778,0,0,0,0,8.24444444444444,4.04166666666667,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.0909090909090909,0,0,0,7,0,0,0,0,0,-1.03571428571429,-0.5,0,0,0,0,0,0,20.0075757575758,0,0,0,0,-12.9111111111111,0,0,0,0,0,29.5378787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,-6.98484848484848,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-22.7222222222222,0,-15.5,0,0,18.5952380952381,0,-14.5777777777778,0,0,-0.547619047619048,0,0,0,0,0,0,-15.3727272727273,0,0,0,0,0,0,0,0,5.75,0,0,0,0,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,0.291666666666667,0,0,0,0,0,0,-16,0,0,0,0,24.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-6.95833333333333,0,0,0,0,0,14.0741935483871,0,0,9.45299145299145,0,0,0,8.83333333333333,0,-12.2275862068966,0,0,2.800395256917,-19.8194444444444,0,0,-16.8219373219373,33.5641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75541125541126,0,0,0,0,43.3611111111111,0,0,0,0,0,5.42948717948718,0,0,0,0,0,0,0,0,0,-16.9333333333333,0,4.33333333333333,0
10.6636469900643,0,3.07118644067797,0,0,0,0,0,0,0,0,0,0,0,0,8.99149659863946,0,0,0,4.93287373004354,0,12.6,0,0,0,0,0,0,0,0,0,4.77089421390999,0,0.329878048780488,0,0,0,1.04057971014493,0,0,10.8463399879008,2.62406015037594,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,22.4741000877963,0,0,0,-2.16666666666667,0,0,0,-3.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8125,0,-15.9448275862069,0,0,7.71987315010571,0,5.47714285714286,0,0,-4.75913621262458,34.8,0,0,0,0,0,-2.28831168831169,0,0,0,0,-10.1894736842105,0,0,0,-5.16666666666667,0,0,0,0,3.74955436720143,0,0,0,0,0,0,0,0,0,0,5.53767730496454,0,0,0,0,0,0,-9.05263157894737,0,0,0,0,0,0,0,0,0,39.4915388683236,0,0,0,0,-2.04545454545455,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.10461538461538,0,2.79692307692308,0,0,0,0,0,0,0,0,0,0,0,0,-3.33048433048433,0,0,0,4.25490196078431,0,1.72727272727273,0,0,0,0,0,0,0,0,0,-3.71014492753623,0,-15.7186147186147,0,0,0,-23.3333333333333,0,0,11.2190476190476,-1.52833333333333,0,0,0,0.972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,22.0471264367816,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29.952380952381,0,0,0,0,0,1.32698412698413,0,0,-11.8890756302521,0,0,0,-3.08487394957983,0,7.53787878787879,0,0,3.96551724137931,7.40079365079365,0,0,-16.8185483870968,-16.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,5.42948717948718,0,0,0,0,0,42.451282051282,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.44444444444444,0,5.75,0,0,-3.33333333333333,0,0,0,0,-7.88888888888889,0,0,0,0,0,0,-13.9065934065934,0,0,0,0,12.1428571428571,0,0,0,12.7083333333333,0,0,0,0,-9.63333333333333,0,0,0,0,0,0,0,0,0,0,6.15277777777778,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2.04545454545455,0,0,0,0,8.98095238095238,0,0,0,0,0,0,0,0,0,0,0
4.84615384615385,0,-6.88571428571429,0,0,0,0,0,0,0,0,0,0,0,0,-7.8,0,0,0,6.46212121212121,0,-1,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,-5.90277777777778,0,0,0,5.31818181818182,0,0,1.33333333333333,3.5,0,0,0,-7.6,0,0,0,0,0,0,0,0,0,0,0,0,-3.8,0,0,0,1.5,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.83571428571429,0,0,0,0,10.0166666666667,25.2857142857143,0,0,0,0,0,0,8.34545454545455,0,0,0,0,0,0,28.1515151515152,0,0,0,18.6666666666667,0,0,0,0,0,-2.95833333333333,-9.13333333333333,0,0,0,0,0,0,2.03205128205128,0,0,0,0,13.0915032679739,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5138339920949,0,0,0,0,12.199604743083,0,0,0,0
0,0,0,0,9.94444444444444,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,-9.11111111111111,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267857142857143,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3888888888889,0,0,0,11.0555555555556,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.22379385964912,19.6666666666667,0,0,0,10.6910364145658,-1.33162393162393,0,0,0,0,0,0,-0.140873015873016,0,0,0,0,0,0,15.0117171717172,0,0,0,8.68577075098814,0,0,0,0,0,-0.3970700152207,4.42619047619048,0,0,0.854545454545454,0,0,0,2.87484737484737,0,0,0,0,9.75140415140415,0,0,0,0,0,-6.98484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,12.199604743083,11.0555555555556,0,0,0,25.390099009901,0,0,0,0
0,0,0,0,0,0,0,-25.3333333333333,0,0,0,0,0,9.71428571428571,0,0,25.1777777777778,0,0,0,3.66666666666667,0,14.4,0,0,-10.6190476190476,33.3333333333333,0,0,3.35,-60.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21428571428571,0,0,0,0,-16.9333333333333,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,33.8181818181818,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-28.8,0,0,0,0,0,-14.3214285714286,0,0,-45.5476190476191,0,0,0,-9,0,-6.79166666666667,0,0,-37,0.8,0,0,0,3.5,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
