"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Madison Bumgarner",11700,"SF@KC 08:15PM ET",22.85,"SF",0,21.4,20.8925,20.7,14.7
"SP","Corey Kluber",11600,"Cle@Min 08:10PM ET",13.217,"Cle",NA,NA,NA,NA,NA
"SP","Johnny Cueto",11000,"SF@KC 08:15PM ET",20.117,"SF",NA,NA,NA,NA,NA
"SP","Lance McCullers",10100,"LAA@Hou 08:10PM ET",19.067,"Hou",NA,NA,NA,NA,NA
"SP","Dallas Keuchel",9900,"LAA@Hou 08:10PM ET",24.283,"Hou",0,17.4,18.5015,14.2,26.4
"SP","Carlos Carrasco",9700,"Cle@Min 08:10PM ET",21.367,"Cle",NA,NA,NA,NA,NA
"SP","Danny Salazar",9600,"Cle@Min 08:10PM ET",22.917,"Cle",NA,NA,NA,NA,NA
"SP","Danny Duffy",8900,"SF@KC 08:15PM ET",21.933,"KC",NA,NA,NA,NA,NA
"SP","Matt Shoemaker",8700,"LAA@Hou 08:10PM ET",7.733,"LAA",NA,NA,NA,NA,NA
"SP","Garrett Richards",8700,"LAA@Hou 08:10PM ET",16.1,"LAA",NA,NA,NA,NA,NA
"SP","Jeff Samardzija",8600,"SF@KC 08:15PM ET",15.983,"SF",NA,NA,NA,NA,NA
"SP","Collin McHugh",8300,"LAA@Hou 08:10PM ET",0,"Hou",NA,NA,NA,NA,NA
"SP","Tyler Skaggs",8300,"LAA@Hou 08:10PM ET",14,"LAA",NA,NA,NA,NA,NA
"SP","Ian Kennedy",8000,"SF@KC 08:15PM ET",19.583,"KC",NA,NA,NA,NA,NA
"SP","Matt Moore",7700,"SF@KC 08:15PM ET",12.85,"SF",NA,NA,NA,NA,NA
"SP","Ricky Nolasco",7700,"LAA@Hou 08:10PM ET",10.767,"LAA",NA,NA,NA,NA,NA
"SP","Ervin Santana",7500,"Cle@Min 08:10PM ET",29.5,"Min",NA,NA,NA,NA,NA
"SP","Jason Hammel",7300,"SF@KC 08:15PM ET",4.175,"KC",NA,NA,NA,NA,NA
"SP","Trevor Bauer",7200,"Cle@Min 08:10PM ET",9.9,"Cle",0,16.1,16.442,14,NA
"SP","Joe Musgrove",7200,"LAA@Hou 08:10PM ET",7.525,"Hou",NA,NA,NA,NA,NA
"SP","Nate Karns",6900,"SF@KC 08:15PM ET",6.783,"KC",NA,NA,NA,NA,NA
"SP","Mike Fiers",6800,"LAA@Hou 08:10PM ET",5.833,"Hou",NA,NA,NA,NA,NA
"SP","Jesse Chavez",6700,"LAA@Hou 08:10PM ET",11.238,"LAA",NA,NA,NA,NA,NA
"SP","Josh Tomlin",6600,"Cle@Min 08:10PM ET",-5.275,"Cle",NA,NA,NA,NA,NA
"SP","Jose Berrios",6300,"Cle@Min 08:10PM ET",0,"Min",NA,NA,NA,NA,NA
"SP","Charlie Morton",6200,"LAA@Hou 08:10PM ET",13.667,"Hou",NA,NA,NA,NA,NA
"SP","Brad Peacock",6100,"LAA@Hou 08:10PM ET",8.738,"Hou",NA,NA,0.475,NA,NA
"SP","Hector Santiago",5900,"Cle@Min 08:10PM ET",16.617,"Min",NA,NA,NA,NA,NA
"SP","Kyle Zimmer",5800,"SF@KC 08:15PM ET",0,"KC",NA,NA,NA,NA,NA
"SP","Kyle Gibson",5800,"Cle@Min 08:10PM ET",4.617,"Min",NA,NA,NA,NA,NA
"SP","Adalberto Mejia",5700,"Cle@Min 08:10PM ET",4.9,"Min",0,12.3,11.121,10.4,NA
"SP","Tyler Duffey",5700,"Cle@Min 08:10PM ET",7.325,"Min",NA,NA,0.422,NA,NA
"SP","Phil Hughes",5500,"Cle@Min 08:10PM ET",16.225,"Min",NA,NA,NA,NA,NA
"SP","Jason Vargas",5300,"SF@KC 08:15PM ET",28.775,"KC",0,13,10.955,8.7,35.4
"SP","Jake Junis",5100,"SF@KC 08:15PM ET",0.45,"KC",NA,NA,NA,NA,NA
"SP","Daniel Wright",5100,"LAA@Hou 08:10PM ET",-0.6,"LAA",NA,NA,NA,NA,NA
"SP","Matt Cain",5000,"SF@KC 08:15PM ET",11.4,"SF",NA,NA,NA,NA,NA
"SP","Mike Minor",5000,"SF@KC 08:15PM ET",1.2,"KC",NA,NA,0.428,NA,NA
"RP","Ty Blach",5000,"SF@KC 08:15PM ET",0.4,"SF",NA,NA,0.362,NA,NA
"SP","Mike Clevinger",4900,"Cle@Min 08:10PM ET",0,"Cle",NA,NA,NA,NA,NA
"SP","Abel De los Santos",4900,"LAA@Hou 08:10PM ET",0,"LAA",NA,NA,NA,NA,NA
"SP","Yusmeiro Petit",4800,"LAA@Hou 08:10PM ET",4.19,"LAA",NA,NA,0.406,NA,NA
"SP","Bud Norris",4800,"LAA@Hou 08:10PM ET",4.41,"LAA",NA,NA,0.336,NA,NA
"SP","Albert Suarez",4700,"SF@KC 08:15PM ET",0,"SF",NA,NA,NA,NA,NA
"SP","Eric Skoglund",4700,"SF@KC 08:15PM ET",0,"KC",NA,NA,NA,NA,NA
"SP","Chris Young",4300,"SF@KC 08:15PM ET",0.2,"KC",0,NA,0.496,5.4,NA
"SP","JC. Ramirez",4300,"LAA@Hou 08:10PM ET",3.8,"LAA",0,11.9,6.278,NA,19.8
"RP","Huston Street",4300,"LAA@Hou 08:10PM ET",0,"LAA",NA,NA,NA,NA,NA
"RP","Deolis Guerra",4300,"LAA@Hou 08:10PM ET",1.65,"LAA",NA,NA,NA,NA,NA
"RP","Andrew Bailey",4300,"LAA@Hou 08:10PM ET",4.113,"LAA",NA,NA,NA,NA,NA
"RP","Blake Parker",4300,"LAA@Hou 08:10PM ET",3.5,"LAA",NA,NA,0.448,NA,NA
"RP","Jose Alvarez",4300,"LAA@Hou 08:10PM ET",2.693,"LAA",NA,NA,0.4405,NA,NA
"RP","Brooks Pounders",4300,"LAA@Hou 08:10PM ET",0,"LAA",NA,NA,NA,NA,NA
"RP","Mike Morin",4300,"LAA@Hou 08:10PM ET",2.183,"LAA",NA,NA,0.707,NA,NA
"RP","Cam Bedrosian",4300,"LAA@Hou 08:10PM ET",5.3,"LAA",NA,NA,0.996,NA,NA
"RP","Francis Martes",4300,"LAA@Hou 08:10PM ET",0,"Hou",NA,NA,NA,NA,NA
"RP","Matt Strahm",4200,"SF@KC 08:15PM ET",-5.667,"KC",NA,NA,NA,NA,NA
"RP","Carlos Frias",4100,"Cle@Min 08:10PM ET",0,"Cle",NA,NA,NA,NA,NA
"RP","Tony Sipp",4100,"LAA@Hou 08:10PM ET",1.06,"Hou",NA,NA,0.772,NA,NA
"RP","Will Harris",4100,"LAA@Hou 08:10PM ET",4.99,"Hou",NA,NA,1.049,NA,NA
"RP","Luke Gregerson",4100,"LAA@Hou 08:10PM ET",1.238,"Hou",NA,NA,1.22,NA,NA
"RP","Ken Giles",4100,"LAA@Hou 08:10PM ET",3.25,"Hou",NA,NA,1.582,NA,NA
"RP","Jandel Gustave",4100,"LAA@Hou 08:10PM ET",0.08,"Hou",NA,NA,0.488,NA,NA
"RP","Michael Feliz",4100,"LAA@Hou 08:10PM ET",2.75,"Hou",NA,NA,0.8025,NA,NA
"RP","Chris Devenski",4100,"LAA@Hou 08:10PM ET",16.438,"Hou",NA,NA,NA,NA,NA
"RP","Joakim Soria",4000,"SF@KC 08:15PM ET",5.86,"KC",NA,NA,0.956,NA,NA
"RP","Peter Moylan",4000,"SF@KC 08:15PM ET",3.667,"KC",NA,NA,NA,NA,NA
"RP","Travis Wood",4000,"SF@KC 08:15PM ET",-1.48,"KC",NA,NA,NA,NA,NA
"RP","George Kontos",4000,"SF@KC 08:15PM ET",1.26,"SF",NA,NA,0.785,NA,NA
"RP","Mark Melancon",4000,"SF@KC 08:15PM ET",1.513,"SF",NA,NA,1.174,NA,NA
"RP","Neil Ramirez",4000,"SF@KC 08:15PM ET",5.36,"SF",NA,NA,NA,NA,NA
"RP","Cory Gearrin",4000,"SF@KC 08:15PM ET",2.8,"SF",NA,NA,0.734,NA,NA
"RP","Hunter Strickland",4000,"SF@KC 08:15PM ET",4.058,"SF",NA,NA,1.182,NA,NA
"RP","Kelvin Herrera",4000,"SF@KC 08:15PM ET",3.09,"KC",NA,NA,1.026,NA,NA
"RP","Derek Law",4000,"SF@KC 08:15PM ET",1.533,"SF",NA,NA,0.893,NA,NA
"RP","Scott Alexander",4000,"SF@KC 08:15PM ET",5.25,"KC",NA,NA,0.561,NA,NA
"RP","Steven Okert",4000,"SF@KC 08:15PM ET",0.75,"SF",NA,NA,0.567,NA,NA
"RP","Craig Breslow",4000,"Cle@Min 08:10PM ET",2.183,"Min",NA,NA,0.403,NA,NA
"RP","Matt Belisle",4000,"Cle@Min 08:10PM ET",2.867,"Min",NA,NA,0.721,NA,NA
"RP","Boone Logan",4000,"Cle@Min 08:10PM ET",0.8,"Cle",NA,NA,1.161,NA,NA
"RP","Brandon Kintzler",4000,"Cle@Min 08:10PM ET",3.008,"Min",NA,NA,0.762,NA,NA
"RP","Glen Perkins",4000,"Cle@Min 08:10PM ET",0,"Min",NA,NA,NA,NA,NA
"RP","Andrew Miller",4000,"Cle@Min 08:10PM ET",5.358,"Cle",NA,NA,1.78,NA,NA
"RP","Zach McAllister",4000,"Cle@Min 08:10PM ET",3.76,"Cle",NA,NA,0.7105,NA,NA
"RP","Dan Otero",4000,"Cle@Min 08:10PM ET",0.667,"Cle",NA,NA,0.666,NA,NA
"RP","Ryan Pressly",4000,"Cle@Min 08:10PM ET",2.42,"Min",NA,NA,0.816,NA,NA
"RP","Michael Tonkin",4000,"Cle@Min 08:10PM ET",6.375,"Min",NA,NA,0.642,NA,NA
"RP","Bryan Shaw",4000,"Cle@Min 08:10PM ET",1.964,"Cle",NA,NA,0.979,NA,NA
"RP","Taylor Rogers",4000,"Cle@Min 08:10PM ET",4.088,"Min",NA,NA,0.749,NA,NA
"RP","Ryan O'Rourke",4000,"Cle@Min 08:10PM ET",0,"Min",NA,NA,NA,NA,NA
"RP","Cody Allen",4000,"Cle@Min 08:10PM ET",5.325,"Cle",NA,NA,1.576,NA,NA
"RP","Justin Haley",4000,"Cle@Min 08:10PM ET",7.067,"Min",NA,NA,0.37,NA,NA
"RP","Shawn Armstrong",4000,"Cle@Min 08:10PM ET",3.35,"Cle",NA,NA,NA,NA,NA
"RP","Nick Goody",4000,"Cle@Min 08:10PM ET",7.9,"Cle",NA,NA,NA,NA,NA
