"JD Martinez_DET","Miguel Cabrera_DET","Corey Dickerson_TB","Brian Dozier_MIN","Jose Abreu_CWS","Logan Morrison_TB","Miguel Sano_MIN","Max Kepler_MIN","Ian Kinsler_DET","Avisail Garcia_CWS","Steven Souza_TB","Justin Upton_DET","Brad Miller_TB","Victor Martinez_DET","Evan Longoria_TB","Robbie Grossman_MIN","Melky Cabrera_CWS","Todd Frazier_CWS","Tim Anderson_CWS","Joe Mauer_MIN","Wilson Ramos_TB","Leury Garcia_CWS","Matt Davidson_CWS","Colby Rasmus_TB","Kennys Vargas_MIN","Kevin Kiermaier_TB","Alex Avila_DET","Nicholas Castellanos_DET","Yoan Moncada_CWS","Matt Duffy_TB","Jorge Polanco_MIN","Byron Buxton_MIN","Tyler Collins_DET","Jake Bauers_TB","Andrew Romine_DET","Jose Iglesias_DET","James McCann_DET","Tyler Saladino_CWS","Rickie Weeks_TB","Eduardo Escobar_MIN","Mallex Smith_TB","Yolmer Sanchez_CWS","JaCoby Jones_DET","Charlie Tilson_CWS","Peter Bourjos_TB","Jesus Sucre_TB","Tim Beckham_TB","Jason Castro_MIN","Eddie Rosario_MIN","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Derek Norris_TB","Curt Casali_TB","Chris Gimenez_MIN","Daniel Robertson_TB","Jim Adduci_DET","Jacob May_CWS","Cody Asche_CWS","Willy Garcia_CWS","Michael Martinez_TB","Geovany Soto_CWS","Omar Narvaez_CWS","Shane Peterson_TB","Ehire Adrianza_MIN","Kevan Smith_CWS","Zack Collins_CWS"
0,0,3.70840336134454,0,0,-1.36491935483871,0,0,0,0,52.0560975609756,0,22.457264957265,0,2.43117408906883,0,0,0,0,0,0,0,0,0,0,11.0620782726046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64564564564565,0,0,0,0,0,-7.84852216748769,0,0,-1.1798418972332,0,0,0,0,0,0,0,0,0,0,0
0,10.8260869565217,0,0,0,0,0,0,10.7126436781609,0,0,69.4571428571429,0,0.845161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22463768115942,0,13.8368421052632,0.83994708994709,5.30434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-6.84259259259259,0,0,22.1908831908832,0,0,0,0,22.457264957265,0,45.6774193548387,0,1.42758620689655,0,0,0,0,0,0,0,0,0,0,13.7206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.38624338624339,0,0,0,0,0,2.97233201581028,0,0,-0.572727272727273,0,0,0,0,0,0,0,0,0,0,0
0,5.76811594202899,0,0,0,0,0,0,16.7709677419355,0,0,0.845161290322581,0,36.4171122994652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.86363636363636,0,5.54970760233918,-7.94153846153846,2.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.0108974358974,0,0,6.77311522048364,0,0,0,0,2.43117408906883,0,1.42758620689655,0,46.987922705314,0,0,0,0,0,0,0,0,0,0,11.2954545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5780487804878,0,0,0,0,0,6.07575757575758,0,0,9.96,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.31620553359684,0,0,16.3833333333333,21.2631578947368,0,0,0,0,0,0,0,36.9733333333333,0,0,0,4.69210526315789,0,0,0,0,0,0,0,0,0,0,8.08695652173913,0.956709956709957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22058823529412,-2.87142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23.0828877005348,0,0,0,0,13.4375,0,0,0,0,0,0,25.7142857142857,9.1957671957672,6.43448275862069,0,0,-8.78571428571429,33.6833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575098814229249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.22758620689655,0,0,0,0,38.5184729064039,0,0,0,0,0,0,9.1957671957672,45.0236559139785,31.0304235222607,0,0,0.458333333333333,8.68382352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40058479532164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.138709677419355,0,0,0,0,27.5402298850575,0,0,0,0,0,0,6.43448275862069,31.0304235222607,55.7086693548387,0,0,9.94666666666667,40.5522875816993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.64957264957265,0,0,24.8902116402116,12.2250712250712,0,0,0,0,0,0,0,4.69210526315789,0,0,0,28.1699507389163,0,0,0,0,0,0,0,0,0,0,1.14672364672365,11.4583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04347826086957,6.97666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-12.3860215053763,0,0,0,0,7.76206896551724,0,0,0,0,0,0,-8.78571428571429,0.458333333333333,9.94666666666667,0,0,55.4747983870968,-11.219298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571146245059289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.9822134387352,0,0,0,0,23.655333849128,0,0,0,0,0,0,33.6833333333333,8.68382352941176,40.5522875816993,0,0,-11.219298245614,80.4764492753623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.28717948717949,0,0,6.35277382645804,0,0,0,0,11.0620782726046,0,13.7206896551724,0,11.2954545454545,0,0,0,0,0,0,0,0,0,0,44.280193236715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684756097560976,0,0,0,0,0,-0.698752228163993,0,0,-2.67692307692308,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.520689655172414,0,0,9.38709677419355,5.73504273504274,0,0,0,0,0,0,0,8.08695652173913,0,0,0,1.14672364672365,0,0,0,0,0,0,0,0,0,0,22.7518939393939,4.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.596837944664032,3.17118226600985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.3862433862434,0,0,17.0448275862069,19.395,0,0,0,0,0,0,0,0.956709956709957,0,0,0,11.4583333333333,0,0,0,0,0,0,0,0,0,0,4.72413793103448,29.8129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,4.43304843304843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.76470588235294,0,0,0,0,0,0,13.0849802371542,0,0,-0.22463768115942,0,-7.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8015384615385,0,11,-8.68831168831169,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10.0514705882353,0,0,0,0,0,0,25.4338235294118,0,0,13.8368421052632,0,5.54970760233918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,44.7359307359307,-20.5166666666667,14.5583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.306324110672,0,0,0,0,0,0,-2.22833333333333,0,0,0.83994708994709,0,-7.94153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.68831168831169,0,-20.5166666666667,57.2229885057471,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.36601307189542,0,0,0,0,0,0,26.7642857142857,0,0,5.30434782608696,0,2.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,14.5583333333333,5.05,54.3938461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.625,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0.575098814229249,4.40058479532164,6.67631578947368,0,0,0.571146245059289,6.10661764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3215384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.49249249249249,0,0,-9.11586452762923,0,0,0,0,-4.64564564564565,0,-9.38624338624339,0,-6.5780487804878,0,0,0,0,0,0,0,0,0,0,-0.684756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0664451827243,0,0,0,0,0,10.5276292335116,0,0,-4.11688311688312,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.4565217391304,0,0,6.70652173913043,1.78260869565217,0,0,0,0,0,0,0,1.22058823529412,0,0,0,5.04347826086957,0,0,0,0,0,0,0,0,0,0,-0.596837944664032,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4066666666667,-7.37229437229437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.5628078817734,0,0,-4.17471264367816,3.04166666666667,0,0,0,0,0,0,0,-2.87142857142857,0,0,0,6.97666666666667,0,0,0,0,0,0,0,0,0,0,3.17118226600985,4.43304843304843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37229437229437,25.0064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.9689655172414,0,0,2.23029556650246,0,0,0,0,-7.84852216748769,0,2.97233201581028,0,6.07575757575758,0,0,0,0,0,0,0,0,0,0,-0.698752228163993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5276292335116,0,0,0,0,0,30.4319327731092,0,0,9.73202614379085,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.3333333333333,0,0,-2.03921568627451,0,0,0,0,-1.1798418972332,0,-0.572727272727273,0,9.96,0,0,0,0,0,0,0,0,0,0,-2.67692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11688311688312,0,0,0,0,0,9.73202614379085,0,0,22.4558404558405,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
