"Charlie Blackmon_COL","Nolan Arenado_COL","Mark Reynolds_COL","DJ LeMahieu_COL","Jose Ramirez_CLE","Ian Desmond_COL","Gerardo Parra_COL","Edwin Encarnacion_CLE","Steven Souza_TB","Michael Brantley_CLE","Francisco Lindor_CLE","Wil Myers_SD","David Dahl_COL","Ryan Schimpf_SD","Brandon Belt_SF","Bradley Zimmer_CLE","Khris Davis_OAK","Yonder Alonso_OAK","Corey Dickerson_TB","Jose Pirela_SD","Manuel Margot_SD","Buster Posey_SF","Jason Kipnis_CLE","Logan Morrison_TB","Mallex Smith_TB","Rajai Davis_OAK","Evan Longoria_TB","Erick Aybar_SD","Raimel Tapia_COL","Carlos Santana_CLE","Lonnie Chisenhall_CLE","Trevor Story_COL","Denard Span_SF","Matt Szczur_SD","Yangervis Solarte_SD","Hunter Renfroe_SD","Pat Valaika_COL","Eduardo Nunez_SF","Joe Panik_SF","Stephen Cardullo_COL","Cory Spangenberg_SD","Franchy Cordero_SD","Wilson Ramos_TB","Brad Miller_TB","Austin Hedges_SD","Hunter Pence_SF","Kevin Kiermaier_TB","Brandon Crawford_SF","Tyler Naquin_CLE","Colby Rasmus_TB","Marcus Semien_OAK","Jabari Blash_SD","Alex Dickerson_SD","Tony Wolters_COL","Trevor Plouffe_TB","Matt Joyce_OAK","Matt Duffy_TB","Carlos Asuaje_SD","Bobby Bradley_CLE","Adam Rosales_OAK","Ryon Healy_OAK","Carlos Gonzalez_COL","Chase d'Arnaud_SD","Dustin Garneau_COL","Hector Sanchez_SD","Nick Hundley_SF","Erik Gonzalez_CLE","Jarrett Parker_SF","Christian Arroyo_SF","Greg Allen_CLE","Mark Canha_OAK","Alexi Amarista_COL","Travis Jankowski_SD","Jordan Patterson_COL","Allen Cordoba_SD","Gorkys Hernandez_SF","Brandon Guyer_CLE","Abraham Almonte_CLE","Jesus Sucre_TB","Tim Beckham_TB","Bruce Maxwell_OAK","Joey Wendle_OAK","Jake Bauers_TB","Luis Urias_SD","Austin Jackson_CLE","Kelby Tomlinson_SF","Mac Williamson_SF","Peter Bourjos_TB","Tom Murphy_COL","Giovanny Urshela_CLE","Jed Lowrie_OAK","Jake Smolinski_OAK","Derek Norris_TB","Ryan LaMarre_OAK","Ryan Hanigan_COL","Christian Bethancourt_SD","Luis Torrens_SD","Aaron Hill_SF","Roberto Perez_CLE","Yan Gomes_CLE","Yandy Diaz_CLE","Rickie Weeks_TB","Curt Casali_TB","Cristhian Adames_COL","Jose Rondon_SD","Mike Tauchman_COL","Miguel Gomez_SF","Adeiny Hechavarria_TB","Daniel Robertson_TB","Justin Ruggiano_SF","Conor Gillaspie_SF","Jae-gyun Hwang_SF","Shane Peterson_TB","Franklin Barreto_OAK","Michael Morse_SF","Josh Phegley_OAK","Michael Martinez_CLE","Tim Federowicz_SF","Daniel Robertson_CLE","Austin Slater_SF","Francisco Mejia_CLE","Chad Pinder_OAK","Matt Chapman_OAK","Ryder Jones_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Jaycob Brugman_OAK","Taylor Featherston_TB","Renato Nunez_OAK","Matt Olson_OAK","Willy Adames_TB","Chris Marrero_SF","Orlando Calixte_SF"
70.4420355314664,16.4225900681597,16.3382800608828,12.2720720720721,0,7.65263644773358,13.4260504201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1184210526316,0,0,2.08909370199693,0,0,0,0,8.3,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6284013605442,0,0,0,0,0,0,0,6.53302611367127,0,4.21428571428571,0,0,0,0,0,0,0,26.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4225900681597,72.3958145137007,11.2678843226788,15.0861261261261,0,19.6210106382979,1.24024024024024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0,0,10.0169222633527,0,0,0,0,38.7032967032967,0,0,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13829787234043,0,0,0,0,0,0,0,1.77525118984664,0,-2.2,0,0,0,0,0,0,0,22.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.3382800608828,11.2678843226788,69.9656140350877,6.48508098891731,0,3.38815060908084,1.88505747126437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95424836601307,0,0,0.658386908240795,0,0,0,0,15.0477941176471,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3657505285412,0,0,0,0,0,0,0,13.0954545454545,0,2.06593406593407,0,0,0,0,0,0,0,16.6602564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2720720720721,15.0861261261261,6.48508098891731,48.2830502830503,0,7.48936170212766,-4.2436974789916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04779411764706,0,0,-1.0978959672706,0,0,0,0,13.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01156336725254,0,0,0,0,0,0,0,4.61129943502825,0,3.81904761904762,0,0,0,0,0,0,0,39.530303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,88.5700900900901,0,0,32.1208920187793,0,18.1008771929825,3.88578304331729,0,0,0,0,1.49677419354839,0,0,0,0,0,0,4.95676691729323,0,0,0,0,0,0,25.6525821596244,26.4912891986063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6428571428571,0,0,0,0,0,0,0,0,0,-1.61764705882353,10.3784615384615,0,0,0,0,0,0,19.5935960591133,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39130434782609,4.93529411764706,18.9038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,0,-9.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65263644773358,19.6210106382979,3.38815060908084,7.48936170212766,0,52.5077551020408,-16.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7424242424242,0,0,1.3903743315508,0,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80153846153846,0,0,0,0,0,0,0,4.60336134453781,0,54.5714285714286,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4260504201681,1.24024024024024,1.88505747126437,-4.2436974789916,0,-16.4166666666667,54.9474474474474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5.04064039408867,0,0,0,0,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910769230769231,0,0,0,0,0,0,0,8.78042328042328,0,-1.85714285714286,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,32.1208920187793,0,0,77.7936842105263,0,11.0993506493506,-7.41441441441441,0,0,0,0,-5.36330049261084,0,0,0,0,0,0,-1.63636363636364,0,0,0,0,0,0,5.49505327245053,2.31063122923588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1388888888889,0,0,0,0,0,0,0,0,0,8.75816993464052,0.258461538461538,0,0,0,0,0,0,8.52873563218391,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,23.9739819004525,-2.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.00752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,69.2643987341772,0,0,0,0,0,0,0,0,0,7.04225352112676,0,0,0,0,17.0773657289003,17.5333333333333,0,5.5569036226931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1428571428571,20.277183600713,0,0,13.9160784313725,0,0,-11.2272727272727,0,0,0,0,5.32142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0952380952381,8.57167658730159,0,0,0,0,0,0,0,-3.03333333333333,0,0,0,0,-5.69556025369979,0,0,0,0,0,0,0,0,5.05263157894737,0,0,0,0,0,25.3333333333333,3.93579931972789,0,0,0,9.11428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16071428571429,0,0,0,0,0
0,0,0,0,18.1008771929825,0,0,11.0993506493506,0,40.9362945645821,10.7894736842105,0,0,0,0,9.10507246376812,0,0,0,0,0,0,12.2880549682875,0,0,0,0,0,0,5.6775974025974,2.31754032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,-8.68181818181818,11.0292397660819,0,0,0,0,0,0,9.10833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7867647058824,6.27758420441347,3.51388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05928853754941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
