"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5400,"CWS@LAA 10:07PM ET",10.964,"LAA","CWS",11.14,10.8,11.88,NA,"2","2",16
"OF","Ryan Braun",5100,"MIL@SD 10:10PM ET",9.357,"MIL","SD",NA,0,NA,NA,"x","x",NA
"1B","Jose Abreu",4800,"CWS@LAA 10:07PM ET",7.323,"CWS","LAA",7.77,6.8,8.38,NA,"3","3",16
"1B","Eric Thames",4800,"MIL@SD 10:10PM ET",11.343,"MIL","SD",NA,NA,NA,NA,"2","x",NA
"1B","Wil Myers",4600,"MIL@SD 10:10PM ET",9.412,"SD","MIL",8.37,8.2,8.29,NA,"3","3",7
"SS","Corey Seager",4600,"LAD@SF 10:15PM ET",8.351,"LAD","SF",9.63,8.8,9.07,NA,"2","2",5
"OF","Nelson Cruz",4500,"OAK@SEA 10:10PM ET",9,"SEA","OAK",10.49,8.3,8.82,NA,"4","3",18
"2B","Jonathan Villar",4500,"MIL@SD 10:10PM ET",7.324,"MIL","SD",8.29,7.8,9.78,NA,"1","1",2
"2B","Robinson Cano",4400,"OAK@SEA 10:10PM ET",9.143,"SEA","OAK",NA,NA,NA,NA,"3","x",NA
"SS","Jean Segura",4400,"OAK@SEA 10:10PM ET",10.573,"SEA","OAK",7.82,7.3,8.45,NA,"1","1",9
"1B/OF","Cody Bellinger",4400,"LAD@SF 10:15PM ET",11.694,"LAD","SF",7.2,8.1,8.15,NA,"4","4",0
"OF","Khris Davis",4100,"OAK@SEA 10:10PM ET",7.857,"OAK","SEA",8.06,7.8,8.41,NA,"4","3",18
"1B","Yonder Alonso",4100,"OAK@SEA 10:10PM ET",9.037,"OAK","SEA",8.46,7.2,7.23,NA,"5","4",4
"3B","Justin Turner",4100,"LAD@SF 10:15PM ET",8.014,"LAD","SF",NA,NA,NA,NA,"3","x",NA
"1B/C","Buster Posey",4100,"LAD@SF 10:15PM ET",8.276,"SF","LAD",7.31,7.2,8.07,NA,"4","4",19
"OF","Yasiel Puig",4100,"LAD@SF 10:15PM ET",7.556,"LAD","SF",6.5,7.4,7.11,NA,"8","5",2
"1B","Albert Pujols",4000,"CWS@LAA 10:07PM ET",7.007,"LAA","CWS",7.16,8.3,8.56,NA,"3","3",0
"3B/SS","Eduardo Nunez",4000,"LAD@SF 10:15PM ET",5.714,"SF","LAD",6.16,6.6,6.53,NA,"7","6",21
